TimeSignal_Sec,Trust_Human,Alarm_M2H,Mode_H2M,ManualBrake_H2M,ManualGear_H2M,ManualThrottle_H2M,ManualWheel_H2M,CurrentGear_Machine,CurrentBrake_Machine,CurrentWheel_Machine,CurrentThrottle_Machine,AutoBrake_Machine,AutoThrottle_Machine,AutoWheel_Machine,AutoGear_Machine,Speed_Machine,PupilLeft_Human,PupilRight_Human,GSR_Human,EventN_Machine,RangeN_Machine,EventW_Machine,RangeW_Machine,PupilChange_Human,Reliability_Machine,AverageTrust_Human,TrustChange_Human
0.0,3.0, ,autonomous,49.99923704890517,1.0,49.99923704890517,0.0,1.0,0.0,0.0,20.0,0.0,20.0,0.0,1.0,0.0,3.85,4.19,371.09882361672896, ,0.0, ,0.0,0.0,0.8,3.30635838150289,0.0
1.0,3.0, ,autonomous,0.0,1.0,0.0,3.896086060883505,1.0,0.0,-4.250870464006123,20.0,0.0,20.0,-4.250870464006123,1.0,1.100663296078781,3.42,3.82,346.416323137146, ,0.0, ,0.0,-0.40000000000000036,0.8,3.30635838150289,0.0
2.0,3.0, ,autonomous,0.0,1.0,0.0,3.896086060883505,1.0,0.0,-2.6401533143894067,20.0,0.0,20.0,-2.6401533143894067,1.0,3.0641576302039693,3.62,4.09,335.773285877376, ,0.0, ,0.0,0.23499999999999988,0.8,3.30635838150289,0.0
3.0,3.0, ,autonomous,0.0,1.0,0.0,3.8878461890592884,1.0,0.0,-1.7324642347969323,20.0,0.0,20.0,-1.7324642347969323,1.0,4.272617208683006,3.62,3.96,345.518623453804, ,0.0, ,0.0,-0.06499999999999995,0.8,3.30635838150289,0.0
4.0,3.0, ,autonomous,0.0,1.0,0.0,3.8878461890592884,1.0,0.0,-1.3673020744006283,20.0,0.0,20.0,-1.3673020744006283,1.0,4.922054455602914,3.53,3.85,334.929832200154, ,0.0, ,0.0,-0.10000000000000009,0.8,3.30635838150289,0.0
5.0,3.0, ,autonomous,0.0,1.0,0.0,3.8878461890592884,1.0,0.0,-1.087147123098679,20.0,0.0,20.0,-1.087147123098679,1.0,5.5678538734289456,3.54,3.97,325.446675562209, ,0.0, ,0.0,0.06499999999999995,0.8,3.30635838150289,0.0
6.0,3.0, ,autonomous,0.0,1.0,0.0,3.8878461890592884,1.0,0.0,-0.8328539001173256,20.0,0.0,20.0,-0.8328539001173256,1.0,6.4040633702542475,3.47,3.82,341.623394370046, ,0.0, ,0.0,-0.10999999999999988,0.8,3.30635838150289,0.0
7.0,3.0, ,autonomous,0.0,1.0,0.0,3.8878461890592884,1.0,0.0,-0.611112004607369,20.0,0.0,20.0,-0.611112004607369,1.0,7.00588662673478,3.7,4.17,351.160585735857, ,0.0, ,0.0,0.29000000000000004,0.8,3.30635838150289,0.0
8.0,3.0, ,autonomous,0.0,1.0,0.0,3.6900892652781034,1.0,0.0,-0.4398226290164966,20.0,0.0,20.0,-0.4398226290164966,1.0,7.492685154990176,3.46,3.85,359.29864903708, ,0.0, ,0.0,-0.2799999999999998,0.8,3.30635838150289,0.0
9.0,3.0, ,autonomous,0.0,1.0,0.0,3.492332341496919,1.0,0.0,-0.3129654139051472,20.0,0.0,20.0,-0.3129654139051472,1.0,7.876377323418201,3.43,3.82,327.84735427185103, ,0.0, ,0.0,-0.03000000000000025,0.8,3.30635838150289,0.0
