TimeSignal_Sec,Trust_Human,Alarm_M2H,Mode_H2M,ManualBrake_H2M,ManualGear_H2M,ManualThrottle_H2M,ManualWheel_H2M,CurrentGear_Machine,CurrentBrake_Machine,CurrentWheel_Machine,CurrentThrottle_Machine,AutoBrake_Machine,AutoThrottle_Machine,AutoWheel_Machine,AutoGear_Machine,Speed_Machine,PupilLeft_Human,PupilRight_Human,GSR_Human,EventN_Machine,RangeN_Machine,EventW_Machine,RangeW_Machine,PupilChange_Human,Reliability_Machine,AverageTrust_Human,TrustChange_Human
0.0,3.0, ,autonomous,49.99923704890517,1.0,49.99923704890517,0.0,1.0,0.0,0.0,20.0,0.0,20.0,0.0,1.0,0.0,5.0,3.0,212.305209969853, ,0.0, ,0.0,0.0,1,2.1206896551724137,0.0
1.0,3.0, ,autonomous,0.0,1.0,0.0,-4.217441062027916,1.0,0.0,30.87319111559424,20.0,0.0,20.0,30.87319111559424,1.0,1.0045647293829414,3.93,3.89,200.360649168503, ,0.0, ,0.0,-0.08999999999999986,1,2.1206896551724137,0.0
2.0,3.0, ,autonomous,0.0,1.0,0.0,-4.1817349507896475,1.0,0.0,5.404600819516987,20.0,0.0,20.0,5.404600819516987,1.0,3.064180045507761,3.61,3.51,199.06836007485, ,0.0, ,0.0,-0.35000000000000053,1,2.1206896551724137,0.0
3.0,3.0, ,autonomous,0.0,1.0,0.0,-4.165255207141215,1.0,0.0,-4.101630231850045,20.0,0.0,20.0,-4.101630231850045,1.0,4.272622263724063,3.96,3.88,197.581601201296, ,0.0, ,0.0,0.3600000000000003,1,2.1206896551724137,0.0
4.0,3.0, ,autonomous,0.0,1.0,0.0,-4.165255207141215,1.0,0.0,-3.8845297060664095,20.0,0.0,20.0,-3.8845297060664095,1.0,4.922061173462208,4.0,3.9,198.641293552104, ,0.0, ,0.0,0.03000000000000025,1,2.1206896551724137,0.0
5.0,3.0, ,autonomous,0.0,1.0,0.0,-4.165255207141215,1.0,0.0,-3.091693128063333,20.0,0.0,20.0,-3.091693128063333,1.0,5.567858157355511,3.86,3.91,182.04325347702598, ,0.0, ,0.0,-0.06500000000000039,1,2.1206896551724137,0.0
6.0,3.0, ,autonomous,0.0,1.0,0.0,-4.165255207141215,1.0,0.0,-2.3687031343617595,20.0,0.0,20.0,-2.3687031343617595,1.0,6.4040660256310895,4.2,4.16,171.904008801485, ,0.0, ,0.0,0.29499999999999993,1,2.1206896551724137,0.0
7.0,0.0, ,manual,0.0,1.0,0.0,-4.165255207141215,1.0,0.0,8.330510414282429,0.0,0.0,20.0,-1.7756106628383057,1.0,6.978891287221961,4.32,4.32,175.654312313367, ,0.0, ,0.0,0.14000000000000057,1,2.1206896551724137,-3.0
8.0,0.0, ,manual,0.0,1.0,6.051728084229808,-2.4184023804074144,1.0,0.0,4.836804760814829,6.051728084229808,0.0,20.0,-32.03020155724771,1.0,7.167975486403212,4.62,4.6,181.152856780551, ,0.0, ,0.0,0.28999999999999915,1,2.1206896551724137,0.0
9.0,0.0, ,manual,0.0,1.0,29.167620355535213,-2.3991760128175765,1.0,0.0,4.798352025635153,29.167620355535213,0.0,20.0,-62.56225087480546,1.0,7.049502984493537,4.39,4.3,184.216343674011, ,0.0, ,0.0,-0.2649999999999997,1,2.1206896551724137,0.0
10.0,0.0, ,manual,0.0,1.0,45.17586022735942,0.8473334859235422,1.0,0.0,-1.6946669718470844,45.17586022735942,0.0,20.0,-88.02644059112276,1.0,7.147070473589532,4.13,4.04,179.57190058899602, ,0.0, ,0.0,-0.2599999999999998,1,2.1206896551724137,0.0
11.0,0.0, ,manual,0.0,1.0,0.0,1.9624628061341127,1.0,0.0,-3.9249256122682254,0.0,0.0,20.0,-98.98581818181269,1.0,8.903170671887834,4.44,4.29,180.62278737085498, ,0.0, ,0.0,0.28000000000000025,1,2.1206896551724137,0.0
12.0,0.0, ,manual,0.0,1.0,23.71557183184558,3.7697413595788585,1.0,0.0,-7.539482719157717,23.71557183184558,0.0,20.0,-101.71863769287735,1.0,9.154573124667436,4.37,4.33,184.767746942094, ,0.0, ,0.0,-0.015000000000000568,1,2.1206896551724137,0.0
13.0,0.0, ,manual,0.0,1.0,23.71557183184558,3.8713664454108567,1.0,0.0,-7.7427328908217135,23.71557183184558,0.0,20.0,-81.55966535173454,1.0,9.302972783201572,4.06,4.07,177.84733584690898, ,0.0, ,0.0,-0.28500000000000014,1,2.1206896551724137,0.0
14.0,0.0, ,manual,0.0,1.0,49.301899748226134,3.5994506752117275,1.0,0.0,-7.198901350423455,49.301899748226134,0.0,20.0,-48.270299061886256,1.0,9.963533138347149,3.89,3.81,178.36121713694598, ,0.0, ,0.0,-0.2149999999999994,1,2.1206896551724137,0.0
15.0,0.0, ,manual,0.0,1.0,22.230869001297012,0.0013733119706955677,1.0,0.0,-0.0027466239413911357,22.230869001297012,0.0,20.0,-7.09819057144538,1.0,11.470452874504476,4.05,4.1,183.123351889833, ,0.0, ,0.0,0.2249999999999992,1,2.1206896551724137,0.0
16.0,0.0, ,manual,0.0,1.0,9.35835812924391,-1.5999084458686212,1.0,0.0,3.1998168917372425,9.35835812924391,0.0,20.0,14.42240736348461,1.0,12.478311352101354,4.14,4.21,182.58170531312803, ,0.0, ,0.0,0.10000000000000053,1,2.1206896551724137,0.0
17.0,0.0, ,manual,0.0,1.0,26.60563057907989,-2.228885328450445,1.0,0.0,4.457770656900892,26.60563057907989,0.0,20.0,20.827097624171518,1.0,12.685515474674332,3.91,3.88,183.123351889833, ,0.0, ,0.0,-0.2799999999999998,1,2.1206896551724137,0.0
18.0,0.0, ,manual,0.0,1.0,19.836728465705352,-1.256580453192953,1.0,0.0,2.513160906385906,19.836728465705352,0.0,20.0,18.400683690016574,1.0,12.910191611852179,4.14,4.2,181.152856780551, ,0.0, ,0.0,0.2749999999999999,1,2.1206896551724137,0.0
19.0,0.0, ,manual,0.0,1.0,33.954375524528885,-0.9956511787594308,1.0,0.0,1.9913023575188615,33.954375524528885,0.0,20.0,12.701708686574745,1.0,13.087803012803171,3.55,3.45,180.62278737085498, ,0.0, ,0.0,-0.6699999999999999,1,2.1206896551724137,0.0
20.0,0.0, ,manual,0.0,1.0,31.56023498893721,-0.4106202792401064,1.0,0.0,0.8212405584802127,31.56023498893721,0.0,20.0,4.771974273492622,1.0,13.715488093391045,3.76,3.73,183.668221724277, ,0.0, ,0.0,0.2450000000000001,1,2.1206896551724137,0.0
21.0,0.0, ,manual,0.0,1.0,0.0,0.5397116044861434,1.0,0.0,-1.0794232089722868,0.0,0.0,20.0,-1.2249355450839623,1.0,14.107413210927046,4.09,4.08,186.62983837856004, ,0.0, ,0.0,0.33999999999999986,1,2.1206896551724137,0.0
22.0,0.0, ,manual,0.0,1.0,0.0,0.8912794689860277,1.0,0.0,-1.7825589379720554,0.0,0.0,20.0,2.4857504136828736,1.0,13.953308297824053,4.01,4.05,186.62983837856004, ,0.0, ,0.0,-0.055000000000000604,1,2.1206896551724137,0.0
23.0,0.0, ,manual,84.16723887998779,1.0,0.0,0.8912794689860277,1.0,84.16723887998779,-1.7825589379720554,0.0,0.0,20.0,12.215825704649568,1.0,10.701000567167881,4.26,4.15,183.123351889833, ,0.0, ,0.0,0.1750000000000007,1,2.1206896551724137,0.0
24.0,0.0, ,manual,59.32402532997636,1.0,0.0,0.8638132295719743,1.0,59.32402532997636,-1.7276264591439483,0.0,0.0,20.0,22.701973311175546,1.0,5.86254222320436,3.89,3.84,185.32246108228298, ,0.0, ,0.0,-0.33999999999999986,1,2.1206896551724137,0.0
25.0,0.0, ,manual,0.0,1.0,11.586175326161596,0.8473334859235422,1.0,0.0,-1.6946669718470844,11.586175326161596,0.0,20.0,30.012350272956557,1.0,4.069307616581714,4.26,4.17,179.746198367905, ,0.0, ,0.0,0.34999999999999964,1,2.1206896551724137,0.0
26.0,0.0, ,manual,0.0,1.0,23.797970550087737,0.8473334859235422,1.0,0.0,-1.6946669718470844,23.797970550087737,0.0,20.0,36.624636300978,1.0,3.946546638085218,4.34,4.32,178.878076702919, ,0.0, ,0.0,0.11500000000000021,1,2.1206896551724137,0.0
27.0,0.0, ,manual,0.0,1.0,47.73327229724574,0.8473334859235422,1.0,0.0,-1.6946669718470844,47.73327229724574,0.0,20.0,44.473506948403625,1.0,4.438521533227068,3.66,3.64,181.686046511628, ,0.0, ,0.0,-0.6799999999999997,1,2.1206896551724137,0.0
28.0,0.0, ,manual,0.0,1.0,64.15960936903944,0.8473334859235422,1.0,0.0,-1.6946669718470844,64.15960936903944,0.0,20.0,55.232908224312666,1.0,6.653450986428509,3.95,3.92,178.36121713694598, ,0.0, ,0.0,0.2849999999999997,1,2.1206896551724137,0.0
29.0,0.0, ,manual,0.0,1.0,36.5117875944152,-0.3199816891737157,1.0,0.0,0.6399633783474314,36.5117875944152,0.0,20.0,71.03826405458264,1.0,9.47278154209079,3.92,3.85,182.58170531312803, ,0.0, ,0.0,-0.050000000000000266,1,2.1206896551724137,0.0
