TimeSignal_Sec,Trust_Human,Alarm_M2H,Mode_H2M,ManualBrake_H2M,ManualGear_H2M,ManualThrottle_H2M,ManualWheel_H2M,CurrentGear_Machine,CurrentBrake_Machine,CurrentWheel_Machine,CurrentThrottle_Machine,AutoBrake_Machine,AutoThrottle_Machine,AutoWheel_Machine,AutoGear_Machine,Speed_Machine,PupilLeft_Human,PupilRight_Human,GSR_Human,EventN_Machine,RangeN_Machine,EventW_Machine,RangeW_Machine,PupilChange_Human,Reliability_Machine,AverageTrust_Human,TrustChange_Human
0.0,3.0, ,autonomous,49.99923704890517,1.0,49.99923704890517,0.0,1.0,0.0,0.0,20.0,0.0,20.0,0.0,1.0,0.0,3.98,3.48,73.9185713018539, ,0.0, ,0.0,0.0,0.8,2.7953216374269005,0.0
1.0,3.0, ,autonomous,0.0,1.0,0.0,0.7924010070954353,1.0,0.0,-10.043726886122151,20.0,0.0,20.0,-10.043726886122151,1.0,0.9112110870422232,4.27,4.01,73.9776291649405, ,0.0, ,0.0,0.4099999999999997,0.8,2.7953216374269005,0.0
2.0,3.0, ,autonomous,0.0,1.0,0.0,0.7924010070954353,1.0,0.0,-3.9322145958604264,20.0,0.0,20.0,-3.9322145958604264,1.0,3.0641624658147504,3.97,3.75,73.1304207924412, ,0.0, ,0.0,-0.27999999999999936,0.8,2.7953216374269005,0.0
3.0,3.0, ,autonomous,0.0,1.0,0.0,0.7924010070954353,1.0,0.0,-1.3960230355372367,20.0,0.0,20.0,-1.3960230355372367,1.0,4.228418692031471,4.25,4.0,72.3871845728432, ,0.0, ,0.0,0.2649999999999997,0.8,2.7953216374269005,0.0
4.0,3.0, ,autonomous,0.0,1.0,0.0,0.7924010070954353,1.0,0.0,-0.9769160827828368,20.0,0.0,20.0,-0.9769160827828368,1.0,4.8966184754670685,3.83,3.58,71.8535337567902, ,0.0, ,0.0,-0.41999999999999993,0.8,2.7953216374269005,0.0
5.0,3.0, ,autonomous,0.0,1.0,0.0,0.7924010070954353,1.0,0.0,-0.7636353652717283,20.0,0.0,20.0,-0.7636353652717283,1.0,5.567853569846753,4.09,4.0,71.7978173463527, ,0.0, ,0.0,0.33999999999999986,0.8,2.7953216374269005,0.0
6.0,3.0, ,autonomous,0.0,1.0,0.0,0.7924010070954353,1.0,0.0,-0.5878244350492476,20.0,0.0,20.0,-0.5878244350492476,1.0,6.404063180704586,4.14,3.86,72.47217068645641, ,0.0, ,0.0,-0.04499999999999993,0.8,2.7953216374269005,0.0
7.0,3.0, ,autonomous,0.0,1.0,0.0,0.7924010070954353,1.0,0.0,-0.4328645754387699,20.0,0.0,20.0,-0.4328645754387699,1.0,7.005886523938988,3.94,3.61,72.4154911218608, ,0.0, ,0.0,-0.2250000000000001,0.8,2.7953216374269005,0.0
8.0,3.0, ,autonomous,0.0,1.0,0.0,0.7924010070954353,1.0,0.0,-0.3109340455865346,20.0,0.0,20.0,-0.3109340455865346,1.0,7.49268510268213,4.08,3.77,72.5573565903847, ,0.0, ,0.0,0.1499999999999999,0.8,2.7953216374269005,0.0
9.0,3.0, ,autonomous,0.0,1.0,0.0,0.7924010070954353,1.0,0.0,-0.2156330875314374,20.0,0.0,20.0,-0.2156330875314374,1.0,7.876377298079497,4.15,3.85,72.8141201141725, ,0.0, ,0.0,0.07500000000000018,0.8,2.7953216374269005,0.0
