TimeSignal_Sec,Trust_Human,Alarm_M2H,Mode_H2M,ManualBrake_H2M,ManualGear_H2M,ManualThrottle_H2M,ManualWheel_H2M,CurrentGear_Machine,CurrentBrake_Machine,CurrentWheel_Machine,CurrentThrottle_Machine,AutoBrake_Machine,AutoThrottle_Machine,AutoWheel_Machine,AutoGear_Machine,Speed_Machine,PupilLeft_Human,PupilRight_Human,GSR_Human,EventN_Machine,RangeN_Machine,EventW_Machine,RangeW_Machine,HeartRate,PupilChange_Human,Reliability_Machine,Weather,AverageTrust_Human,TrustChange_Human,CurrentWheel_MachineDelta,Speed_Delta
35,3, ,autonomous,0,1,0,1.0450904097,1,0,12.9975419694,20,0,20,12.9975419694,1,14.3584821697,3.79,3.9,596.0541217143, ,0, ,0,69,-0.195,0.8,sunny,4.4777777778,0,-34.4612243548,1.1597069187
36,3, ,autonomous,0,1,0,1.0450904097,1,0,16.7063721952,20,0,20,16.7063721952,1,14.5137158791,3.66,3.73,599.2688919518, ,0, ,0,67,-0.15,0.8,sunny,4.4777777778,0,-33.2177094471,1.1028514889
37,3, ,autonomous,0,1,0,1.0450904097,1,0,11.1031771771,20,0,20,11.1031771771,1,14.6608829791,3.63,3.79,604.704601802, ,0, ,0,76,0.015,0.8,sunny,4.4777777778,0,-29.6854247659,1.0187865361
38,3, ,autonomous,0,1,0,1.781185626,1,0,12.8428125796,20,0,20,12.8428125796,1,14.8018029393,3.73,3.85,608.5686465433, ,0, ,0,73,0.08,0.8,sunny,4.4777777778,0,-24.2447111358,0.8334303203
39,3, ,autonomous,0,1,0,1.827878233,1,0,-49.0228529245,20,0,20,-49.0228529245,1,14.9367648824,4.08,4.1,612.4823911313, ,0, ,0,67,0.3,0.8,sunny,4.4777777778,0,42.0065597,0.7356903344
40,2, ,autonomous,0,1,0,1.827878233,1,0,-34.4042217833,20,0,20,-34.4042217833,1,15.0653677994,4.14,4.16,615.8773172384, ,0, ,0,71,0.06,0.8,sunny,4.4777777778,-1,26.9327823634,0.5690433882
41,2, ,autonomous,0,1,0,1.827878233,1,0,-40.1101132101,20,0,20,-40.1101132101,1,15.1878615418,3.88,3.99,618.7353050365, ,0, ,0,69,-0.215,0.8,sunny,4.4777777778,0,33.7927834882,0.4832044242
42,2, ,autonomous,0,1,0,3.4840924697,1,0,-26.9356089509,20,0,20,-26.9356089509,1,15.3039654991,4.27,4.32,597.6571838394, ,0, ,0,66,0.36,0.8,sunny,4.4777777778,0,24.2713613743,0.3327425956
43,2, ,autonomous,0,1,0,3.5088120851,1,0,-30.3625777377,20,0,20,-30.3625777377,1,15.4140581218,3.8,4.02,536.9992482011, ,0, ,0,71,-0.385,0.8,sunny,4.4777777778,0,29.3299261677,0.2543217501
44,3, ,autonomous,0,1,0,3.5197985809,1,0,-21.4636823854,20,0,20,-21.4636823854,1,15.5181890884,3.82,3.9,517.0096163789, ,0, ,0,73,-0.05,0.8,sunny,4.4777777778,1,24.2522878853,-0.7138321644
45,4, ,autonomous,0,1,0,3.5197985809,1,0,-16.5113372519,20,0,20,-16.5113372519,1,15.616567368,3.86,3.99,519.8315745698, ,0, ,0,73,0.065,0.8,sunny,4.4777777778,1,22.876219409,-5.9964986788
46,4, ,autonomous,0,1,0,3.5197985809,1,0,-18.5822475888,15,0,15,-18.5822475888,1,15.6796695152,3.84,3.88,528.4853609555, ,0, ,0,84,-0.065,0.8,sunny,4.4777777778,0,22.455829704,-12.6941332409
47,4, ,autonomous,0,1,0,3.5197985809,1,0,-11.4018985562,20,0,20,-11.4018985562,1,15.6352332596,3.78,3.91,537.4321491912, ,0, ,0,73,-0.015,0.8,sunny,4.4777777778,0,17.6154151833,-15.6280226516
48,4, ,autonomous,0,1,0,3.5197985809,1,0,-7.0162932245,15,0,15,-7.0162932245,1,15.6724552169,4.2,4.13,546.239143497, ,0, ,0,71,0.32,0.8,sunny,4.4777777778,0,13.195837448,-15.6720757058
49,4, ,autonomous,0,1,0,4.6898603799,1,0,-7.4714394199,20,0,20,-7.4714394199,1,15.6344111876,3.94,4,552.1201413428, ,0, ,0,80,-0.195,0.8,sunny,4.4777777778,0,13.647569931,-15.6341488659
50,4, ,autonomous,0,1,0,4.6898603799,1,0,-6.3173297219,15,0,15,-6.3173297219,1,15.671065966,3.8,3.86,556.7308762944, ,0, ,0,75,-0.14,0.8,sunny,4.4777777778,0,12.493460233,-15.671028387
51,4, ,autonomous,0,1,0,4.6898603799,1,0,-2.6642475766,20,0,20,-2.6642475766,1,15.6367080946,4.17,4.09,560.0044800358, ,0, ,0,69,0.3,0.8,sunny,4.4777777778,0,8.8403780877,-15.6367045206
52,4, ,autonomous,0,1,0,4.6788738842,1,0,-1.0326515699,15,0,15,-1.0326515699,1,15.668379872,4.09,4.1,562.8412224911, ,0, ,0,73,-0.035,0.8,sunny,4.4777777778,0,7.208782081,-15.668379589
53,4,pedestrian alarm,autonomous,0,1,0,1.6740672923,1,60.5702514648,2.7886055,0,60.5702514648,0,2.7886055,1,14.804356924,4.09,4.21,567.6335357893,pedestrian detected,36.0654182434,pedestrian detected,33.1432495117,80,0.055,0.8,sunny,4.4777777778,0,3.3875250111,-14.8043569037
54,5,pedestrian alarm,autonomous,0,1,0,1.6740672923,1,98.2008399963,6.3648821572,0,98.2008399963,0,6.3648821572,1,9.6200686892,4.29,4.45,572.0169317012, ,0,pedestrian detected,20.5997200012,71,0.22,0.8,sunny,4.4777777778,1,-0.1887516461,-9.620068688
55,5,pedestrian alarm,autonomous,0,1,0,1.6740672923,1,100,3.8735821152,0,100,0,3.8735821152,1,2.9855362743,3.62,3.75,574.4815304188, ,0,pedestrian detected,14.2440509796,71,-0.685,0.8,sunny,4.4777777778,0,2.3025483959,-2.9855362743
56,5,pedestrian alarm,autonomous,0,1,0,0,1,100,6.2135166271,0,100,0,6.2135166271,1,0.007210608,4.06,4.07,572.5081582413, ,0,pedestrian detected,13.5802564621,79,0.38,0.8,sunny,4.4777777778,0,0.4241140116,0.5313473961
57,5,pedestrian alarm,autonomous,0,1,0,0,1,100,6.1795442236,0,100,0,6.1795442236,1,0.0003795111,4.26,4.37,573.4931467569, ,0,pedestrian detected,13.5989961624,71,0.25,0.8,sunny,4.4777777778,0,1.9274776729,2.4619446134
58,5,pedestrian alarm,autonomous,0,1,0,0,1,100,6.1761305111,0,100,0,6.1761305111,1,0.0002623217,3.8,4.06,578.4693700469, ,0,pedestrian detected,13.62068367,70,-0.385,0.8,sunny,4.4777777778,0,2.7067566316,3.9396195217
59,5,pedestrian alarm,autonomous,0,1,0,0,1,100,6.1761305111,0,100,0,6.1761305111,1,0.000037579,3.83,3.93,583.5327070082, ,0,pedestrian detected,13.738992691,78,-0.05,0.8,sunny,4.4777777778,0,3.9293134378,4.739305194
60,5,pedestrian alarm,autonomous,0,1,0,0,1,100,6.1761305111,0,100,0,6.1761305111,1,0.000003574,3.69,3.79,587.1301080319, ,0,pedestrian detected,13.8652849197,69,-0.14,0.8,sunny,4.4777777778,0,6.657797491,5.2272322737
61,5,pedestrian alarm,autonomous,0,1,0,0,1,100,6.1761305111,0,100,0,6.1761305111,1,2.82928134567663E-07,3.46,3.6,590.7721391859, ,0,pedestrian detected,14.0516672134,71,-0.21,0.8,sunny,4.4777777778,0,42.1608237166,6.1620555523
62,5,pedestrian alarm,autonomous,0,1,0,0,1,100,6.1761305111,0,100,0,6.1761305111,1,2.02398896592151E-08,4,3.95,594.4596361907, ,0,pedestrian detected,14.2187709808,69,0.445,0.8,sunny,4.4777777778,0,25.2691133087,6.8142240877
63,5,pedestrian alarm,autonomous,0,1,0,0,1,100,6.1761305111,0,100,0,6.1761305111,1,1.20156099377561E-09,4.19,4.23,597.6571838394, ,0,pedestrian detected,14.515370369,74,0.235,0.8,sunny,4.4777777778,0,5.2520110649,7.3345408816
64,5,pedestrian alarm,autonomous,0,1,0,0,1,100,6.1761305111,0,100,0,6.1761305111,1,2.98184260008318E-11,3.74,3.83,600.889316188, ,0,pedestrian detected,14.8825263977,71,-0.425,0.8,sunny,4.4777777778,0,1.8609713097,7.7650082394
65,5, ,autonomous,0,1,0,1.6740672923,1,0,6.6376306387,20,0,20,6.6376306387,1,0.5385580041,4.25,4.14,604.15659739, ,0, ,0,67,0.41,0.8,sunny,4.4777777778,0,0.6475444377,7.5815926873
66,5, ,autonomous,0,1,0,1.6740672923,1,0,8.1070218965,20,0,20,8.1070218965,1,2.4623241244,3.81,4,606.9065970747, ,0, ,0,73,-0.29,0.8,sunny,4.4777777778,0,-0.7280687915,5.9775808036
67,5, ,autonomous,0,1,0,1.6740672923,1,0,8.8828871427,20,0,20,8.8828871427,1,3.9398818433,3.75,3.74,610.2398242509, ,0, ,0,76,-0.16,0.8,sunny,4.4777777778,0,-1.869171752,4.816767017
68,5, ,autonomous,0,1,0,0.0810254063,1,0,10.1054439489,20,0,20,10.1054439489,1,4.739342773,4.02,4.02,613.0456105934, ,0, ,0,66,0.275,0.8,sunny,4.4777777778,0,-3.2093168611,4.3332389254
69,5, ,autonomous,0,1,0,0.0810254063,1,0,12.8339280022,20,0,20,12.8339280022,1,5.2272358477,3.88,3.92,616.4468006411, ,0, ,0,74,-0.12,0.8,sunny,4.4777777778,0,-4.3744135147,4.3220211486
70,5, ,autonomous,0,1,0,0.0810254063,1,0,48.3369542277,20,0,20,48.3369542277,1,6.1620558353,3.7,3.79,619.8859409869, ,0, ,0,80,-0.155,0.8,sunny,4.4777777778,0,-38.892824513,3.748452319
71,5, ,autonomous,0,1,0,0.1002517739,1,0,31.4452438198,20,0,20,31.4452438198,1,6.8142241079,3.94,3.96,622.781341471, ,0, ,0,72,0.205,0.8,sunny,4.4777777778,0,-13.9650685124,3.3989471795
72,5, ,autonomous,0,1,0,0.4133669032,1,0,11.428141576,20,0,20,11.428141576,1,7.3345408828,3.66,3.73,625.1172094768, ,0, ,0,70,-0.255,0.8,sunny,4.4777777778,0,8.1406522959,3.1389880101
73,5, ,autonomous,0,1,0,0.6660563058,1,0,8.0371018208,20,0,20,8.0371018208,1,7.7650082394,3.53,3.75,625.1172094768, ,0, ,0,81,-0.055,0.8,sunny,4.4777777778,0,0.2677986187,2.9662108189
74,5, ,autonomous,0,1,0,0.6660563058,1,0,7.2851750764,20,0,20,7.2851750764,1,8.1201506914,3.79,3.91,628.0618012812, ,0, ,0,71,0.21,0.8,sunny,4.4777777778,0,-11.6724355174,2.8313622776
75,5, ,autonomous,0,1,0,0.6660563058,1,0,7.378953105,20,0,20,7.378953105,1,8.439904928,4.02,3.93,631.0342651606, ,0, ,0,69,0.125,0.8,sunny,4.4777777778,0,2.9236381812,2.7201913787
76,5, ,autonomous,0,1,0,0.6660563058,1,0,7.0137153907,20,0,20,7.0137153907,1,8.7566488603,3.47,3.55,633.4325711028, ,0, ,0,72,-0.465,0.8,sunny,4.4777777778,0,14.5137786361,2.610076353
77,5, ,autonomous,0,1,0,0.6660563058,1,0,6.8961270878,20,0,20,6.8961270878,1,9.0725816984,5,3.69,636.4562118126, ,0, ,0,80,0.835,0.8,sunny,4.4777777778,0,9.4695989363,2.4986930749
78,5, ,autonomous,0,1,0,0.6660563058,1,0,8.4595144875,20,0,20,8.4595144875,1,9.5492569963,3.81,3.85,638.8959877332, ,0, ,0,69,-0.515,0.8,sunny,4.4777777778,0,12.1177913476,2.2255069786
79,5, ,autonomous,0,1,0,0.6660563058,1,0,9.4441297147,20,0,20,9.4441297147,1,9.9105081542,4.06,4,641.9721384092, ,0, ,0,72,0.2,0.8,sunny,4.4777777778,0,17.4235746161,2.0666796649
80,5, ,autonomous,0,1,0,0.6660563058,1,0,17.4801753073,20,0,20,17.4801753073,1,10.2131712874,3.89,3.93,644.4544692917, ,0, ,0,77,-0.12,0.8,sunny,4.4777777778,0,16.5187946686,1.9553230498
81,5, ,autonomous,0,1,0,0.6660563058,1,0,19.568793872,20,0,20,19.568793872,1,10.4735288929,5,3.65,647.5845097785, ,0, ,0,78,0.415,0.8,sunny,4.4777777778,0,26.2235601164,1.9052901997
82,5, ,autonomous,0,1,0,0.6660563058,1,0,8.3049004395,20,0,20,8.3049004395,1,10.7312190583,5,3.79,650.1105187882, ,0, ,0,67,0.07,0.8,sunny,4.4777777778,0,16.5824587463,1.8467065578
83,5, ,autonomous,0,1,0,0.6660563058,1,0,-4.3872604411,20,0,20,-4.3872604411,1,10.9515129689,3.77,3.78,653.9366989275, ,0, ,0,76,-0.62,0.8,sunny,4.4777777778,0,15.1371639665,1.824084358
84,5, ,autonomous,0,1,0,0.6660563058,1,0,10.3025912861,20,0,20,10.3025912861,1,11.1600963068,3.45,3.47,655.8667278809, ,0, ,0,74,-0.315,0.8,sunny,4.4777777778,0,-11.7649285978,1.9624420117
85,5, ,autonomous,0,1,0,0.6660563058,1,0,21.5274940268,20,0,20,21.5274940268,1,11.3667252134,3.65,3.71,657.8081831338, ,0, ,0,67,0.22,0.8,sunny,4.4777777778,0,-25.5572910038,1.9910243995
86,5, ,autonomous,0,1,0,0.6660563058,1,0,16.3657260241,20,0,20,16.3657260241,1,11.5712747733,4.04,4.17,659.7611664577, ,0, ,0,69,0.425,0.8,sunny,4.4777777778,0,-14.9428511323,1.9989091822
87,5, ,autonomous,0,1,0,0.6660563058,1,0,20.577305835,20,0,20,20.577305835,1,11.7747639749,3.91,3.87,662.3832549513, ,0, ,0,72,-0.215,0.8,sunny,4.4777777778,0,-13.9310502107,1.9942641693
88,5, ,autonomous,0,1,0,0.6660563058,1,0,26.8677043307,20,0,20,26.8677043307,1,11.9771878192,3.62,3.67,665.0262685376, ,0, ,0,67,-0.245,0.8,sunny,4.4777777778,0,-19.0678680514,1.9709806631
89,5, ,autonomous,0,1,0,0.6660563058,1,0,33.9989699759,20,0,20,33.9989699759,1,12.1684943372,3.51,3.58,666.355700673, ,0, ,0,66,-0.1,0.8,sunny,4.4777777778,0,-27.3246180818,1.9664092964
90,5, ,autonomous,0,1,0,0.6660563058,1,0,45.7923539884,20,0,20,45.7923539884,1,12.3788190926,3.59,3.63,668.3598449405, ,0, ,0,72,0.065,0.8,sunny,4.4777777778,0,-53.4817655352,1.9238041671
91,5, ,autonomous,0,1,0,1.2510872053,1,0,24.8873591858,20,0,20,24.8873591858,1,12.5779256161,3.48,3.57,671.0508656556, ,0, ,0,69,-0.085,0.8,sunny,4.4777777778,0,-34.368054556,1.8830566941
92,5, ,autonomous,0,1,0,1.2510872053,1,0,10.7499035254,20,0,20,10.7499035254,1,12.775597327,3.66,3.63,673.7636437138, ,0, ,0,70,0.12,0.8,sunny,4.4777777778,0,-18.395588268,1.8351710935
93,5, ,autonomous,0,1,0,1.2510872053,1,0,-1.4623373116,20,0,20,-1.4623373116,1,13.1225383185,3.48,3.54,675.8126647293, ,0, ,0,76,-0.135,0.8,sunny,4.4777777778,0,-5.8424898401,1.6311731315
94,5, ,autonomous,0,1,0,1.2510872053,1,0,-4.029796977,20,0,20,-4.029796977,1,13.3577496128,3.42,3.48,678.5641582412, ,0, ,0,68,-0.06,0.8,sunny,4.4777777778,0,-4.1545092414,1.5330768855
95,5, ,autonomous,0,1,0,1.2510872053,1,0,1.4228748917,20,0,20,1.4228748917,1,13.5701839556,3.97,3.92,681.3381481229, ,0, ,0,67,0.495,0.8,sunny,4.4777777778,0,-11.4405607488,1.4513915207
96,5, ,autonomous,0,1,0,1.2510872053,1,0,6.6462556243,20,0,20,6.6462556243,1,13.7690281442,3.66,4.03,683.433570257, ,0, ,0,73,-0.1,0.8,sunny,4.4777777778,0,-18.8606982806,1.3772002589
97,5, ,autonomous,0,1,0,1.2510872053,1,0,7.7998362793,20,0,20,7.7998362793,1,13.9481684823,5,3.63,686.2475981334, ,0, ,0,73,0.47,0.8,sunny,4.4777777778,0,-23.1459975879,1.3163179904
98,5, ,autonomous,0,1,0,1.2510872053,1,0,6.6743518941,20,0,20,6.6743518941,1,14.1349036336,3.87,3.87,685.5419208885, ,0, ,0,69,-0.445,0.8,sunny,4.4777777778,0,-25.7992056325,1.2417182416
99,5, ,autonomous,0,1,0,1.2510872053,1,0,-7.6894115468,20,0,20,-7.6894115468,1,14.3026232597,3.84,3.86,687.6633200385, ,0, ,0,80,-0.02,0.8,sunny,4.4777777778,0,-14.5542572796,1.1802192226
100,5, ,autonomous,0,1,0,1.2510872053,1,0,-9.4806953703,20,0,20,-9.4806953703,1,14.4609823102,3.92,3.89,690.5123601712, ,0, ,0,73,0.055,0.8,sunny,4.4777777778,0,-11.1817929951,1.1221770363
101,5, ,autonomous,0,1,0,1.2510872053,1,0,-7.6456847426,20,0,20,-7.6456847426,1,14.6107684204,3.92,3.91,694.1070313042, ,0, ,0,70,0.01,0.8,sunny,4.4777777778,0,-10.7971959482,1.0640805882
102,5, ,autonomous,0,1,0,1.2510872053,1,0,-7.3048271517,20,0,20,-7.3048271517,1,14.75371145,3.88,3.86,697.0098278386, ,0, ,0,66,-0.045,0.8,sunny,4.4777777778,0,67.9986713882,0.8990156531
103,5, ,autonomous,0,1,0,1.2510872053,1,0,-8.1843062184,20,0,20,-8.1843062184,1,14.8908264984,3.77,3.85,699.9370056695, ,0, ,0,73,-0.06,0.8,sunny,4.4777777778,0,67.4854674779,0.7741361104
104,5, ,autonomous,0,1,0,1.2510872053,1,0,-10.0176858571,20,0,20,-10.0176858571,1,15.0215754762,3.26,3.41,697.6542353054, ,0, ,0,67,-0.475,0.8,sunny,4.4777777778,0,63.9980411602,0.6259558848
105,5, ,autonomous,0,1,0,1.2510872053,1,0,-12.2144426563,20,0,20,-12.2144426563,1,15.1462284031,3.71,3.77,700.1031251903, ,0, ,0,69,0.405,0.8,sunny,4.4777777778,0,63.0947438002,0.5239642661
106,5, ,autonomous,0,1,0,1.2510872053,1,0,-15.3461613086,20,0,20,-15.3461613086,1,15.2644864727,3.67,3.77,702.3443552233, ,0, ,0,76,-0.02,0.8,sunny,4.4777777778,0,67.6401905424,0.3781906826
107,5, ,autonomous,0,1,0,1.2510872053,1,0,-19.1248537384,20,0,20,-19.1248537384,1,15.3766218752,3.52,3.72,705.5062931867, ,0, ,0,69,-0.1,0.8,sunny,4.4777777778,0,69.1058256278,0.2964110724
108,5, ,autonomous,0,1,0,1.2510872053,1,0,-22.2436688264,20,0,20,-22.2436688264,1,15.4828424823,3.66,3.7,708.0107164502, ,0, ,0,68,0.06,0.8,sunny,4.4777777778,0,74.4929195292,0.1552065728
109,5, ,autonomous,0,1,0,1.2510872053,1,0,-20.6624883654,20,0,20,-20.6624883654,1,15.5831593466,3.79,3.84,710.3029442057, ,0, ,0,80,0.135,0.8,sunny,4.4777777778,0,70.2350689371,0.0907219967
110,5, ,autonomous,0,1,0,1.2510872053,1,0,-18.4428806908,15,0,15,-18.4428806908,1,15.6748490087,3.78,3.83,713.0732859644, ,0, ,0,74,-0.01,0.8,sunny,4.4777777778,0,70.3357185134,-0.0392502945
111,5, ,autonomous,0,1,0,1.2428473335,1,0,60.6938442365,15,0,15,60.6938442365,1,15.6527271031,3.81,3.9,715.3984654989, ,0, ,0,71,0.05,0.8,sunny,4.4777777778,0,-11.2542110543,0.0203588819
112,5, ,autonomous,0,1,0,1.2428473335,1,0,59.3011612595,15,0,15,59.3011612595,1,15.6649626088,4.06,4.02,717.2695556372, ,0, ,0,91,0.185,0.8,sunny,4.4777777778,0,-7.3749590175,-0.0287162408
113,5, ,autonomous,0,1,0,1.2428473335,1,0,53.9803553032,15,0,15,53.9803553032,1,15.647531361,3.81,3.91,714.2339833386, ,0, ,0,-1,-0.18,0.8,sunny,4.4777777778,0,-5.1988601372,0.0233005164
114,5, ,autonomous,0,1,0,1.2428473335,1,0,50.8803011439,15,0,15,50.8803011439,1,15.6701926692,3.78,3.86,714.0015416721, ,0, ,0,65,-0.04,0.8,sunny,4.4777777778,0,0.4638207995,-0.0305180795
115,5, ,autonomous,0,1,0,1.2428473335,1,0,52.2940292339,20,0,20,52.2940292339,1,15.6426771553,3.78,3.77,715.8653222525, ,0, ,0,61,-0.045,0.8,sunny,4.4777777778,0,-4.1441290191,0.0248251971
116,5, ,autonomous,0,1,0,1.2428473335,1,0,49.9809718895,15,0,15,49.9809718895,1,15.6730329477,3.69,3.67,718.9148067262, ,0, ,0,64,-0.095,0.8,sunny,4.4777777778,0,34.2732205243,-0.0278189946
117,5, ,autonomous,0,1,0,1.2428473335,1,0,52.2492507028,20,0,20,52.2492507028,1,15.6380490551,3.81,3.82,721.9903830881, ,0, ,0,67,0.135,0.8,sunny,4.4777777778,0,36.4204973866,0.0254045088
118,5, ,autonomous,0,1,0,1.2428473335,1,0,49.5725805717,15,0,15,49.5725805717,1,15.6738813433,3.94,3.92,722.7038722329, ,0, ,0,75,0.115,0.8,sunny,4.4777777778,0,-69.1287518857,-0.0218438328
119,5, ,autonomous,0,1,0,1.2428473335,1,0,51.8928378226,20,0,20,51.8928378226,1,15.6355987142,3.45,3.56,725.3321078122, ,0, ,0,69,-0.425,0.8,sunny,4.4777777778,0,-48.9926506941,0.0233086542
120,5, ,autonomous,0,1,0,1.2428473335,1,0,49.4396331822,15,0,15,49.4396331822,1,15.6730859849,3.83,3.88,722.7038722329, ,0, ,0,69,0.35,0.8,sunny,4.4777777778,0,-47.0439238351,-0.0133682028
121,5, ,autonomous,0,1,0,1.2318608377,1,0,51.926202242,20,0,20,51.926202242,1,15.6362463679,3.78,3.81,724.3741769298, ,0, ,0,76,-0.06,0.8,sunny,4.4777777778,0,-51.1144093658,0.0178463036
122,5, ,autonomous,0,1,0,1.2236209659,1,0,48.781495166,15,0,15,48.781495166,1,15.6708318775,4.03,3.95,726.7737640485, ,0, ,0,72,0.195,0.8,sunny,4.4777777778,0,-48.7094002892,-0.0094436944
123,5, ,autonomous,0,1,0,1.2236209659,1,0,51.3441219434,20,0,20,51.3441219434,1,15.6396745897,3.58,3.64,727.0145974353, ,0, ,0,71,-0.38,0.8,sunny,4.4777777778,0,-51.4328731186,0.0165185765
124,5, ,autonomous,0,1,0,1.2236209659,1,0,48.1499002148,15,0,15,48.1499002148,1,15.6675023523,3.84,3.9,726.7737640485, ,0, ,0,73,0.26,0.8,sunny,4.4777777778,0,-48.2285527878,-0.0046569683
125,5, ,autonomous,0,1,0,1.2236209659,1,0,84.2541924137,20,0,20,84.2541924137,1,15.645213953,3.99,4.01,727.7380562175, ,0, ,0,80,0.13,0.8,sunny,4.4777777778,0,-84.2889718134,0.0059041623
126,5, ,autonomous,0,1,0,1.2236209659,1,0,88.6697480894,15,0,15,88.6697480894,1,15.6634535639,3.84,3.92,731.1333239163, ,0, ,0,73,-0.12,0.8,sunny,4.4777777778,0,-88.6578101135,0.0055479135
127,4, ,autonomous,0,1,0,1.2318608377,1,0,-19.556171314,15,0,15,-19.556171314,1,15.6520375105,3.82,3.83,733.8233414235, ,0, ,0,71,-0.055,0.8,sunny,4.4777777778,-1,19.5418235807,-0.0058885605
128,4, ,autonomous,0,1,0,1.2318608377,1,0,2.9001871285,15,0,15,2.9001871285,1,15.6589073684,4.1,4.15,738.0197984143, ,0, ,0,76,0.3,0.8,sunny,4.4777777778,0,-2.9170978671,0.0139601121
129,4, ,autonomous,0,1,0,2.2865644312,1,0,2.3957093471,15,0,15,2.3957093471,1,15.6597177822,3.96,4.02,722.4658858833, ,0, ,0,67,-0.135,0.8,sunny,4.4777777778,0,-2.4148850671,-0.0185938297
130,5, ,autonomous,0,1,0,2.25085832,1,0,0.8117928762,15,0,15,0.8117928762,1,15.6540926716,3.26,3.79,705.2794966223, ,0, ,0,66,-0.465,0.8,sunny,4.4777777778,1,-40.5761665193,0.0204054099
131,5, ,autonomous,0,1,0,2.25085832,1,0,0.0720948768,15,0,15,0.0720948768,1,15.6613881831,4.22,4.23,702.5692677092, ,0, ,0,69,0.7,0.8,sunny,4.4777777778,0,22.9087447333,-0.0241726797
132,5, ,autonomous,0,1,0,2.25085832,1,0,-0.0887511752,15,0,15,-0.0887511752,1,15.6561931662,3.98,4.06,710.0730537359, ,0, ,0,72,-0.205,0.8,sunny,4.4777777778,0,-58.1017590047,0.0183680168
133,5, ,autonomous,0,1,0,1.2785534447,1,0,-0.078652573,15,0,15,-0.078652573,1,15.662845384,3.42,3.61,717.0351342914, ,0, ,0,74,-0.505,0.8,sunny,4.4777777778,0,-43.3828011115,-0.0291047503
134,5, ,autonomous,0,1,0,1.4213778897,1,0,-0.0347793997,15,0,15,-0.0347793997,1,15.6511181153,5,3.81,721.5155058011, ,0, ,0,71,0.89,0.8,sunny,4.4777777778,0,-46.1309592287,0.0254020741
135,5, ,autonomous,0,1,0,1.4213778897,1,0,0.0119379759,15,0,15,0.0119379759,1,15.6690014774,3.69,3.84,722.22805622, ,0, ,0,73,-0.64,0.8,sunny,4.4777777778,0,-57.4249592018,-0.033237069
136,5,cyclist alarm,autonomous,0,1,0,1.4213778897,1,0,-0.0143477333,20,0,20,-0.0143477333,1,15.64614895,3.81,4.07,725.0923876466, ,0,false alarm,24.22498703,81,0.175,0.8,sunny,4.4777777778,0,-62.7653576144,0.0270819173
137,5, ,autonomous,0,1,0,1.4213778897,1,0,-0.0169107386,15,0,15,-0.0169107386,1,15.6728674805,3.86,3.98,729.9170974759, ,0, ,0,75,-0.02,0.8,sunny,4.4777777778,0,-59.8151822358,-0.0364859444
138,5, ,autonomous,0,1,0,1.4213778897,1,0,-0.01917572,20,0,20,-0.01917572,1,15.6411239525,4.02,4.14,727.7380562175, ,0, ,0,70,0.16,0.8,sunny,4.4777777778,0,-146.3269314367,0.0301055214
139,5,cyclist alarm,autonomous,0,1,0,1.9432364385,1,0,-39.7643736431,15,0,15,-39.7643736431,1,15.6744980815,4.04,4.1,727.4967433608,cyclist detected,29.6840991974,cyclist detected,26.9447917938,80,-0.01,0.8,sunny,4.4777777778,0,75.3456598727,-0.0346546022
140,5,cyclist alarm,autonomous,0,1,0,1.9432364385,1,0,22.9808396101,20,0,20,22.9808396101,1,15.6372155034,4.16,4.21,731.8650072067, ,0,cyclist detected,11.2582712173,68,0.115,0.8,sunny,4.4777777778,0,85.3081917359,0.0304562461
141,5, ,autonomous,0,1,0,1.9432364385,1,0,-58.1905101799,15,0,15,-58.1905101799,1,15.674561183,4.16,4.33,736.780572452, ,0, ,0,68,0.06,0.8,sunny,4.4777777778,0,87.6440348238,-0.0293350537
142,4, ,autonomous,0,1,0,1.970702678,1,0,-43.4614536845,20,0,20,-43.4614536845,1,15.6337406337,4.45,4.42,741.0110176482, ,0, ,0,70,0.19,0.8,sunny,4.4777777778,-1,91.6035143438,0.0297799893
143,3, ,autonomous,0,1,0,1.9789425498,1,0,-46.1657386284,15,0,15,-46.1657386284,1,15.6765201894,5,4.12,741.5119131304, ,0, ,0,69,0.125,0.8,sunny,4.4777777778,-1,105.1666251437,-0.0243955051
144,3, ,autonomous,0,1,0,1.9899290455,1,0,-57.4130212259,20,0,20,-57.4130212259,1,15.6357644084,4.18,4.12,727.0145974353, ,0, ,0,71,-0.41,0.8,sunny,4.4777777778,0,116.8929229746,0.0232246488
145,4, ,autonomous,0,1,0,1.9899290455,1,0,-62.7797053477,15,0,15,-62.7797053477,1,15.6732308673,3.93,4.04,721.9903830881, ,0, ,0,66,-0.165,0.8,sunny,4.4777777778,1,120.3715599884,-0.0197852357
146,4, ,autonomous,0,1,0,1.9899290455,1,0,-59.8320929745,20,0,20,-59.8320929745,1,15.6363815361,4.18,4.27,728.7049106549, ,0, ,0,71,0.24,0.8,sunny,4.4777777778,0,87.5605026571,0.0247186306
147,4, ,autonomous,0,1,0,3.8164339666,1,0,-146.3461071567,15,0,15,-146.3461071567,1,15.6712294739,4.29,4.49,726.7737640485, ,0, ,0,82,0.165,0.8,sunny,4.4777777778,0,155.7419039443,-0.0158276715
