TimeSignal_Sec,Trust_Human,Alarm_M2H,Mode_H2M,ManualBrake_H2M,ManualGear_H2M,ManualThrottle_H2M,ManualWheel_H2M,CurrentGear_Machine,CurrentBrake_Machine,CurrentWheel_Machine,CurrentThrottle_Machine,AutoBrake_Machine,AutoThrottle_Machine,AutoWheel_Machine,AutoGear_Machine,Speed_Machine,PupilLeft_Human,PupilRight_Human,GSR_Human,EventN_Machine,RangeN_Machine,EventW_Machine,RangeW_Machine,HeartRate,PupilChange_Human,Reliability_Machine,Weather,AverageTrust_Human,TrustChange_Human,CurrentWheel_MachineDelta,Speed_Delta
23,3, ,autonomous,0,1,0,-0.1963836118,1,0,-0.0043090361,20,0,20,-0.0043090361,1,11.8446842093,5,2.91,141.5508309034, ,0, ,0,78,0.14,0,sunny,2.3611111111,0,15.1479725626,1.9906447878
24,3, ,autonomous,0,1,0,-0.1963836118,1,0,-0.0017874284,20,0,20,-0.0017874284,1,12.0466863685,3.23,3.36,142.2030090157, ,0, ,0,75,-0.66,0,sunny,2.3611111111,0,21.8712304862,1.9732629429
25,3, ,autonomous,0,1,0,-0.1963836118,1,0,0.0060314047,20,0,20,0.0060314047,1,12.2476024625,3.45,3.6,142.7510991835, ,0, ,0,80,0.23,0,sunny,2.3611111111,0,2.3098670196,1.9464141276
26,3, ,autonomous,0,1,0,-0.1963836118,1,0,0.0033371552,20,0,20,0.0033371552,1,12.4474171339,3.68,3.81,143.1926227161, ,0, ,0,74,0.22,0,sunny,2.3611111111,0,13.1463895465,1.9110658832
27,3, ,autonomous,0,1,0,-0.1963836118,1,0,-0.0001447546,20,0,20,-0.0001447546,1,12.6461154691,3.77,3.89,143.8600529405, ,0, ,0,73,0.085,0,sunny,2.3611111111,0,16.3212358196,1.8675991492
28,3, ,autonomous,0,1,0,-0.1963836118,1,0,-0.0005960473,20,0,20,-0.0005960473,1,12.873518519,3.54,3.61,144.3084737936, ,0, ,0,66,-0.255,0,sunny,2.3611111111,0,43.7402861467,1.7874098293
29,3, ,autonomous,0,1,0,-0.1963836118,1,0,0.0017746464,20,0,20,0.0017746464,1,13.2096546434,3.04,3.08,144.5337341736, ,0, ,0,66,-0.515,0,sunny,2.3611111111,0,3.7833395568,1.5921447128
30,3, ,autonomous,0,1,0,-0.1963836118,1,0,0.0088870322,20,0,20,0.0088870322,1,13.4327449667,2.77,2.94,144.872946426, ,0, ,0,70,-0.205,0,sunny,2.3611111111,0,-24.493192414,1.5040376711
31,3, ,autonomous,0,1,0,-0.1963836118,1,0,107.9451255895,20,0,20,107.9451255895,1,13.640535639,3.38,3.47,144.7596988998, ,0, ,0,73,0.57,0,sunny,2.3611111111,0,-211.9464735336,1.4251486789
32,3, ,autonomous,0,1,0,-0.1963836118,1,0,15.1436635265,20,0,20,15.1436635265,1,13.8353289971,3.39,3.52,145.099973882, ,0, ,0,76,0.03,0,sunny,2.3611111111,0,-100.5988646724,1.3527161445
33,3, ,autonomous,0,1,0,-0.1689173724,1,0,21.8694430578,20,0,20,21.8694430578,1,14.0199493114,3.09,3.26,145.4418523474, ,0, ,0,76,-0.28,0,sunny,2.3611111111,0,-67.0144426908,1.2840516268
34,3, ,autonomous,0,1,0,-0.1689173724,1,0,2.3158984243,20,0,20,2.3158984243,1,14.1940165901,3,3.17,145.099973882, ,0, ,0,77,-0.09,0,sunny,2.3611111111,0,-32.9743332693,1.2200418003
35,3, ,autonomous,0,1,0,-0.1689173724,1,0,13.1497267016,20,0,20,13.1497267016,1,14.3584830171,2.91,3.07,145.3277139951, ,0, ,0,70,-0.095,0,sunny,2.3611111111,0,-36.7261011777,1.1597005794
36,3, ,autonomous,0,1,0,-0.1689173724,1,0,16.321091065,20,0,20,16.321091065,1,14.5137146183,3.04,3.14,145.9002042603, ,0, ,0,64,0.1,0,sunny,2.3611111111,0,-31.3846840215,1.1028539884
37,3, ,autonomous,0,1,0,-0.1689173724,1,0,43.7396900994,20,0,20,43.7396900994,1,14.6609283483,3.44,3.45,146.4772227919,cyclist detected,28.7043857574,cyclist detected,26.1210231781,71,0.355,0,sunny,2.3611111111,0,-60.9382989586,1.018741226
38,3, ,autonomous,0,1,0,-0.1689173724,1,0,3.7851142032,20,0,20,3.7851142032,1,14.8017993561,3.6,3.54,146.9421341876, ,0,cyclist detected,11.1310529709,71,0.125,0,sunny,2.3611111111,0,-16.6950479429,0.8334327378
39,3, ,autonomous,0,1,0,-0.1689173724,1,0,-24.4843053818,20,0,20,-24.4843053818,1,14.9367826378,3.48,3.5,147.4100061912, ,0, ,0,76,-0.08,0,sunny,2.3611111111,0,18.017124416,0.7356736291
40,3, ,autonomous,0,1,0,-0.1689173724,1,0,-104.001347944,20,0,20,-104.001347944,1,15.0656843179,3.59,3.69,148.4736904621, ,0, ,0,74,0.15,0,sunny,2.3611111111,0,96.9652019763,0.5687268236
41,3, ,autonomous,0,1,0,-0.1139848936,1,0,-85.4552011458,20,0,20,-85.4552011458,1,15.1880451416,3.52,3.76,146.0152439915, ,0, ,0,70,0,0,sunny,2.3611111111,0,78.6606610979,0.4830206287
42,2, ,autonomous,0,1,0,1.1165026322,1,0,-45.144999633,20,0,20,-45.144999633,1,15.3040009383,3.16,3.27,141.3347655256, ,0, ,0,71,-0.425,0,sunny,2.3611111111,-1,42.6851964953,0.3327072383
43,2, ,autonomous,0,1,0,1.1165026322,1,0,-30.658434845,20,0,20,-30.658434845,1,15.4140583904,3.03,3.12,138.3776603105, ,0, ,0,74,-0.14,0,sunny,2.3611111111,0,29.6730244029,0.2543214877
44,2, ,autonomous,0,1,0,1.1165026322,1,0,-23.5763744761,20,0,20,-23.5763744761,1,15.5181835965,3.04,3.08,139.105274872, ,0, ,0,69,-0.015,0,sunny,2.3611111111,0,26.1578701585,0.1231950615
45,2, ,autonomous,0,1,0,1.1165026322,1,0,-15.0635929565,20,0,20,-15.0635929565,1,15.6165686067,2.96,3.07,138.0681504391, ,0, ,0,76,-0.045,0,sunny,2.3611111111,0,24.0469064299,0.0482130146
46,2, ,autonomous,0,1,0,1.1165026322,1,0,-17.1986088592,15,0,15,-17.1986088592,1,15.6796695742,2.98,3.08,139.7350623218, ,0, ,0,75,0.015,0,sunny,2.3611111111,0,42.192992628,-0.0319138164
47,2, ,autonomous,0,1,0,1.1165026322,1,0,-12.9099337398,20,0,20,-12.9099337398,1,15.635232094,3,3.1,140.2642578618, ,0, ,0,73,0.02,0,sunny,2.3611111111,0,82.8319135066,0.0254251523
48,2, ,autonomous,0,1,0,1.1165026322,1,0,-6.4671809658,15,0,15,-6.4671809658,1,15.6724562669,3.25,3.23,142.3122900894, ,0, ,0,80,0.19,0,sunny,2.3611111111,0,35.4301345043,-0.017146647
49,2, ,autonomous,0,1,0,1.1165026322,1,0,-7.0361459677,20,0,20,-7.0361459677,1,15.6344111415,3.29,3.31,142.8612246064, ,0, ,0,76,0.06,0,sunny,2.3611111111,0,19.8595182402,0.0215772659
50,2, ,autonomous,0,1,0,1.1165026322,1,0,-6.7945400479,15,0,15,-6.7945400479,1,15.6710657704,3.21,3.33,143.1926227161, ,0, ,0,76,-0.03,0,sunny,2.3611111111,0,-38.6521180866,-0.0080150381
51,2, ,autonomous,0,1,0,1.1165026322,1,0,-2.4598031377,20,0,20,-2.4598031377,1,15.6367081766,3.01,3.11,143.8600529405, ,0, ,0,80,-0.21,0,sunny,2.3611111111,0,15.8490275477,0.0144480761
52,2, ,autonomous,0,1,0,1.1165026322,1,0,-0.9854104421,15,0,15,-0.9854104421,1,15.6683798781,2.76,2.83,143.9718966858, ,0, ,0,77,-0.265,0,sunny,2.3611111111,0,-9.1444301938,0.0008329166
53,2, ,autonomous,0,1,0,1.1165026322,1,0,2.5814956824,20,0,20,2.5814956824,1,15.641378658,2.72,2.74,144.6466282871, ,0, ,0,78,-0.065,0,sunny,2.3611111111,0,19.1360019429,0.0048041564
54,2, ,autonomous,0,1,0,1.1165026322,1,0,8.9833134734,15,0,15,8.9833134734,1,15.6647816213,2.7,2.76,145.3277139951, ,0, ,0,87,-4.44089209850063E-16,0,sunny,2.3611111111,0,5.2581388888,0.0081146304
55,2, ,autonomous,0,1,0,1.1165026322,1,0,24.9943837688,15,0,15,24.9943837688,1,15.6477557579,2.89,2.93,145.7853456571, ,0, ,0,85,0.18,0,sunny,2.3611111111,0,-1.3679497333,-0.0065667852
56,2, ,autonomous,0,1,0,1.1165026322,1,0,69.9219797669,15,0,15,69.9219797669,1,15.6606572463,3.22,3.32,146.0152439915, ,0, ,0,77,0.36,0,sunny,2.3611111111,0,-48.515860965,0.0138654369
57,2, ,autonomous,0,1,0,1.1165026322,1,0,28.9629535385,15,0,15,28.9629535385,1,15.6553096199,3.46,3.52,146.0152439915, ,0, ,0,81,0.22,0,sunny,2.3611111111,0,1.0041554325,-0.0180783015
58,2, ,autonomous,0,1,0,1.1165026322,1,0,12.8233722724,15,0,15,12.8233722724,1,15.6559884073,3.47,3.49,146.4772227919, ,0, ,0,80,-0.01,0,sunny,2.3611111111,0,24.0599572899,0.0184305288
59,2, ,autonomous,0,1,0,1.1165026322,1,0,-45.4466581345,15,0,15,-45.4466581345,1,15.6630507322,3.7,3.74,147.0588235294,obstacle detected,35.9617881775,obstacle detected,32.8076782227,76,0.24,0,sunny,2.3611111111,0,93.2508400765,-0.029274652
60,2, ,autonomous,0,1,0,1.1165026322,1,0,13.3892244101,15,0,15,13.3892244101,1,15.6511562527,3.65,3.65,147.6450612727, ,0,obstacle detected,17.4348621368,79,-0.07,0,sunny,2.3611111111,0,42.6762023619,0.0254048265
61,2, ,autonomous,0,1,0,1.1165026322,1,0,-10.1298406359,15,0,15,-10.1298406359,1,15.6692127947,3.95,4.03,148.1174274965, ,0,obstacle detected,4.2305493355,74,0.34,0,sunny,2.3611111111,0,21.8017830978,-0.0334196997
62,2, ,autonomous,0,1,0,1.1165026322,1,0,21.7174976254,20,0,20,21.7174976254,1,15.6461828144,3.3,3.41,148.3547458683, ,0, ,0,72,-0.635,0,sunny,2.3611111111,0,-23.3830081734,0.0270407645
63,2, ,autonomous,0,1,0,1.1165026322,1,0,14.2414523622,15,0,15,14.2414523622,1,15.6728962517,3.12,3.25,145.9002042603, ,0, ,0,73,-0.17,0,sunny,2.3611111111,0,-20.513528059,-0.0365234309
64,1, ,autonomous,0,1,0,1.1165026322,1,0,23.6264340355,20,0,20,23.6264340355,1,15.6411889727,3.12,3.18,144.9863712811, ,0, ,0,73,-0.035,0,sunny,2.3611111111,-1,-32.4395535109,0.0297626208
65,1, ,autonomous,0,1,0,1.1165026322,1,0,21.4061188018,15,0,15,21.4061188018,1,15.6745226831,3.14,3.24,141.767557912, ,0, ,0,71,0.04,0,sunny,2.3611111111,0,-31.9949521337,-0.0347358275
66,1, ,autonomous,0,1,0,1.1165026322,1,0,29.967108971,20,0,20,29.967108971,1,15.6372313184,3.14,3.05,143.081985978, ,0, ,0,77,-0.095,0,sunny,2.3611111111,0,-41.29780525,0.0303727528
67,1, ,autonomous,0,1,0,1.1165026322,1,0,36.8833295624,15,0,15,36.8833295624,1,15.6744189361,3.29,3.4,142.3122900894, ,0, ,0,77,0.25,0,sunny,2.3611111111,0,-52.1678873912,-0.0291805252
68,1, ,autonomous,0,1,0,1.1165026322,1,0,47.8041819421,20,0,20,47.8041819421,1,15.6337760802,3.16,3.27,142.9715200732, ,0, ,0,79,-0.13,0,sunny,2.3611111111,0,-60.8811267544,0.0297509812
69,1, ,autonomous,0,1,0,1.1165026322,1,0,56.0654267719,15,0,15,56.0654267719,1,15.6765610792,3.31,3.33,144.0839144718, ,0, ,0,80,0.105,0,sunny,2.3611111111,0,-64.9317332068,-0.0312294152
70,1, ,autonomous,0,1,0,1.1165026322,1,0,11.671942462,20,0,20,11.671942462,1,15.6357930949,3.02,3.11,145.099973882, ,0, ,0,79,-0.255,0,sunny,2.3611111111,0,-25.4888688273,0.023196311
71,1, ,autonomous,0,1,0,1.1082627604,1,0,-1.665510548,15,0,15,-1.665510548,1,15.6732235789,3.31,3.37,146.825629882, ,0, ,0,79,0.275,0,sunny,2.3611111111,0,-11.0901397232,-0.0197714652
72,1, ,autonomous,0,1,0,-0.4820325017,1,0,-6.2720756969,20,0,20,-6.2720756969,1,15.6363728208,3.21,3.19,148.8316713797, ,0, ,0,76,-0.14,0,sunny,2.3611111111,0,-3.8290190975,0.0247396773
73,1, ,autonomous,0,1,0,-0.4573128862,1,0,-8.8131194754,15,0,15,-8.8131194754,1,15.6709515935,3.25,3.35,146.825629882, ,0, ,0,73,0.1,0,sunny,2.3611111111,0,-1.5521068698,-0.0155546133
74,2, ,autonomous,0,1,0,0.1524376287,1,0,-10.5888333319,20,0,20,-10.5888333319,1,15.6397868556,3.07,3.12,139.0008618053, ,0, ,0,71,-0.205,0,sunny,2.3611111111,1,-3.77043954,0.016315461
75,3, ,autonomous,0,1,0,0.1799038682,1,0,-11.330696279,15,0,15,-11.330696279,1,15.6676040711,3.15,3.13,134.2642320086, ,0, ,0,77,0.045,0,sunny,2.3611111111,1,-7.8191217881,-0.0046136978
76,3, ,autonomous,0,1,0,0.1524376287,1,0,-15.2845578288,20,0,20,-15.2845578288,1,15.645238411,3.09,3.11,131.6863757276, ,0, ,0,78,-0.04,0,sunny,2.3611111111,0,-7.1144715601,0.0060161178
77,3, ,autonomous,0,1,0,-0.4463263905,1,0,-13.0769448123,15,0,15,-13.0769448123,1,15.6635270614,3.3,3.29,131.8739285243, ,0, ,0,80,0.195,0,sunny,2.3611111111,0,-6.6729179299,0.0056095148
78,3, ,autonomous,0,1,0,-0.4463263905,1,0,-8.8663064349,20,0,20,-8.8663064349,1,15.645331664,3.31,3.3,128.6670097787, ,0, ,0,83,0.01,0,sunny,2.3611111111,0,60.2251045092,0.000981206
79,3, ,autonomous,0,1,0,-0.4463263905,1,0,-13.8169263653,15,0,15,-13.8169263653,1,15.6589894059,3.58,3.57,126.4702162641, ,0, ,0,77,0.27,0,sunny,2.3611111111,0,57.0492647484,0.0139894621
80,3, ,autonomous,0,1,0,-0.4463263905,1,0,-12.7556502713,15,0,15,-12.7556502713,1,15.6534521138,3.72,3.85,122.4559770762, ,0, ,0,72,0.21,0,sunny,2.3611111111,0,58.1603553236,-0.0122247593
81,3, ,autonomous,0,1,0,-0.4463263905,1,0,-10.1010947944,15,0,15,-10.1010947944,1,15.661112498,3.7,3.7,121.0155626014, ,0, ,0,76,-0.085,0,sunny,2.3611111111,0,56.3928614762,0.0134877568
82,3, ,autonomous,0,1,0,-0.4463263905,1,0,-10.3652263452,15,0,15,-10.3652263452,1,15.6553969803,3.93,3.95,120.1518719662, ,0, ,0,76,0.24,0,sunny,2.3611111111,0,60.4208393193,-0.0189858036
83,3, ,autonomous,0,1,0,-0.4380865187,1,0,-14.3592728718,15,0,15,-14.3592728718,1,15.6561023167,3.97,3.94,125.1877816725, ,0, ,0,76,0.015,0,sunny,2.3611111111,0,63.046339921,0.0206018683
84,3, ,autonomous,0,1,0,1.0972762646,1,0,-19.1498180671,15,0,15,-19.1498180671,1,15.6629903733,3.68,3.71,112.0121869259, ,0, ,0,79,-0.26,0,sunny,2.3611111111,0,68.6319315221,-0.0245429001
85,3, ,autonomous,0,1,0,1.0807965209,1,0,-22.3990293889,15,0,15,-22.3990293889,1,15.6512545288,3.92,4,111.6071428571, ,0, ,0,77,0.265,0,sunny,2.3611111111,0,71.9635635175,0.0229596236
86,3, ,autonomous,0,1,0,1.0807965209,1,0,-19.7498627423,15,0,15,-19.7498627423,1,15.6691365762,3.73,3.81,108.4692814995, ,0, ,0,80,-0.19,0,sunny,2.3611111111,0,67.0956526356,-0.0332343532
87,3, ,autonomous,0,1,0,1.0807965209,1,0,51.3587980743,20,0,20,51.3587980743,1,15.64631287,3.67,3.79,106.8421727424, ,0, ,0,93,-0.04,0,sunny,2.3611111111,0,-1.1077325819,0.0270557537
88,3, ,autonomous,0,1,0,1.0807965209,1,0,43.2323383831,15,0,15,43.2323383831,1,15.672978868,3.49,3.58,110.0812399551, ,0, ,0,88,-0.195,0,sunny,2.3611111111,0,5.3322397533,-0.0364756366
89,3, ,autonomous,0,1,0,1.0890363928,1,0,45.4047050524,20,0,20,45.4047050524,1,15.6412273545,3.41,3.52,114.9319602795, ,0, ,0,88,-0.07,0,sunny,2.3611111111,0,2.1689019988,0.0298476189
90,3, ,autonomous,0,1,0,1.0890363928,1,0,46.2917666819,15,0,15,46.2917666819,1,15.6746002549,3.43,3.48,118.7648456057, ,0, ,0,71,-0.01,0,sunny,2.3611111111,0,3.2986336788,-0.0347048532
91,3, ,autonomous,0,1,0,1.0890363928,1,0,50.0556129741,20,0,20,50.0556129741,1,15.6364111767,3.57,3.78,121.891760117, ,0, ,0,69,0.22,0,sunny,2.3611111111,0,-2.083225325,0.0312981479
92,3, ,autonomous,0,1,0,1.0890363928,1,0,48.6870670492,15,0,15,48.6870670492,1,15.676704185,3.3,3.4,123.5177865613, ,0, ,0,72,-0.325,0,sunny,2.3611111111,0,1.5601776128,-0.0313662126
93,3, ,autonomous,0,1,0,1.0890363928,1,0,49.482113455,20,0,20,49.482113455,1,15.6384474732,5,5,124.7660636307, ,0, ,0,74,1.65,0,sunny,2.3611111111,0,35.5073222303,0.0251743336
94,3, ,autonomous,0,1,0,1.0890363928,1,0,49.5645341285,15,0,15,49.5645341285,1,15.6742141524,3.04,3.07,126.2977089596, ,0, ,0,79,-1.945,0,sunny,2.3611111111,0,40.4516732652,-0.8160416824
95,3, ,autonomous,0,1,0,1.0890363928,1,0,47.3457898933,20,0,20,47.3457898933,1,15.6359022229,3.15,3.13,128.0442520935, ,0, ,0,80,0.085,0,sunny,2.3611111111,0,-54.5317650006,-5.807677008
96,3, ,autonomous,0,1,0,1.0890363928,1,0,50.2510654923,15,0,15,50.2510654923,1,15.6733686237,3.38,3.41,129.5672454004, ,0, ,0,87,0.255,0,sunny,2.3611111111,0,-60.1924068548,-12.4990592069
97,3, ,autonomous,0,1,0,1.0890363928,1,0,48.5645781364,20,0,20,48.5645781364,1,15.6365032314,3.49,3.56,129.8397777143, ,0, ,0,89,0.13,0,sunny,2.3611111111,0,-57.4644946275,-15.6256248835
98,3, ,autonomous,0,1,0,1.0890363928,1,0,47.5736070512,15,0,15,47.5736070512,1,15.6710749734,2.89,3,129.5672454004, ,0, ,0,94,-0.58,0,sunny,2.3611111111,0,-56.4565839983,-15.6707121199
99,3, ,autonomous,0,1,0,1.0890363928,1,0,49.5904003607,20,0,20,49.5904003607,1,15.6398954016,3.19,3.24,129.2056437025, ,0, ,0,96,0.27,0,sunny,2.3611111111,0,-58.623970317,-15.2888807006
100,3, ,autonomous,0,1,0,1.0890363928,1,0,47.9723876491,15,0,15,47.9723876491,1,15.6677093246,5,5,129.1155584248, ,0, ,0,106,1.785,0,sunny,2.3611111111,0,-56.2998142623,-13.5018644974
101,3, ,autonomous,0,1,0,1.0890363928,1,0,50.247244662,20,0,20,50.247244662,1,15.6453379724,3.33,3.35,124.0971929215, ,0, ,0,94,-1.66,0,sunny,2.3611111111,0,-53.8118549886,-11.8764485247
102,3, ,autonomous,0,1,0,1.0890363928,1,0,84.9894356853,0,0,0,84.9894356853,1,15.6636218068,3.68,3.85,122.7807381578, ,0,pedestrian detected,37.8344955444,-1,0.425,0,sunny,2.3611111111,0,-86.2951474904,-11.0147451654
103,3, ,autonomous,0,1,0,1.0890363928,1,45.6888484955,90.0162073937,0,45.6888484955,0,90.0162073937,1,14.85817247,3.98,3.97,125.0187528129, ,0,pedestrian detected,22.8622303009,72,0.21,0,sunny,2.3611111111,0,-90.868441623,-9.6977218712
104,3, ,autonomous,0,1,0,1.0890363928,1,100,-7.1859751073,0,100,0,-7.1859751073,1,9.8282252149,4.09,4.14,127.7791975466, ,0,pedestrian detected,10.0636663437,90,0.14,0,sunny,2.3611111111,0,6.5135855034,-3.7820064566
105,3, ,autonomous,0,1,0,1.0890363928,1,100,-9.9413413625,0,100,0,-9.9413413625,1,3.1743094168,4.02,3.96,129.8397777143,pedestrian detected,4.5030021667,pedestrian detected,3.5808062553,84,-0.125,0,sunny,2.3611111111,0,9.4251475827,3.5507709829
106,3, ,autonomous,0,1,0,0,1,100,-8.8999164911,0,100,0,-8.8999164911,1,0.010878348,3.61,3.7,130.5721672368, ,0,pedestrian detected,2.7633285522,75,-0.335,0,sunny,2.3611111111,0,8.5466165466,7.2518617967
107,3, ,autonomous,0,1,0,0,1,100,-8.8829769471,0,100,0,-8.8829769471,1,0.0003628535,3.84,3.78,127.16498385, ,0,pedestrian detected,2.8042016029,71,0.155,0,sunny,2.3611111111,0,8.6354573376,7.7054676794
108,2, ,autonomous,0,1,0,3.1325246052,1,0,-9.0335699563,20,0,20,-9.0335699563,1,0.351014701,3.32,3.4,128.2215668675, ,0, ,0,69,-0.45,0,sunny,2.3611111111,-1,8.8470761788,7.7194200442
109,2, ,autonomous,0,1,0,3.5994506752,1,0,-8.3274266132,20,0,20,-8.3274266132,1,2.1658448272,3.27,3.35,133.5862566459, ,0, ,0,76,-0.05,0,sunny,2.3611111111,0,8.2135473454,6.2264492763
110,2, ,autonomous,0,1,0,3.5994506752,1,0,-3.5646103266,20,0,20,-3.5646103266,1,3.7688894477,3.09,3.07,129.1155584248, ,0, ,0,77,-0.23,0,sunny,2.3611111111,0,3.4836780205,4.940279514
111,2, ,autonomous,0,1,0,3.5994506752,1,0,-1.3057118051,20,0,20,-1.3057118051,1,4.6488766414,2.98,2.97,124.0140880004, ,0, ,0,80,-0.105,0,sunny,2.3611111111,0,1.2560112993,4.376349135
112,2, ,autonomous,0,1,0,3.5994506752,1,0,-0.8522342294,20,0,20,-0.8522342294,1,5.1604505987,3.35,3.35,122.4559770762, ,0, ,0,87,0.375,0,sunny,2.3611111111,0,0.8519226708,4.3129323762
