TimeSignal_Sec,Trust_Human,Alarm_M2H,Mode_H2M,ManualBrake_H2M,ManualGear_H2M,ManualThrottle_H2M,ManualWheel_H2M,CurrentGear_Machine,CurrentBrake_Machine,CurrentWheel_Machine,CurrentThrottle_Machine,AutoBrake_Machine,AutoThrottle_Machine,AutoWheel_Machine,AutoGear_Machine,Speed_Machine,PupilLeft_Human,PupilRight_Human,GSR_Human,EventN_Machine,RangeN_Machine,EventW_Machine,RangeW_Machine,HeartRate,PupilChange_Human,Reliability_Machine,Weather,AverageTrust_Human,TrustChange_Human,CurrentWheel_MachineDelta,Speed_Delta
26,2, ,autonomous,0,1,0,1.8635843442,1,0,0.0029028908,20,0,20,0.0029028908,1,12.4474171339,3.82,3.98,136.0396147358, ,0, ,0,86,0.055,1,rainy,2.5248618785,-1,0.00044661,-12.0385818295
27,2, ,autonomous,0,1,0,1.8635843442,1,0,0.0024728861,20,0,20,0.0024728861,1,12.6461154691,5,2.78,134.3616478112, ,0, ,0,90,-0.01,1,rainy,2.5248618785,0,-0.001192237,-10.4802884465
28,2, ,autonomous,0,1,0,1.8718242161,1,0,-0.0007663428,20,0,20,-0.0007663428,1,12.8497162984,5,5,129.748806311, ,0, ,0,86,1.11,1,rainy,2.5248618785,0,0.0004469301,-9.0808368734
29,2,pedestrian alarm,autonomous,0,1,0,1.8718242161,1,26.1863327026,-0.0017664141,0,26.1863327026,0,-0.0017664141,1,12.7339692891,5,5,132.6295127192,pedestrian detected,29.2268333435,pedestrian detected,26.7627334595,89,0,1,rainy,2.5248618785,0,-64.625277631,-8.0850704633
30,2,pedestrian alarm,autonomous,0,1,0,1.8718242161,1,82.9941415787,-0.0056442089,0,82.9941415787,0,-0.0056442089,1,9.2024543386,5,5,132.7245699724,pedestrian detected,17.383890152,pedestrian detected,15.4011716843,91,0,1,rainy,2.5248618785,0,98.6817421521,-4.0154976253
31,2,pedestrian alarm,autonomous,0,1,0,1.8718242161,1,100,-0.0037595155,0,100,0,-0.0037595155,1,2.875111082,5,5,130.2049425796, ,0,pedestrian detected,9.4481668472,92,0,1,rainy,2.5248618785,0,75.6409971507,3.213305597
32,2,pedestrian alarm,autonomous,0,1,0,0,1,100,0.0080482149,0,100,0,0.0080482149,1,0.0066922317,5,5,133.0105610385, ,0,pedestrian detected,9.0310192108,91,0,1,rainy,2.5248618785,0,50.8117062018,6.7492251548
33,2,pedestrian alarm,autonomous,0,1,0,0,1,100,0.0026133683,0,100,0,0.0026133683,1,0.0005509454,5,5,135.1460929265, ,0,pedestrian detected,9.4150009155,86,0,1,rainy,2.5248618785,0,35.9982414599,7.2628155667
34,2,pedestrian alarm,autonomous,0,1,0,0,1,100,-0.006605718,0,100,0,-0.006605718,1,0.0001801027,5,5,135.9397515021, ,0,pedestrian detected,9.9023609161,90,0,1,rainy,2.5248618785,0,25.1657701944,7.7259107258
35,2, ,autonomous,0,1,0,1.8718242161,1,0,0.0033495008,20,0,20,0.0033495008,1,0.4088353044,5,5,136.9450302649, ,0, ,0,87,0,1,rainy,2.5248618785,0,28.2038516608,7.6785885131
36,2, ,autonomous,0,1,0,1.8718242161,1,0,0.0012806491,20,0,20,0.0012806491,1,2.1658270226,5,5,138.171166441, ,0, ,0,88,0,1,rainy,2.5248618785,0,32.2910040862,6.2426915407
37,2, ,autonomous,0,1,0,1.8718242161,1,0,-0.0003194126,20,0,20,-0.0003194126,1,3.7688794249,5,5,138.7925052047, ,0, ,0,88,0,1,rainy,2.5248618785,0,16.9449220731,4.9563737352
38,2, ,autonomous,0,1,0,1.8718242161,1,0,-64.6270440451,20,0,20,-64.6270440451,1,4.6488988258,4.37,5,139.6297020302, ,0, ,0,87,-0.315,1,rainy,2.5248618785,0,66.914373626,4.3922021799
39,2, ,autonomous,0,1,0,1.8718242161,1,0,98.6760979433,20,0,20,98.6760979433,1,5.1869567133,5,5,140.4770600961, ,0, ,0,88,0.315,1,rainy,2.5248618785,0,-91.877092589,4.3130690209
40,2, ,autonomous,0,1,0,1.8718242161,1,0,75.6372376352,20,0,20,75.6372376352,1,6.0884166789,2.93,5,141.1193587536, ,0, ,0,91,-1.035,1,rainy,2.5248618785,0,-63.1014535195,3.7902291912
41,2, ,autonomous,0,1,0,1.8718242161,1,0,50.8197544167,20,0,20,50.8197544167,1,6.7559173866,3.41,5,141.767557912, ,0, ,0,91,0.24,1,rainy,2.5248618785,0,-42.4403898174,3.4282806118
42,2, ,autonomous,0,1,0,1.8718242161,1,0,36.0008548282,20,0,20,36.0008548282,1,7.2633665121,2.89,3.26,141.5508309034, ,0, ,0,87,-1.13,1,rainy,2.5248618785,0,-24.7315509634,3.1971253602
43,2, ,autonomous,0,1,0,1.8718242161,1,0,25.1591644764,20,0,20,25.1591644764,1,7.7260908285,5,5,142.2030090157, ,0, ,0,84,1.925,1,rainy,2.5248618785,0,-36.6664550531,2.9818848484
44,2, ,autonomous,0,1,0,1.8718242161,1,0,28.2072011616,20,0,20,28.2072011616,1,8.0874238175,5,2.81,142.7510991835, ,0, ,0,85,-1.095,1,rainy,2.5248618785,0,-66.7979168154,2.8435611771
45,2, ,autonomous,0,1,0,1.9267566949,1,0,32.2922847353,20,0,20,32.2922847353,1,8.4085185633,3.31,5,143.081985978, ,0, ,0,85,0.25,1,rainy,2.5248618785,0,-83.3191850454,2.7315478114
46,2, ,autonomous,0,1,0,1.9267566949,1,0,16.9446026605,20,0,20,16.9446026605,1,8.7252531602,3.05,3.47,143.5255619026, ,0, ,0,85,-0.895,1,rainy,2.5248618785,0,-62.6915471271,2.6213595516
47,2, ,autonomous,0,1,0,1.9267566949,1,0,2.2873295809,20,0,20,2.2873295809,1,9.0411010057,3.41,4.09,143.9718966858, ,0, ,0,87,0.49,1,rainy,2.5248618785,0,-39.6569562343,2.5100026675
48,2, ,autonomous,0,1,0,1.9267566949,1,0,6.7990053542,20,0,20,6.7990053542,1,9.5000257342,2.72,5,144.4210161463, ,0, ,0,84,0.11,1,rainy,2.5248618785,0,-42.291280031,2.2544613595
49,2, ,autonomous,0,1,0,1.9267566949,1,0,12.5357841157,20,0,20,12.5357841157,1,9.8786458701,3.51,3.34,144.7596988998, ,0, ,0,89,-0.435,1,rainy,2.5248618785,0,-40.4621984286,2.0782966918
50,2, ,autonomous,0,1,0,1.9624628061,1,0,8.3793645993,20,0,20,8.3793645993,1,10.1841979984,3.72,3.37,144.9863712811, ,0, ,0,87,0.12,1,rainy,2.5248618785,0,-29.8421096356,1.9741129984
51,2, ,autonomous,0,1,0,2.8084229801,1,0,11.2693038648,20,0,20,11.2693038648,1,10.4604918723,5,3.47,144.872946426, ,0, ,0,90,0.69,1,rainy,2.5248618785,0,-25.0208913098,1.8881206177
52,2, ,autonomous,0,1,0,2.8715953307,1,0,-11.5072905767,20,0,20,-11.5072905767,1,10.7079756769,5,5,141.767557912, ,0, ,0,90,0.765,1,rainy,2.5248618785,0,0.5969626644,1.8498154178
53,2, ,autonomous,0,1,0,3.374227512,1,0,-38.5907156538,20,0,20,-38.5907156538,1,10.9309849946,5,5,140.1580983349, ,0, ,0,88,0,1,rainy,2.5248618785,0,30.7914258768,1.8248819832
54,2, ,autonomous,0,1,0,3.9317921721,1,0,-51.0269003101,20,0,20,-51.0269003101,1,11.1400663748,3.24,3.44,141.1193587536, ,0, ,0,91,-1.66,1,rainy,2.5248618785,0,41.7862515027,1.9393001029
55,2, ,autonomous,0,1,0,3.9784847791,1,0,-45.7469444666,20,0,20,-45.7469444666,1,11.3466127117,5,2.86,142.5313568985, ,0, ,0,92,0.59,1,rainy,2.5248618785,0,37.0621358369,1.9780698609
56,2, ,autonomous,0,1,0,3.9784847791,1,0,-37.3696266533,20,0,20,-37.3696266533,1,11.5511036732,5,3.79,143.5255619026, ,0, ,0,96,0.465,1,rainy,2.5248618785,0,31.5629737598,1.9984839382
57,2, ,autonomous,0,1,0,3.9784847791,1,0,-35.4922746768,20,0,20,-35.4922746768,1,11.7544870937,5,3.63,144.1961067051, ,0, ,0,89,-0.08,1,rainy,2.5248618785,0,30.4958499807,1.9854311535
58,2, ,autonomous,0,1,0,3.9784847791,1,0,-27.9264143129,20,0,20,-27.9264143129,1,11.9569425619,3.04,5,144.872946426, ,0, ,0,92,-0.295,1,rainy,2.5248618785,0,25.3810421077,1.9728262255
59,2, ,autonomous,0,1,0,3.9784847791,1,0,-21.4627450364,20,0,20,-21.4627450364,1,12.1583109968,2.17,3.08,145.2137546468, ,0, ,0,88,-1.395,1,rainy,2.5248618785,0,20.456615363,1.959288284
60,2, ,autonomous,0,1,0,3.9784847791,1,0,-13.751587445,20,0,20,-13.751587445,1,12.34861249,3.31,3.85,145.6706677543, ,0, ,0,89,0.955,1,rainy,2.5248618785,0,15.6377843971,1.9376612082
61,2, ,autonomous,0,1,0,3.9784847791,1,0,-10.9103279123,20,0,20,-10.9103279123,1,12.5577910947,3.64,3.69,146.1304652794, ,0, ,0,88,0.085,1,rainy,2.5248618785,0,18.1648725483,1.887759323
62,3, ,autonomous,0,1,0,3.9702449073,1,0,-7.799289777,20,0,20,-7.799289777,1,12.7558669778,3.71,4.3,146.4772227919, ,0, ,0,88,0.34,1,rainy,2.5248618785,1,26.9517778616,1.8402816913
63,3, ,autonomous,0,1,0,3.9702449073,1,0,-9.2406488074,20,0,20,-9.2406488074,1,13.0793664777,2.91,3.88,143.5255619026, ,0, ,0,88,-0.61,1,rainy,2.5248618785,0,70.282521233,1.6604113097
64,3, ,autonomous,0,1,0,3.9702449073,1,0,-8.6848086296,20,0,20,-8.6848086296,1,13.3246825727,3.11,3.66,143.1926227161, ,0, ,0,88,-0.01,1,rainy,2.5248618785,0,-1.084456465,1.5527316175
65,3, ,autonomous,0,1,0,3.9702449073,1,0,-5.8066528935,20,0,20,-5.8066528935,1,13.5495876113,5,3.95,144.4210161463, ,0, ,0,86,1.09,1,rainy,2.5248618785,0,5.6837239666,1.4591943938
66,3, ,autonomous,0,1,0,3.9510185397,1,0,-4.9964246961,20,0,20,-4.9964246961,1,13.7399182472,3.52,3.66,145.3277139951, ,0, ,0,90,-0.885,1,rainy,2.5248618785,0,11.8080034084,1.394124924
67,3, ,autonomous,0,1,0,3.9510185397,1,0,-2.5453722052,20,0,20,-2.5453722052,1,13.9297687874,5,5,145.9002042603, ,0, ,0,89,1.41,1,rainy,2.5248618785,0,12.5890210944,1.3173821465
68,3, ,autonomous,0,1,0,3.9510185397,1,0,-1.0061296734,20,0,20,-1.0061296734,1,14.1175992808,5,3.74,146.5931746218, ,0, ,0,96,-0.63,1,rainy,2.5248618785,0,16.326716393,1.2480775311
69,3, ,autonomous,0,1,0,3.9510185397,1,0,1.8861969521,20,0,20,1.8861969521,1,14.2862736982,3.59,3.89,147.1756983487, ,0, ,0,89,-0.63,1,rainy,2.5248618785,0,11.3170948504,1.1862226449
70,3, ,autonomous,0,1,0,3.9427786679,1,0,7.2545446359,20,0,20,7.2545446359,1,14.4455504177,3.78,5,147.4100061912, ,0, ,0,91,0.65,1,rainy,2.5248618785,0,-1.3364353873,1.1278210045
71,3, ,autonomous,0,1,0,3.7175555047,1,0,19.1524880846,20,0,20,19.1524880846,1,14.5961486691,3.86,3.54,140.6905090183, ,0, ,0,91,-0.69,1,rainy,2.5248618785,0,-0.6180175661,1.0678504426
72,3, ,autonomous,0,1,0,3.5994506752,1,0,61.0418724256,20,0,20,61.0418724256,1,14.7397777874,4.14,3.71,133.779264214, ,0, ,0,88,0.225,1,rainy,2.5248618785,0,-39.9841976631,0.918090264
73,3, ,autonomous,0,1,0,3.5994506752,1,0,-9.7692650946,20,0,20,-9.7692650946,1,14.8774141901,5,4.25,132.1562615637, ,0, ,0,91,0.7,1,rainy,2.5248618785,0,31.3480753,0.7768165337
74,3, ,autonomous,0,1,0,3.5994506752,1,0,-0.1229289268,20,0,20,-0.1229289268,1,15.0087820051,5,4.03,136.2397820163, ,0, ,0,88,-0.11,1,rainy,2.5248618785,0,30.9722420737,0.6437747573
75,3, ,autonomous,0,1,0,3.5994506752,1,0,6.8115787123,20,0,20,6.8115787123,1,15.1340431712,3.65,3.98,139.0008618053, ,0, ,0,90,-0.7,1,rainy,2.5248618785,0,35.7198139298,0.5312097858
76,3, ,autonomous,0,1,0,3.5994506752,1,0,10.0436488892,20,0,20,10.0436488892,1,15.2471509339,5,2.58,140.6905090183, ,0, ,0,87,-0.025,1,rainy,2.5248618785,0,49.5806311081,0.4006659849
77,3, ,autonomous,0,1,0,3.5994506752,1,0,15.3205867196,20,0,20,15.3205867196,1,15.3656768119,4.03,3.22,141.9849495953, ,0, ,0,86,-0.165,1,rainy,2.5248618785,0,-47.1225556195,0.3048435839
78,3, ,autonomous,0,1,0,3.5994506752,1,0,13.2032918025,20,0,20,13.2032918025,1,15.4724963431,4.11,4.25,142.6411434114, ,0, ,0,87,0.555,1,rainy,2.5248618785,0,-23.3903437892,0.1704184265
79,3, ,autonomous,0,1,0,3.5994506752,1,0,5.9181092486,20,0,20,5.9181092486,1,15.5733714222,5,3.92,143.1926227161, ,0, ,0,86,0.28,1,rainy,2.5248618785,0,-8.0056987686,0.0998778929
80,3, ,autonomous,0,1,0,3.5994506752,1,0,18.5344705186,15,0,15,18.5344705186,1,15.6639991117,5,4.43,143.8600529405, ,0, ,0,87,0.255,1,rainy,2.5248618785,0,-66.8818142359,-0.0232288681
81,3, ,autonomous,0,1,0,3.5994506752,1,0,21.0576747624,15,0,15,21.0576747624,1,15.6578680514,5,4.33,144.5337341736, ,0, ,0,87,-0.05,1,rainy,2.5248618785,0,-26.2715680738,0.0161956095
82,3, ,autonomous,0,1,0,3.5994506752,1,0,21.5788102054,15,0,15,21.5788102054,1,15.6542307238,3.92,3.8,145.099973882, ,0, ,0,83,-0.805,1,rainy,2.5248618785,0,18.864626069,-0.0183986217
83,3, ,autonomous,0,1,0,3.5994506752,1,0,30.8493131468,15,0,15,30.8493131468,1,15.6525567624,4.3,4.03,145.6706677543, ,0, ,0,82,0.305,1,rainy,2.5248618785,0,-25.449081072,0.0206908532
84,3, ,autonomous,0,1,0,3.5994506752,1,0,42.5313926422,15,0,15,42.5313926422,1,15.665252957,5,3.67,146.0152439915, ,0, ,0,82,0.17,1,rainy,2.5248618785,0,-45.5204331595,-0.0288686885
85,3, ,autonomous,0,1,0,3.5994506752,1,0,59.6242799973,15,0,15,59.6242799973,1,15.6478169188,5,3.58,146.5931746218, ,0, ,0,86,-0.045,1,rainy,2.5248618785,0,-67.9645691711,0.0245080524
86,3, ,autonomous,0,1,0,3.5994506752,1,0,-31.8019688999,15,0,15,-31.8019688999,1,15.6705203958,5,3.65,147.0588235294, ,0, ,0,86,0.035,1,rainy,2.5248618785,0,18.5013665525,-0.0326695846
87,3, ,autonomous,0,1,0,3.5994506752,1,0,-10.1870519867,20,0,20,-10.1870519867,1,15.6429147695,5,5,147.4100061912, ,0, ,0,86,0.675,1,rainy,2.5248618785,0,-1.1732119687,0.024698317
88,3, ,autonomous,0,1,0,3.5994506752,1,0,-2.08758952,15,0,15,-2.08758952,1,15.6732493151,5,4.09,147.5274401039, ,0, ,0,89,-0.455,1,rainy,2.5248618785,0,-9.393339046,-0.0308864115
89,2,obstacle alarm,autonomous,0,1,0,3.5994506752,1,0,-48.3473437173,20,0,20,-48.3473437173,1,15.6407702436,4.42,4.67,146.825629882,obstacle detected,36.2557067871,obstacle detected,30.0035686493,90,0,1,rainy,2.5248618785,-1,37.652961921,0.0227641808
90,2,obstacle alarm,autonomous,0,1,0,3.5994506752,1,0,-5.2138933114,15,0,15,-5.2138933114,1,15.6740636609,5,5,147.0588235294, ,0,obstacle detected,13.6257429123,90,0.455,1,rainy,2.5248618785,0,-7.3458702153,-0.0254764059
91,2,obstacle alarm,autonomous,0,1,0,3.5994506752,1,0,40.4434362744,20,0,20,40.4434362744,1,15.6358321021,5,5,146.4772227919, ,0,obstacle detected,4.0366754532,88,0,1,rainy,2.5248618785,0,-57.5088732012,0.0255208081
92,2, ,autonomous,0,1,0,3.5994506752,1,0,5.4002320748,15,0,15,5.4002320748,1,15.6732476156,5,5,146.4772227919, ,0, ,0,91,0,1,rainy,2.5248618785,0,-26.5054945555,-0.0197906892
93,2, ,autonomous,0,1,0,3.5994506752,1,0,-2.9890405173,20,0,20,-2.9890405173,1,15.6363842685,3.28,5,146.1304652794, ,0, ,0,90,-0.86,1,rainy,2.5248618785,0,-14.9178449079,0.0247402061
94,2, ,autonomous,0,1,0,3.6186770428,1,0,-8.3402891738,15,0,15,-8.3402891738,1,15.6723249712,5,5,148.9513822688, ,0, ,0,93,0.86,1,rainy,2.5248618785,0,-9.2322957265,-0.0206797121
95,2, ,autonomous,0,1,0,3.6269169146,1,0,-13.3006023474,20,0,20,-13.3006023474,1,15.6378508112,4.1,5,153.0128224745, ,0, ,0,92,-0.45,1,rainy,2.5248618785,0,68.2881876735,0.018264492
96,2, ,autonomous,0,1,0,3.6269169146,1,0,-11.3602639554,15,0,15,-11.3602639554,1,15.6676130865,3.6,3.7,149.4321578004, ,0, ,0,92,-0.9,1,rainy,2.5248618785,0,66.9207995066,-0.0082152599
97,2, ,autonomous,0,1,0,3.6269169146,1,0,-11.480928566,20,0,20,-11.480928566,1,15.6423629036,3.57,3.48,144.6466282871, ,0, ,0,87,-0.125,1,rainy,2.5248618785,0,61.2138293543,0.0089168961
98,2, ,autonomous,0,1,0,3.6269169146,1,0,-10.6943817963,15,0,15,-10.6943817963,1,15.6635344244,5,5,145.6706677543, ,0, ,0,89,1.475,1,rainy,2.5248618785,0,61.4514314723,0.0056103453
99,2, ,autonomous,0,1,0,3.6269169146,1,0,-12.5597635267,15,0,15,-12.5597635267,1,15.648587255,5,3.59,146.9421341876, ,0, ,0,90,-0.705,1,rainy,2.5248618785,0,61.7991482031,0.0002581621
100,2, ,autonomous,0,1,0,3.6269169146,1,0,-17.0654369268,15,0,15,-17.0654369268,1,15.6613529102,4.46,5,147.0588235294, ,0, ,0,90,0.435,1,rainy,2.5248618785,0,67.4334472002,0.0116394293
101,2, ,autonomous,0,1,0,3.6269169146,1,0,-21.1052624806,15,0,15,-21.1052624806,1,15.6534569264,3.09,2.78,147.1756983487, ,0, ,0,92,-1.795,1,rainy,2.5248618785,0,70.4082440461,-0.0096539506
102,2, ,autonomous,0,1,0,3.6269169146,1,0,-17.9068854252,15,0,15,-17.9068854252,1,15.6611244746,3.6,3.86,148.2359916988, ,0, ,0,91,0.795,1,rainy,2.5248618785,0,65.0053958893,0.0134816658
103,2, ,autonomous,0,1,0,3.607690547,1,0,-17.5725849003,15,0,15,-17.5725849003,1,15.6516452591,4.32,3.23,148.5928259384, ,0, ,0,93,0.045,1,rainy,2.5248618785,0,67.5626396238,-0.0152310192
104,2, ,autonomous,0,1,0,0.6385900664,1,0,54.987585326,15,0,15,54.987585326,1,15.6561153032,4.11,3.84,148.2359916988, ,0, ,0,89,0.2,1,rainy,2.5248618785,0,-5.4178727366,0.0200525351
105,2, ,autonomous,0,1,0,0.7209887846,1,0,55.5605355512,15,0,15,55.5605355512,1,15.6593978267,3.31,3.54,148.7121527571, ,0, ,0,90,-0.55,1,rainy,2.5248618785,0,-6.2081987384,-0.0186203834
106,2, ,autonomous,0,1,0,0.9077592126,1,0,49.7329007882,15,0,15,49.7329007882,1,15.6512797997,5,4.41,146.9421341876, ,0, ,0,96,1.28,1,rainy,2.5248618785,0,-0.1920762285,0.0229363538
107,2, ,autonomous,0,1,0,2.2233920806,1,0,50.757049676,15,0,15,50.757049676,1,15.6691447697,3.33,3.71,140.1580983349, ,0, ,0,91,-1.185,1,rainy,2.5248618785,0,-3.4623928572,-0.033240854
108,2, ,autonomous,0,1,0,2.2233920806,1,0,49.2393846764,15,0,15,49.2393846764,1,15.648845417,3.7,3.99,133.8759772946, ,0, ,0,90,0.325,1,rainy,2.5248618785,0,-1.5815104555,0.0252223056
109,2, ,autonomous,0,1,0,2.2316319524,1,0,50.3680102734,15,0,15,50.3680102734,1,15.6729923395,5,4.07,130.8489479745, ,0, ,0,90,0.69,1,rainy,2.5248618785,0,-5.1381000207,-0.03712788
110,2, ,autonomous,0,1,0,2.2316319524,1,0,49.3029815655,20,0,20,49.3029815655,1,15.6438029758,5,5,127.5152380709, ,0, ,0,92,0.465,1,rainy,2.5248618785,0,78.5104033273,0.0298420907
111,2, ,autonomous,0,1,0,2.2316319524,1,0,47.0985104641,15,0,15,47.0985104641,1,15.6746061404,5,3.69,133.0105610385, ,0, ,0,91,-0.655,1,rainy,2.5248618785,0,2.9014895359,-0.0366455716
112,2, ,autonomous,0,1,0,2.2316319524,1,0,49.9900547235,20,0,20,49.9900547235,1,15.6364142399,2.47,5,136.2397820163, ,0, ,0,89,-0.61,1,rainy,2.5248618785,0,-54.2401914863,0.0331299573
113,2, ,autonomous,0,1,0,2.2316319524,1,0,49.5697125894,15,0,15,49.5697125894,1,15.6761678382,3.66,4.19,137.7600220416, ,0, ,0,94,0.19,1,rainy,2.5248618785,0,-3.2488113156,-0.0358052947
114,2, ,autonomous,0,1,0,2.2316319524,1,0,49.3523368128,20,0,20,49.3523368128,1,15.6407774433,5,3.8,139.0008618053, ,0, ,0,90,0.475,1,rainy,2.5248618785,0,-58.1107664117,0.0225917988
