TimeSignal_Sec,Trust_Human,Alarm_M2H,Mode_H2M,ManualBrake_H2M,ManualGear_H2M,ManualThrottle_H2M,ManualWheel_H2M,CurrentGear_Machine,CurrentBrake_Machine,CurrentWheel_Machine,CurrentThrottle_Machine,AutoBrake_Machine,AutoThrottle_Machine,AutoWheel_Machine,AutoGear_Machine,Speed_Machine,PupilLeft_Human,PupilRight_Human,GSR_Human,EventN_Machine,RangeN_Machine,EventW_Machine,EventAlert_Machine,RangeW_Machine,PupilChange_Human,Reliability_Machine,AverageTrust_Human,TrustChange_Human
52,2, ,autonomous,0,1,0,2.8715953307,1,0,-11.5072905767,20,0,20,-11.5072905767,1,10.7079756769,5,5,141.767557912, ,0, ,,0,0.765,1,2.5248618785,0
53,2, ,autonomous,0,1,0,3.374227512,1,0,-38.5907156538,20,0,20,-38.5907156538,1,10.9309849946,5,5,140.1580983349, ,0, ,,0,0,1,2.5248618785,0
54,2, ,autonomous,0,1,0,3.9317921721,1,0,-51.0269003101,20,0,20,-51.0269003101,1,11.1400663748,3.24,3.44,141.1193587536, ,0, ,,0,-1.66,1,2.5248618785,0
55,2, ,autonomous,0,1,0,3.9784847791,1,0,-45.7469444666,20,0,20,-45.7469444666,1,11.3466127117,5,2.86,142.5313568985, ,0, ,,0,0.59,1,2.5248618785,0
56,2, ,autonomous,0,1,0,3.9784847791,1,0,-37.3696266533,20,0,20,-37.3696266533,1,11.5511036732,5,3.79,143.5255619026, ,0, ,,0,0.465,1,2.5248618785,0
57,2, ,autonomous,0,1,0,3.9784847791,1,0,-35.4922746768,20,0,20,-35.4922746768,1,11.7544870937,5,3.63,144.1961067051, ,0, ,,0,-0.08,1,2.5248618785,0
58,2, ,autonomous,0,1,0,3.9784847791,1,0,-27.9264143129,20,0,20,-27.9264143129,1,11.9569425619,3.04,5,144.872946426, ,0, ,,0,-0.295,1,2.5248618785,0
59,2, ,autonomous,0,1,0,3.9784847791,1,0,-21.4627450364,20,0,20,-21.4627450364,1,12.1583109968,2.17,3.08,145.2137546468, ,0, ,,0,-1.395,1,2.5248618785,0
60,2, ,autonomous,0,1,0,3.9784847791,1,0,-13.751587445,20,0,20,-13.751587445,1,12.34861249,3.31,3.85,145.6706677543, ,0, ,,0,0.955,1,2.5248618785,0
61,2, ,autonomous,0,1,0,3.9784847791,1,0,-10.9103279123,20,0,20,-10.9103279123,1,12.5577910947,3.64,3.69,146.1304652794, ,0, ,,0,0.085,1,2.5248618785,0
62,3, ,autonomous,0,1,0,3.9702449073,1,0,-7.799289777,20,0,20,-7.799289777,1,12.7558669778,3.71,4.3,146.4772227919, ,0, ,,0,0.34,1,2.5248618785,1
63,3, ,autonomous,0,1,0,3.9702449073,1,0,-9.2406488074,20,0,20,-9.2406488074,1,13.0793664777,2.91,3.88,143.5255619026, ,0, ,,0,-0.61,1,2.5248618785,0
64,3, ,autonomous,0,1,0,3.9702449073,1,0,-8.6848086296,20,0,20,-8.6848086296,1,13.3246825727,3.11,3.66,143.1926227161, ,0, ,,0,-0.01,1,2.5248618785,0
65,3, ,autonomous,0,1,0,3.9702449073,1,0,-5.8066528935,20,0,20,-5.8066528935,1,13.5495876113,5,3.95,144.4210161463, ,0, ,,0,1.09,1,2.5248618785,0
66,3, ,autonomous,0,1,0,3.9510185397,1,0,-4.9964246961,20,0,20,-4.9964246961,1,13.7399182472,3.52,3.66,145.3277139951, ,0, ,,0,-0.885,1,2.5248618785,0
67,3, ,autonomous,0,1,0,3.9510185397,1,0,-2.5453722052,20,0,20,-2.5453722052,1,13.9297687874,5,5,145.9002042603, ,0, ,,0,1.41,1,2.5248618785,0
68,3, ,autonomous,0,1,0,3.9510185397,1,0,-1.0061296734,20,0,20,-1.0061296734,1,14.1175992808,5,3.74,146.5931746218, ,0, ,,0,-0.63,1,2.5248618785,0
69,3, ,autonomous,0,1,0,3.9510185397,1,0,1.8861969521,20,0,20,1.8861969521,1,14.2862736982,3.59,3.89,147.1756983487, ,0, ,,0,-0.63,1,2.5248618785,0
70,3, ,autonomous,0,1,0,3.9427786679,1,0,7.2545446359,20,0,20,7.2545446359,1,14.4455504177,3.78,5,147.4100061912, ,0, ,,0,0.65,1,2.5248618785,0
71,3, ,autonomous,0,1,0,3.7175555047,1,0,19.1524880846,20,0,20,19.1524880846,1,14.5961486691,3.86,3.54,140.6905090183, ,0, ,,0,-0.69,1,2.5248618785,0
72,3, ,autonomous,0,1,0,3.5994506752,1,0,61.0418724256,20,0,20,61.0418724256,1,14.7397777874,4.14,3.71,133.779264214, ,0, ,,0,0.225,1,2.5248618785,0
73,3, ,autonomous,0,1,0,3.5994506752,1,0,-9.7692650946,20,0,20,-9.7692650946,1,14.8774141901,5,4.25,132.1562615637, ,0, ,,0,0.7,1,2.5248618785,0
74,3, ,autonomous,0,1,0,3.5994506752,1,0,-0.1229289268,20,0,20,-0.1229289268,1,15.0087820051,5,4.03,136.2397820163, ,0, ,,0,-0.11,1,2.5248618785,0
75,3, ,autonomous,0,1,0,3.5994506752,1,0,6.8115787123,20,0,20,6.8115787123,1,15.1340431712,3.65,3.98,139.0008618053, ,0, ,,0,-0.7,1,2.5248618785,0
76,3, ,autonomous,0,1,0,3.5994506752,1,0,10.0436488892,20,0,20,10.0436488892,1,15.2471509339,5,2.58,140.6905090183, ,0, ,,0,-0.025,1,2.5248618785,0
77,3, ,autonomous,0,1,0,3.5994506752,1,0,15.3205867196,20,0,20,15.3205867196,1,15.3656768119,4.03,3.22,141.9849495953, ,0, ,,0,-0.165,1,2.5248618785,0
78,3, ,autonomous,0,1,0,3.5994506752,1,0,13.2032918025,20,0,20,13.2032918025,1,15.4724963431,4.11,4.25,142.6411434114, ,0, ,,0,0.555,1,2.5248618785,0
79,3, ,autonomous,0,1,0,3.5994506752,1,0,5.9181092486,20,0,20,5.9181092486,1,15.5733714222,5,3.92,143.1926227161, ,0, ,,0,0.28,1,2.5248618785,0
80,3, ,autonomous,0,1,0,3.5994506752,1,0,18.5344705186,15,0,15,18.5344705186,1,15.6639991117,5,4.43,143.8600529405, ,0, ,,0,0.255,1,2.5248618785,0
81,3, ,autonomous,0,1,0,3.5994506752,1,0,21.0576747624,15,0,15,21.0576747624,1,15.6578680514,5,4.33,144.5337341736, ,0, ,,0,-0.05,1,2.5248618785,0
82,3, ,autonomous,0,1,0,3.5994506752,1,0,21.5788102054,15,0,15,21.5788102054,1,15.6542307238,3.92,3.8,145.099973882, ,0, ,,0,-0.805,1,2.5248618785,0
83,3, ,autonomous,0,1,0,3.5994506752,1,0,30.8493131468,15,0,15,30.8493131468,1,15.6525567624,4.3,4.03,145.6706677543, ,0, ,,0,0.305,1,2.5248618785,0
84,3, ,autonomous,0,1,0,3.5994506752,1,0,42.5313926422,15,0,15,42.5313926422,1,15.665252957,5,3.67,146.0152439915, ,0, ,,0,0.17,1,2.5248618785,0
85,3, ,autonomous,0,1,0,3.5994506752,1,0,59.6242799973,15,0,15,59.6242799973,1,15.6478169188,5,3.58,146.5931746218, ,0, ,,0,-0.045,1,2.5248618785,0
86,3, ,autonomous,0,1,0,3.5994506752,1,0,-31.8019688999,15,0,15,-31.8019688999,1,15.6705203958,5,3.65,147.0588235294, ,0, ,,0,0.035,1,2.5248618785,0
87,3, ,autonomous,0,1,0,3.5994506752,1,0,-10.1870519867,20,0,20,-10.1870519867,1,15.6429147695,5,5,147.4100061912, ,0, ,,0,0.675,1,2.5248618785,0
88,3, ,autonomous,0,1,0,3.5994506752,1,0,-2.08758952,15,0,15,-2.08758952,1,15.6732493151,5,4.09,147.5274401039, ,0, ,,0,-0.455,1,2.5248618785,0
89,2,obstacle alarm,autonomous,0,1,0,3.5994506752,1,0,-48.3473437173,20,0,20,-48.3473437173,1,15.6407702436,4.42,4.67,146.825629882,obstacle detected,36.2557067871,obstacle detected,obstacle detected,30.0035686493,0,1,2.5248618785,-1
90,2,obstacle alarm,autonomous,0,1,0,3.5994506752,1,0,-5.2138933114,15,0,15,-5.2138933114,1,15.6740636609,5,5,147.0588235294, ,0,obstacle detected,,13.6257429123,0.455,1,2.5248618785,0
91,2,obstacle alarm,autonomous,0,1,0,3.5994506752,1,0,40.4434362744,20,0,20,40.4434362744,1,15.6358321021,5,5,146.4772227919, ,0,obstacle detected,,4.0366754532,0,1,2.5248618785,0
92,2, ,autonomous,0,1,0,3.5994506752,1,0,5.4002320748,15,0,15,5.4002320748,1,15.6732476156,5,5,146.4772227919, ,0, ,,0,0,1,2.5248618785,0
93,2, ,autonomous,0,1,0,3.5994506752,1,0,-2.9890405173,20,0,20,-2.9890405173,1,15.6363842685,3.28,5,146.1304652794, ,0, ,,0,-0.86,1,2.5248618785,0
94,2, ,autonomous,0,1,0,3.6186770428,1,0,-8.3402891738,15,0,15,-8.3402891738,1,15.6723249712,5,5,148.9513822688, ,0, ,,0,0.86,1,2.5248618785,0
95,2, ,autonomous,0,1,0,3.6269169146,1,0,-13.3006023474,20,0,20,-13.3006023474,1,15.6378508112,4.1,5,153.0128224745, ,0, ,,0,-0.45,1,2.5248618785,0
96,2, ,autonomous,0,1,0,3.6269169146,1,0,-11.3602639554,15,0,15,-11.3602639554,1,15.6676130865,3.6,3.7,149.4321578004, ,0, ,,0,-0.9,1,2.5248618785,0
97,2, ,autonomous,0,1,0,3.6269169146,1,0,-11.480928566,20,0,20,-11.480928566,1,15.6423629036,3.57,3.48,144.6466282871, ,0, ,,0,-0.125,1,2.5248618785,0
98,2, ,autonomous,0,1,0,3.6269169146,1,0,-10.6943817963,15,0,15,-10.6943817963,1,15.6635344244,5,5,145.6706677543, ,0, ,,0,1.475,1,2.5248618785,0
99,2, ,autonomous,0,1,0,3.6269169146,1,0,-12.5597635267,15,0,15,-12.5597635267,1,15.648587255,5,3.59,146.9421341876, ,0, ,,0,-0.705,1,2.5248618785,0
100,2, ,autonomous,0,1,0,3.6269169146,1,0,-17.0654369268,15,0,15,-17.0654369268,1,15.6613529102,4.46,5,147.0588235294, ,0, ,,0,0.435,1,2.5248618785,0
101,2, ,autonomous,0,1,0,3.6269169146,1,0,-21.1052624806,15,0,15,-21.1052624806,1,15.6534569264,3.09,2.78,147.1756983487, ,0, ,,0,-1.795,1,2.5248618785,0
102,2, ,autonomous,0,1,0,3.6269169146,1,0,-17.9068854252,15,0,15,-17.9068854252,1,15.6611244746,3.6,3.86,148.2359916988, ,0, ,,0,0.795,1,2.5248618785,0
103,2, ,autonomous,0,1,0,3.607690547,1,0,-17.5725849003,15,0,15,-17.5725849003,1,15.6516452591,4.32,3.23,148.5928259384, ,0, ,,0,0.045,1,2.5248618785,0
104,2, ,autonomous,0,1,0,0.6385900664,1,0,54.987585326,15,0,15,54.987585326,1,15.6561153032,4.11,3.84,148.2359916988, ,0, ,,0,0.2,1,2.5248618785,0
105,2, ,autonomous,0,1,0,0.7209887846,1,0,55.5605355512,15,0,15,55.5605355512,1,15.6593978267,3.31,3.54,148.7121527571, ,0, ,,0,-0.55,1,2.5248618785,0
106,2, ,autonomous,0,1,0,0.9077592126,1,0,49.7329007882,15,0,15,49.7329007882,1,15.6512797997,5,4.41,146.9421341876, ,0, ,,0,1.28,1,2.5248618785,0
107,2, ,autonomous,0,1,0,2.2233920806,1,0,50.757049676,15,0,15,50.757049676,1,15.6691447697,3.33,3.71,140.1580983349, ,0, ,,0,-1.185,1,2.5248618785,0
108,2, ,autonomous,0,1,0,2.2233920806,1,0,49.2393846764,15,0,15,49.2393846764,1,15.648845417,3.7,3.99,133.8759772946, ,0, ,,0,0.325,1,2.5248618785,0
109,2, ,autonomous,0,1,0,2.2316319524,1,0,50.3680102734,15,0,15,50.3680102734,1,15.6729923395,5,4.07,130.8489479745, ,0, ,,0,0.69,1,2.5248618785,0
110,2, ,autonomous,0,1,0,2.2316319524,1,0,49.3029815655,20,0,20,49.3029815655,1,15.6438029758,5,5,127.5152380709, ,0, ,,0,0.465,1,2.5248618785,0
111,2, ,autonomous,0,1,0,2.2316319524,1,0,47.0985104641,15,0,15,47.0985104641,1,15.6746061404,5,3.69,133.0105610385, ,0, ,,0,-0.655,1,2.5248618785,0
112,2, ,autonomous,0,1,0,2.2316319524,1,0,49.9900547235,20,0,20,49.9900547235,1,15.6364142399,2.47,5,136.2397820163, ,0, ,,0,-0.61,1,2.5248618785,0
113,2, ,autonomous,0,1,0,2.2316319524,1,0,49.5697125894,15,0,15,49.5697125894,1,15.6761678382,3.66,4.19,137.7600220416, ,0, ,,0,0.19,1,2.5248618785,0
114,2, ,autonomous,0,1,0,2.2316319524,1,0,49.3523368128,20,0,20,49.3523368128,1,15.6407774433,5,3.8,139.0008618053, ,0, ,,0,0.475,1,2.5248618785,0
115,2, ,autonomous,0,1,0,2.2316319524,1,0,49.5408245597,15,0,15,49.5408245597,1,15.6742161535,3.81,4.18,140.4770600961, ,0, ,,0,-0.405,1,2.5248618785,0
116,2, ,autonomous,0,1,0,2.2316319524,1,0,47.2946568188,20,0,20,47.2946568188,1,15.6359039158,5,4.06,141.4427157001, ,0, ,,0,0.535,1,2.5248618785,0
117,2, ,autonomous,0,1,0,2.2316319524,1,0,47.6578742209,15,0,15,47.6578742209,1,15.6740677226,4.05,4.53,142.5313568985, ,0, ,,0,-0.24,1,2.5248618785,0
118,2, ,autonomous,0,1,0,2.2398718242,1,0,45.2299102527,20,0,20,45.2299102527,1,15.6358644595,4.3,3.58,143.3034306841, ,0, ,,0,-0.35,1,2.5248618785,0
119,2,cyclist alarm,autonomous,0,1,0,2.2398718242,1,0,127.8133848928,15,0,15,127.8133848928,1,15.6736450665,5,3.92,144.1961067051, ,0,cyclist detected,cyclist detected,39.2366638184,0.52,1,2.5248618785,0
120,2,cyclist alarm,autonomous,0,1,0,2.2398718242,1,0,50,20,0,20,50,1,15.6379605688,4.48,3.11,143.9718966858,cyclist detected,29.910112381,cyclist detected,,23.1524925232,-0.665,1,2.5248618785,0
121,2,cyclist alarm,autonomous,0,1,0,2.2398718242,1,0,-4.2501367629,15,0,15,-4.2501367629,1,15.6695441972,3.13,5,140.7974769092, ,0,cyclist detected,,8.4556970596,0.27,1,2.5248618785,0
122,2, ,autonomous,0,1,0,2.2398718242,1,0,46.3209012738,20,0,20,46.3209012738,1,15.6403625435,5,5,139.6297020302, ,0, ,,0,0.935,1,2.5248618785,0
123,2, ,autonomous,0,1,0,2.2398718242,1,0,-8.7584295989,15,0,15,-8.7584295989,1,15.6633692421,2.93,4.68,140.7974769092, ,0, ,,0,-1.195,1,2.5248618785,0
124,2, ,autonomous,0,1,0,2.2398718242,1,0,-12.2619801095,15,0,15,-12.2619801095,1,15.6464627203,3.27,3.9,138.7925052047, ,0, ,,0,-0.22,1,2.5248618785,0
125,2, ,autonomous,0,1,0,2.2398718242,1,0,-5.9441161716,15,0,15,-5.9441161716,1,15.6593751558,3.14,3.56,139.105274872, ,0, ,,0,-0.235,1,2.5248618785,0
126,2, ,autonomous,0,1,0,2.2398718242,1,0,-1.7331232946,15,0,15,-1.7331232946,1,15.6541588789,3.4,3.35,140.7974769092, ,0, ,,0,0.025,1,2.5248618785,0
127,2, ,autonomous,0,1,0,2.2398718242,1,0,0.048187954,15,0,15,0.048187954,1,15.6573764675,2.96,3.62,141.6591115141, ,0, ,,0,-0.085,1,2.5248618785,0
128,2, ,autonomous,0,1,0,2.2398718242,1,0,0.1963276994,15,0,15,0.1963276994,1,15.6583050415,3.46,3.6,141.9849495953, ,0, ,,0,0.24,1,2.5248618785,0
129,2, ,autonomous,0,1,0,2.2398718242,1,0,0.0984134534,15,0,15,0.0984134534,1,15.6502800793,3.28,3.06,142.4217392543, ,0, ,,0,-0.36,1,2.5248618785,0
130,2, ,autonomous,0,1,0,2.2398718242,1,0,0.036065145,15,0,15,0.036065145,1,15.6682224004,5,5,142.8612246064, ,0, ,,0,1.83,1,2.5248618785,0
131,2, ,autonomous,0,1,0,2.2398718242,1,0,0.0124659035,20,0,20,0.0124659035,1,15.6454356205,5,3.7,143.5255619026, ,0, ,,0,-0.65,1,2.5248618785,0
132,2, ,autonomous,0,1,0,2.2398718242,1,0,-0.0186733372,15,0,15,-0.0186733372,1,15.6706339547,5,4.04,144.0839144718, ,0, ,,0,0.17,1,2.5248618785,0
133,2, ,autonomous,0,1,0,2.8001831083,1,0,0.0030483562,20,0,20,0.0030483562,1,15.6430778504,5,3.38,144.1961067051, ,0, ,,0,-0.33,1,2.5248618785,0
134,2, ,autonomous,0,1,0,2.9347676814,1,0,0.0232927345,15,0,15,0.0232927345,1,15.6734106024,5,3.66,145.6706677543, ,0, ,,0,0.14,1,2.5248618785,0
135,2, ,autonomous,0,1,0,3.8960860609,1,0,-79.1102148419,20,0,20,-79.1102148419,1,15.6367392205,5,4.02,140.9046075807, ,0, ,,0,0.18,1,2.5248618785,0
136,2, ,autonomous,0,1,0,3.8960860609,1,0,-72.7442279663,15,0,15,-72.7442279663,1,15.6742562538,5,3.39,131.0341212852, ,0, ,,0,-0.315,1,2.5248618785,0
137,2, ,autonomous,0,1,0,3.8960860609,1,0,-60.5216563652,20,0,20,-60.5216563652,1,15.6359217187,3.83,3.83,133.3938051917, ,0, ,,0,-0.365,1,2.5248618785,0
