TimeSignal_Sec,Trust_Human,Alarm_M2H,Mode_H2M,ManualBrake_H2M,ManualGear_H2M,ManualThrottle_H2M,ManualWheel_H2M,CurrentGear_Machine,CurrentBrake_Machine,CurrentWheel_Machine,CurrentThrottle_Machine,AutoBrake_Machine,AutoThrottle_Machine,AutoWheel_Machine,AutoGear_Machine,Speed_Machine,PupilLeft_Human,PupilRight_Human,GSR_Human,EventN_Machine,RangeN_Machine,EventW_Machine,RangeW_Machine,HeartRate,PupilChange_Human,Reliability_Machine,Weather,AverageTrust_Human,TrustChange_Human,CurrentWheel_MachineDelta,Speed_Delta
31,3, ,autonomous,0,1,0,3.0693522545,1,0,2.7383914875,20,0,20,2.7383914875,1,13.6403676804,5.81,5.83,236.200014172, ,0, ,0,76,0.16,0.8,rainy,2.2,0,-37.1096026455,1.4250006384
32,3, ,autonomous,0,1,0,3.0693522545,1,0,58.0717904666,20,0,20,58.0717904666,1,13.8359829821,5.84,5.41,237.7160244372, ,0, ,0,80,-0.195,0.8,rainy,2.2,0,-103.9240676321,1.35189093
33,3, ,autonomous,0,1,0,3.0693522545,1,0,52.8790007616,20,0,20,52.8790007616,1,14.020142381,5.41,5.2,242.0311252027, ,0, ,0,83,-0.32,0.8,rainy,2.2,0,-93.5250187083,1.283800169
34,3, ,autonomous,0,1,0,3.0693522545,1,0,32.6179985041,20,0,20,32.6179985041,1,14.194105026,5.41,5.14,221.376073674, ,0, ,0,86,-0.03,0.8,rainy,2.2,0,-58.1475433178,1.219971851
35,3, ,autonomous,0,1,0,3.0693522545,1,0,25.2168586656,20,0,20,25.2168586656,1,14.3584790591,5.01,4.88,193.858560794, ,0, ,0,81,-0.33,0.8,rainy,2.2,0,-54.669289407,1.1596949952
36,2, ,autonomous,0,1,0,3.0693522545,1,0,14.2744833826,20,0,20,14.2744833826,1,14.5137049328,5.49,5.25,199.2825827023, ,0, ,0,81,0.425,0.8,rainy,2.2,-1,-30.9662919428,1.1028742525
37,2, ,autonomous,0,1,0,3.0693522545,1,0,9.6258912475,20,0,20,9.6258912475,1,14.6608807971,5.62,5.46,198.4284467021, ,0, ,0,89,0.17,0.8,rainy,2.2,0,-22.9881050318,1.0187886757
38,2, ,autonomous,0,1,0,3.0693522545,1,0,11.8518086787,20,0,20,11.8518086787,1,14.801801845,5.38,5.33,199.0683600749, ,0, ,0,90,-0.185,0.8,rainy,2.2,0,-26.4610808439,0.8334270481
39,2, ,autonomous,0,1,0,3.0693522545,1,0,18.533656799,20,0,20,18.533656799,1,14.9368254906,5.86,5.57,191.4535150865, ,0, ,0,87,0.36,0.8,rainy,2.2,0,-28.7254670892,0.7356313074
40,2, ,autonomous,0,1,0,3.0693522545,1,0,-34.371211158,20,0,20,-34.371211158,1,15.0653683188,5.75,5.6,197.5816012013, ,0, ,0,88,-0.04,0.8,rainy,2.2,0,29.0144978695,0.5690436745
41,2, ,autonomous,0,1,0,3.0693522545,1,0,-45.8522771655,20,0,20,-45.8522771655,1,15.1878739122,5.7,5.48,201.450443191, ,0, ,0,86,-0.085,0.8,rainy,2.2,0,40.1174416456,0.4831918534
42,2, ,autonomous,0,1,0,3.0693522545,1,0,-40.6460179467,20,0,20,-40.6460179467,1,15.30394255,5.47,5.32,204.792135982, ,0, ,0,91,-0.195,0.8,rainy,2.2,0,36.654340707,0.3327655106
43,2, ,autonomous,0,1,0,3.0693522545,1,0,-25.5295448137,20,0,20,-25.5295448137,1,15.4140768769,5.06,4.79,210.6149957877, ,0, ,0,90,-0.47,0.8,rainy,2.2,0,24.4883776057,0.254302987
44,2, ,autonomous,0,1,0,3.0693522545,1,0,-29.4524307414,20,0,20,-29.4524307414,1,15.5181740543,5.26,4.95,214.2704092565, ,0, ,0,80,0.18,0.8,rainy,2.2,0,31.3498893983,-0.4770969717
45,2, ,autonomous,0,1,0,3.0693522545,1,0,-16.6918085602,20,0,20,-16.6918085602,1,15.6165791854,5.1,4.88,213.529210796, ,0, ,0,84,-0.115,0.8,rainy,2.2,0,21.7676917539,-5.3621558095
46,2, ,autonomous,0,1,0,3.0693522545,1,0,-13.3622137843,15,0,15,-13.3622137843,1,15.6796694728,5.48,5.16,216.0200466603, ,0, ,0,97,0.33,0.8,rainy,2.2,0,19.9750693505,-11.9899091068
47,2, ,autonomous,0,1,0,3.0693522545,1,0,-14.6092721652,20,0,20,-14.6092721652,1,15.635228893,5.15,4.92,219.3463478833, ,0, ,0,82,-0.285,0.8,rainy,2.2,0,19.8683137965,-15.6181173887
48,2, ,autonomous,0,1,0,3.0693522545,1,0,-10.1918102902,15,0,15,-10.1918102902,1,15.672456798,5.25,5.02,238.6520929789, ,0, ,0,92,0.1,0.8,rainy,2.2,0,15.4361326833,-15.6701193799
49,2, ,autonomous,0,1,0,3.0693522545,1,0,-5.3567132885,20,0,20,-5.3567132885,1,15.6344119933,5.26,5.04,241.855515515, ,0, ,0,83,0.015,0.8,rainy,2.2,0,10.600720656,-15.6343977008
50,2, ,autonomous,0,1,0,3.0693522545,1,0,-5.73483552,15,0,15,-5.73483552,1,15.6710657656,5.45,5.31,244.6962096557, ,0, ,0,79,0.23,0.8,rainy,2.2,0,10.9882673617,-15.6710379696
51,2, ,autonomous,0,1,0,3.0693522545,1,0,-3.9916772397,20,0,20,-3.9916772397,1,15.6367080606,5.77,5.39,246.7795271704, ,0, ,0,80,0.2,0.8,rainy,2.2,0,9.2451090815,-15.6367040524
52,2, ,autonomous,0,1,0,3.0693522545,1,0,-1.0411672079,15,0,15,-1.0411672079,1,15.668379864,4.82,4.76,246.3236199719, ,0, ,0,79,-0.79,0.8,rainy,2.2,0,6.2945990497,-15.6683794542
53,2,pedestrian alarm,autonomous,0,1,0,3.0693522545,1,54.3856811523,1.8974586569,0,54.3856811523,0,1.8974586569,1,15.0410770826,5.32,5.14,248.3423150471,pedestrian detected,38.2392883301,pedestrian detected,35.2047729492,76,0.44,0.8,rainy,2.2,0,3.3559731849,-15.0410770452
54,2,pedestrian alarm,autonomous,0,1,0,3.0693522545,1,93.0468616486,5.0758831937,0,93.0468616486,0,5.0758831937,1,10.2544233759,5.68,5.39,251.1490067057, ,0,pedestrian detected,22.3177127838,77,0.305,0.8,rainy,2.2,0,0.1775486481,-10.2544233727
55,2,pedestrian alarm,autonomous,0,1,0,3.0693522545,1,100,6.6128555662,0,100,0,6.6128555662,1,3.689760366,5.12,4.96,250.8654859264, ,0,pedestrian detected,15.2691478729,76,-0.495,0.8,rainy,2.2,0,-1.3594237244,-3.6897603658
56,2,pedestrian alarm,autonomous,0,1,0,0,1,100,5.2590416313,0,100,0,5.2590416313,1,0.0171115044,5.68,5.36,223.5286228402, ,0,pedestrian detected,14.223859787,80,0.48,0.8,rainy,2.2,0,0.2259749975,0.3339043669
57,2,pedestrian alarm,autonomous,0,1,0,0,1,100,5.2443223931,0,100,0,5.2443223931,1,0.002337418,5.3,5.06,204.792135982, ,0,pedestrian detected,14.2365560532,78,-0.34,0.8,rainy,2.2,0,2.2263947622,2.1635020469
58,2,pedestrian alarm,autonomous,0,1,0,0,1,100,5.2440073675,0,100,0,5.2440073675,1,1.42925238114499E-05,5.37,5,190.2732323617, ,0,pedestrian detected,14.228562355,79,0.005,0.8,rainy,2.2,0,1.2770657109,3.7688935661
59,2,pedestrian alarm,autonomous,0,1,0,0,1,100,5.2534318418,0,100,0,5.2534318418,1,0.000027796,5.57,5.17,173.6774462468, ,0,pedestrian detected,14.3454170227,84,0.185,0.8,rainy,2.2,0,5.5405229794,4.6489103804
60,2,pedestrian alarm,autonomous,0,1,0,0,1,100,5.2534318418,0,100,0,5.2534318418,1,4.00816998791831E-06,5.22,5,179.9208348327, ,0,pedestrian detected,14.4177799225,87,-0.26,0.8,rainy,2.2,0,26.9581087974,5.1606926933
61,2,pedestrian alarm,autonomous,0,1,0,0,1,100,5.2534318418,0,100,0,5.2534318418,1,4.09752485782524E-07,5.25,5.04,191.2557854875, ,0,pedestrian detected,14.6422386169,89,0.035,0.8,rainy,2.2,0,31.6566458388,6.0462708611
62,2,pedestrian alarm,autonomous,0,1,0,0,1,100,5.2534318418,0,100,0,5.2534318418,1,3.73774858487212E-08,5.49,5.3,198.4284467021, ,0,pedestrian detected,14.8878984451,84,0.25,0.8,rainy,2.2,0,38.238587758,6.7260243356
63,2,pedestrian alarm,autonomous,0,1,0,0,1,100,5.2534318418,0,100,0,5.2534318418,1,3.18984770974042E-09,5.49,5.1,203.8902255026, ,0,pedestrian detected,15.0832242966,80,-0.1,0.8,rainy,2.2,0,4.9791271483,7.2627705923
64,2,pedestrian alarm,autonomous,0,1,0,0,1,100,5.2534318418,0,100,0,5.2534318418,1,2.3957996711809E-10,5.58,5.17,208.4810073802, ,0,pedestrian detected,15.3914556503,81,0.08,0.8,rainy,2.2,0,3.5580022151,7.705862789
65,2, ,autonomous,0,1,0,3.0693522545,1,0,5.4850166288,20,0,20,5.4850166288,1,0.3510158712,5.63,5.25,212.3052099699, ,0, ,0,82,0.065,0.8,rainy,2.2,0,2.0527736263,7.7194453924
66,2, ,autonomous,0,1,0,3.0693522545,1,0,7.4707171553,20,0,20,7.4707171553,1,2.165839465,5.65,5.22,214.0227720229, ,0, ,0,84,-0.005,0.8,rainy,2.2,0,-0.344366743,6.2264770455
67,2, ,autonomous,0,1,0,3.0693522545,1,0,6.5210730784,20,0,20,6.5210730784,1,3.7689078586,5.7,5.22,213.529210796, ,0, ,0,83,0.025,0.8,rainy,2.2,0,0.2442024566,4.9402807042
68,2, ,autonomous,0,1,0,3.0693522545,1,0,10.7939548212,20,0,20,10.7939548212,1,4.6489381764,5.28,4.99,211.5775220041, ,0, ,0,75,-0.325,0.8,rainy,2.2,0,-3.7103998497,4.3763059073
69,2, ,autonomous,0,1,0,3.0693522545,1,0,32.2115406391,20,0,20,32.2115406391,1,5.1606967015,5.73,5.28,214.5186202162, ,0, ,0,84,0.37,0.8,rainy,2.2,0,-24.852227304,4.3127044776
70,2, ,autonomous,0,1,0,3.0693522545,1,0,36.9100776806,20,0,20,36.9100776806,1,6.0462712709,5.34,4.95,218.8279574598, ,0, ,0,86,-0.36,0.8,rainy,2.2,0,-40.4681829335,3.8162783755
71,2, ,autonomous,0,1,0,3.0693522545,1,0,43.4920195997,20,0,20,43.4920195997,1,6.726024373,5.55,5.34,238.7375558049, ,0, ,0,80,0.3,0.8,rainy,2.2,0,-41.3730992191,3.4435597796
72,2, ,autonomous,0,1,0,3.0693522545,1,0,10.23255899,20,0,20,10.23255899,1,7.2627705955,5.82,4.99,240.9812757549, ,0, ,0,89,-0.04,0.8,rainy,2.2,0,4.6523821037,3.1845933401
73,2, ,autonomous,0,1,0,3.0693522545,1,0,8.8114340569,20,0,20,8.8114340569,1,7.7058627892,5.44,5.12,243.8905419248, ,0, ,0,82,-0.125,0.8,rainy,2.2,0,12.7776581053,2.9902731919
74,2, ,autonomous,0,1,0,3.0693522545,1,0,7.5377902551,20,0,20,7.5377902551,1,8.0704612636,5.54,5.16,246.414666601, ,0, ,0,88,0.07,0.8,rainy,2.2,0,5.2746084068,2.8493633239
75,2, ,autonomous,0,1,0,3.0693522545,1,0,7.1263504124,20,0,20,7.1263504124,1,8.3923165105,5.7,5.39,248.9915840845, ,0, ,0,97,0.195,0.8,rainy,2.2,0,-10.5853919829,2.7366875611
76,2, ,autonomous,0,1,0,3.0693522545,1,0,6.765275535,20,0,20,6.765275535,1,8.7091885628,5.1,4.71,251.8130539887, ,0, ,0,84,-0.64,0.8,rainy,2.2,0,-1.8984940162,2.6267014859
77,2, ,autonomous,0,1,0,3.0693522545,1,0,7.0835549715,20,0,20,7.0835549715,1,9.0252440838,4.86,4.59,254.4076118757, ,0, ,0,-1,-0.18,0.8,rainy,2.2,0,3.409149415,2.5154349609
78,2, ,autonomous,0,1,0,3.0693522545,1,0,7.3593133351,20,0,20,7.3593133351,1,9.4734011791,5.42,4.96,255.5779896235, ,0, ,0,-1,0.465,0.8,rainy,2.2,0,13.665316171,2.2709212629
79,2, ,autonomous,0,1,0,3.0693522545,1,0,-3.5581052529,20,0,20,-3.5581052529,1,9.8625496464,4.88,4.65,255.4800470083, ,0, ,0,-1,-0.425,0.8,rainy,2.2,0,30.7297082613,2.0843353379
80,2, ,autonomous,0,1,0,3.0693522545,1,0,2.1189203806,20,0,20,2.1189203806,1,10.1695841526,5.39,5.09,257.8515806302, ,0, ,0,78,0.475,0.8,rainy,2.2,0,31.7651341559,1.9788058019
81,2, ,autonomous,0,1,0,3.0693522545,1,0,14.8849410937,20,0,20,14.8849410937,1,10.4473639356,5.55,4.95,260.5727388801, ,0, ,0,87,0.01,0.8,rainy,2.2,0,28.2738230912,1.9014739396
82,2, ,autonomous,0,1,0,3.0693522545,1,0,21.5890921622,20,0,20,21.5890921622,1,10.6961359811,5.66,5.3,262.8328120483, ,0, ,0,83,0.23,0.8,rainy,2.2,0,29.6367140843,1.8520905181
83,2, ,autonomous,0,1,0,3.0693522545,1,0,12.8123986619,20,0,20,12.8123986619,1,10.9198245875,5.12,4.83,264.8164821779, ,0, ,0,85,-0.505,0.8,rainy,2.2,0,-9.1501137565,1.8261522481
84,2, ,autonomous,0,1,0,3.0693522545,1,0,-3.4590415706,20,0,20,-3.4590415706,1,11.1290040716,5.49,5.15,267.0440889791, ,0, ,0,83,0.345,0.8,rainy,2.2,0,-0.720029706,1.9503443171
85,2, ,autonomous,0,1,0,3.0693522545,1,0,4.8667815187,20,0,20,4.8667815187,1,11.3358900487,5.42,5.32,268.8750268875, ,0, ,0,86,0.05,0.8,rainy,2.2,0,-5.7498264375,1.9887804149
86,2, ,autonomous,0,1,0,3.0693522545,1,0,10.4927043865,20,0,20,10.4927043865,1,11.5406790446,5.35,4.99,270.6213466118, ,0, ,0,80,-0.2,0.8,rainy,2.2,0,-6.7862013572,1.9985457035
87,2, ,autonomous,0,1,0,3.0693522545,1,0,21.0246295061,20,0,20,21.0246295061,1,11.744322442,5.22,4.98,272.724793411, ,0, ,0,80,-0.07,0.8,rainy,2.2,0,-16.1709120667,1.9955922853
88,2, ,autonomous,0,1,0,3.0693522545,1,0,27.1716030084,20,0,20,27.1716030084,1,11.9468849843,5.61,5.26,273.9575913649, ,0, ,0,86,0.335,0.8,rainy,2.2,0,-28.2580962442,1.982886251
89,2, ,autonomous,0,1,0,3.0693522545,1,0,33.8840545365,20,0,20,33.8840545365,1,12.1483899545,5.49,5.16,272.5018393874, ,0, ,0,80,-0.11,0.8,rainy,2.2,0,-46.1077580602,1.9605472842
90,2, ,autonomous,0,1,0,3.0693522545,1,0,43.1587641849,20,0,20,43.1587641849,1,12.3488378752,5.74,5.37,264.6062658764, ,0, ,0,80,0.23,0.8,rainy,2.2,0,-62.3436694277,1.9292682474
91,2, ,autonomous,0,1,0,3.0693522545,1,0,51.2258062465,20,0,20,51.2258062465,1,12.5482264992,6.07,5.3,248.7129106872, ,0, ,0,85,0.13,0.8,rainy,2.2,0,-63.2134641977,1.8895884648
92,2, ,autonomous,0,1,0,3.0693522545,1,0,3.6622849054,20,0,20,3.6622849054,1,12.7459768355,5.94,5.23,244.3374789259, ,0, ,0,82,-0.1,0.8,rainy,2.2,0,-13.2648422343,1.8428303517
93,2, ,autonomous,0,1,0,3.0693522545,1,0,-4.1790712766,20,0,20,-4.1790712766,1,13.0793483887,5.24,4.87,246.2326405988, ,0, ,0,84,-0.53,0.8,rainy,2.2,0,-6.1522844233,1.6533010353
94,2, ,autonomous,0,1,0,3.0693522545,1,0,-0.8830449188,20,0,20,-0.8830449188,1,13.3246704636,5.3,4.9,239.0800200827, ,0, ,0,86,0.045,0.8,rainy,2.2,0,-10.644069804,1.5459946283
95,2, ,autonomous,0,1,0,3.0693522545,1,0,3.7065030294,20,0,20,3.7065030294,1,13.5392247482,4.82,4.51,241.6801604756, ,0, ,0,85,-0.435,0.8,rainy,2.2,0,-15.9304023513,1.4631456533
96,2, ,autonomous,0,1,0,3.0693522545,1,0,4.8537174394,20,0,20,4.8537174394,1,13.7399147273,4.83,4.68,249.3641214902, ,0, ,0,81,0.09,0.8,rainy,2.2,0,-16.466198629,1.3880216974
97,2, ,autonomous,0,1,0,3.0693522545,1,0,-1.0864932358,20,0,20,-1.0864932358,1,13.9297712353,4.77,4.48,254.504733788, ,0, ,0,82,-0.13,0.8,rainy,2.2,0,-8.9325678345,1.317387644
98,2, ,autonomous,0,1,0,3.0693522545,1,0,-12.2237035237,20,0,20,-12.2237035237,1,14.1089372387,5.3,4.73,258.2511233924, ,0, ,0,80,0.39,0.8,rainy,2.2,0,1.8195959175,1.2512417709
99,2, ,autonomous,0,1,0,3.0693522545,1,0,-19.1849052428,20,0,20,-19.1849052428,1,14.2781061226,5.05,4.77,261.0829721686, ,0, ,0,86,-0.105,0.8,rainy,2.2,0,6.1156934671,1.189194827
100,2, ,autonomous,0,1,0,3.0693522545,1,0,-11.9876579512,20,0,20,-11.9876579512,1,14.437814964,4.78,4.55,263.2479532472, ,0, ,0,85,-0.245,0.8,rainy,2.2,0,-3.888650979,1.130645436
101,2, ,autonomous,0,1,0,3.0693522545,1,0,-9.602557329,20,0,20,-9.602557329,1,14.5888071872,5.09,4.9,266.0848278431, ,0, ,0,85,0.33,0.8,rainy,2.2,0,-9.3431520197,1.0751684566
102,2, ,autonomous,0,1,0,3.0693522545,1,0,-10.3313556999,20,0,20,-10.3313556999,1,14.732649424,4.84,4.66,268.4419628476, ,0, ,0,91,-0.245,0.8,rainy,2.2,0,91.9250099867,0.9278866959
103,2, ,autonomous,0,1,0,3.0693522545,1,0,-11.5271147228,20,0,20,-11.5271147228,1,14.8706650919,5.05,4.76,271.0614767429, ,0, ,0,92,0.155,0.8,rainy,2.2,0,69.9306185955,0.7836049359
104,2, ,autonomous,0,1,0,3.0693522545,1,0,-12.2238993219,20,0,20,-12.2238993219,1,15.0023704015,4.53,4.54,272.8364072902, ,0, ,0,93,-0.37,0.8,rainy,2.2,0,65.3778781997,0.6526696304
105,2, ,autonomous,0,1,0,3.0693522545,1,0,-11.6124811896,20,0,20,-11.6124811896,1,15.1279364247,5.03,4.75,273.395849851, ,0, ,0,89,0.355,0.8,rainy,2.2,0,60.5405657474,0.5340684166
106,2, ,autonomous,0,1,0,3.0693522545,1,0,-10.0190610703,20,0,20,-10.0190610703,1,15.2471588792,5.25,4.8,270.2921858529, ,0, ,0,89,0.135,0.8,rainy,2.2,0,61.6271948904,0.4031873453
107,2, ,autonomous,0,1,0,3.0693522545,1,0,-10.4041076062,20,0,20,-10.4041076062,1,15.3601790097,5.13,4.86,272.3904990194, ,0, ,0,85,-0.03,0.8,rainy,2.2,0,59.4902415275,0.3081090052
108,2, ,autonomous,0,1,0,3.0693522545,1,0,-13.0692117757,20,0,20,-13.0692117757,1,15.4673009496,5.44,5.06,275.9991168028, ,0, ,0,84,0.255,0.8,rainy,2.2,0,64.9697046515,0.1781936222
109,2, ,autonomous,0,1,0,3.0693522545,1,0,-15.8763089302,20,0,20,-15.8763089302,1,15.5684604,5.49,5.24,277.7237759325, ,0, ,0,76,0.115,0.8,rainy,2.2,0,64.6051260854,0.1037987079
110,2, ,autonomous,0,1,0,3.0693522545,1,0,-18.9457093486,15,0,15,-18.9457093486,1,15.6639756438,5.61,5.17,279.2360102759, ,0, ,0,90,0.025,0.8,rainy,2.2,0,70.1869636083,-0.023408183
111,2, ,autonomous,0,1,0,3.0693522545,1,0,81.5936542868,15,0,15,81.5936542868,1,15.6605361199,5.72,5.4,281.952237291, ,0, ,0,83,0.17,0.8,rainy,2.2,0,-33.5997680402,0.0134422241
112,2, ,autonomous,0,1,0,3.0693522545,1,0,58.4035038727,15,0,15,58.4035038727,1,15.6542700278,5.91,5.37,283.9940929229, ,0, ,0,87,0.08,0.8,rainy,2.2,0,-9.6461338368,-0.0135171716
