TimeSignal_Sec,Trust_Human,Alarm_M2H,Mode_H2M,ManualBrake_H2M,ManualGear_H2M,ManualThrottle_H2M,ManualWheel_H2M,CurrentGear_Machine,CurrentBrake_Machine,CurrentWheel_Machine,CurrentThrottle_Machine,AutoBrake_Machine,AutoThrottle_Machine,AutoWheel_Machine,AutoGear_Machine,Speed_Machine,PupilLeft_Human,PupilRight_Human,GSR_Human,EventN_Machine,RangeN_Machine,EventW_Machine,EventAlert_Machine,RangeW_Machine,PupilChange_Human,Reliability_Machine,AverageTrust_Human,TrustChange_Human,ModeDelta_H2M
32,3,pedestrian alarm,autonomous,0,1,0,0,1,100,0.0001317296,0,100,0,0.0001317296,1,0.0078254623,3.61,3.47,282.6695310512, ,0,pedestrian detected,,8.9337301254,0.22,1,2.6944444444,0,0
33,3,pedestrian alarm,autonomous,0,1,0,0,1,100,0.0016171186,0,100,0,0.0016171186,1,0.0023907934,3.44,3.24,284.7218267752, ,0,pedestrian detected,,9.1149349213,-0.2,1,2.6944444444,0,0
34,3,pedestrian alarm,autonomous,0,1,0,0,1,100,-0.0071975087,0,100,0,-0.0071975087,1,0.0002981926,3.44,3.27,287.1747745678, ,0,pedestrian detected,,9.2231254578,0.015,1,2.6944444444,0,0
35,3,pedestrian alarm,autonomous,0,1,0,0,1,100,-0.0069378327,0,100,0,-0.0069378327,1,0.000022976,3.22,3.12,289.4188469553, ,0,pedestrian detected,,9.4415826797,-0.185,1,2.6944444444,0,0
36,3,pedestrian alarm,autonomous,0,1,0,0,1,100,-0.0069378327,0,100,0,-0.0069378327,1,1.19770498247684E-06,3.31,3.17,291.6982673123, ,0,pedestrian detected,,9.631114006,0.07,1,2.6944444444,0,0
37,3,pedestrian alarm,autonomous,0,1,0,0,1,100,-0.0069378327,0,100,0,-0.0069378327,1,2.74877112891539E-08,3.23,3.17,294.013877455, ,0,pedestrian detected,,10.0126285553,-0.04,1,2.6944444444,0,0
38,3, ,autonomous,0,1,0,0.2705424582,1,0,-0.0046522593,20,0,20,-0.0046522593,1,0.0792475305,3.39,3.25,296.234854993, ,0, ,,0,0.12,1,2.6944444444,0,0
39,3, ,autonomous,0,1,0,0.2705424582,1,0,0.0020596943,20,0,20,0.0020596943,1,1.5323418179,3.4,3.28,298.6233463732, ,0, ,,0,0.02,1,2.6944444444,0,0
40,3, ,autonomous,0,1,0,0.2705424582,1,0,0.0026131937,20,0,20,0.0026131937,1,3.378622014,3.43,3.3,300.7790176557, ,0, ,,0,0.025,1,2.6944444444,0,0
41,3, ,autonomous,0,1,0,0.2705424582,1,0,0.0009320988,20,0,20,0.0009320988,1,4.4415081306,3.48,3.37,303.1037827352, ,0, ,,0,0.06,1,2.6944444444,0,0
42,3, ,autonomous,0,1,0,0.2705424582,1,0,53.5305624363,20,0,20,53.5305624363,1,5.0237587772,3.51,3.44,305.3248656571, ,0, ,,0,0.05,1,2.6944444444,0,0
43,3, ,autonomous,0,1,0,0.2705424582,1,0,81.0216542501,20,0,20,81.0216542501,1,5.7882092745,3.59,3.47,307.7207126812, ,0, ,,0,0.055,1,2.6944444444,0,0
44,3, ,autonomous,0,1,0,0.2705424582,1,0,54.0293674981,20,0,20,54.0293674981,1,6.5406227505,3.47,3.39,309.8661378285, ,0, ,,0,-0.1,1,2.6944444444,0,0
45,3, ,autonomous,0,1,0,0.2705424582,1,0,43.9731125193,20,0,20,43.9731125193,1,7.1144374329,3.51,3.39,312.1878121878, ,0, ,,0,0.02,1,2.6944444444,0,0
46,3, ,autonomous,0,1,0,0.2705424582,1,0,30.8621815778,20,0,20,30.8621815778,1,7.5823194766,3.54,3.46,314.5445395068, ,0, ,,0,0.05,1,2.6944444444,0,0
47,3, ,autonomous,0,1,0,0.2705424582,1,0,22.9577139866,20,0,20,22.9577139866,1,7.9681281425,3.72,3.56,316.7865175658, ,0, ,,0,0.14,1,2.6944444444,0,0
48,3, ,autonomous,0,1,0,0.2705424582,1,0,0.7788709324,20,0,20,0.7788709324,1,8.2971104389,3.88,3.68,319.2134580394, ,0, ,,0,0.14,1,2.6944444444,0,0
49,3, ,autonomous,0,1,0,0.2705424582,1,0,-2.784508714,20,0,20,-2.784508714,1,8.6143041737,3.84,3.69,321.5227316571, ,0, ,,0,-0.015,1,2.6944444444,0,0
50,3, ,autonomous,0,1,0,0.2705424582,1,0,4.2742908686,20,0,20,4.2742908686,1,8.9305035676,3.7,3.52,323.865660524, ,0, ,,0,-0.155,1,2.6944444444,0,0
51,3, ,autonomous,0,1,0,0.2705424582,1,0,14.2161599464,20,0,20,14.2161599464,1,9.2834210396,3.88,3.75,326.2429857758, ,0, ,,0,0.205,1,2.6944444444,0,0
52,3, ,autonomous,0,1,0,0.2705424582,1,0,12.598780188,20,0,20,12.598780188,1,9.7631024758,3.58,3.45,328.4935286775, ,0, ,,0,-0.3,1,2.6944444444,0,0
53,3, ,autonomous,0,1,0,0.2705424582,1,0,11.0722543566,20,0,20,11.0722543566,1,10.0805913294,3.86,3.72,330.7753373908, ,0, ,,0,0.275,1,2.6944444444,0,0
54,3, ,autonomous,0,1,0,0.2705424582,1,0,10.2185029783,20,0,20,10.2185029783,1,10.3671507341,3.48,3.4,332.7565553041, ,0, ,,0,-0.35,1,2.6944444444,0,0
55,3, ,autonomous,0,1,0,0.2705424582,1,0,16.5498156867,20,0,20,16.5498156867,1,10.6243133658,3.76,3.64,334.7616497054, ,0, ,,0,0.26,1,2.6944444444,0,0
56,3, ,autonomous,0,1,0,0.2705424582,1,0,-101.2190324435,20,0,20,-101.2190324435,1,10.8560513112,3.63,3.54,336.7910548296, ,0, ,,0,-0.115,1,2.6944444444,0,0
57,3, ,autonomous,0,1,0,0.2705424582,1,0,-56.2699393769,20,0,20,-56.2699393769,1,11.0671043479,3.68,3.57,338.8452155056, ,0, ,,0,0.04,1,2.6944444444,0,0
58,3, ,autonomous,0,1,0,0.2705424582,1,0,-46.426211108,20,0,20,-46.426211108,1,11.2744687155,3.47,3.35,340.4023555843, ,0, ,,0,-0.215,1,2.6944444444,0,0
59,3, ,autonomous,0,1,0,0.2705424582,1,0,-39.4834340811,20,0,20,-39.4834340811,1,11.4796780209,3.7,3.58,342.6769926667, ,0, ,,0,0.23,1,2.6944444444,0,0
60,3, ,autonomous,0,1,0,0.2705424582,1,0,-31.5409801819,20,0,20,-31.5409801819,1,11.6836098711,3.28,3.12,344.803806634, ,0, ,,0,-0.44,1,2.6944444444,0,0
61,3, ,autonomous,0,1,0,0.2705424582,1,0,-32.4036842408,20,0,20,-32.4036842408,1,11.8863352139,3.49,3.39,346.9571854833, ,0, ,,0,0.24,1,2.6944444444,0,0
62,3, ,autonomous,0,1,0,0.2705424582,1,0,-28.1346235486,20,0,20,-28.1346235486,1,12.0880036753,3.27,3.21,348.954880134, ,0, ,,0,-0.2,1,2.6944444444,0,0
63,3, ,autonomous,0,1,0,0.2705424582,1,0,-24.2395100316,20,0,20,-24.2395100316,1,12.2886428816,2.98,2.97,351.1605857359, ,0, ,,0,-0.265,1,2.6944444444,0,0
64,3, ,autonomous,0,1,0,0.2705424582,1,0,-17.7179525478,20,0,20,-17.7179525478,1,12.4882040399,3.09,3.03,353.3943527582, ,0, ,,0,0.085,1,2.6944444444,0,0
65,3, ,autonomous,0,1,0,0.2705424582,1,0,-12.6052452629,20,0,20,-12.6052452629,1,12.6866596984,3.19,3.09,355.0884170158, ,0, ,,0,0.08,1,2.6944444444,0,0
66,3, ,autonomous,0,1,0,0.2705424582,1,0,-9.0257911555,20,0,20,-9.0257911555,1,12.9697598777,3.44,3.34,357.3725966693, ,0, ,,0,0.25,1,2.6944444444,0,0
67,3, ,autonomous,0,1,0,0.2705424582,1,0,-7.0093515707,20,0,20,-7.0093515707,1,13.2571416112,3.03,2.95,359.6863534997, ,0, ,,0,-0.4,1,2.6944444444,0,0
68,3, ,autonomous,0,1,0,0.2705424582,1,0,-5.6586475028,20,0,20,-5.6586475028,1,13.4762838386,2.95,2.9,361.4414284165, ,0, ,,0,-0.065,1,2.6944444444,0,0
69,3, ,autonomous,0,1,0,0.2705424582,1,0,-4.65870856,20,0,20,-4.65870856,1,13.6810377822,3.13,3.04,363.6099192786, ,0, ,,0,0.16,1,2.6944444444,0,0
70,3, ,autonomous,0,1,0,0.2705424582,1,0,-3.6495696186,20,0,20,-3.6495696186,1,13.8738739291,3.35,3.26,365.4035882632, ,0, ,,0,0.22,1,2.6944444444,0,0
71,3, ,autonomous,0,1,0,0.2705424582,1,0,-2.2529092938,20,0,20,-2.2529092938,1,14.056256057,2.99,2.92,367.4174229342, ,0, ,,0,-0.35,1,2.6944444444,0,0
72,3, ,autonomous,0,1,0,0.2705424582,1,0,0.4598754542,20,0,20,0.4598754542,1,14.2283277019,3.09,3.01,368.8403658896, ,0, ,,0,0.095,1,2.6944444444,0,0
73,3, ,autonomous,0,1,0,0.2705424582,1,0,5.6828285979,20,0,20,5.6828285979,1,14.3987408225,3.14,3.05,370.6861400452, ,0, ,,0,0.045,1,2.6944444444,0,0
74,3, ,autonomous,0,1,0,0.2705424582,1,0,14.3515890595,20,0,20,14.3515890595,1,14.5518171088,3.49,3.31,372.5504805901, ,0, ,,0,0.305,1,2.6944444444,0,0
75,3, ,autonomous,0,1,0,0.2705424582,1,0,38.8545363787,20,0,20,38.8545363787,1,14.6901611664,3.55,3.45,374.8547437868, ,0, ,,0,0.1,1,2.6944444444,0,0
76,3, ,autonomous,0,1,0,0.2705424582,1,0,9.6545093431,20,0,20,9.6545093431,1,14.8298639162,3.37,3.2,376.761359355, ,0, ,,0,-0.215,1,2.6944444444,0,0
77,3, ,autonomous,0,1,0,0.2705424582,1,0,18.5045848249,20,0,20,18.5045848249,1,14.9635281072,3.39,3.26,378.0432481476, ,0, ,,0,0.04,1,2.6944444444,0,0
78,3, ,autonomous,0,1,0,0.2705424582,1,0,13.5801448811,20,0,20,13.5801448811,1,15.0908842589,3.6,3.43,377.828994597, ,0, ,,0,0.19,1,2.6944444444,0,0
79,3, ,autonomous,0,1,0,0.2705424582,1,0,10.8006428355,20,0,20,10.8006428355,1,15.2179475878,3.55,3.39,375.0656364864, ,0, ,,0,-0.045,1,2.6944444444,0,0
80,3, ,autonomous,0,1,0,0.2705424582,1,0,6.7882703097,20,0,20,6.7882703097,1,15.326894188,3.44,3.27,375.4881345749, ,0, ,,0,-0.115,1,2.6944444444,0,0
81,3, ,autonomous,0,1,0,0.2705424582,1,0,15.6619955201,20,0,20,15.6619955201,1,15.4358194521,3.35,3.21,310.443313051, ,0, ,,0,-0.075,1,2.6944444444,0,0
82,3, ,autonomous,0,1,0,0.2705424582,1,0,15.1763541601,20,0,20,15.1763541601,1,15.5387060644,3.37,3.25,238.4813507584, ,0, ,,0,0.03,1,2.6944444444,0,0
83,3, ,autonomous,0,1,0,0.2705424582,1,0,5.9088835695,20,0,20,5.9088835695,1,15.6359892104,3.34,3.18,234.7032177811, ,0, ,,0,-0.05,1,2.6944444444,0,0
84,3, ,autonomous,0,1,0,0.2705424582,1,0,13.3307258464,15,0,15,13.3307258464,1,15.6721933541,3.45,3.17,231.042927776, ,0, ,,0,0.05,1,2.6944444444,0,0
85,3, ,autonomous,0,1,0,0.2705424582,1,0,20.1296630023,20,0,20,20.1296630023,1,15.6363809181,3.54,3.41,178.5331714633, ,0, ,,0,0.165,1,2.6944444444,0,0
86,3, ,autonomous,0,1,0,0.2705424582,1,0,30.0390738251,15,0,15,30.0390738251,1,15.6680555886,5,5,170.4797299601, ,0, ,,0,1.525,1,2.6944444444,0,0
87,3, ,autonomous,0,1,0,0.2705424582,1,0,37.0920755962,20,0,20,37.0920755962,1,15.6410896271,3.44,3.27,177.1667493445, ,0, ,,0,-1.645,1,2.6944444444,0,0
88,3, ,autonomous,0,1,0,0.2705424582,1,0,48.6218511232,15,0,15,48.6218511232,1,15.6645178513,3.48,3.34,168.1576646264, ,0, ,,0,0.055,1,2.6944444444,0,0
89,3, ,autonomous,0,1,0,0.2705424582,1,0,53.8959097326,15,0,15,53.8959097326,1,15.6475210938,3.24,3.1,157.7038322031, ,0, ,,0,-0.24,1,2.6944444444,0,0
90,3,truck alarm,autonomous,0,1,0,0.2705424582,1,0,12.3414159977,15,0,15,12.3414159977,1,15.6603604371,3.47,3.37,168.1576646264, ,0,truck detected,truck detected,34.9272346497,0.25,1,2.6944444444,0,0
91,3,truck alarm,autonomous,0,1,0,0.2705424582,1,0,-1.0309096497,15,0,15,-1.0309096497,1,15.6550456991,3.23,3.11,180.2711277762, ,0,truck detected,,11.9559497833,-0.25,1,2.6944444444,0,0
92,3, ,autonomous,0,1,0,0.2705424582,1,0,-5.8186146368,15,0,15,-5.8186146368,1,15.6557810776,3.45,3.32,188.5298442743, ,0, ,,0,0.215,1,2.6944444444,0,0
93,3, ,autonomous,0,1,0,0.2705424582,1,0,-8.2050048215,15,0,15,-8.2050048215,1,15.662695677,3.46,3.34,194.0617116243, ,0, ,,0,0.015,1,2.6944444444,0,0
94,3, ,autonomous,0,1,0,0.2705424582,1,0,-9.7883636174,15,0,15,-9.7883636174,1,15.6509828479,3.53,3.28,173.1901627988, ,0, ,,0,0.005,1,2.6944444444,0,0
95,3, ,autonomous,0,1,0,0.2705424582,1,0,-10.2442865592,15,0,15,-10.2442865592,1,15.6688753079,3.65,3.47,152.5087692542, ,0, ,,0,0.155,1,2.6944444444,0,0
96,3, ,autonomous,0,1,0,0.2705424582,1,0,-14.8821133657,20,0,20,-14.8821133657,1,15.6460320485,3.56,3.41,160.8544588856, ,0, ,,0,-0.075,1,2.6944444444,0,0
97,3, ,autonomous,0,1,0,0.2705424582,1,0,-13.2998689978,15,0,15,-13.2998689978,1,15.6727571892,3.54,3.35,174.1674794482, ,0, ,,0,-0.04,1,2.6944444444,0,0
98,3, ,autonomous,0,1,0,0.2705424582,1,0,-13.2009674604,20,0,20,-13.2009674604,1,15.6410230377,3.48,3.33,183.1233518898, ,0, ,,0,-0.04,1,2.6944444444,0,0
99,3, ,autonomous,0,1,0,0.2705424582,1,0,-13.5272957911,15,0,15,-13.5272957911,1,15.6744036013,3.5,3.3,189.3007231288, ,0, ,,0,-0.005,1,2.6944444444,0,0
100,3, ,autonomous,0,1,0,0.2705424582,1,0,-12.1980815256,20,0,20,-12.1980815256,1,15.6371235802,3.65,3.4,192.8491533922, ,0, ,,0,0.125,1,2.6944444444,0,0
101,3, ,autonomous,0,1,0,0.2705424582,1,0,-9.3127365759,15,0,15,-9.3127365759,1,15.6743115601,3.47,3.32,196.1168856639, ,0, ,,0,-0.13,1,2.6944444444,0,0
102,3, ,autonomous,0,1,0,0.2705424582,1,0,-10.8002134992,20,0,20,-10.8002134992,1,15.6360887448,3.39,3.24,199.2825827023, ,0, ,,0,-0.08,1,2.6944444444,0,0
103,3, ,autonomous,0,1,0,0.2705424582,1,0,-14.9734869116,15,0,15,-14.9734869116,1,15.6726451154,3.09,3.04,202.5521571805, ,0, ,,0,-0.25,1,2.6944444444,0,0
104,3, ,autonomous,0,1,0,0.2705424582,1,0,-19.7785285164,20,0,20,-19.7785285164,1,15.634223891,3.19,3.06,205.246090062, ,0, ,,0,0.06,1,2.6944444444,0,0
105,3, ,autonomous,0,1,0,0.2705424582,1,0,-21.8685792359,15,0,15,-21.8685792359,1,15.6747900691,3.14,3.04,208.2465639317, ,0, ,,0,-0.035,1,2.6944444444,0,0
106,3, ,autonomous,0,1,0,0.2705424582,1,0,-15.7992467562,20,0,20,-15.7992467562,1,15.637573539,3.21,3.04,210.854805381, ,0, ,,0,0.035,1,2.6944444444,0,0
107,3, ,autonomous,0,1,0,0.2705424582,1,0,53.0152851018,15,0,15,53.0152851018,1,15.6708512457,3.4,3.19,213.529210796, ,0, ,,0,0.17,1,2.6944444444,0,0
108,3, ,autonomous,0,1,0,0.2705424582,1,0,43.5650457089,20,0,20,43.5650457089,1,15.6396496152,3.59,3.37,216.2723301181, ,0, ,,0,0.185,1,2.6944444444,0,0
109,3, ,autonomous,0,1,0,0.2705424582,1,0,45.3616069594,15,0,15,45.3616069594,1,15.66747608,3.37,3.23,219.0868460258, ,0, ,,0,-0.18,1,2.6944444444,0,0
110,3, ,autonomous,0,1,0,0.2705424582,1,0,45.7724793671,20,0,20,45.7724793671,1,15.6451316035,3.35,3.2,237.5466185239, ,0, ,,0,-0.025,1,2.6944444444,0,0
111,3, ,autonomous,0,1,0,0.2705424582,1,0,50.0605030543,15,0,15,50.0605030543,1,15.6634292196,3.37,3.17,240.2864214143, ,0, ,,0,-0.005,1,2.6944444444,0,0
112,3, ,autonomous,0,1,0,0.2705424582,1,0,48.3821970184,15,0,15,48.3821970184,1,15.652039545,3.28,3.12,243.0901621411, ,0, ,,0,-0.07,1,2.6944444444,0,0
113,3, ,autonomous,0,1,0,0.2705424582,1,0,50.4336819966,15,0,15,50.4336819966,1,15.6589104201,2.75,2.73,245.6881725714, ,0, ,,0,-0.46,1,2.6944444444,0,0
114,3, ,autonomous,0,1,0,0.2705424582,1,0,49.3164180938,15,0,15,49.3164180938,1,15.6597200881,2.74,2.6,248.5274747123, ,0, ,,0,-0.07,1,2.6944444444,0,0
115,3, ,autonomous,0,1,0,0.2705424582,1,0,47.0982948308,15,0,15,47.0982948308,1,15.6540979415,2.74,2.71,251.3383768568, ,0, ,,0,0.055,1,2.6944444444,0,0
116,3, ,autonomous,0,1,0,0.2705424582,1,0,49.9981403679,15,0,15,49.9981403679,1,15.6613926574,2.86,2.78,254.1166903842, ,0, ,,0,0.095,1,2.6944444444,0,0
117,3, ,autonomous,0,1,0,0.2705424582,1,0,48.4399160395,15,0,15,48.4399160395,1,15.6561977163,2.89,2.85,256.8581115792, ,0, ,,0,0.05,1,2.6944444444,0,0
118,3, ,autonomous,0,1,0,0.2705424582,1,0,49.1452018086,15,0,15,49.1452018086,1,15.6628529184,3.2,3.17,259.2554184382, ,0, ,,0,0.315,1,2.6944444444,0,0
119,3, ,autonomous,0,1,0,0.2705424582,1,0,49.4659392137,15,0,15,49.4659392137,1,15.6511231198,2.94,2.9,261.8006649737, ,0, ,,0,-0.265,1,2.6944444444,0,0
120,3, ,autonomous,0,1,0,0.2705424582,1,0,47.4900650856,15,0,15,47.4900650856,1,15.6690094225,3.3,3.15,264.3963830575, ,0, ,,0,0.305,1,2.6944444444,0,0
121,3, ,autonomous,0,1,0,0.2705424582,1,0,50.1552513566,20,0,20,50.1552513566,1,15.6461573034,3.46,3.34,266.616898179, ,0, ,,0,0.175,1,2.6944444444,0,0
122,3, ,autonomous,0,1,0,0.2705424582,1,0,81.9249854913,15,0,15,81.9249854913,1,15.6729412257,3.69,3.5,269.0920833109, ,0, ,,0,0.195,1,2.6944444444,0,0
123,3,cyclist alarm,autonomous,0,1,0,0.2705424582,1,0,88.5037743584,20,0,20,88.5037743584,1,15.6411475749,3.47,3.34,271.5030408341, ,0,cyclist detected,cyclist detected,28.0484275818,-0.19,1,2.6944444444,0,0
124,3,cyclist alarm,autonomous,0,1,0,0.2705424582,1,0,41.0007476807,15,0,15,41.0007476807,1,15.674496914,5,3.61,273.2837778749,cyclist detected,16.5589752197,cyclist detected,,13.237288475,0.9,1,2.6944444444,0,0
125,2, ,autonomous,0,1,0,0.2705424582,1,0,-0.5380547047,20,0,20,-0.5380547047,1,15.6372039366,3.18,2.96,275.6567522121, ,0, ,,0,-1.235,1,2.6944444444,-1,0
126,2, ,autonomous,0,1,0,0.2705424582,1,0,50.6434584756,15,0,15,50.6434584756,1,15.6693170252,3.86,3.55,276.2278327164, ,0, ,,0,0.635,1,2.6944444444,0,0
127,2, ,autonomous,0,1,0,0.2705424582,1,0,24.8041659299,20,0,20,24.8041659299,1,15.6365711511,3.6,3.44,248.2498386376, ,0, ,,0,-0.185,1,2.6944444444,0,0
128,2, ,autonomous,0,1,0,0.2705424582,1,0,6.2657833355,15,0,15,6.2657833355,1,15.6682113288,3.44,3.35,232.655530222, ,0, ,,0,-0.125,1,2.6944444444,0,0
129,2, ,autonomous,0,1,0,0.2705424582,1,0,-0.2124333862,20,0,20,-0.2124333862,1,15.6412185759,3.48,3.34,235.8657452178, ,0, ,,0,0.015,1,2.6944444444,0,0
130,2, ,autonomous,0,1,0,0.2705424582,1,0,-1.1122493707,15,0,15,-1.1122493707,1,15.6646309205,3.47,3.18,241.505059531, ,0, ,,0,-0.085,1,2.6944444444,0,0
131,2, ,autonomous,0,1,0,0.2705424582,1,0,-0.6265604645,15,0,15,-0.6265604645,1,15.6476142684,3.26,3.16,244.875970321, ,0, ,,0,-0.115,1,2.6944444444,0,0
132,2, ,autonomous,0,1,0,0.2705424582,1,0,-0.2246118589,15,0,15,-0.2246118589,1,15.6604482733,3.33,3.27,247.9728221787, ,0, ,,0,0.09,1,2.6944444444,0,0
133,2, ,autonomous,0,1,0,0.2705424582,1,0,-0.0413458536,15,0,15,-0.0413458536,1,15.6551486674,3.1,3.03,250.2064202967, ,0, ,,0,-0.235,1,2.6944444444,0,0
134,2, ,autonomous,0,1,0,0.2705424582,1,0,0.0253665125,15,0,15,0.0253665125,1,15.6558752073,2.92,2.86,248.8057324841, ,0, ,,0,-0.175,1,2.6944444444,0,0
135,2, ,autonomous,0,1,0,0.2705424582,1,0,0.0145307921,15,0,15,0.0145307921,1,15.6627805412,3.22,3.02,238.7375558049, ,0, ,,0,0.23,1,2.6944444444,0,0
136,2, ,autonomous,0,1,0,0.2705424582,1,0,0.0256811555,15,0,15,0.0256811555,1,15.6510594836,3.29,3.22,240.8071856864, ,0, ,,0,0.135,1,2.6944444444,0,0
137,2, ,autonomous,0,1,0,0.2705424582,1,0,0.0204529897,15,0,15,0.0204529897,1,15.6689469831,3.41,3.29,245.6881725714, ,0, ,,0,0.095,1,2.6944444444,0,0
138,2, ,autonomous,0,1,0,0.2705424582,1,0,-43.947906752,20,0,20,-43.947906752,1,15.6461153524,3.32,3.19,248.6201581224, ,0, ,,0,-0.095,1,2.6944444444,0,0
139,2, ,autonomous,0,1,0,0.2705424582,1,0,-42.646746643,15,0,15,-42.646746643,1,15.6728214599,3.43,3.29,250.0187514064, ,0, ,,0,0.105,1,2.6944444444,0,0
140,2, ,autonomous,0,1,0,0.2705424582,1,0,-57.3591950383,20,0,20,-57.3591950383,1,15.6410896919,3.48,3.32,252.1940885706, ,0, ,,0,0.04,1,2.6944444444,0,0
141,2, ,autonomous,0,1,0,0.2705424582,1,0,-58.2287329801,15,0,15,-58.2287329801,1,15.6744703814,3.34,3.15,254.504733788, ,0, ,,0,-0.155,1,2.6944444444,0,0
142,2, ,autonomous,0,1,0,0.2705424582,1,0,-59.5045433691,20,0,20,-59.5045433691,1,15.6371934834,3.35,3.14,256.3642423155, ,0, ,,0,0,1,2.6944444444,0,0
143,2, ,autonomous,0,1,0,0.2705424582,1,0,-62.4425535071,15,0,15,-62.4425535071,1,15.6743724104,3.41,3.24,258.1511216666, ,0, ,,0,0.08,1,2.6944444444,0,0
144,2, ,autonomous,0,1,0,0.2705424582,1,0,-86.704368811,20,0,20,-86.704368811,1,15.6347123761,3.47,3.3,259.9630852419, ,0, ,,0,0.06,1,2.6944444444,0,0
145,2, ,autonomous,0,1,0,0.2705424582,1,0,-35.2191987439,15,0,15,-35.2191987439,1,15.6764937899,3.37,3.16,261.5952075758, ,0, ,,0,-0.12,1,2.6944444444,0,0
146,2, ,autonomous,0,1,0,0.2705424582,1,0,121.1035627445,20,0,20,121.1035627445,1,15.6358856284,3.55,3.39,263.560170787, ,0, ,,0,0.205,1,2.6944444444,0,0
147,2, ,autonomous,0,1,0,0.2705424582,1,0,38.4866907682,15,0,15,38.4866907682,1,15.6731870852,3.22,3.11,265.1324336506, ,0, ,,0,-0.305,1,2.6944444444,0,0
148,2, ,autonomous,0,1,0,0.2705424582,1,0,53.7806922442,20,0,20,53.7806922442,1,15.6363743914,3.43,3.34,266.9371629918, ,0, ,,0,0.22,1,2.6944444444,0,0
149,2, ,autonomous,0,1,0,0.2705424582,1,0,50.6711018895,15,0,15,50.6711018895,1,15.6723301147,3.39,3.17,268.7666299352, ,0, ,,0,-0.105,1,2.6944444444,0,0
150,2, ,autonomous,0,1,0,0.2705424582,1,0,52.5458972934,20,0,20,52.5458972934,1,15.6397876875,3.21,3.06,270.5115373171, ,0, ,,0,-0.145,1,2.6944444444,0,0
151,2, ,autonomous,0,1,0,0.2705424582,1,0,52.0431399722,15,0,15,52.0431399722,1,15.6675952793,3.17,3.02,271.9460459045, ,0, ,,0,-0.04,1,2.6944444444,0,0
152,2, ,autonomous,0,1,0,0.2705424582,1,0,37.2950693316,20,0,20,37.2950693316,1,15.6452286755,3.55,3.43,273.6202697896, ,0, ,,0,0.395,1,2.6944444444,0,0
153,2, ,autonomous,0,1,0,0.2705424582,1,0,7.0021199984,15,0,15,7.0021199984,1,15.6635131219,3.04,2.92,275.3152359452, ,0, ,,0,-0.51,1,2.6944444444,0,0
154,2, ,autonomous,0,1,0,0.2705424582,1,0,-0.8926338582,15,0,15,-0.8926338582,1,15.6521019275,2.81,2.72,276.801284358, ,0, ,,0,-0.215,1,2.6944444444,0,0
155,2, ,autonomous,0,1,0,0.2705424582,1,0,-1.64351568,15,0,15,-1.64351568,1,15.6589678129,3.17,3.07,278.5360147067, ,0, ,,0,0.355,1,2.6944444444,0,0
156,2, ,autonomous,0,1,0,0.2705424582,1,0,-0.8750916097,15,0,15,-0.8750916097,1,15.6534280914,2.99,2.87,280.292625501, ,0, ,,0,-0.19,1,2.6944444444,0,0
157,2, ,autonomous,0,1,0,0.2705424582,1,0,-0.2871605418,15,0,15,-0.2871605418,1,15.6610890663,3.1,3,282.0715333409, ,0, ,,0,0.12,1,2.6944444444,0,0
158,2, ,autonomous,0,1,0,0.2705424582,1,0,-0.0806965816,15,0,15,-0.0806965816,1,15.655379634,3.14,3.01,283.8731654697, ,0, ,,0,0.025,1,2.6944444444,0,0
159,2, ,autonomous,0,1,0,0.2705424582,1,0,0.0043905578,15,0,15,0.0043905578,1,15.6560870742,3.63,3.43,286.0657379066, ,0, ,,0,0.455,1,2.6944444444,0,0
160,2, ,autonomous,0,1,0,0.2705424582,1,0,0.0009282818,15,0,15,0.0009282818,1,15.6629764839,5,5,287.9189220316, ,0, ,,0,1.47,1,2.6944444444,0,0
161,2, ,autonomous,0,1,0,0.2705424582,1,0,-0.012126699,15,0,15,-0.012126699,1,15.6512398132,3.73,3.54,289.6703551359, ,0, ,,0,-1.365,1,2.6944444444,0,0
162,2, ,autonomous,0,1,0,0.2705424582,1,0,0.0099904459,15,0,15,0.0099904459,1,15.6691146297,3.84,3.72,291.315873802, ,0, ,,0,0.145,1,2.6944444444,0,0
163,2, ,autonomous,0,1,0,0.2705424582,1,0,0.002873769,20,0,20,0.002873769,1,15.6462525544,3.34,3.23,291.0615012952, ,0, ,,0,-0.495,1,2.6944444444,0,0
164,2, ,autonomous,0,1,0,0.2705424582,1,0,0.0249971286,15,0,15,0.0249971286,1,15.6729642378,3.56,3.43,291.5706913141, ,0, ,,0,0.21,1,2.6944444444,0,0
165,2, ,autonomous,0,1,0,0.2705424582,1,0,-0.0015284194,20,0,20,-0.0015284194,1,15.6412121387,3.53,3.47,293.625392724, ,0, ,,0,0.005,1,2.6944444444,0,0
166,2, ,autonomous,0,1,0,0.2705424582,1,0,0.0008216851,15,0,15,0.0008216851,1,15.6745798729,3.47,3.34,295.4471592756, ,0, ,,0,-0.095,1,2.6944444444,0,0
167,2, ,autonomous,0,1,0,0.2705424582,1,0,0.0182873232,20,0,20,0.0182873232,1,15.6363896155,3.35,3.2,297.0267621113, ,0, ,,0,-0.13,1,2.6944444444,0,0
168,2, ,autonomous,0,1,0,0.2705424582,1,0,-0.0201774896,15,0,15,-0.0201774896,1,15.6766838165,3.41,3.21,298.6233463732, ,0, ,,0,0.035,1,2.6944444444,0,0
