TimeSignal_Sec,Trust_Human,Alarm_M2H,Mode_H2M,ManualBrake_H2M,ManualGear_H2M,ManualThrottle_H2M,ManualWheel_H2M,CurrentGear_Machine,CurrentBrake_Machine,CurrentWheel_Machine,CurrentThrottle_Machine,AutoBrake_Machine,AutoThrottle_Machine,AutoWheel_Machine,AutoGear_Machine,Speed_Machine,PupilLeft_Human,PupilRight_Human,GSR_Human,EventN_Machine,RangeN_Machine,EventW_Machine,RangeW_Machine,PupilChange_Human,Reliability_Machine,AverageTrust_Human,TrustChange_Human
0.0,3.0, ,autonomous,49.99923704890517,1.0,49.99923704890517,0.0,1.0,0.0,0.0,20.0,0.0,20.0,0.0,1.0,0.0,3.69,3.76,275.656752212145, ,0.0, ,0.0,0.0,0.8,3.9760479041916166,0.0
1.0,3.0, ,autonomous,0.0,1.0,0.0,1.8086518654154131,1.0,0.0,-9.929477521431096,20.0,0.0,20.0,-9.929477521431096,1.0,1.0044791238883923,4.18,4.11,274.634735801384, ,0.0, ,0.0,0.41999999999999993,0.8,3.9760479041916166,0.0
2.0,3.0, ,autonomous,0.0,1.0,0.0,1.8086518654154131,1.0,0.0,-3.9322145958604264,20.0,0.0,20.0,-3.9322145958604264,1.0,3.0641624658147504,3.91,4.01,273.171797743601, ,0.0, ,0.0,-0.1849999999999996,0.8,3.9760479041916166,0.0
3.0,3.0, ,autonomous,0.0,1.0,0.0,1.8086518654154131,1.0,0.0,-1.3562236118212423,20.0,0.0,20.0,-1.3562236118212423,1.0,4.272616732261955,3.85,3.82,272.390499019394, ,0.0, ,0.0,-0.125,0.8,3.9760479041916166,0.0
4.0,3.0, ,autonomous,0.0,1.0,0.0,1.8086518654154131,1.0,0.0,-0.9694154188748688,20.0,0.0,20.0,-0.9694154188748688,1.0,4.922053977362094,3.92,3.98,272.390499019394, ,0.0, ,0.0,0.11500000000000021,0.8,3.9760479041916166,0.0
5.0,3.0, ,autonomous,0.0,1.0,0.0,1.8086518654154131,1.0,0.0,-0.7636353652717283,20.0,0.0,20.0,-0.7636353652717283,1.0,5.567853569846753,3.9,3.88,279.236010275885, ,0.0, ,0.0,-0.0600000000000005,0.8,3.9760479041916166,0.0
6.0,3.0, ,autonomous,0.0,1.0,0.0,1.8086518654154131,1.0,0.0,-0.5878244350492476,20.0,0.0,20.0,-0.5878244350492476,1.0,6.404063180704586,3.48,3.59,275.999116802826, ,0.0, ,0.0,-0.35499999999999954,0.8,3.9760479041916166,0.0
7.0,3.0, ,autonomous,0.0,1.0,0.0,1.8086518654154131,1.0,0.0,-0.4328645754387699,20.0,0.0,20.0,-0.4328645754387699,1.0,7.005886523938988,3.91,4.0,273.171797743601, ,0.0, ,0.0,0.41999999999999993,0.8,3.9760479041916166,0.0
8.0,3.0, ,autonomous,0.0,1.0,0.0,1.8086518654154131,1.0,0.0,-0.3109340455865346,20.0,0.0,20.0,-0.3109340455865346,1.0,7.49268510268213,3.75,3.75,268.875026887503, ,0.0, ,0.0,-0.20500000000000007,0.8,3.9760479041916166,0.0
9.0,3.0, ,autonomous,0.0,1.0,0.0,1.8086518654154131,1.0,0.0,-0.2182082276220938,20.0,0.0,20.0,-0.2182082276220938,1.0,7.894652551003229,3.92,3.84,267.794976166247, ,0.0, ,0.0,0.1299999999999999,0.8,3.9760479041916166,0.0
