TimeSignal_Sec,Trust_Human,Alarm_M2H,Mode_H2M,ManualBrake_H2M,ManualGear_H2M,ManualThrottle_H2M,ManualWheel_H2M,CurrentGear_Machine,CurrentBrake_Machine,CurrentWheel_Machine,CurrentThrottle_Machine,AutoBrake_Machine,AutoThrottle_Machine,AutoWheel_Machine,AutoGear_Machine,Speed_Machine,PupilLeft_Human,PupilRight_Human,GSR_Human,EventN_Machine,RangeN_Machine,EventW_Machine,EventAlert_Machine,RangeW_Machine,PupilChange_Human,Reliability_Machine,AverageTrust_Human,TrustChange_Human
45,5, ,autonomous,0,1,0,52.7255664912,1,0,-16.6918085602,20,0,20,-16.6918085602,1,15.6165791854,3.54,3.87,1980.5502047691, ,0, ,,0,0.03,0.8,4.2831858407,0
46,5, ,autonomous,0,1,0,52.7255664912,1,0,-13.3622137843,15,0,15,-13.3622137843,1,15.6796694728,3.77,4.04,1982.3397317974, ,0, ,,0,0.2,0.8,4.2831858407,0
47,5, ,autonomous,0,1,0,52.7255664912,1,0,-14.6092721652,20,0,20,-14.6092721652,1,15.635228893,3.26,3.47,1975.2009569454, ,0, ,,0,-0.54,0.8,4.2831858407,0
48,5, ,autonomous,0,1,0,52.6349279011,1,0,-10.1918102902,15,0,15,-10.1918102902,1,15.672456798,3.41,3.61,1962.8310461772, ,0, ,,0,0.145,0.8,4.2831858407,0
49,5, ,autonomous,0,1,0,52.6623941405,1,0,-5.3567132885,20,0,20,-5.3567132885,1,15.6344119933,3.56,3.78,1923.2559338215, ,0, ,,0,0.16,0.8,4.2831858407,0
50,5, ,autonomous,0,1,0,52.6706340124,1,0,-5.73483552,15,0,15,-5.73483552,1,15.6710657656,3.76,3.95,1921.5714457558, ,0, ,,0,0.185,0.8,4.2831858407,0
51,5, ,autonomous,0,1,0,52.6706340124,1,0,-3.9916772397,20,0,20,-3.9916772397,1,15.6367080606,3.45,5,1936.8389084596, ,0, ,,0,0.37,0.8,4.2831858407,0
52,5, ,autonomous,0,1,0,52.6706340124,1,0,-1.0984702377,15,0,15,-1.0984702377,1,15.6700031856,3.25,3.45,1918.2113063211, ,0, ,,0,-0.875,0.8,4.2831858407,0
53,5,pedestrian alarm,autonomous,0,1,0,52.6706340124,1,54.3856811523,1.8974586569,0,54.3856811523,0,1.8974586569,1,15.0410770826,3.49,3.63,1888.4906691565,pedestrian detected,38.2392883301,pedestrian detected,pedestrian detected,35.2047729492,0.21,0.8,4.2831858407,0
54,5,pedestrian alarm,autonomous,0,1,0,52.6706340124,1,93.0468616486,5.0758831937,0,93.0468616486,0,5.0758831937,1,10.2544233759,3.6,3.86,1886.8665034401, ,0,pedestrian detected,,22.3177127838,0.17,0.8,4.2831858407,0
55,5,pedestrian alarm,autonomous,0,1,0,52.6623941405,1,100,6.6128555662,0,100,0,6.6128555662,1,3.689760366,3.57,3.82,1883.6265386403, ,0,pedestrian detected,,15.2691478729,-0.035,0.8,4.2831858407,0
56,5,pedestrian alarm,autonomous,0,1,0,0,1,100,5.2590416313,0,100,0,5.2590416313,1,0.0171115044,3.51,3.72,1870.777188192, ,0,pedestrian detected,,14.223859787,-0.08,0.8,4.2831858407,0
57,5,pedestrian alarm,autonomous,0,1,0,0,1,100,5.2443223931,0,100,0,5.2443223931,1,0.002337418,3.39,3.03,1882.0107252027, ,0,pedestrian detected,,14.2365560532,-0.405,0.8,4.2831858407,0
58,5,pedestrian alarm,autonomous,0,1,0,0,1,100,5.2440073675,0,100,0,5.2440073675,1,1.42925238114499E-05,5,3.71,1901.5853517077, ,0,pedestrian detected,,14.228562355,1.145,0.8,4.2831858407,0
59,5,pedestrian alarm,autonomous,0,1,0,0,1,100,5.2534318418,0,100,0,5.2534318418,1,0.000027796,3.46,3.62,1911.526158662, ,0,pedestrian detected,,14.3454170227,-0.815,0.8,4.2831858407,0
60,5,pedestrian alarm,autonomous,0,1,0,0,1,100,5.2534318418,0,100,0,5.2534318418,1,4.00816998791831E-06,3.62,3.69,1924.9433777905, ,0,pedestrian detected,,14.4177799225,0.115,0.8,4.2831858407,0
61,5,pedestrian alarm,autonomous,0,1,0,0,1,100,5.2534318418,0,100,0,5.2534318418,1,4.09752485782524E-07,3.65,3.82,1931.7228688557, ,0,pedestrian detected,,14.6422386169,0.08,0.8,4.2831858407,0
62,5,pedestrian alarm,autonomous,0,1,0,0,1,100,5.2534318418,0,100,0,5.2534318418,1,3.73774858487212E-08,3.43,5,1941.9821190054, ,0,pedestrian detected,,14.8878984451,0.48,0.8,4.2831858407,0
63,5,pedestrian alarm,autonomous,0,1,0,0,1,100,5.2534318418,0,100,0,5.2534318418,1,3.18984770974042E-09,3.36,5,1948.8823744247, ,0,pedestrian detected,,15.0832242966,-0.035,0.8,4.2831858407,0
64,5,pedestrian alarm,autonomous,0,1,0,0,1,100,5.2534318418,0,100,0,5.2534318418,1,2.3957996711809E-10,3.59,4.08,1959.325192729, ,0,pedestrian detected,,15.3914556503,-0.345,0.8,4.2831858407,0
65,5, ,autonomous,0,1,0,52.6074616617,1,0,5.4850166288,20,0,20,5.4850166288,1,0.3510158712,3.74,3.85,2041.3629118654, ,0, ,,0,-0.04,0.8,4.2831858407,0
66,5, ,autonomous,0,1,0,52.6074616617,1,0,7.4707171553,20,0,20,7.4707171553,1,2.165839465,3.96,4.11,2130.570750076, ,0, ,,0,0.24,0.8,4.2831858407,0
67,5, ,autonomous,0,1,0,52.6157015335,1,0,6.5210730784,20,0,20,6.5210730784,1,3.7689078586,4.04,4.33,2134.7168575602, ,0, ,,0,0.15,0.8,4.2831858407,0
68,5, ,autonomous,0,1,0,52.6157015335,1,0,10.7939548212,20,0,20,10.7939548212,1,4.6489381764,3.95,4.15,2050.9042641991, ,0, ,,0,-0.135,0.8,4.2831858407,0
69,5, ,autonomous,0,1,0,52.6157015335,1,0,32.2115406391,20,0,20,32.2115406391,1,5.1606967015,4.03,4.33,2625.1363102029, ,0, ,,0,0.13,0.8,4.2831858407,0
70,5, ,autonomous,0,1,0,52.6157015335,1,0,36.9100776806,20,0,20,36.9100776806,1,6.0462712709,4.06,4.41,1998.5921916602, ,0, ,,0,0.055,0.8,4.2831858407,0
71,0, ,manual,0,1,0,52.6266880293,1,0,-105.2533760586,0,0,20,43.4920195997,1,6.726024373,4.02,4.41,1875.5750982145, ,0, ,,0,-0.02,0.8,4.2831858407,-5
72,0, ,manual,0,1,0,44.0187685969,1,0,-88.0375371939,0,0,20,380.2907393427,1,6.8332433781,4.72,5,1899.9385939846, ,0, ,,0,0.645,0.8,4.2831858407,0
73,0, ,manual,0,1,0,9.7656214237,1,0,-19.5312428473,0,0,20,497.8387959366,1,6.6997774038,4.6,4.72,2132.6417886893, ,0, ,,0,-0.2,0.8,4.2831858407,0
74,0, ,manual,0,1,0,-15.8548867018,1,0,31.7097734035,0,0,20,125,1,6.5714896449,4.36,4.52,1904.8874459155, ,0, ,,0,-0.22,0.8,4.2831858407,0
75,0, ,manual,0,1,0,-32.765850309,1,0,65.531700618,0,0,20,125,1,6.4468842131,4.22,4.43,1908.201028215, ,0, ,,0,-0.115,0.8,4.2831858407,0
76,0, ,manual,0,1,0,-33.422293431,1,0,66.844586862,0,0,20,125,1,6.3213350625,3.98,4.22,1827.1528062509, ,0, ,,0,-0.225,0.8,4.2831858407,0
77,0, ,manual,0,1,0,-33.4058136873,1,0,66.8116273747,0,0,20,125,1,6.1968741615,3.9,4.06,1800.1670555028, ,0, ,,0,-0.12,0.8,4.2831858407,0
78,0, ,manual,0,1,0,-32.4252689403,1,0,64.8505378805,0,0,20,125,1,6.0734259114,3.69,3.95,1771.1026885339, ,0, ,,0,-0.16,0.8,4.2831858407,0
79,0, ,manual,0,1,0,-23.9464408331,1,0,47.8928816663,0,0,20,125,1,5.9503865784,3.83,5,1973.4242897745, ,0, ,,0,0.595,0.8,4.2831858407,0
80,0, ,manual,0,1,0,-9.6804760815,1,0,19.360952163,0,0,20,125,1,5.8280967078,4.71,4.83,1895.01538942, ,0, ,,0,0.355,0.8,4.2831858407,0
81,0, ,manual,0,1,0,-19.0959029526,1,0,38.1918059052,0,0,20,125,1,5.7085932187,3.96,4.2,1675.0929425319, ,0, ,,0,-0.69,0.8,4.2831858407,0
82,0, ,manual,0,1,0,0.8006408789,1,0,-1.6012817578,0,0,20,-354.0932662754,1,5.5887964373,3.98,4.17,1677.654746035, ,0, ,,0,-0.005,0.8,4.2831858407,0
83,0, ,manual,0,1,31.3130388342,6.3543144884,1,0,-12.7086289769,31.3130388342,0,20,-239.2638803929,1,5.4708931207,3.94,4.06,1697.1209361591, ,0, ,,0,-0.075,0.8,4.2831858407,0
84,0, ,manual,0,1,64.0772106508,6.3625543603,1,0,-12.7251087205,64.0772106508,0,20,-268.8048715098,1,5.380312175,3.9,4.11,1677.654746035, ,0, ,,0,0.005,0.8,4.2831858407,0
85,0, ,manual,0,1,0,6.3625543603,1,0,-12.7251087205,0,0,20,-291.9142118194,1,7.9373101992,3.89,4.07,1685.3873879765, ,0, ,,0,-0.025,0.8,4.2831858407,0
86,0, ,manual,0,1,43.7735561151,5.6978713664,1,0,-11.3957427329,43.7735561151,0,20,-44.0435522076,1,9.6205043535,3.8,3.88,1699.7506125901, ,0, ,,0,-0.14,0.8,4.2831858407,0
87,0, ,manual,0,1,0,-15.6763561456,1,0,31.3527122911,0,0,20,-82.5976206715,1,10.5552941764,3.82,4.02,1736.0659010616, ,0, ,,0,0.08,0.8,4.2831858407,0
88,0, ,manual,0,1,21.9821469444,8.0544747082,1,0,-16.1089494163,21.9821469444,0,20,-158.0427754383,1,10.4335175414,3.84,4.11,1792.8118999683, ,0, ,,0,0.055,0.8,4.2831858407,0
89,0, ,manual,0,1,35.4390783551,8.0819409476,1,0,-16.1638818952,35.4390783551,0,20,-77.510311101,1,10.5487267121,3.92,4.13,1789.8866393196, ,0, ,,0,0.05,0.8,4.2831858407,0
90,0, ,manual,0,1,10.7606622416,-14.7122911421,1,0,29.4245822843,10.7606622416,0,20,12.6739111406,1,11.4302382623,3.84,3.92,1803.1260435592, ,0, ,,0,-0.145,0.8,4.2831858407,0
91,0, ,manual,0,1,0,-4.4975967041,1,0,8.9951934081,0,0,20,-10.2862559751,1,11.4460142861,3.72,3.92,1834.793033511, ,0, ,,0,-0.06,0.8,4.2831858407,0
92,0, ,manual,0,1,0,-5.2089723049,1,0,10.4179446098,0,0,20,39.806810343,1,11.409739564,3.79,3.98,1880.3976815449, ,0, ,,0,0.065,0.8,4.2831858407,0
93,0, ,manual,0,1,0,-17.8544289311,1,0,35.7088578622,0,0,20,87.4059270074,1,11.2717707876,3.87,4,1938.5502823111, ,0, ,,0,0.05,0.8,4.2831858407,0
94,0, ,manual,0,1,0,-25.314259556,1,0,50.6285191119,0,0,20,71.4598102637,1,11.1348981647,4.08,4.19,1806.0947751846, ,0, ,,0,0.2,0.8,4.2831858407,0
95,0, ,manual,0,1,0,-25.2236209659,1,0,50.4472419318,0,0,20,-1.619568088,1,10.9987395361,3.99,4.16,1891.7474032929, ,0, ,,0,-0.06,0.8,4.2831858407,0
96,0, ,manual,0,1,0,-13.6136415656,1,0,27.2272831312,0,0,20,-33.358125811,1,10.8631269502,3.81,4.09,1707.6887662085, ,0, ,,0,-0.125,0.8,4.2831858407,0
97,0, ,manual,0,1,0,6.4257267109,1,0,-12.8514534218,0,0,20,-69.1799476691,1,10.7286539607,3.7,4.04,1626.6563428211, ,0, ,,0,-0.08,0.8,4.2831858407,0
98,0, ,manual,0,1,0,3.2945754177,1,0,-6.5891508354,0,0,20,-42.2352970821,1,10.6019836671,3.72,3.87,1618.2575702898, ,0, ,,0,-0.075,0.8,4.2831858407,0
99,0, ,manual,0,1,56.8154421302,3.2945754177,1,0,-6.5891508354,56.8154421302,0,20,-9.6401917216,1,10.461521014,3.59,3.73,1632.7090398201, ,0, ,,0,-0.135,0.8,4.2831858407,0
100,0, ,manual,0,1,58.8784618906,3.3110551614,1,0,-6.6221103227,58.8784618906,0,20,33.2086603005,1,11.3707881358,3.76,3.94,1652.3840100782, ,0, ,,0,0.19,0.8,4.2831858407,0
101,0, ,manual,0,1,59.2904554818,3.3110551614,1,0,-6.6221103227,59.2904554818,0,20,91.9062978981,1,13.131556201,3.69,3.86,1668.7225328271, ,0, ,,0,-0.075,0.8,4.2831858407,0
102,0, ,manual,0,1,0,-7.593041886,1,0,15.186083772,0,0,20,92.5081156329,1,14.9632404359,3.81,3.99,1755.5138055361, ,0, ,,0,0.125,0.8,4.2831858407,0
103,0, ,manual,0,1,0,1.1879148547,1,0,-2.3758297093,0,0,20,51.3353786191,1,15.476570817,4.05,4.31,1736.0659010616, ,0, ,,0,0.28,0.8,4.2831858407,0
104,0, ,manual,0,1,0,1.0615701534,1,0,-2.1231403067,0,0,20,6.2897566342,1,15.3119553386,4,4.16,1744.3477029208, ,0, ,,0,-0.1,0.8,4.2831858407,0
105,3, ,autonomous,0,1,0,9.2437628748,1,0,-5.8541573722,20,0,20,-5.8541573722,1,15.1482357205,3.99,4.24,1747.1258905537, ,0, ,,0,0.035,0.8,4.2831858407,3
106,3, ,autonomous,0,1,0,9.5129320211,1,0,-10.7308516091,20,0,20,-10.7308516091,1,15.2093323076,3.98,4.22,1758.3277037541, ,0, ,,0,-0.015,0.8,4.2831858407,0
107,3, ,autonomous,0,1,0,-20.8235294118,1,0,-11.0815947237,20,0,20,-11.0815947237,1,15.3239434452,4.04,4.22,1734.6932403168, ,0, ,,0,0.03,0.8,4.2831858407,0
108,3, ,autonomous,0,1,0,-16.9095902953,1,0,-9.7589199473,20,0,20,-9.7589199473,1,15.4330188841,3.84,3.93,1667.4542608959, ,0, ,,0,-0.245,0.8,4.2831858407,0
109,3, ,autonomous,0,1,0,-15.8191805905,1,0,-7.2787561756,20,0,20,-7.2787561756,1,15.5360648319,3.76,3.92,1684.0936679425, ,0, ,,0,-0.045,0.8,4.2831858407,0
110,3, ,autonomous,0,1,0,-14.3524834058,1,0,-10.0877200754,20,0,20,-10.0877200754,1,15.6334879735,3.8,4.05,1701.0685091734, ,0, ,,0,0.085,0.8,4.2831858407,0
111,3, ,autonomous,0,1,0,-14.0723277638,1,0,-13.7806191211,15,0,15,-13.7806191211,1,15.6718663192,3.95,4.15,1709.0190060004, ,0, ,,0,0.125,0.8,4.2831858407,0
112,3, ,autonomous,0,1,0,-7.4227512016,1,0,-18.3077199468,20,0,20,-18.3077199468,1,15.6387715273,3.88,4.09,1684.0936679425, ,0, ,,0,-0.065,0.8,4.2831858407,0
113,3, ,autonomous,0,1,0,-5.2446784161,1,0,-21.6003925953,15,0,15,-21.6003925953,1,15.6666439845,3.6,3.78,1573.0076913784, ,0, ,,0,-0.295,0.8,4.2831858407,0
114,3, ,autonomous,0,1,0,-9.4113069352,1,0,-19.2009657119,20,0,20,-19.2009657119,1,15.644370064,3.6,3.84,1516.4694649774, ,0, ,,0,0.03,0.8,4.2831858407,0
115,3, ,autonomous,0,1,0,-13.7949187457,1,0,-16.5324942401,15,0,15,-16.5324942401,1,15.6627261266,3.61,3.91,1546.3981294768, ,0, ,,0,0.04,0.8,4.2831858407,0
116,3, ,autonomous,0,1,0,-16.3245593957,1,0,58.5778452268,15,0,15,58.5778452268,1,15.6514516326,3.82,4.03,1562.9224774822, ,0, ,,0,0.165,0.8,4.2831858407,0
117,3, ,autonomous,0,1,0,-18.84321355,1,0,46.1270778541,15,0,15,46.1270778541,1,15.6583024152,3.81,3.91,1565.1524442829, ,0, ,,0,-0.065,0.8,4.2831858407,0
118,3, ,autonomous,0,1,0,-18.8514534218,1,0,45.9217899918,15,0,15,45.9217899918,1,15.6591623091,3.64,3.77,1573.0076913784, ,0, ,,0,-0.155,0.8,4.2831858407,0
119,3, ,autonomous,0,1,0,-18.8514534218,1,0,49.7009223717,15,0,15,49.7009223717,1,15.6535832416,3.74,3.85,1562.9224774822, ,0, ,,0,0.09,0.8,4.2831858407,0
120,3, ,autonomous,0,1,0,-18.8514534218,1,0,51.7104835698,15,0,15,51.7104835698,1,15.6662029628,3.77,3.9,1560.6988559765, ,0, ,,0,0.04,0.8,4.2831858407,0
121,3, ,autonomous,0,1,0,-18.8514534218,1,0,50.3187968311,15,0,15,50.3187968311,1,15.6486754266,3.73,3.74,1536.6501825079, ,0, ,,0,-0.1,0.8,4.2831858407,0
122,3, ,autonomous,0,1,0,-18.8349736782,1,0,52.3305002759,15,0,15,52.3305002759,1,15.6712695452,3.45,3.62,1566.2698156626, ,0, ,,0,-0.2,0.8,4.2831858407,0
123,3, ,autonomous,0,1,0,-18.8349736782,1,0,49.702291332,20,0,20,49.702291332,1,15.643658456,3.51,3.7,1573.0076913784, ,0, ,,0,0.07,0.8,4.2831858407,0
124,3, ,autonomous,0,1,0,-18.8349736782,1,0,52.3361111808,15,0,15,52.3361111808,1,15.6739561011,3.53,3.76,1573.0076913784, ,0, ,,0,0.04,0.8,4.2831858407,0
125,3, ,autonomous,0,1,0,-18.84321355,1,0,49.3862379821,20,0,20,49.3862379821,1,15.6388865237,3.52,3.73,1575.2665508531, ,0, ,,0,-0.02,0.8,4.2831858407,0
126,3, ,autonomous,0,1,0,-18.84321355,1,0,52.0479499735,15,0,15,52.0479499735,1,15.6746687285,3.47,3.83,1567.3887835778, ,0, ,,0,0.025,0.8,4.2831858407,0
127,3, ,autonomous,0,1,0,-18.84321355,1,0,48.8551430224,20,0,20,48.8551430224,1,15.6346845518,3.64,3.77,1568.5093514528, ,0, ,,0,0.055,0.8,4.2831858407,0
128,3, ,autonomous,0,1,0,-18.84321355,1,0,51.9276549391,15,0,15,51.9276549391,1,15.6767916392,3.61,3.77,1571.8806892257, ,0, ,,0,-0.015,0.8,4.2831858407,0
129,3, ,autonomous,0,1,0,-18.84321355,1,0,48.5169324151,20,0,20,48.5169324151,1,15.6367122505,3.63,3.76,1571.8806892257, ,0, ,,0,0.005,0.8,4.2831858407,0
130,3, ,autonomous,0,1,0,-18.84321355,1,0,46.6369940707,15,0,15,46.6369940707,1,15.6738848316,3.93,3.87,1555.1673857761, ,0, ,,0,0.205,0.8,4.2831858407,0
131,5, ,autonomous,0,1,0,-19.4282444495,1,0,144.7226406509,20,0,20,144.7226406509,1,15.635937727,3.96,4.25,1548.5811589705, ,0, ,,0,0.205,0.8,4.2831858407,2
132,5, ,autonomous,0,1,0,-12.8226138705,1,0,-15.7103847402,15,0,15,-15.7103847402,1,15.6723226055,4.14,4.32,1560.6988559765, ,0, ,,0,0.125,0.8,4.2831858407,0
133,5, ,autonomous,0,1,0,-15.1270313573,1,0,-0.4448413672,20,0,20,-0.4448413672,1,15.6378111364,4.08,4.15,1511.2465456682, ,0, ,,0,-0.115,0.8,4.2831858407,0
134,5, ,autonomous,0,1,0,-17.2227054246,1,0,-3.5161053409,15,0,15,-3.5161053409,1,15.6694139408,3.88,5,1520.673865334, ,0, ,,0,0.325,0.8,4.2831858407,0
135,5, ,autonomous,0,1,0,-18.5108720531,1,0,-2.0808364599,20,0,20,-2.0808364599,1,15.642321378,3.92,4.1,1520.673865334, ,0, ,,0,-0.43,0.8,4.2831858407,0
136,0, ,manual,0,1,0,-18.5191119249,1,0,37.0382238499,0,0,15,-9.3079680655,1,15.6686869098,4.21,4.51,1547.4888743287, ,0, ,,0,0.35,0.8,4.2831858407,-5
137,0, ,manual,0,1,0,0.6660563058,1,0,-1.3321126116,0,0,20,-201.5422380113,1,15.5418899971,4.39,4.57,1597.0537552324, ,0, ,,0,0.12,0.8,4.2831858407,0
138,0, ,manual,0,1,0,7.5600823987,1,0,-15.1201647974,0,0,20,-36.1243341441,1,15.3754850606,4.37,4.41,1550.7703606844, ,0, ,,0,-0.09,0.8,4.2831858407,0
139,0, ,manual,0,1,0,8.7109178302,1,0,-17.4218356603,0,0,20,-29.3914171608,1,15.2105541894,4.33,4.47,1503.9946096833, ,0, ,,0,0.01,0.8,4.2831858407,0
140,0, ,manual,0,1,0,8.7109178302,1,0,-17.4218356603,0,0,20,37.0504653523,1,15.0470805312,4.21,4.46,1467.7718401514, ,0, ,,0,-0.065,0.8,4.2831858407,0
141,0, ,manual,0,1,0,7.0656900893,1,0,-14.1313801785,0,0,20,157.0118558009,1,14.8850363906,4.08,4.27,1492.7382761082, ,0, ,,0,-0.16,0.8,4.2831858407,0
142,0, ,manual,0,1,0,2.1684596017,1,0,-4.3369192035,0,0,20,40.7426212435,1,14.7243884786,4.2,4.31,1539.8858143871, ,0, ,,0,0.08,0.8,4.2831858407,0
143,0, ,manual,0,1,0,-1.1219958801,1,0,2.2439917601,0,0,20,119.6701113177,1,14.5651247349,4.11,4.29,1569.6315227215, ,0, ,,0,-0.055,0.8,4.2831858407,0
144,0,cyclist alarm,manual,0,1,0,-5.4424353399,1,0,10.8848706798,0,0,20,172.3177853937,1,14.4072182124,3.96,4.04,1561.8098752614, ,0,cyclist detected,cyclist detected,39.1241378784,-0.2,0.8,4.2831858407,0
145,0,cyclist alarm,manual,0,1,0,5.5001144427,1,0,-11.0002288853,0,0,20,-45.5320378082,1,14.2506355187,3.96,4.12,1593.5736909908, ,0,cyclist detected,,24.4940738678,0.04,0.8,4.2831858407,0
146,0,cyclist alarm,manual,0,1,0,0.1716639963,1,0,-0.3433279927,0,0,20,61.3665594864,1,14.095352154,4.01,4.25,1598.2171567973, ,0,cyclist detected,,10.7041692734,0.09,0.8,4.2831858407,0
147,0, ,manual,0,1,0,-1.5367360952,1,0,3.0734721904,0,0,20,95.3229951371,1,13.9413542104,4,4.17,1598.2171567973, ,0, ,,0,-0.045,0.8,4.2831858407,0
148,0, ,manual,0,1,0,12.3117418173,1,0,-24.6234836347,0,0,20,-138.4559207595,1,13.7886502295,4.04,4.31,1677.654746035, ,0, ,,0,0.09,0.8,4.2831858407,0
149,0, ,manual,0,1,0,14.5090409705,1,0,-29.0180819409,0,0,20,861.2857597469,1,13.6371642834,4.14,5,1737.4407358965, ,0, ,,0,0.395,0.8,4.2831858407,0
150,0, ,manual,0,1,0,24.138704509,1,0,-48.2774090181,0,0,20,-404.0115777081,1,13.486976112,4.33,4.43,1771.1026885339, ,0, ,,0,-0.19,0.8,4.2831858407,0
151,0, ,manual,0,1,0,44.5131609064,1,0,-89.0263218128,0,0,20,-282.7253393999,1,13.3384104193,4,4.23,1723.7896066519, ,0, ,,0,-0.265,0.8,4.2831858407,0
152,0, ,manual,0,1,0,53.6429388876,1,0,-107.2858777752,0,0,20,-177.923473786,1,13.1908877903,4,4.26,1671.2648734217, ,0, ,,0,0.015,0.8,4.2831858407,0
153,0, ,manual,0,1,0,47.9107347219,1,0,-95.8214694438,0,0,20,107.8668967761,1,13.0440684329,3.86,4.08,1555.1673857761, ,0, ,,0,-0.16,0.8,4.2831858407,0
154,0, ,manual,0,1,0,22.9494163424,1,0,-45.8988326848,0,0,20,163.3689561993,1,12.8977118121,3.78,3.94,1559.5894162519, ,0, ,,0,-0.11,0.8,4.2831858407,0
155,0,pedestrian alarm,manual,0,1,0,4.876630808,1,0,-9.7532616159,0,0,20,47.9923286426,1,12.7528367456,3.68,3.97,1685.3873879765, ,0,false alarm,false alarm,29.2077827454,-0.035,0.8,4.2831858407,0
156,0,pedestrian alarm,manual,0,1,0,-21.4360265507,1,0,42.8720531014,0,0,20,-67.2698472364,1,12.6095315191,4.26,4.42,1482.6504690068, ,0,false alarm,,18.4208145142,0.515,0.8,4.2831858407,0
157,0, ,manual,0,1,0,-22.6775005722,1,0,45.3550011444,0,0,20,39.6148345061,1,12.4672591443,4.05,4.2,1426.7285029823, ,0, ,,0,-0.215,0.8,4.2831858407,0
158,0, ,manual,0,1,0,-35.1883726253,1,0,70.3767452506,0,0,20,131.8440146341,1,12.3262838729,4.03,4.18,1357.0133980647, ,0, ,,0,-0.02,0.8,4.2831858407,0
159,0, ,manual,0,1,0,-32.298924239,1,0,64.5978484779,0,0,20,45.0097597093,1,12.1835939626,4.27,4.51,1357.853266574, ,0, ,,0,0.285,0.8,4.2831858407,0
160,3, ,autonomous,0,1,0,-30.4531929503,1,0,59.9854831318,20,0,20,59.9854831318,1,12.0446384958,4.25,4.31,1368.013384643, ,0, ,,0,-0.11,0.8,4.2831858407,3
161,3, ,autonomous,0,1,0,-21.2904554818,1,0,49.1660041651,20,0,20,49.1660041651,1,12.2213034355,4.07,4.24,1381.7991079658, ,0, ,,0,-0.125,0.8,4.2831858407,0
162,3, ,autonomous,0,1,0,-21.2904554818,1,0,36.1065919995,20,0,20,36.1065919995,1,12.4890037092,4.04,3.98,1376.5970246232, ,0, ,,0,-0.145,0.8,4.2831858407,0
163,5, ,autonomous,0,1,0,-21.28221561,1,0,47.2824203295,20,0,20,47.2824203295,1,12.745426508,3.87,4.19,1438.89281227, ,0, ,,0,0.02,0.8,4.2831858407,2
164,5, ,autonomous,0,1,0,-19.0492103456,1,0,40.6746729788,20,0,20,40.6746729788,1,12.9890543559,3.89,3.94,1434.1897645319, ,0, ,,0,-0.115,0.8,4.2831858407,0
165,5, ,autonomous,0,1,0,-12.048065919,1,0,-3.2963091541,20,0,20,-3.2963091541,1,13.220035999,3.65,3.89,1439.8371256244, ,0, ,,0,-0.145,0.8,4.2831858407,0
166,5, ,autonomous,0,1,0,-18.7086289769,1,0,-3.6508925288,20,0,20,-3.6508925288,1,13.4396497961,3.63,3.77,1395.8655022171, ,0, ,,0,-0.07,0.8,4.2831858407,0
167,5, ,autonomous,0,1,0,-18.6811627375,1,0,-0.4733463865,20,0,20,-0.4733463865,1,13.6165782458,3.2,5,1391.4390875276, ,0, ,,0,0.4,0.8,4.2831858407,0
168,5, ,autonomous,0,1,0,-18.2224765393,1,0,-0.1408514631,20,0,20,-0.1408514631,1,13.8413562399,3.78,4.06,1397.6439636177, ,0, ,,0,-0.18,0.8,4.2831858407,0
169,5, ,autonomous,0,1,0,-18.2224765393,1,0,0.0902929696,20,0,20,0.0902929696,1,14.0256102715,4.21,4.21,1405.7034449293, ,0, ,,0,0.29,0.8,4.2831858407,0
170,5, ,autonomous,0,1,54.7524223697,-18.2224765393,1,0,0.038187561,20,0,20,0.038187561,1,14.1993805083,3.98,4.27,1405.7034449293, ,0, ,,0,-0.085,0.8,4.2831858407,0
171,0, ,manual,0,1,28.4199282826,-7.1618219272,1,0,14.3236438544,28.4199282826,0,20,-114.964045595,1,14.3573909222,4.43,4.55,1396.754166797, ,0, ,,0,0.365,0.8,4.2831858407,-5
172,0, ,manual,0,1,75.4695963989,4.7612726024,1,0,-9.5225452049,75.4695963989,0,20,-215.3934548451,1,14.6254027297,4.54,4.42,1410.2212270448, ,0, ,,0,-0.01,0.8,4.2831858407,0
173,0, ,manual,0,1,67.5425345235,9.2245365072,1,0,-18.4490730144,67.5425345235,0,15,41.7709548114,1,16.0435429237,4.14,4.21,1412.0364813745, ,0, ,,0,-0.305,0.8,4.2831858407,0
174,0, ,manual,0,1,67.9545281147,9.2245365072,1,0,-18.4490730144,67.9545281147,0,15,120.4178319142,1,18.445549072,4.23,4.42,1394.0915611456, ,0, ,,0,0.15,0.8,4.2831858407,0
175,0, ,manual,0,1,66.8818188754,1.5834287022,1,0,-3.1668574044,66.8818188754,0,15,16.0958660668,1,20.29164956,4.16,4.43,1411.1282704309, ,0, ,,0,-0.03,0.8,4.2831858407,0
176,0, ,manual,0,1,63.9124132143,-5.4341954681,1,0,10.8683909361,63.9124132143,0,15,109.9658056681,1,21.941344795,4.14,4.37,1408.410633951, ,0, ,,0,-0.04,0.8,4.2831858407,0
177,0, ,manual,0,1,62.3437857633,0.2238498512,1,0,-0.4476997024,62.3437857633,0,15,147.6052968241,1,23.536869136,3.8,4.01,1407.5070797606, ,0, ,,0,-0.35,0.8,4.2831858407,0
