TimeSignal_Sec,Trust_Human,Alarm_M2H,Mode_H2M,ManualBrake_H2M,ManualGear_H2M,ManualThrottle_H2M,ManualWheel_H2M,CurrentGear_Machine,CurrentBrake_Machine,CurrentWheel_Machine,CurrentThrottle_Machine,AutoBrake_Machine,AutoThrottle_Machine,AutoWheel_Machine,AutoGear_Machine,Speed_Machine,PupilLeft_Human,PupilRight_Human,GSR_Human,EventN_Machine,RangeN_Machine,EventW_Machine,RangeW_Machine,HeartRate,PupilChange_Human,Reliability_Machine,Weather,AverageTrust_Human,TrustChange_Human,CurrentWheel_MachineDelta,Speed_Delta
24,3, ,autonomous,0,1,0,0.1002517739,1,0,-0.365028509,20,0,20,-0.365028509,1,12.0466863887,3.86,3.6,277.377121935, ,0, ,0,76,0.075,0.8,sunny,3,0,17.5518687803,1.9732515986
25,3, ,autonomous,0,1,0,0.1002517739,1,0,-0.1682572664,20,0,20,-0.1682572664,1,12.2476024669,3.6,3.36,279.11910012, ,0, ,0,83,-0.25,0.8,sunny,3,0,8.8505946577,1.9463958679
26,3, ,autonomous,0,1,0,0.1002517739,1,0,-0.0822597878,20,0,20,-0.0822597878,1,12.4474171352,3.73,3.56,280.8830964553, ,0, ,0,-1,0.165,0.8,sunny,3,0,10.044559775,1.9110347487
27,3, ,autonomous,0,1,0,0.1002517739,1,0,-0.0497272869,20,0,20,-0.0497272869,1,12.6461154694,3.63,3.42,282.5497287523, ,0, ,0,-1,-0.12,0.8,sunny,3,0,17.4414362161,1.8676009178
28,3, ,autonomous,0,1,0,0.1002517739,1,0,-0.0275403579,20,0,20,-0.0275403579,1,12.8735185191,3.55,3.34,283.9940929229, ,0, ,0,-1,-0.08,0.8,sunny,3,0,12.1643490605,1.7873651381
29,3, ,autonomous,0,1,0,0.1002517739,1,0,-0.0191668977,20,0,20,-0.0191668977,1,13.2096546434,3.6,3.39,285.5755775766, ,0, ,0,76,0.05,0.8,sunny,3,0,13.8373325732,1.5921492209
30,3, ,autonomous,0,1,0,0.1002517739,1,0,-0.0091026686,20,0,20,-0.0091026686,1,13.4327449667,3.46,3.3,287.2985319045, ,0, ,0,72,-0.115,0.8,sunny,3,0,-98.6297952508,1.5042646158
31,3, ,autonomous,0,1,0,0.1002517739,1,0,113.6984276502,20,0,20,113.6984276502,1,13.6405247703,3.28,3.13,288.7919831345, ,0, ,0,76,-0.175,0.8,sunny,3,0,-163.2083501049,1.4248613179
32,3, ,autonomous,0,1,0,0.1084916457,1,0,10.9385185101,20,0,20,10.9385185101,1,13.8353131917,3.41,3.24,290.3010421807, ,0, ,0,77,0.12,0.8,sunny,3,0,-50.2127120486,1.3525537597
33,3, ,autonomous,0,1,0,0.1084916457,1,0,17.1868402713,20,0,20,17.1868402713,1,14.0199379874,3.83,3.56,292.0816660338, ,0, ,0,83,0.37,0.8,sunny,3,0,-47.2803982907,1.2840124111
34,3, ,autonomous,0,1,0,0.1084916457,1,0,8.6823373913,20,0,20,8.6823373913,1,14.1939983347,3.07,2.95,293.7547735151, ,0, ,0,78,-0.685,0.8,sunny,3,0,-40.2996080087,1.2200656902
35,3, ,autonomous,0,1,0,0.1084916457,1,0,9.9622999872,20,0,20,9.9622999872,1,14.3584518839,5,2.74,295.3162837399, ,0, ,0,74,0.86,0.8,sunny,3,0,-27.8601605067,1.1597265459
36,3, ,autonomous,0,1,0,0.1084916457,1,0,17.3917089291,20,0,20,17.3917089291,1,14.5137163872,3.08,2.98,296.7623230555, ,0, ,0,-1,-0.84,0.8,sunny,3,0,-38.1815576748,1.1028509114
37,3, ,autonomous,0,1,0,0.1084916457,1,0,12.1368087026,20,0,20,12.1368087026,1,14.6608836572,3.05,2.93,298.4896424094, ,0, ,0,-1,-0.04,0.8,sunny,3,0,-27.2783013125,1.0187912246
38,3, ,autonomous,0,1,0,0.1084916457,1,0,13.8181656754,20,0,20,13.8181656754,1,14.8018038642,3.25,3.13,299.8320940273, ,0, ,0,-1,0.2,0.8,sunny,3,0,-22.1228029207,0.8334268693
39,3, ,autonomous,0,1,0,0.1084916457,1,0,-98.6388979195,20,0,20,-98.6388979195,1,14.9370095825,3.18,3.07,301.7319413433, ,0, ,0,-1,-0.065,0.8,sunny,3,0,89.5911919044,0.7354450552
40,3, ,autonomous,0,1,0,0.1084916457,1,0,-49.5099224547,20,0,20,-49.5099224547,1,15.0653860882,3.22,3.17,303.5177709655, ,0, ,0,76,0.07,0.8,sunny,3,0,40.6139320366,0.5690251805
41,3, ,autonomous,0,1,0,0.1084916457,1,0,-39.2741935385,20,0,20,-39.2741935385,1,15.1878669514,3.32,3.12,304.9059365186, ,0, ,0,74,0.025,0.8,sunny,3,0,35.378308717,0.4831995545
42,3, ,autonomous,0,1,0,0.1084916457,1,0,-30.0935580194,20,0,20,-30.0935580194,1,15.3039503985,3.3,3.08,306.7296484878, ,0, ,0,81,-0.03,0.8,sunny,3,0,27.094320464,0.3327575253
43,3, ,autonomous,0,1,0,0.1084916457,1,0,-31.6172706173,20,0,20,-31.6172706173,1,15.4140640249,3.19,3.04,308.2899158369, ,0, ,0,82,-0.075,0.8,sunny,3,0,31.0667234257,0.2543158388
44,3, ,autonomous,0,1,0,0.1084916457,1,0,-17.8978605195,20,0,20,-17.8978605195,1,15.5181784298,3.14,2.98,309.7221792053, ,0, ,0,80,-0.055,0.8,sunny,3,0,21.5003637165,-1.1174510593
45,3, ,autonomous,0,1,0,0.1084916457,1,0,-20.7898487456,20,0,20,-20.7898487456,1,15.6165672986,3.15,3.02,311.4585604385, ,0, ,0,81,0.025,0.8,sunny,3,0,26.3717514265,-6.7005969721
46,3, ,autonomous,0,1,0,0.1084916457,1,0,-15.14149261,15,0,15,-15.14149261,1,15.6796748818,3.13,3.03,313.0674347254, ,0, ,0,83,-0.005,0.8,sunny,3,0,19.4512232285,-13.4075031974
47,3, ,autonomous,0,1,0,0.1084916457,1,0,-8.3046372452,20,0,20,-8.3046372452,1,15.6352307336,3.5,3.34,314.8416346578, ,0, ,0,76,0.34,0.8,sunny,3,0,14.4284022423,-15.6312637843
48,3, ,autonomous,0,1,0,0.1084916457,1,0,-9.0477060151,15,0,15,-9.0477060151,1,15.6724546377,2.89,2.84,316.7865175658, ,0, ,0,70,-0.555,0.8,sunny,3,0,15.1625369612,-15.6703364581
49,3, ,autonomous,0,1,0,0.1084916457,1,0,-8.8959904181,20,0,20,-8.8959904181,1,15.6344112687,3.12,3.04,318.2990100901, ,0, ,0,76,0.215,0.8,sunny,3,0,15.0108213642,-15.6340836818
50,3, ,autonomous,0,1,0,0.1084916457,1,0,-3.8958848214,15,0,15,-3.8958848214,1,15.6710665059,3.16,3.06,319.826014648, ,0, ,0,79,0.03,0.8,sunny,3,0,10.0107157675,-15.6710364312
51,3, ,autonomous,0,1,0,0.1084916457,1,0,-2.9992375554,20,0,20,-2.9992375554,1,15.6367079238,3.09,3,321.5227316571, ,0, ,0,82,-0.065,0.8,sunny,3,0,9.1140685015,-15.636705914
52,3, ,autonomous,0,1,0,0.1084916457,1,0,-0.5505471916,15,0,15,-0.5505471916,1,15.6683798638,3.31,3.19,323.3943470668, ,0, ,0,77,0.205,0.8,sunny,3,0,6.6653781377,-15.6683797623
53,3,pedestrian alarm,autonomous,0,1,0,0.1084916457,1,65.207780838,3.6025031969,0,65.207780838,0,3.6025031969,1,14.4007273705,3.43,3.25,325.1292388725,pedestrian detected,34.3493995667,pedestrian detected,31.5974063873,73,0.09,0.8,sunny,3,0,2.5123277492,-14.4007273684
54,3,pedestrian alarm,autonomous,0,1,0,0.1084916457,1,100,5.5819026809,0,100,0,5.5819026809,1,8.9159703265,3.64,3.41,326.8828451883, ,0,pedestrian detected,19.5472869873,71,0.185,0.8,sunny,3,0,0.5329282652,-8.915970326
55,3,pedestrian alarm,autonomous,0,1,0,0.1084916457,1,100,4.3097306186,0,100,0,4.3097306186,1,2.2721716844,3.34,3.23,328.6554704703, ,0,pedestrian detected,13.9053173065,78,-0.24,0.8,sunny,3,0,1.8051003275,-2.2721716843
56,3,pedestrian alarm,autonomous,0,1,0,0,1,100,6.1237649971,0,100,0,6.1237649971,1,0.0039669493,3.53,3.31,330.4474258146, ,0,pedestrian detected,13.5683345795,77,0.135,0.8,sunny,3,0,0.9991515476,1.0299999063
57,3,pedestrian alarm,autonomous,0,1,0,0,1,100,6.1148309461,0,100,0,6.1148309461,1,0.0021181796,3.35,3.11,331.9281707439, ,0,pedestrian detected,13.5463008881,67,-0.19,0.8,sunny,3,0,2.1730242008,2.9938444232
58,3,pedestrian alarm,autonomous,0,1,0,0,1,100,6.1148309461,0,100,0,6.1148309461,1,0.0003275869,3.29,3.11,333.7560910487, ,0,pedestrian detected,13.6498260498,67,-0.03,0.8,sunny,3,0,5.1904467901,4.2350676264
59,3,pedestrian alarm,autonomous,0,1,0,0,1,100,6.1148309461,0,100,0,6.1148309461,1,3.00746353522274E-05,3.25,3.11,335.0981837678, ,0,pedestrian detected,13.693816185,73,-0.02,0.8,sunny,3,0,7.3147267115,4.9006060663
60,3,pedestrian alarm,autonomous,0,1,0,0,1,100,6.1148309461,0,100,0,6.1148309461,1,2.00971912731342E-06,3.17,3.03,337.1316836356, ,0,pedestrian detected,13.7803640366,77,-0.08,0.8,sunny,3,0,-51.1068449444,5.5133200453
61,3,pedestrian alarm,autonomous,0,1,0,0,1,100,6.1148309461,0,100,0,6.1148309461,1,1.0147378977797E-07,3.25,3.13,338.673078877, ,0,pedestrian detected,14.0288944244,74,0.09,0.8,sunny,3,0,31.8832613817,6.3750760205
62,3,pedestrian alarm,autonomous,0,1,0,0,1,100,6.1148309461,0,100,0,6.1148309461,1,0.000000002,3.29,3.17,340.2286336418, ,0,pedestrian detected,14.1660680771,75,0.04,0.8,sunny,3,0,7.2157575715,6.9818992988
63,3,pedestrian alarm,autonomous,0,1,0,0,1,100,6.1148309461,0,100,0,6.1148309461,1,5.1649993212366E-10,3.25,3.14,341.9738731961, ,0,pedestrian detected,14.4962663651,82,-0.035,0.8,sunny,3,0,4.0300227168,7.4726749693
64,3,pedestrian alarm,autonomous,0,1,0,0,1,100,6.1148309461,0,100,0,6.1148309461,1,1.17561673671766E-10,3.15,3.06,344.0919413667, ,0,pedestrian detected,14.9213094711,76,-0.09,0.8,sunny,3,0,1.474018805,7.8782419023
65,3, ,autonomous,0,1,0,0.1084916457,1,0,7.1229165447,20,0,20,7.1229165447,1,1.0339668557,3.3,3.11,345.8771444383, ,0, ,0,71,0.1,0.8,sunny,3,0,0.3698038438,7.1832788312
66,3, ,autonomous,0,1,0,0.1084916457,1,0,8.2878551469,20,0,20,8.2878551469,1,2.9959626028,3.26,3.13,347.4997393752, ,0, ,0,64,-0.01,0.8,sunny,3,0,-1.7164523925,5.539053368
67,3, ,autonomous,0,1,0,0.1084916457,1,0,11.3052777362,20,0,20,11.3052777362,1,4.2353952133,3.29,3.14,349.3205714885, ,0, ,0,76,0.02,0.8,sunny,3,0,-4.2642558181,4.6161188342
68,3, ,autonomous,0,1,0,0.1084916457,1,0,13.4295576576,20,0,20,13.4295576576,1,4.900636141,3.22,3.08,350.9757124807, ,0, ,0,75,-0.065,0.8,sunny,3,0,-6.262096125,4.2665608614
69,3, ,autonomous,0,1,0,0.1084916457,1,0,-44.9920139983,20,0,20,-44.9920139983,1,5.513322055,3.18,2.94,352.6466128293, ,0, ,0,72,-0.09,0.8,sunny,3,0,57.3449610506,4.1603382405
70,3, ,autonomous,0,1,0,0.1084916457,1,0,37.9980923279,20,0,20,37.9980923279,1,6.3750761219,3.12,2.98,354.5219271812, ,0, ,0,72,-0.01,0.8,sunny,3,0,-21.1428743987,3.6293078386
71,3, ,autonomous,0,1,0,0.1084916457,1,0,13.3305885176,20,0,20,13.3305885176,1,6.9818993009,3.08,3,355.8465589638, ,0, ,0,76,-0.01,0.8,sunny,3,0,-4.6782041585,3.3164399466
72,3, ,autonomous,0,1,0,0.1084916457,1,0,10.1448536629,20,0,20,10.1448536629,1,7.4726749698,3.08,2.99,357.9482406844, ,0, ,0,83,-0.005,0.8,sunny,3,0,-12.4940803069,3.0899737429
73,3, ,autonomous,0,1,0,0.1084916457,1,0,7.5888497512,20,0,20,7.5888497512,1,7.8782419024,3.14,3.01,359.6863534997, ,0, ,0,76,0.04,0.8,sunny,3,0,-4.8095139018,2.9213307739
74,3, ,autonomous,0,1,0,0.1084916457,1,0,7.4927203885,20,0,20,7.4927203885,1,8.2172456868,3.02,2.95,361.4414284165, ,0, ,0,72,-0.09,0.8,sunny,3,0,13.7352310262,2.7972109805
75,3, ,autonomous,0,1,0,0.1084916457,1,0,6.5714027544,20,0,20,6.5714027544,1,8.5350159707,3.06,2.92,362.621024767, ,0, ,0,80,0.005,0.8,sunny,3,0,19.2733592179,2.6873871901
76,3, ,autonomous,0,1,0,0.1084916457,1,0,7.0410219181,20,0,20,7.0410219181,1,8.8515140475,3.1,2.95,364.4049267546, ,0, ,0,75,0.035,0.8,sunny,3,0,19.3140424402,2.5768348451
77,3, ,autonomous,0,1,0,0.1084916457,1,0,7.1674615325,20,0,20,7.1674615325,1,9.1671970024,5,5,366.0054168802, ,0, ,0,71,1.975,0.8,sunny,3,0,15.1953880045,2.4652601947
78,3, ,autonomous,0,1,0,0.1084916457,1,0,12.3529470523,20,0,20,12.3529470523,1,9.6736602955,5,5,367.8228565123, ,0, ,0,69,0,0.8,sunny,3,0,10.5411258859,2.1619409203
79,3, ,autonomous,0,1,0,0.1084916457,1,0,16.8552179292,20,0,20,16.8552179292,1,10.0043839605,2.88,2.79,369.4535781579, ,0, ,0,85,-2.165,0.8,sunny,3,0,11.3066675848,2.0333143431
80,3, ,autonomous,0,1,0,0.1084916457,1,0,8.6523843591,20,0,20,8.6523843591,1,10.2983392474,3.39,3.17,371.3055101738, ,0, ,0,76,0.445,0.8,sunny,3,0,27.8801995896,1.9303670102
81,3, ,autonomous,0,1,0,0.1084916457,1,0,-2.3492266439,20,0,20,-2.3492266439,1,10.5626487127,3.29,3.12,372.9673280621, ,0, ,0,85,-0.075,0.8,sunny,3,0,52.0356403821,1.8760517949
82,3, ,autonomous,0,1,0,0.1084916457,1,0,2.7793358494,20,0,20,2.7793358494,1,10.7995726763,3.3,3.09,374.6440881163, ,0, ,0,80,-0.01,0.8,sunny,3,0,-19.3070571838,1.8375671348
83,3, ,autonomous,0,1,0,0.1084916457,1,0,21.2279514148,20,0,20,21.2279514148,1,11.0144566673,3.62,3.46,376.3359927743, ,0, ,0,72,0.345,0.8,sunny,3,0,-19.8168113434,1.836194669
84,3, ,autonomous,0,1,0,0.1084916457,1,0,25.8447619723,20,0,20,25.8447619723,1,11.2224031608,2.78,2.76,378.0432481476, ,0, ,0,80,-0.77,0.8,sunny,3,0,-23.9000024019,1.976241826
85,3, ,autonomous,0,1,0,0.1084916457,1,0,26.3550643583,20,0,20,26.3550643583,1,11.4283488926,3.09,2.99,379.7660641045, ,0, ,0,68,0.27,0.8,sunny,3,0,-31.9496344597,1.9945423227
86,3, ,autonomous,0,1,0,0.1084916457,1,0,22.362849537,20,0,20,22.362849537,1,11.632457197,3.25,3.15,381.0685161192, ,0, ,0,69,0.16,0.8,sunny,3,0,-34.4966281426,1.9986970538
87,3, ,autonomous,0,1,0,0.1084916457,1,0,22.8940729382,20,0,20,22.8940729382,1,11.8356012158,3.29,3.13,382.8190797029, ,0, ,0,66,0.01,0.8,sunny,3,0,-31.3450043316,1.9909861985
88,3, ,autonomous,0,1,0,0.1084916457,1,0,28.1618855139,20,0,20,28.1618855139,1,12.0376983036,3.16,3.06,384.5858010922, ,0, ,0,74,-0.1,0.8,sunny,3,0,-26.5461960484,1.9739881743
89,3, ,autonomous,0,1,0,0.1084916457,1,0,36.5325839486,20,0,20,36.5325839486,1,12.2287062576,3.07,2.98,386.3689050305, ,0, ,0,71,-0.085,0.8,sunny,3,0,-25.6303388056,1.9575315571
90,3, ,autonomous,0,1,0,0.1084916457,1,0,49.6864137382,20,0,20,49.6864137382,1,12.4387005076,3.1,2.97,388.6211720815, ,0, ,0,80,0.01,0.8,sunny,3,0,-46.9135182923,1.9124068213
91,3,truck alarm,autonomous,0,1,0,0.1084916457,1,0,-16.5277213344,20,0,20,-16.5277213344,1,12.6371398112,3.39,3.2,389.7571812761, ,0,truck detected,39.32995224,80,0.26,0.8,sunny,3,0,10.0165166035,1.8696298618
92,3,truck alarm,autonomous,0,1,0,0.1084916457,1,0,1.4111400714,20,0,20,1.4111400714,1,12.8506513363,3.44,3.2,391.8188229763, ,0,truck detected,11.8343153,81,0.025,0.8,sunny,3,0,-11.8183123705,1.8036290623
93,3, ,autonomous,0,1,0,0.1084916457,1,0,1.9447595704,20,0,20,1.9447595704,1,13.1986449869,3.12,2.94,393.4374631152, ,0, ,0,76,-0.29,0.8,sunny,3,0,-13.8986361822,1.5968223793
94,3, ,autonomous,0,1,0,0.1084916457,1,0,-5.5945701015,20,0,20,-5.5945701015,1,13.4228912153,2.71,5,395.3037909634, ,0, ,0,69,0.825,0.8,sunny,3,0,-6.9517407687,1.5078334476
95,3, ,autonomous,0,1,0,0.1084916457,1,0,-12.1337786055,20,0,20,-12.1337786055,1,13.6311542509,3.14,3.04,396.951413147, ,0, ,0,-1,-0.765,0.8,sunny,3,0,-0.4656158676,1.4284569365
96,3, ,autonomous,0,1,0,0.1084916457,1,0,-8.4509313934,20,0,20,-8.4509313934,1,13.8265874142,5,5,399.0900746298, ,0, ,0,-1,1.91,0.8,sunny,3,0,-2.9927329278,1.3558037264
97,3, ,autonomous,0,1,0,0.1084916457,1,0,1.6156894655,20,0,20,1.6156894655,1,14.0116864779,3.21,3.08,400.5286978812, ,0, ,0,-1,-1.855,0.8,sunny,3,0,-10.6139575486,1.2870708199
98,3, ,autonomous,0,1,0,0.1084916457,1,0,10.9022451431,20,0,20,10.9022451431,1,14.1862378147,3.41,3.28,402.2202558121, ,0, ,0,72,0.2,0.8,sunny,3,0,-21.9988579519,1.2228952416
99,3, ,autonomous,0,1,0,0.1084916457,1,0,2.7728954458,20,0,20,2.7728954458,1,14.3511073289,3.46,3.39,404.1710451863, ,0, ,0,71,0.08,0.8,sunny,3,0,-16.6128582465,1.1624185461
100,3, ,autonomous,0,1,0,0.1084916457,1,0,-6.5112047308,20,0,20,-6.5112047308,1,14.506769673,3.56,3.41,405.8935747047, ,0, ,0,86,0.06,0.8,sunny,3,0,-10.3346010544,1.1054028467
101,3, ,autonomous,0,1,0,0.1084916457,1,0,-10.4071722991,20,0,20,-10.4071722991,1,14.6542803986,3.33,3.26,407.3817574449, ,0, ,0,78,-0.19,0.8,sunny,3,0,22.5605892472,1.0264237417
102,3, ,autonomous,0,1,0,0.1084916457,1,0,-11.9538766118,20,0,20,-11.9538766118,1,14.7954673662,3.3,3.19,409.383059729, ,0, ,0,84,-0.05,0.8,sunny,3,0,51.0165897384,0.8418195512
103,3, ,autonomous,0,1,0,0.1084916457,1,0,-12.5463108701,20,0,20,-12.5463108701,1,14.9307246628,3.62,3.44,410.8969881251, ,0, ,0,73,0.285,0.8,sunny,3,0,59.4296595986,0.7423503371
104,3, ,autonomous,0,1,0,0.1084916457,1,0,-12.5993944731,20,0,20,-12.5993944731,1,15.0596111873,3.81,3.66,412.6774513041, ,0, ,0,82,0.205,0.8,sunny,3,0,64.8880381665,0.5752603764
105,3, ,autonomous,0,1,0,0.1084916457,1,0,-11.4436643212,20,0,20,-11.4436643212,1,15.1823911406,3.59,3.47,414.4734115307, ,0, ,0,76,-0.205,0.8,sunny,3,0,60.1633345325,0.4900125385
106,3, ,autonomous,0,1,0,0.1084916457,1,0,-8.9982680831,20,0,20,-8.9982680831,1,15.2987572978,3.81,3.54,416.2850720173, ,0, ,0,76,0.145,0.8,sunny,3,0,60.1392486575,0.3368694817
107,3, ,autonomous,0,1,0,0.1084916457,1,0,-11.0966128088,20,0,20,-11.0966128088,1,15.4091330563,3.54,3.38,417.8505766338, ,0, ,0,77,-0.215,0.8,sunny,3,0,60.7969850984,0.2611183746
108,3, ,autonomous,0,1,0,0.1084916457,1,0,-13.8399628007,20,0,20,-13.8399628007,1,15.513525875,3.42,3.24,419.6919461116, ,0, ,0,79,-0.13,0.8,sunny,3,0,64.6176251966,0.125621816
109,3, ,autonomous,0,1,0,0.1084916457,1,0,-16.8458057853,20,0,20,-16.8458057853,1,15.6121725197,3.55,3.35,421.2832287147, ,0, ,0,89,0.12,0.8,sunny,3,0,68.653412926,0.0548354452
110,3, ,autonomous,0,1,0,0.1084916457,1,0,12.1534169481,15,0,15,12.1534169481,1,15.6807041403,3.19,3.06,422.8866240961, ,0, ,0,73,-0.325,0.8,sunny,3,0,37.9992686903,-0.0360096549
111,3, ,autonomous,0,1,0,0.1084916457,1,0,39.0627131266,20,0,20,39.0627131266,1,15.6372869174,3.26,3.12,424.5022710872, ,0, ,0,82,0.065,0.8,sunny,3,0,13.2516787682,0.0257375698
112,3, ,autonomous,0,1,0,0.1084916457,1,0,46.8833487285,15,0,15,46.8833487285,1,15.673075,3.23,3.06,426.4028654273, ,0, ,0,79,-0.045,0.8,sunny,3,0,2.8867567002,-0.0214117843
113,3, ,autonomous,0,1,0,0.1084916457,1,0,52.2886436934,20,0,20,52.2886436934,1,15.6348715637,3.46,3.25,428.3205551034, ,0, ,0,76,0.21,0.8,sunny,3,0,-0.0010125552,0.0236919569
114,3, ,autonomous,0,1,0,0.1084916457,1,0,48.7196702113,15,0,15,48.7196702113,1,15.6724036791,3.27,3.12,429.700928154, ,0, ,0,70,-0.16,0.8,sunny,3,0,0.7335609606,-0.013001656
