TimeSignal_Sec,Trust_Human,Alarm_M2H,Mode_H2M,ManualBrake_H2M,ManualGear_H2M,ManualThrottle_H2M,ManualWheel_H2M,CurrentGear_Machine,CurrentBrake_Machine,CurrentWheel_Machine,CurrentThrottle_Machine,AutoBrake_Machine,AutoThrottle_Machine,AutoWheel_Machine,AutoGear_Machine,Speed_Machine,PupilLeft_Human,PupilRight_Human,GSR_Human,EventN_Machine,RangeN_Machine,EventW_Machine,RangeW_Machine,PupilChange_Human,Reliability_Machine,AverageTrust_Human,TrustChange_Human
0.0,3.0, ,autonomous,49.99923704890517,1.0,49.99923704890517,0.0,1.0,0.0,0.0,20.0,0.0,20.0,0.0,1.0,0.0,4.24,4.45,458.358161067058, ,0.0, ,0.0,0.0,0.8,3.0,0.0
1.0,3.0, ,autonomous,0.0,1.0,0.0,2.8523689631494733,1.0,0.0,-4.250870464006123,20.0,0.0,20.0,-4.250870464006123,1.0,1.100663296078781,4.15,4.24,462.81297727588304, ,0.0, ,0.0,-0.15000000000000036,0.8,3.0,0.0
2.0,3.0, ,autonomous,0.0,1.0,0.0,2.8523689631494733,1.0,0.0,-2.6401533143894067,20.0,0.0,20.0,-2.6401533143894067,1.0,3.0641576302039693,4.35,4.67,467.683097932841, ,0.0, ,0.0,0.3149999999999995,0.8,3.0,0.0
3.0,3.0, ,autonomous,0.0,1.0,0.0,2.8523689631494733,1.0,0.0,-1.7324642347969323,20.0,0.0,20.0,-1.7324642347969323,1.0,4.272617208683006,4.27,4.51,465.397682319542, ,0.0, ,0.0,-0.1200000000000001,0.8,3.0,0.0
4.0,3.0, ,autonomous,0.0,1.0,0.0,2.8523689631494733,1.0,0.0,-1.3673020744006283,20.0,0.0,20.0,-1.3673020744006283,1.0,4.922054455602914,4.21,4.37,467.683097932841, ,0.0, ,0.0,-0.09999999999999964,0.8,3.0,0.0
5.0,3.0, ,autonomous,0.0,1.0,0.0,2.8523689631494733,1.0,0.0,-1.087147123098679,20.0,0.0,20.0,-1.087147123098679,1.0,5.5678538734289456,4.47,4.53,472.99214833033795, ,0.0, ,0.0,0.20999999999999996,0.8,3.0,0.0
6.0,3.0, ,autonomous,0.0,1.0,0.0,2.8523689631494733,1.0,0.0,-0.8328539001173256,20.0,0.0,20.0,-0.8328539001173256,1.0,6.4040633702542475,4.43,4.64,478.766696988557, ,0.0, ,0.0,0.03500000000000014,0.8,3.0,0.0
7.0,3.0, ,autonomous,0.0,1.0,0.0,2.8523689631494733,1.0,0.0,-0.6283352647177445,20.0,0.0,20.0,-0.6283352647177445,1.0,6.978889801617602,4.07,4.14,483.278561763, ,0.0, ,0.0,-0.4299999999999997,0.8,3.0,0.0
8.0,3.0, ,autonomous,0.0,1.0,0.0,2.8523689631494733,1.0,0.0,-0.4398226290164966,20.0,0.0,20.0,-0.4398226290164966,1.0,7.492685154990176,4.04,4.25,486.80751630805196, ,0.0, ,0.0,0.03999999999999915,0.8,3.0,0.0
9.0,3.0, ,autonomous,0.0,1.0,0.0,2.8523689631494733,1.0,0.0,-0.3061486914874685,20.0,0.0,20.0,-0.3061486914874685,1.0,7.8946525754673935,4.2,4.12,491.47294441440994, ,0.0, ,0.0,0.015000000000000568,0.8,3.0,0.0
