TimeSignal_Sec,Trust_Human,Alarm_M2H,Mode_H2M,ManualBrake_H2M,ManualGear_H2M,ManualThrottle_H2M,ManualWheel_H2M,CurrentGear_Machine,CurrentBrake_Machine,CurrentWheel_Machine,CurrentThrottle_Machine,AutoBrake_Machine,AutoThrottle_Machine,AutoWheel_Machine,AutoGear_Machine,Speed_Machine,PupilLeft_Human,PupilRight_Human,GSR_Human,EventN_Machine,RangeN_Machine,EventW_Machine,EventAlert_Machine,RangeW_Machine,PupilChange_Human,Reliability_Machine,AverageTrust_Human,TrustChange_Human,ModeDelta_H2M
28,4, ,autonomous,0,1,0,5.0029755093,1,0,-0.0005960473,20,0,20,-0.0005960473,1,12.873518519,4.55,4.1,76.6412728583, ,0, ,,0,0.02,0.8,3.0165745856,0,0
29,4, ,autonomous,0,1,0,5.0029755093,1,0,0.0017746464,20,0,20,0.0017746464,1,13.2096546434,4.83,4.41,76.8001966085, ,0, ,,0,0.295,0.8,3.0165745856,0,0
30,4, ,autonomous,0,1,0,5.0029755093,1,0,0.0019662336,20,0,20,0.0019662336,1,13.4220028096,4.94,4.47,76.8639508071, ,0, ,,0,0.085,0.8,3.0165745856,0,0
31,4, ,autonomous,0,1,0,5.0029755093,1,0,83.5309580922,20,0,20,83.5309580922,1,13.6303776043,4.89,4.48,76.8639508071, ,0, ,,0,-0.02,0.8,3.0165745856,0,0
32,4, ,autonomous,0,1,0,5.013962005,1,0,13.0484702098,20,0,20,13.0484702098,1,13.8258354484,4.95,4.58,77.184316147, ,0, ,,0,0.08,0.8,3.0165745856,0,0
33,4, ,autonomous,0,1,0,5.013962005,1,0,21.8694430578,20,0,20,21.8694430578,1,14.0199493114,4.95,4.51,76.9917772782, ,0, ,,0,-0.035,0.8,3.0165745856,0,0
34,4, ,autonomous,0,1,0,5.013962005,1,0,2.3158984243,20,0,20,2.3158984243,1,14.1940165901,5.08,4.6,74.7540591454, ,0, ,,0,0.11,0.8,3.0165745856,0,0
35,4, ,autonomous,0,1,0,5.013962005,1,0,13.1497267016,20,0,20,13.1497267016,1,14.3584830171,4.96,4.57,74.1553703319, ,0, ,,0,-0.075,0.8,3.0165745856,0,0
36,4, ,autonomous,0,1,0,5.013962005,1,0,16.321091065,20,0,20,16.321091065,1,14.5137146183,5.13,4.72,79.2656827153, ,0, ,,0,0.16,0.8,3.0165745856,0,0
37,3,cyclist alarm,autonomous,0,1,0,5.013962005,1,0,43.7396900994,20,0,20,43.7396900994,1,14.6609283483,5.25,4.77,77.7351098397,cyclist detected,28.7043857574,cyclist detected,cyclist detected,26.1210231781,0.085,0.8,3.0165745856,-1,0
38,3,cyclist alarm,autonomous,0,1,0,5.013962005,1,0,3.7851142032,20,0,20,3.7851142032,1,14.8017993561,4.98,4.45,73.7419621261, ,0,cyclist detected,,11.1310529709,-0.295,0.8,3.0165745856,0,0
39,3, ,autonomous,0,1,0,5.013962005,1,0,-24.4843053818,20,0,20,-24.4843053818,1,14.9367826378,4.45,4.02,72.9863077687, ,0, ,,0,-0.48,0.8,3.0165745856,0,0
40,3, ,autonomous,0,1,0,5.013962005,1,0,-104.001347944,20,0,20,-104.001347944,1,15.0656843179,4.57,4.13,73.7126092789, ,0, ,,0,0.115,0.8,3.0165745856,0,0
41,3, ,autonomous,0,1,0,5.013962005,1,0,-85.4552011458,20,0,20,-85.4552011458,1,15.1880451416,4.52,4.18,74.9658905198, ,0, ,,0,0,0.8,3.0165745856,0,0
42,3, ,autonomous,0,1,0,5.013962005,1,0,-45.144999633,20,0,20,-45.144999633,1,15.3040009383,4.51,4.05,75.8564189702, ,0, ,,0,-0.07,0.8,3.0165745856,0,0
43,3, ,autonomous,0,1,0,5.013962005,1,0,-30.658434845,20,0,20,-30.658434845,1,15.4140583904,4.64,4.16,76.5146066384, ,0, ,,0,0.12,0.8,3.0165745856,0,0
44,3, ,autonomous,0,1,0,5.013962005,1,0,-23.5763744761,20,0,20,-23.5763744761,1,15.5181835965,4.54,4.18,77.0558500801, ,0, ,,0,-0.04,0.8,3.0165745856,0,0
45,3, ,autonomous,0,1,0,5.013962005,1,0,-15.0635929565,20,0,20,-15.0635929565,1,15.6165686067,4.16,3.81,77.4749368579, ,0, ,,0,-0.375,0.8,3.0165745856,0,0
46,3, ,autonomous,0,1,0,5.013962005,1,0,-15.244009386,15,0,15,-15.244009386,1,15.6803189722,4.55,4.19,77.8004263463, ,0, ,,0,0.385,0.8,3.0165745856,0,0
47,3, ,autonomous,0,1,0,5.013962005,1,0,-12.9099337398,20,0,20,-12.9099337398,1,15.635232094,4.39,4.05,77.6048052895, ,0, ,,0,-0.15,0.8,3.0165745856,0,0
48,3, ,autonomous,0,1,0,5.013962005,1,0,-6.4671809658,15,0,15,-6.4671809658,1,15.6724562669,4.44,4.05,77.6373404553, ,0, ,,0,0.025,0.8,3.0165745856,0,0
49,3, ,autonomous,0,1,0,5.013962005,1,0,-7.0361459677,20,0,20,-7.0361459677,1,15.6344111415,4.44,3.99,77.6699029126, ,0, ,,0,-0.03,0.8,3.0165745856,0,0
50,3,truck alarm,autonomous,0,1,0,5.013962005,1,0,-6.7945400479,15,0,15,-6.7945400479,1,15.6710657704,4.18,3.83,77.9641988399,truck detected,39.9605331421,truck detected,truck detected,33.8245544434,-0.21,0.8,3.0165745856,0,0
51,3,truck alarm,autonomous,0,1,0,5.013962005,1,0,-2.4598031377,20,0,20,-2.4598031377,1,15.6367081766,4.58,4.18,78.1946421031, ,0,truck detected,,4.3726873398,0.375,0.8,3.0165745856,0,0
52,3, ,autonomous,0,1,0,5.013962005,1,0,-0.9854104421,15,0,15,-0.9854104421,1,15.6683798781,4.33,3.96,78.128662281, ,0, ,,0,-0.235,0.8,3.0165745856,0,0
53,3, ,autonomous,0,1,0,5.013962005,1,0,2.5814956824,20,0,20,2.5814956824,1,15.641378658,4.47,4.07,78.2276738219, ,0, ,,0,0.125,0.8,3.0165745856,0,0
54,3, ,autonomous,0,1,0,5.013962005,1,0,8.9833134734,15,0,15,8.9833134734,1,15.6647816213,4.54,4.01,78.5262199048, ,0, ,,0,0.005,0.8,3.0165745856,0,0
55,3, ,autonomous,0,1,0,5.013962005,1,0,21.9319521082,20,0,20,21.9319521082,1,15.6445062885,4.41,4.08,78.8606217371, ,0, ,,0,-0.03,0.8,3.0165745856,0,0
56,3, ,autonomous,0,1,0,5.013962005,1,0,69.9219797669,15,0,15,69.9219797669,1,15.6606572463,4.59,4.15,79.1302008324, ,0, ,,0,0.125,0.8,3.0165745856,0,0
57,3, ,autonomous,0,1,0,5.013962005,1,0,28.9629535385,15,0,15,28.9629535385,1,15.6553096199,4.61,4.11,78.7600025203, ,0, ,,0,-0.01,0.8,3.0165745856,0,0
58,3, ,autonomous,0,1,0,5.013962005,1,0,12.8233722724,15,0,15,12.8233722724,1,15.6559884073,4.5,4.01,78.6930655671, ,0, ,,0,-0.105,0.8,3.0165745856,0,0
59,3, ,autonomous,0,1,0,5.013962005,1,0,8.726238554,15,0,15,8.726238554,1,15.6628812971,4.4,4.02,78.9951812939, ,0, ,,0,-0.045,0.8,3.0165745856,0,0
60,3, ,autonomous,0,1,0,5.013962005,1,0,8.4063822819,15,0,15,8.4063822819,1,15.6511546013,4.59,4.19,79.3675989714, ,0, ,,0,0.18,0.8,3.0165745856,0,0
61,3, ,autonomous,0,1,0,5.013962005,1,0,16.1410332566,15,0,15,16.1410332566,1,15.6690368395,4.38,3.94,79.5722197466, ,0, ,,0,-0.23,0.8,3.0165745856,0,0
62,3, ,autonomous,0,1,0,5.013962005,1,0,15.8945234413,20,0,20,15.8945234413,1,15.6461785225,4.45,4.02,79.5038956909, ,0, ,,0,0.075,0.8,3.0165745856,0,0
63,3, ,autonomous,0,1,0,5.013962005,1,0,7.5675444523,15,0,15,7.5675444523,1,15.6728954035,4.38,3.92,79.2996257058, ,0, ,,0,-0.085,0.8,3.0165745856,0,0
64,3, ,autonomous,0,1,0,5.013962005,1,0,15.4338298105,20,0,20,15.4338298105,1,15.6411652009,4.44,4.04,79.1640278657, ,0, ,,0,0.09,0.8,3.0165745856,0,0
65,3, ,autonomous,0,1,0,5.013962005,1,0,20.2525030153,15,0,15,20.2525030153,1,15.6745210382,4.32,3.96,79.0964026956, ,0, ,,0,-0.1,0.8,3.0165745856,0,0
66,3, ,autonomous,0,1,0,5.013962005,1,0,30.1416102249,20,0,20,30.1416102249,1,15.6372312338,4.42,3.97,79.3675989714, ,0, ,,0,0.055,0.8,3.0165745856,0,0
67,3, ,autonomous,0,1,0,5.013962005,1,0,39.1301336036,15,0,15,39.1301336036,1,15.6744173189,4.49,4.11,79.6749263007, ,0, ,,0,0.105,0.8,3.0165745856,0,0
68,3, ,autonomous,0,1,0,5.013962005,1,0,52.1624042862,20,0,20,52.1624042862,1,15.6337766701,4.38,3.94,79.9156091168, ,0, ,,0,-0.14,0.8,3.0165745856,0,0
69,3, ,autonomous,0,1,0,5.013962005,1,0,28.5895360704,15,0,15,28.5895360704,1,15.6765413923,4.53,4.03,80.123069034, ,0, ,,0,0.12,0.8,3.0165745856,0,0
70,3, ,autonomous,0,1,0,5.013962005,1,0,15.2442245865,20,0,20,15.2442245865,1,15.6357917979,4.66,4.27,80.1924619086, ,0, ,,0,0.185,0.8,3.0165745856,0,0
71,3, ,autonomous,0,1,0,5.013962005,1,0,4.8696803934,15,0,15,4.8696803934,1,15.6732275842,4.41,4.17,79.9156091168, ,0, ,,0,-0.175,0.8,3.0165745856,0,0
72,3, ,autonomous,0,1,0,5.013962005,1,0,0.7793876048,20,0,20,0.7793876048,1,15.636371836,4.15,3.83,78.9278441649, ,0, ,,0,-0.3,0.8,3.0165745856,0,0
73,3, ,autonomous,0,1,0,5.013962005,1,0,-0.1284868371,15,0,15,-0.1284868371,1,15.6709479033,4.14,3.7,78.8270534447, ,0, ,,0,-0.07,0.8,3.0165745856,0,0
74,3, ,autonomous,0,1,0,5.013962005,1,0,0.5596404939,20,0,20,0.5596404939,1,15.6378406165,4.08,3.73,79.1640278657, ,0, ,,0,-0.015,0.8,3.0165745856,0,0
75,3, ,autonomous,0,1,0,5.013962005,1,0,2.5232660374,15,0,15,2.5232660374,1,15.667602768,4.24,3.93,79.538043046, ,0, ,,0,0.18,0.8,3.0165745856,0,0
76,3, ,autonomous,0,1,0,5.013962005,1,0,-9.8782625415,20,0,20,-9.8782625415,1,15.6452353243,4.45,3.99,79.2656827153, ,0, ,,0,0.135,0.8,3.0165745856,0,0
77,3, ,autonomous,0,1,0,5.013962005,1,0,-13.2491318679,15,0,15,-13.2491318679,1,15.6635287506,4.31,3.93,79.2656827153, ,0, ,,0,-0.1,0.8,3.0165745856,0,0
78,3, ,autonomous,0,1,0,5.013962005,1,0,-12.0836267965,15,0,15,-12.0836267965,1,15.6521292158,4.52,4.16,79.5038956909, ,0, ,,0,0.22,0.8,3.0165745856,0,0
79,3, ,autonomous,0,1,0,5.013962005,1,0,-11.8916315734,15,0,15,-11.8916315734,1,15.6613510395,3.97,3.7,79.0964026956, ,0, ,,0,-0.505,0.8,3.0165745856,0,0
80,3, ,autonomous,0,1,0,5.013962005,1,0,-7.2839538511,15,0,15,-7.2839538511,1,15.6534499166,4.14,3.83,79.0964026956, ,0, ,,0,0.15,0.8,3.0165745856,0,0
81,3, ,autonomous,0,1,0,5.013962005,1,0,-10.4004198307,15,0,15,-10.4004198307,1,15.6611066041,4.55,4.21,79.4356888663, ,0, ,,0,0.395,0.8,3.0165745856,0,0
82,3, ,autonomous,0,1,0,5.013962005,1,0,-13.9684538055,15,0,15,-13.9684538055,1,15.6553964018,4.56,4.2,79.4697776436, ,0, ,,0,0,0.8,3.0165745856,0,0
83,3, ,autonomous,0,1,0,5.013962005,1,0,-18.7161060381,15,0,15,-18.7161060381,1,15.6561019547,4.48,4.14,79.4697776436, ,0, ,,0,-0.07,0.8,3.0165745856,0,0
84,3, ,autonomous,0,1,0,5.013962005,1,0,-20.9694018236,15,0,15,-20.9694018236,1,15.6629925831,4.57,4.02,78.9951812939, ,0, ,,0,-0.015,0.8,3.0165745856,0,0
85,3, ,autonomous,0,1,0,5.013962005,1,0,-18.8952386751,15,0,15,-18.8952386751,1,15.6512631255,4.44,4.12,76.0121011265, ,0, ,,0,-0.015,0.8,3.0165745856,0,0
86,3, ,autonomous,0,1,0,5.013962005,1,0,-15.9854385849,15,0,15,-15.9854385849,1,15.6691411176,4.1,3.77,75.8564189702, ,0, ,,0,-0.345,0.8,3.0165745856,0,0
87,3, ,autonomous,0,1,0,5.013962005,1,0,60.6095446035,20,0,20,60.6095446035,1,15.6463453379,4.41,4.01,76.8001966085, ,0, ,,0,0.275,0.8,3.0165745856,0,0
88,3, ,autonomous,0,1,0,5.013962005,1,0,46.577063314,15,0,15,46.577063314,1,15.6729833979,4.44,3.99,77.6373404553, ,0, ,,0,0.005,0.8,3.0165745856,0,0
89,3, ,autonomous,0,1,0,5.013962005,1,0,44.5763817051,20,0,20,44.5763817051,1,15.6437939326,4.81,4.43,78.0957141072, ,0, ,,0,0.405,0.8,3.0165745856,0,0
90,3, ,autonomous,0,1,0,5.013962005,1,0,49.152889778,15,0,15,49.152889778,1,15.6745986208,4.6,4.37,77.4749368579, ,0, ,,0,-0.135,0.8,3.0165745856,0,0
91,3, ,autonomous,0,1,0,5.013962005,1,0,52.2463085413,20,0,20,52.2463085413,1,15.6364131006,4.83,4.41,77.2809471553, ,0, ,,0,0.135,0.8,3.0165745856,0,0
92,3, ,autonomous,0,1,0,5.013962005,1,0,50.1712501392,15,0,15,50.1712501392,1,15.6767042151,4.55,4.11,77.4425376371, ,0, ,,0,-0.29,0.8,3.0165745856,0,0
93,3, ,autonomous,0,1,0,5.013962005,1,0,52.2923699079,20,0,20,52.2923699079,1,15.638448015,4.49,4.07,77.6373404553, ,0, ,,0,-0.05,0.8,3.0165745856,0,0
94,3, ,autonomous,0,1,0,5.013962005,1,0,49.5759417907,15,0,15,49.5759417907,1,15.6741156466,4.12,3.75,77.7677543783, ,0, ,,0,-0.345,0.8,3.0165745856,0,0
95,3, ,autonomous,0,1,0,5.013962005,1,0,51.9347928943,20,0,20,51.9347928943,1,15.6359022766,4.01,3.69,77.702492696, ,0, ,,0,-0.085,0.8,3.0165745856,0,0
96,3, ,autonomous,0,1,0,5.013962005,1,0,49.3461909214,15,0,15,49.3461909214,1,15.6733719808,4.66,4.02,77.865852709, ,0, ,,0,0.49,0.8,3.0165745856,0,0
97,3, ,autonomous,0,1,0,5.013962005,1,0,51.9018029685,20,0,20,51.9018029685,1,15.6365055143,4.37,3.96,77.8986071729, ,0, ,,0,-0.175,0.8,3.0165745856,0,0
98,3, ,autonomous,0,1,0,5.013962005,1,0,48.7576520282,15,0,15,48.7576520282,1,15.6710754817,3.83,3.55,78.1616382679, ,0, ,,0,-0.475,0.8,3.0165745856,0,0
99,3, ,autonomous,0,1,0,5.013962005,1,0,51.2838758103,20,0,20,51.2838758103,1,15.6398959896,4.19,3.82,78.4264516736, ,0, ,,0,0.315,0.8,3.0165745856,0,0
100,3, ,autonomous,0,1,0,5.013962005,1,0,48.0541036593,15,0,15,48.0541036593,1,15.6677097967,4.39,4.05,78.3932519089, ,0, ,,0,0.215,0.8,3.0165745856,0,0
101,3, ,autonomous,0,1,0,5.013962005,1,0,49.9938134084,20,0,20,49.9938134084,1,15.6424431203,4.78,4.34,78.5262199048, ,0, ,,0,0.34,0.8,3.0165745856,0,0
102,3,pedestrian alarm,autonomous,0,1,0,5.013962005,1,16.6626930237,132.8775722191,0,16.6626930237,0,132.8775722191,1,15.5973303936,5.04,4.6,77.4749368579, ,0,pedestrian detected,pedestrian detected,28.6674613953,0.26,0.8,3.0165745856,0,0
103,3,pedestrian alarm,autonomous,0,1,0,5.013962005,1,88.0374383926,-2.8307268074,0,88.0374383926,0,-2.8307268074,1,12.2728637552,4.61,4.05,75.2705977991, ,0,pedestrian detected,,14.3925123215,-0.49,0.8,3.0165745856,0,0
104,3,pedestrian alarm,autonomous,0,1,0,5.013962005,1,100,-12.5253905776,0,100,0,-12.5253905776,1,5.7535336697,4.45,4.12,79.4356888663, ,0,pedestrian detected,,5.9137339592,-0.045,0.8,3.0165745856,0,0
105,3, ,autonomous,0,1,0,5.013962005,1,0,5.0328473489,20,0,20,5.0328473489,1,3.6824428853,4.96,4.48,80.3316088815, ,0, ,,0,0.435,0.8,3.0165745856,0,0
106,2, ,autonomous,0,1,0,5.013962005,1,0,-5.4488574457,20,0,20,-5.4488574457,1,4.3866620479,4.83,4.5,78.4929356358, ,0, ,,0,-0.055,0.8,3.0165745856,-1,0
107,2, ,autonomous,0,1,0,5.013962005,1,0,-0.4716980223,20,0,20,-0.4716980223,1,4.9873583646,4.48,4.06,76.7365480831, ,0, ,,0,-0.395,0.8,3.0165745856,0,0
108,2, ,autonomous,0,1,0,5.013962005,1,0,-0.3630389155,20,0,20,-0.3630389155,1,5.6945023596,4.62,4.19,75.9809135945, ,0, ,,0,0.135,0.8,3.0165745856,0,0
109,2, ,autonomous,0,1,0,5.013962005,1,0,-0.2858331225,20,0,20,-0.2858331225,1,6.4840694718,4.47,4.06,76.6412728583, ,0, ,,0,-0.14,0.8,3.0165745856,0,0
110,2, ,autonomous,0,1,0,5.013962005,1,0,-0.2084497392,20,0,20,-0.2084497392,1,7.0437666004,3.52,5,77.4101655029, ,0, ,,0,-0.005,0.8,3.0165745856,0,0
111,3, ,autonomous,0,1,0,5.013962005,1,0,-0.1122126021,20,0,20,-0.1122126021,1,7.5458125165,4.78,4.31,81.9309485965, ,0, ,,0,0.285,0.8,3.0165745856,1,0
112,3, ,autonomous,0,1,0,5.013962005,1,0,-0.1024911833,20,0,20,-0.1024911833,1,7.9382341486,4.47,4.14,87.6301307442, ,0, ,,0,-0.24,0.8,3.0165745856,0,0
113,3, ,autonomous,0,1,0,5.013962005,1,0,-0.0622777566,20,0,20,-0.0622777566,1,8.2702730442,4.6,4,86.6055808636, ,0, ,,0,-0.005,0.8,3.0165745856,0,0
114,3, ,autonomous,0,1,0,5.013962005,1,0,-0.0523539668,20,0,20,-0.0523539668,1,8.5717837868,4.7,4.24,83.8602552706, ,0, ,,0,0.17,0.8,3.0165745856,0,0
115,3, ,autonomous,0,1,0,5.013962005,1,0,-0.0253093834,20,0,20,-0.0253093834,1,8.9039908913,4.81,4.46,78.8942186317, ,0, ,,0,0.165,0.8,3.0165745856,0,0
116,3, ,autonomous,0,1,0,5.013962005,1,0,-0.0162653111,20,0,20,-0.0162653111,1,9.2255887074,4.44,4.06,78.8270534447, ,0, ,,0,-0.385,0.8,3.0165745856,0,0
117,3, ,autonomous,0,1,0,5.013962005,1,0,-0.0202741838,20,0,20,-0.0202741838,1,9.7332959993,4.22,3.85,79.2656827153, ,0, ,,0,-0.215,0.8,3.0165745856,0,0
118,3, ,autonomous,0,1,0,5.013962005,1,0,-0.0097880245,20,0,20,-0.0097880245,1,10.0548863522,4.22,3.71,79.0288929633, ,0, ,,0,-0.07,0.8,3.0165745856,0,0
119,3, ,autonomous,0,1,0,5.013962005,1,0,-0.0127331486,20,0,20,-0.0127331486,1,10.3302078753,4.44,4,78.9614983734, ,0, ,,0,0.255,0.8,3.0165745856,0,0
120,3, ,autonomous,0,1,0,5.013962005,1,0,-0.0014723358,20,0,20,-0.0014723358,1,10.5912247884,4.43,4.06,79.1640278657, ,0, ,,0,0.025,0.8,3.0165745856,0,0
121,3, ,autonomous,0,1,0,5.013962005,1,0,0.009945475,20,0,20,0.009945475,1,10.8363586658,4.23,3.85,79.4356888663, ,0, ,,0,-0.205,0.8,3.0165745856,0,0
122,3, ,autonomous,0,1,0,5.013962005,1,0,0.0078719448,20,0,20,0.0078719448,1,11.0489266007,4.24,3.74,77.9313892049, ,0, ,,0,-0.05,0.8,3.0165745856,0,0
123,3, ,autonomous,0,1,0,5.013962005,1,0,0.0048960211,20,0,20,0.0048960211,1,11.2461251696,4.18,3.68,76.074553062, ,0, ,,0,-0.06,0.8,3.0165745856,0,0
124,3, ,autonomous,0,1,0,5.013962005,1,0,0.0028865238,20,0,20,0.0028865238,1,11.4620089415,4.41,3.86,76.6412728583, ,0, ,,0,0.205,0.8,3.0165745856,0,0
125,3, ,autonomous,0,1,0,5.013962005,1,0,0.0016093009,20,0,20,0.0016093009,1,11.6660152128,4.51,3.98,77.6699029126, ,0, ,,0,0.11,0.8,3.0165745856,0,0
126,3, ,autonomous,0,1,0,5.013962005,1,0,0.0220580366,20,0,20,0.0220580366,1,11.8689602052,4.52,3.96,78.2938210516, ,0, ,,0,-0.005,0.8,3.0165745856,0,0
127,3, ,autonomous,0,1,0,5.013962005,1,0,0.0214651475,20,0,20,0.0214651475,1,12.0708329745,4.09,3.77,78.7600025203, ,0, ,,0,-0.31,0.8,3.0165745856,0,0
128,3, ,autonomous,0,1,0,5.013962005,1,0,0.0190692829,20,0,20,0.0190692829,1,12.2616046484,4.62,4.17,78.9278441649, ,0, ,,0,0.465,0.8,3.0165745856,0,0
129,3, ,autonomous,0,1,0,5.013962005,1,0,-54.0746531523,20,0,20,-54.0746531523,1,12.4719590443,4.68,4.22,79.1978838325, ,0, ,,0,0.055,0.8,3.0165745856,0,0
130,3, ,autonomous,0,1,0,5.013962005,1,0,-60.4607410847,20,0,20,-60.4607410847,1,12.6702740301,4.46,3.99,79.4356888663, ,0, ,,0,-0.225,0.8,3.0165745856,0,0
