TimeSignal_Sec,Trust_Human,Alarm_M2H,Mode_H2M,ManualBrake_H2M,ManualGear_H2M,ManualThrottle_H2M,ManualWheel_H2M,CurrentGear_Machine,CurrentBrake_Machine,CurrentWheel_Machine,CurrentThrottle_Machine,AutoBrake_Machine,AutoThrottle_Machine,AutoWheel_Machine,AutoGear_Machine,Speed_Machine,PupilLeft_Human,PupilRight_Human,GSR_Human,EventN_Machine,RangeN_Machine,EventW_Machine,EventAlert_Machine,RangeW_Machine,PupilChange_Human,Reliability_Machine,AverageTrust_Human,TrustChange_Human
0,3, ,autonomous,49.9992370489,1,49.9992370489,0,1,0,0,20,0,20,0,1,0,3.96,3.84,1222.4269379868, ,0, ,,0,0,0,3,0
1,3, ,autonomous,0,1,0,0.2238498512,1,0,23.5438298927,20,0,20,23.5438298927,1,1.1007340989,4.46,4.44,1222.4269379868, ,0, ,,0,0.55,0,3,0
2,3, ,autonomous,0,1,0,0.2238498512,1,0,3.8616844271,20,0,20,3.8616844271,1,3.0641687314,4.46,4.49,1221.7462027517, ,0, ,,0,0.025,0,3,0
3,3, ,autonomous,0,1,0,0.2238498512,1,0,-3.6449721574,20,0,20,-3.6449721574,1,4.2726210159,3.91,3.9,1223.1084322318, ,0, ,,0,-0.57,0,3,0
4,3, ,autonomous,0,1,0,0.2238498512,1,0,-3.4023997903,20,0,20,-3.4023997903,1,4.9220593938,3.82,3.73,1224.4737028354, ,0, ,,0,-0.13,0,3,0
5,3, ,autonomous,0,1,0,0.2238498512,1,0,-2.7037822767,20,0,20,-2.7037822767,1,5.5678570186,4.3,4.02,1225.1574817427, ,0, ,,0,0.385,0,3,0
6,3, ,autonomous,0,1,0,0.2238498512,1,0,-2.1035843389,20,0,20,-2.1035843389,1,6.3703063311,4.07,4.04,1227.9002512775, ,0, ,,0,-0.105,0,3,0
7,3, ,autonomous,0,1,0,0.2238498512,1,0,-1.5254362548,20,0,20,-1.5254362548,1,7.0058876829,4.36,4.19,1229.2762464001, ,0, ,,0,0.22,0,3,0
8,3, ,autonomous,0,1,0,0.2238498512,1,0,-1.0910887189,20,0,20,-1.0910887189,1,7.4926856856,3.88,3.72,1231.3460311378, ,0, ,,0,-0.475,0,3,0
9,3, ,autonomous,0,1,0,0.2238498512,1,0,-0.7657202547,20,0,20,-0.7657202547,1,7.8946528287,3.82,3.81,1233.4227976003, ,0, ,,0,0.015,0,3,0
10,3, ,autonomous,0,1,0,0.2238498512,1,0,-0.522164204,20,0,20,-0.522164204,1,8.2316246576,4.08,4.13,1236.2027412054, ,0, ,,0,0.29,0,3,0
11,3, ,autonomous,0,1,0,0.2238498512,1,0,-0.3468506275,20,0,20,-0.3468506275,1,8.5492554278,3.69,3.75,1237.5974174807, ,0, ,,0,-0.385,0,3,0
12,3, ,autonomous,0,1,0,0.2238498512,1,0,-0.2324793242,20,0,20,-0.2324793242,1,8.865720237,3.7,3.64,1240.3962321724, ,0, ,,0,-0.05,0,3,0
13,3, ,autonomous,0,1,0,0.2238498512,1,0,-0.1495162797,20,0,20,-0.1495162797,1,9.1813648879,3.4,3.55,1243.2077345423, ,0, ,,0,-0.195,0,3,0
14,3, ,autonomous,0,1,0,0.2238498512,1,0,-0.0979567156,20,0,20,-0.0979567156,1,9.6906158409,5,3.78,1244.6182705979, ,0, ,,0,0.915,0,3,0
15,3, ,autonomous,0,1,0,0.2238498512,1,0,-0.0610941973,20,0,20,-0.0610941973,1,10.0182550438,3.88,4.01,1247.4489668628, ,0, ,,0,-0.445,0,3,0
16,3, ,autonomous,0,1,0,0.2238498512,1,0,-0.0320106984,20,0,20,-0.0320106984,1,10.310866816,3.91,4.06,1249.5804533628, ,0, ,,0,0.04,0,3,0
17,3, ,autonomous,0,1,0,0.2238498512,1,0,-0.0258699085,20,0,20,-0.0258699085,1,10.5489099588,4.02,4.09,1252.4337919662, ,0, ,,0,0.07,0,3,0
18,3, ,autonomous,0,1,0,0.2238498512,1,0,-0.0182022333,20,0,20,-0.0182022333,1,10.8097219419,3.85,4.04,1256.0188422923, ,0, ,,0,-0.11,0,3,0
19,3, ,autonomous,0,1,0,0.2238498512,1,0,-0.0071327808,20,0,20,-0.0071327808,1,11.0239140803,4.27,3.81,1257.4586157795, ,0, ,,0,0.095,0,3,0
20,3, ,autonomous,0,1,0,0.2238498512,1,0,-0.0102416421,20,0,20,-0.0102416421,1,11.2316557687,3.49,3.54,1259.6244757128, ,0, ,,0,-0.525,0,3,0
21,3, ,autonomous,0,1,0,0.2238498512,1,0,0.0023494414,20,0,20,0.0023494414,1,11.4374756587,3.76,3.99,1261.797809519, ,0, ,,0,0.36,0,3,0
22,3, ,autonomous,0,1,0,0.2238498512,1,0,-0.0038750094,20,0,20,-0.0038750094,1,11.6416117127,3.66,3.7,1264.7072809704, ,0, ,,0,-0.195,0,3,0
23,3, ,autonomous,0,1,0,0.2238498512,1,0,0.0017633095,20,0,20,0.0017633095,1,11.8446842093,3.78,4,1266.8982049826, ,0, ,,0,0.21,0,3,0
24,3, ,autonomous,0,1,0,0.2238498512,1,0,-0.0006057394,20,0,20,-0.0006057394,1,12.0466863685,4.08,3.55,1269.8312724395, ,0, ,,0,-0.075,0,3,0
25,3, ,autonomous,0,1,0,0.2238498512,1,0,0.0011239772,20,0,20,0.0011239772,1,12.2476024625,3.67,3.67,1272.0400010787, ,0, ,,0,-0.145,0,3,0
26,3, ,autonomous,0,1,0,0.2238498512,1,0,-0.0021535755,20,0,20,-0.0021535755,1,12.4474171339,3.72,3.77,1275.7383399429, ,0, ,,0,0.075,0,3,0
27,3, ,autonomous,0,1,0,0.2238498512,1,0,0.0005260388,20,0,20,0.0005260388,1,12.6461154691,3.92,3.86,1277.9676837756, ,0, ,,0,0.145,0,3,0
28,3, ,autonomous,0,1,0,0.2238498512,1,0,0.0035604137,20,0,20,0.0035604137,1,12.873518519,3.48,3.53,1281.7006219068, ,0, ,,0,-0.385,0,3,0
29,3, ,autonomous,0,1,0,0.2238498512,1,0,-0.0085464345,20,0,20,-0.0085464345,1,13.2096546434,3.56,3.59,1283.9508709039, ,0, ,,0,0.07,0,3,0
30,3, ,autonomous,0,1,0,0.2238498512,1,0,-0.0050521775,20,0,20,-0.0050521775,1,13.4327449667,4.51,4.01,1285.4554317176, ,0, ,,0,0.685,0,3,0
31,3, ,autonomous,0,1,0,0.2238498512,1,0,62.5528913107,20,0,20,62.5528913107,1,13.6403865804,3.79,3.68,1288.4751566528, ,0, ,,0,-0.525,0,3,0
32,3, ,autonomous,0,1,0,0.2238498512,1,0,17.0252385372,20,0,20,17.0252385372,1,13.8353691429,4.3,4.26,1290.749277374, ,0, ,,0,0.545,0,3,0
33,3, ,autonomous,0,1,0,0.2238498512,1,0,27.1431182791,20,0,20,27.1431182791,1,14.0199895743,4.29,4.41,1293.0314398009, ,0, ,,0,0.07,0,3,0
34,3, ,autonomous,0,1,0,0.2238498512,1,0,17.5088606846,20,0,20,17.5088606846,1,14.1940686817,4.2,4.33,1296.0869062561, ,0, ,,0,-0.085,0,3,0
35,3, ,autonomous,0,1,0,0.2238498512,1,0,21.3191264172,20,0,20,21.3191264172,1,14.358493112,4.34,4.3,1296.8530304991, ,0, ,,0,0.055,0,3,0
36,3, ,autonomous,0,1,0,0.2238498512,1,0,15.4532260769,20,0,20,15.4532260769,1,14.5137080761,3.78,3.97,1297.6200609985, ,0, ,,0,-0.445,0,3,0
37,3, ,autonomous,0,1,0,0.2238498512,1,0,10.2015719963,20,0,20,10.2015719963,1,14.6608815252,4.1,4.17,1298.3879993633, ,0, ,,0,0.26,0,3,0
38,3, ,autonomous,0,1,0,0.2238498512,1,0,11.7100000592,20,0,20,11.7100000592,1,14.8018020007,3.57,3.55,1299.1568472062, ,0, ,,0,-0.575,0,3,0
39,3, ,autonomous,0,1,0,0.2238498512,1,0,14.5732015002,20,0,20,14.5732015002,1,14.9368204229,4,4.14,1297.6200609985, ,0, ,,0,0.51,0,3,0
40,3, ,autonomous,0,1,0,0.2238498512,1,0,-33.2891563373,20,0,20,-33.2891563373,1,15.0653701988,4.45,4.48,1298.3879993633, ,0, ,,0,0.395,0,3,0
41,3, ,autonomous,0,1,0,0.2238498512,1,0,-49.5349223847,20,0,20,-49.5349223847,1,15.187872398,4.54,4.53,1299.1568472062, ,0,cyclist detected,cyclist detected,37.5399932861,0.07,0,3,0
42,3, ,autonomous,0,1,0,0.2238498512,1,0,-32.2013568588,20,0,20,-32.2013568588,1,15.3039705607,4.75,4.7,1299.1568472062, ,0,cyclist detected,,26.95038414,0.19,0,3,0
43,3, ,autonomous,0,1,0,0.2238498512,1,0,-33.3489618148,20,0,20,-33.3489618148,1,15.4140585438,4.58,4.57,1298.3879993633, ,0,cyclist detected,,15.8291759491,-0.15,0,3,0
44,3, ,autonomous,0,1,0,0.2238498512,1,0,30.7415621621,20,0,20,30.7415621621,1,15.5181735307,4.59,4.85,1294.5573701222, ,0,cyclist detected,,4.8121166229,0.145,0,3,0
45,3, ,autonomous,0,1,0,0.2238498512,1,0,-154.7839089156,20,0,20,-154.7839089156,1,15.6166170372,3.13,4.18,1287.7188961159, ,0, ,,0,-1.065,0,3,0
46,3, ,autonomous,0,1,0,0.2238498512,1,0,-16.4391333061,15,0,15,-16.4391333061,1,15.6796856417,3.98,3.33,1277.9676837756, ,0, ,,0,4.44089209850063E-16,0,3,0
47,3, ,autonomous,0,1,0,0.2238498512,1,0,5.9279471403,20,0,20,5.9279471403,1,15.6352317391,3.76,4.12,1264.7072809704, ,0, ,,0,0.285,0,3,0
48,3, ,autonomous,0,1,0,0.2238498512,1,0,0.5776141188,15,0,15,0.5776141188,1,15.6724598609,3.02,4.05,1260.3480879763, ,0, ,,0,-0.405,0,3,0
49,3, ,autonomous,0,1,0,0.2238498512,1,0,-6.0369554122,20,0,20,-6.0369554122,1,15.6344123512,3.99,3.49,1252.4337919662, ,0, ,,0,0.205,0,3,0
50,3, ,autonomous,0,1,0,0.2238498512,1,0,-5.6189764171,15,0,15,-5.6189764171,1,15.6710660482,2.98,3.59,1245.3247395964, ,0, ,,0,-0.455,0,3,0
51,3, ,autonomous,0,1,0,0.2238498512,1,0,-3.0847543738,20,0,20,-3.0847543738,1,15.6367079775,3.23,3.98,1248.1586539458, ,0, ,,0,0.32,0,3,0
52,3, ,autonomous,0,1,0,0.2238498512,1,0,-1.1555475018,15,0,15,-1.1555475018,1,15.6683798639,5,4.09,1253.1491638488, ,0, ,,0,0.94,0,3,0
53,3, ,autonomous,0,1,0,0.2238498512,1,0,3.0733461428,20,0,20,3.0733461428,1,15.641378613,3.91,3.44,1259.6244757128, ,0, ,,0,-0.87,0,3,0
54,3, ,autonomous,0,1,0,0.2238498512,1,0,10.3306288933,15,0,15,10.3306288933,1,15.6647811234,3.89,3.89,1264.7072809704, ,0, ,,0,0.215,0,3,0
55,3, ,autonomous,0,1,0,0.2238498512,1,0,28.7227896528,15,0,15,28.7227896528,1,15.6477553599,3.88,4.09,1267.6302008332, ,0, ,,0,0.095,0,3,0
56,3, ,autonomous,0,1,0,0.2238498512,1,0,54.1019581093,15,0,15,54.1019581093,1,15.6606189055,3.94,4.28,1270.566662567, ,0, ,,0,0.125,0,3,0
57,3, ,autonomous,0,1,0,0.2238498512,1,0,27.8684858004,15,0,15,27.8684858004,1,15.6553026283,4.48,4.49,1273.5167604994, ,0, ,,0,0.375,0,3,0
58,3, ,autonomous,0,1,0,0.2238498512,1,0,14.1935288933,15,0,15,14.1935288933,1,15.6559900739,3.98,4.03,1274.9969527573, ,0, ,,0,-0.48,0,3,0
59,3, ,autonomous,0,1,0,0.2238498512,1,0,9.5076260959,15,0,15,9.5076260959,1,15.6628818606,4.09,4.27,1277.9676837756, ,0, ,,0,0.175,0,3,0
60,3, ,autonomous,0,1,0,0.2238498512,1,0,4.7824218724,15,0,15,4.7824218724,1,15.6511526622,4.35,4.37,1278.7125308457, ,0, ,,0,0.18,0,3,0
61,3, ,autonomous,0,1,0,0.2238498512,1,0,13.7505008669,15,0,15,13.7505008669,1,15.6690417551,4.06,4.1,1280.9522906757, ,0, ,,0,-0.28,0,3,0
62,3, ,autonomous,0,1,0,0.2238498512,1,0,20.6992165148,20,0,20,20.6992165148,1,15.6461784973,3.95,4.17,1282.4498279978, ,0, ,,0,-0.02,0,3,0
63,3, ,autonomous,0,1,0,0.2238498512,1,0,12.0264912031,15,0,15,12.0264912031,1,15.6728996552,4.22,4.19,1286.2090352069, ,0, ,,0,0.145,0,3,0
64,3, ,autonomous,0,1,0,0.2238498512,1,0,8.6555597859,20,0,20,8.6555597859,1,15.6411511767,4.14,4.19,1287.7188961159, ,0, ,,0,-0.04,0,3,0
65,3, ,autonomous,0,1,0,0.2238498512,1,0,19.743727801,15,0,15,19.743727801,1,15.6745202248,4.31,4.36,1289.9903457123, ,0, ,,0,0.17,0,3,0
66,3, ,autonomous,0,1,0,0.2238498512,1,0,28.4270768912,20,0,20,28.4270768912,1,15.6372313028,3.9,3.79,1292.2698228376, ,0, ,,0,-0.49,0,3,0
67,3, ,autonomous,0,1,0,0.2238498512,1,0,39.2636016948,15,0,15,39.2636016948,1,15.6744183024,4.35,4.21,1293.7939550324, ,0, ,,0,0.435,0,3,0
68,3, ,autonomous,0,1,0,0.2238498512,1,0,52.2015023115,20,0,20,52.2015023115,1,15.6337794163,4.2,4.25,1296.0869062561, ,0, ,,0,-0.055,0,3,0
69,3, ,autonomous,0,1,0,0.2238498512,1,0,15.4276558743,15,0,15,15.4276558743,1,15.6765358229,4.03,3.97,1298.3879993633, ,0, ,,0,-0.225,0,3,0
70,3, ,autonomous,0,1,0,0.2238498512,1,0,13.0427696401,20,0,20,13.0427696401,1,15.6357829083,4.02,4.09,1300.6972777967, ,0, ,,0,0.055,0,3,0
71,3, ,autonomous,0,1,0,0.2238498512,1,0,6.2169821552,15,0,15,6.2169821552,1,15.6732283976,3.97,4.15,1302.2413657491, ,0, ,,0,0.005,0,3,0
72,3, ,autonomous,0,1,0,0.2238498512,1,0,3.2236256954,20,0,20,3.2236256954,1,15.6363733329,4.07,4.29,1304.5643837747, ,0, ,,0,0.12,0,3,0
73,3, ,autonomous,0,1,0,0.2238498512,1,0,3.1824679124,15,0,15,3.1824679124,1,15.6709501252,4.01,4.18,1306.8957044952, ,0, ,,0,-0.085,0,3,0
74,3, ,autonomous,0,1,0,0.2238498512,1,0,4.8562687374,20,0,20,4.8562687374,1,15.6397860518,4.08,4.25,1308.4545529246, ,0, ,,0,0.07,0,3,0
75,3, ,autonomous,0,1,0,0.2238498512,1,0,7.5476105164,15,0,15,7.5476105164,1,15.6676093606,4.3,4.48,1310.0171245439, ,0, ,,0,0.225,0,3,0
76,3, ,autonomous,0,1,0,0.2238498512,1,0,-5.2069066473,20,0,20,-5.2069066473,1,15.6452356159,4.37,4.42,1312.3679921846, ,0, ,,0,0.005,0,3,0
77,3, ,autonomous,0,1,0,0.2238498512,1,0,-10.2738528185,15,0,15,-10.2738528185,1,15.663529531,4.41,4.46,1313.9399303454, ,0, ,,0,0.04,0,3,0
78,3, ,autonomous,0,1,0,0.2238498512,1,0,-9.5153415875,15,0,15,-9.5153415875,1,15.6521293839,3.69,3.74,1315.5156387184, ,0,truck detected,truck detected,35.4351615906,-0.72,0,3,0
79,3, ,autonomous,0,1,0,0.2238498512,1,0,-6.9395245442,15,0,15,-6.9395245442,1,15.6589910184,4.18,4.18,1316.3049109757, ,0,truck detected,,11.4096717834,0.465,0,3,0
80,3, ,autonomous,0,1,0,0.2238498512,1,0,-9.4378428348,15,0,15,-9.4378428348,1,15.6534470667,3.88,4.04,1318.678420487, ,0, ,,0,-0.22,0,3,0
81,3, ,autonomous,0,1,0,0.2238498512,1,0,-12.7998050808,15,0,15,-12.7998050808,1,15.6611070195,4.1,4.27,1319.4714936101, ,0, ,,0,0.225,0,3,0
82,3, ,autonomous,0,1,0,0.2238498512,1,0,-17.235664031,15,0,15,-17.235664031,1,15.6553957455,3.93,4.11,1321.0605050996, ,0, ,,0,-0.165,0,3,0
83,3, ,autonomous,0,1,0,0.2238498512,1,0,-20.1251914226,15,0,15,-20.1251914226,1,15.6561038786,3.57,3.62,1321.8564469186, ,0, ,,0,-0.425,0,3,0
84,3, ,autonomous,0,1,0,0.2238498512,1,0,-17.9918212654,15,0,15,-17.9918212654,1,15.6629998429,3.86,3.88,1324.2500374763, ,0, ,,0,0.275,0,3,0
85,3, ,autonomous,0,1,0,0.2238498512,1,0,-14.6079047257,15,0,15,-14.6079047257,1,15.6512651084,4.06,4.19,1326.6523122887, ,0, ,,0,0.255,0,3,0
86,3, ,autonomous,0,1,0,0.2238498512,1,0,-10.496798428,15,0,15,-10.496798428,1,15.6691331101,4.13,4.15,1329.063318703, ,0, ,,0,0.015,0,3,0
87,3, ,autonomous,0,1,0,0.2238498512,1,0,77.5212111768,20,0,20,77.5212111768,1,15.6463808862,4.23,4.16,1330.6755307399, ,0, ,,0,0.055,0,3,0
88,3, ,autonomous,0,1,0,0.2238498512,1,0,48.6901298485,15,0,15,48.6901298485,1,15.6729956749,4.2,4.17,1334.7232251184, ,0, ,,0,-0.01,0,3,0
89,3, ,autonomous,0,1,0,0.2238498512,1,0,48.7693254394,20,0,20,48.7693254394,1,15.6412300818,5,5,1337.9791537496, ,0, ,,0,0.815,0,3,0
90,3, ,autonomous,0,1,0,0.2238498512,1,0,47.0639965942,15,0,15,47.0639965942,1,15.6746009476,3.69,3.53,1340.431543893, ,0, ,,0,-1.39,0,3,0
91,3, ,autonomous,0,1,0,0.2238498512,1,0,51.0388933931,20,0,20,51.0388933931,1,15.6364093034,4.04,3.96,1342.8929405461, ,0, ,,0,0.39,0,3,0
92,3, ,autonomous,0,1,0,0.2238498512,1,0,47.9694977248,15,0,15,47.9694977248,1,15.6767074282,4.14,4.08,1344.5388997961, ,0, ,,0,0.11,0,3,0
93,3, ,autonomous,0,1,0,0.2238498512,1,0,50.9349174338,20,0,20,50.9349174338,1,15.6384453305,4.19,4.21,1347.0154179385, ,0, ,,0,0.09,0,3,0
94,3, ,autonomous,0,1,0,0.2238498512,1,0,49.5534012362,15,0,15,49.5534012362,1,15.6742196099,3.77,3.93,1351.1632840294, ,0, ,,0,-0.35,0,3,0
95,3, ,autonomous,0,1,0,0.2238498512,1,0,50.8010816123,20,0,20,50.8010816123,1,15.6359022339,3.81,3.83,1352.8295919027, ,0, ,,0,-0.03,0,3,0
96,3, ,autonomous,0,1,0,0.2238498512,1,0,51.578344307,15,0,15,51.578344307,1,15.6733713949,3.56,3.49,1355.3367740816, ,0, ,,0,-0.295,0,3,0
97,3, ,autonomous,0,1,0,0.2238498512,1,0,50.0278631872,20,0,20,50.0278631872,1,15.6365045011,5,3.29,1357.853266574, ,0, ,,0,0.62,0,3,0
98,3, ,autonomous,0,1,0,0.2238498512,1,0,52.3721207445,15,0,15,52.3721207445,1,15.6710746126,3.78,3.8,1360.3791213366, ,0, ,,0,-0.355,0,3,0
99,3, ,autonomous,0,1,0,0.2238498512,1,0,49.7509675896,20,0,20,49.7509675896,1,15.6398970991,4.02,3.92,1363.7615817452, ,0, ,,0,0.18,0,3,0
100,3, ,autonomous,0,1,0,0.2238498512,1,0,52.378473919,15,0,15,52.378473919,1,15.6677092597,4.18,4.13,1365.4591274389, ,0, ,,0,0.185,0,3,0
101,3, ,autonomous,0,1,0,0.2238498512,1,0,65.5457717645,20,0,20,65.5457717645,1,15.6453529355,4.37,4.28,1368.013384643, ,0, ,,0,0.17,0,3,0
102,3, ,autonomous,0,1,0,0.2238498512,1,0,110.4646513223,15,0,15,110.4646513223,1,15.6637099709,4.28,4.38,1370.5772158533, ,0, ,,0,0.005,0,3,0
103,3, ,autonomous,0,1,0,0.2238498512,1,0,9.7756256024,20,0,20,9.7756256024,1,15.6461041929,4.03,4.21,1371.4339631232, ,0, ,,0,-0.21,0,3,0
104,3, ,autonomous,0,1,0,0.2238498512,1,0,-13.2805001188,15,0,15,-13.2805001188,1,15.6657416765,4.13,4.19,1375.7338164177, ,0, ,,0,0.04,0,3,0
105,3, ,autonomous,0,1,0,0.2238498512,1,0,-6.5560625565,15,0,15,-6.5560625565,1,15.6480779447,4.27,4.42,1378.3266948525, ,0, ,,0,0.185,0,3,0
106,3, ,autonomous,0,1,0,0.2238498512,1,0,-2.0715828319,15,0,15,-2.0715828319,1,15.6608739713,3.63,3.76,1380.0607171513, ,0, ,,0,-0.65,0,3,0
107,3, ,autonomous,0,1,0,0.2238498512,1,0,-0.2736830881,15,0,15,-0.2736830881,1,15.6555401211,4.22,4.19,1383.5418838251, ,0, ,,0,0.51,0,3,0
108,3, ,autonomous,0,1,0,0.2238498512,1,0,-29.1411161423,15,0,15,-29.1411161423,1,15.6562391716,4.17,4.16,1385.289061342,obstacle detected,27.8455066681,obstacle detected,obstacle detected,24.6480407715,-0.04,0,3,0
109,3, ,autonomous,0,1,0,0.2238498512,1,0,13.8670992851,15,0,15,13.8670992851,1,15.6631329898,4.35,4.23,1387.0406572132, ,0,obstacle detected,,9.5445222855,0.125,0,3,0
110,3, ,autonomous,0,1,0,0.2238498512,1,0,-27.1483889002,15,0,15,-27.1483889002,1,15.6514526094,4.65,4.56,1389.6763721665, ,0, ,,0,0.315,0,3,0
111,3, ,autonomous,0,1,0,0.2238498512,1,0,-7.7519150061,15,0,15,-7.7519150061,1,15.6692463054,4.07,5,1391.4390875276, ,0, ,,0,-0.07,0,3,0
112,3, ,autonomous,0,1,0,0.2238498512,1,0,0.094671753,20,0,20,0.094671753,1,15.6463618034,4.21,4.32,1394.0915611456, ,0, ,,0,-0.27,0,3,0
113,3, ,autonomous,0,1,0,0.2238498512,1,0,1.4554242208,15,0,15,1.4554242208,1,15.6730658769,4.4,4.4,1395.8655022171, ,0, ,,0,0.135,0,3,0
114,3, ,autonomous,0,1,0,0.2238498512,1,0,0.888781326,20,0,20,0.888781326,1,15.6412818093,4.08,4.08,1397.6439636177, ,0, ,,0,-0.32,0,3,0
115,3, ,autonomous,0,1,0,0.2238498512,1,0,0.3495930139,15,0,15,0.3495930139,1,15.6751150697,5,3.57,1400.3201692035, ,0, ,,0,0.205,0,3,0
116,3, ,autonomous,0,1,0,0.2238498512,1,0,0.0716457351,20,0,20,0.0716457351,1,15.6433369446,3.56,3.67,1400.3201692035, ,0, ,,0,-0.67,0,3,0
117,3, ,autonomous,0,1,0,0.2238498512,1,0,0.0016476782,15,0,15,0.0016476782,1,15.6735839885,3.75,3.73,1404.8033598401, ,0, ,,0,0.125,0,3,0
118,3, ,autonomous,0,1,0,0.2238498512,1,0,-64.3858741267,20,0,20,-64.3858741267,1,15.6385499058,4.04,4.15,1406.6046841624, ,0, ,,0,0.355,0,3,0
119,3, ,autonomous,0,1,0,0.2238498512,1,0,-65.5624503714,15,0,15,-65.5624503714,1,15.6743811818,4.24,4.15,1408.410633951, ,0, ,,0,0.1,0,3,0
120,3, ,autonomous,0,1,0,0.2238498512,1,0,-67.3795383353,20,0,20,-67.3795383353,1,15.6360521602,3.92,3.95,1411.1282704309, ,0, ,,0,-0.26,0,3,0
121,3, ,autonomous,0,1,0,0.2238498512,1,0,-65.1273009277,15,0,15,-65.1273009277,1,15.6735111997,3.88,3.89,1412.9458621315, ,0, ,,0,-0.05,0,3,0
122,3, ,autonomous,0,1,0,0.2238498512,1,0,-60.404915188,20,0,20,-60.404915188,1,15.6366271499,4.2,4.28,1414.7681421378, ,0, ,,0,0.355,0,3,0
123,3, ,autonomous,0,1,0,0.2238498512,1,0,-86.8832013236,15,0,15,-86.8832013236,1,15.6712009448,4.28,4.38,1418.4268398131, ,0, ,,0,0.09,0,3,0
124,3, ,autonomous,0,1,0,0.2238498512,1,0,-46.930674048,20,0,20,-46.930674048,1,15.6354712377,4.23,4.18,1420.2632940905, ,0, ,,0,-0.125,0,3,0
125,3, ,autonomous,0,1,0,0.2238498512,1,0,106.2848975198,15,0,15,106.2848975198,1,15.6734342069,4.32,4.28,1421.183305644, ,0, ,,0,0.095,0,3,0
126,3, ,autonomous,0,1,0,0.2238498512,1,0,58.2446055479,20,0,20,58.2446055479,1,15.6375038521,5,3.53,1424.8753020379, ,0, ,,0,-0.035,0,3,0
127,3, ,autonomous,0,1,0,0.2238498512,1,0,68.5959025185,15,0,15,68.5959025185,1,15.6691187966,3.93,3.93,1426.7285029823, ,0, ,,0,-0.335,0,3,0
128,3, ,autonomous,0,1,0,0.2238498512,1,0,63.4649598332,20,0,20,63.4649598332,1,15.6420437669,4.22,4.18,1428.5865307719, ,0, ,,0,0.27,0,3,0
129,3, ,autonomous,0,1,0,0.2238498512,1,0,58.5954813935,15,0,15,58.5954813935,1,15.6653911815,4.02,3.93,1430.4494042894, ,0, ,,0,-0.225,0,3,0
130,3, ,autonomous,0,1,0,0.2238498512,1,0,55.9747968879,15,0,15,55.9747968879,1,15.6483094055,4.19,4.29,1434.1897645319, ,0, ,,0,0.265,0,3,0
131,3, ,autonomous,0,1,0,0.2238498512,1,0,54.2920087021,15,0,15,54.2920087021,1,15.6610936348,4.57,4.58,1436.0672895178, ,0, ,,0,0.335,0,3,0
132,3, ,autonomous,0,1,0,0.2238498512,1,0,-14.3146114802,15,0,15,-14.3146114802,1,15.6557465409,4.54,4.65,1437.9497367545, ,0, ,,0,0.02,0,3,0
133,3, ,autonomous,0,1,0,0.2238498512,1,0,-7.2130083396,15,0,15,-7.2130083396,1,15.6564245682,4.17,4.18,1438.89281227, ,0, ,,0,-0.42,0,3,0
134,3, ,autonomous,0,1,0,0.2238498512,1,0,-2.1768150915,15,0,15,-2.1768150915,1,15.6632859074,4.23,4.24,1436.0672895178, ,0, ,,0,0.06,0,3,0
135,3, ,autonomous,0,1,0,0.2238498512,1,88.3079090118,-0.2691876636,0,88.3079090118,0,-0.2691876636,1,14.8553715932,4.15,4.18,1433.2528418537,pedestrian detected,26.8304634094,pedestrian detected,pedestrian detected,23.8973636627,-0.07,0,3,0
136,3, ,autonomous,0,1,0,0.2238498512,1,100,0.1255099806,0,100,0,0.1255099806,1,8.4128031677,4.33,4.37,1428.5865307719,pedestrian detected,13.9639940262,pedestrian detected,,12.0522918701,0.185,0,3,0
137,3, ,autonomous,0,1,0,0.2238498512,1,100,-0.0384924467,0,100,0,-0.0384924467,1,1.770534424,4.63,4.48,1426.7285029823,pedestrian detected,7.5957889557,pedestrian detected,,7.097161293,0.205,0,3,0
138,3, ,autonomous,0,1,0,0,1,100,-0.0355034534,0,100,0,-0.0355034534,1,0.0111670202,4.51,4.55,1421.183305644, ,0,pedestrian detected,,6.8759942055,-0.025,0,3,0
139,3, ,autonomous,0,1,0,0,1,100,-0.0533998861,0,100,0,-0.0533998861,1,0.0023968663,4.44,4.64,1406.6046841624, ,0,pedestrian detected,,7.0367980003,0.01,0,3,0
140,3, ,autonomous,0,1,0,0,1,100,-0.0130793022,0,100,0,-0.0130793022,1,0.0002390576,4.3,4.59,1399.4269626473, ,0,pedestrian detected,,7.2662191391,-0.095,0,3,0
141,3, ,autonomous,0,1,0,0,1,100,-0.0130793022,0,100,0,-0.0130793022,1,1.40443591809892E-05,3.8,4.1,1394.977967718, ,0,pedestrian detected,,7.5215892792,-0.495,0,3,0
142,3, ,autonomous,0,1,0,0,1,100,-0.0130793022,0,100,0,-0.0130793022,1,3.30399983690559E-07,4.13,4.85,1392.322123191, ,0,pedestrian detected,,7.9826416969,0.54,0,3,0
143,3, ,autonomous,0,1,0,0.2238498512,1,0,-0.0655983503,20,0,20,-0.0655983503,1,0.9419169171,4.29,4.24,1394.977967718, ,0, ,,0,-0.225,0,3,0
144,3, ,autonomous,0,1,0,0.2238498512,1,0,-0.0386244978,20,0,20,-0.0386244978,1,2.9127017277,4.11,4.31,1397.6439636177, ,0, ,,0,-0.055,0,3,0
