TimeSignal_Sec,Trust_Human,Alarm_M2H,Mode_H2M,ManualBrake_H2M,ManualGear_H2M,ManualThrottle_H2M,ManualWheel_H2M,CurrentGear_Machine,CurrentBrake_Machine,CurrentWheel_Machine,CurrentThrottle_Machine,AutoBrake_Machine,AutoThrottle_Machine,AutoWheel_Machine,AutoGear_Machine,Speed_Machine,PupilLeft_Human,PupilRight_Human,GSR_Human,EventN_Machine,RangeN_Machine,EventW_Machine,EventAlert_Machine,RangeW_Machine,PupilChange_Human,Reliability_Machine,AverageTrust_Human,TrustChange_Human
10,3, ,autonomous,0,1,0,0.0370794232,1,0,-0.6117131866,20,0,20,-0.6117131866,1,8.2316247091,3.69,3.41,80.9992062078, ,0, ,,0,-0.425,0,2.4888888889,0
11,3, ,autonomous,0,1,0,0.0370794232,1,0,-0.4097211241,20,0,20,-0.4097211241,1,8.5492554503,3.64,3.39,80.7167648721, ,0, ,,0,-0.035,0,2.4888888889,0
12,3, ,autonomous,0,1,0,0.0370794232,1,0,-0.2714540462,20,0,20,-0.2714540462,1,8.8657202466,3.98,3.78,80.7871903831, ,0, ,,0,0.365,0,2.4888888889,0
13,3, ,autonomous,0,1,0,0.0370794232,1,0,-0.1746909111,20,0,20,-0.1746909111,1,9.1813648915,3.7,3.46,80.2272034401, ,0, ,,0,-0.3,0,2.4888888889,0
14,3, ,autonomous,0,1,0,0.0370794232,1,0,-0.1173033829,20,0,20,-0.1173033829,1,9.6906158428,3.74,3.57,78.9278441649, ,0, ,,0,0.075,0,2.4888888889,0
15,3, ,autonomous,0,1,0,0.0370794232,1,0,-0.0710330715,20,0,20,-0.0710330715,1,10.0182550445,3.95,5,79.0626334182, ,0, ,,0,0.82,0,2.4888888889,0
16,3, ,autonomous,0,1,0,0.0370794232,1,0,-0.0420272164,20,0,20,-0.0420272164,1,10.3108668163,3.93,5,79.8122815139, ,0, ,,0,-0.01,0,2.4888888889,0
17,3, ,autonomous,0,1,0,0.0370794232,1,0,-0.0282893654,20,0,20,-0.0282893654,1,10.573909161,3.9,3.67,80.471239579, ,0, ,,0,-0.68,0,2.4888888889,0
18,3, ,autonomous,0,1,0,0.0370794232,1,0,-0.012768633,20,0,20,-0.012768633,1,10.8097219419,3.74,5,80.7519622727, ,0, ,,0,0.585,0,2.4888888889,0
19,3, ,autonomous,0,1,0,0.0370794232,1,0,-0.005178569,20,0,20,-0.005178569,1,11.0239140803,4.14,5,80.7871903831, ,0, ,,0,0.2,0,2.4888888889,0
20,3, ,autonomous,0,1,0,0.0370794232,1,0,-0.0079461604,20,0,20,-0.0079461604,1,11.2316557687,4.36,5,79.777898331, ,0, ,,0,0.11,0,2.4888888889,0
21,3, ,autonomous,0,1,0,0.0370794232,1,0,-0.0031298043,20,0,20,-0.0031298043,1,11.4374756587,4.17,5,78.4264516736, ,0, ,,0,-0.095,0,2.4888888889,0
22,3, ,autonomous,0,1,0,0.0370794232,1,0,-0.0005250672,20,0,20,-0.0005250672,1,11.6416117127,4.59,5,78.8606217371, ,0, ,,0,0.21,0,2.4888888889,0
23,3, ,autonomous,0,1,0,0.0370794232,1,0,-48.0163948877,20,0,20,-48.0163948877,1,11.8451256237,4.69,4.3,79.3335977787,obstacle detected,35.3822517395,obstacle detected,obstacle detected,33.0268249512,-0.3,0,2.4888888889,0
24,3, ,autonomous,0,1,0,0.0370794232,1,0,-10.5945178441,20,0,20,-10.5945178441,1,12.0467424086,4.2,5,78.9951812939, ,0,obstacle detected,,21.1636123657,0.105,0,2.4888888889,0
25,3, ,autonomous,0,1,0,0.0370794232,1,0,3.7000572681,20,0,20,3.7000572681,1,12.2476262806,4.17,5,77.2809471553, ,0,obstacle detected,,9.5859851837,-0.015,0,2.4888888889,0
26,3, ,autonomous,0,1,0,0.0370794232,1,0,-16.9948701983,20,0,20,-16.9948701983,1,12.4474793703,4.49,4.04,74.7842474461, ,0,obstacle detected,,4.4505252838,-0.32,0,2.4888888889,0
27,3, ,autonomous,0,1,0,0.0370794232,1,0,-5.0643030306,20,0,20,-5.0643030306,1,12.6461154771,3.9,5,75.6395322451, ,0, ,,0,0.185,0,2.4888888889,0
28,3, ,autonomous,0,1,0,0.0370794232,1,0,1.129008226,20,0,20,1.129008226,1,12.8735201255,3.39,3.04,77.5722973812, ,0, ,,0,-1.235,0,2.4888888889,0
29,3, ,autonomous,0,1,0,0.0370794232,1,0,1.6566360791,20,0,20,1.6566360791,1,13.2096551065,3.63,3.42,78.3600802407, ,0, ,,0,0.31,0,2.4888888889,0
30,3, ,autonomous,0,1,0,0.0370794232,1,0,0.851713046,20,0,20,0.851713046,1,13.4327450274,4,3.65,78.5262199048, ,0, ,,0,0.3,0,2.4888888889,0
31,3, ,autonomous,0,1,0,0.0370794232,1,0,62.1588378376,20,0,20,62.1588378376,1,13.6403864771,4.2,3.83,78.7600025203, ,0, ,,0,0.19,0,2.4888888889,0
32,3, ,autonomous,0,1,0,0.0260929274,1,0,17.1435400524,20,0,20,17.1435400524,1,13.8353702201,3.87,5,80.1577504529, ,0, ,,0,0.42,0,2.4888888889,0
33,3, ,autonomous,0,1,0,-0.0343327993,1,0,27.3131336728,20,0,20,27.3131336728,1,14.0199905028,3.99,5,79.9846429486, ,0, ,,0,0.06,0,2.4888888889,0
34,3, ,autonomous,0,1,0,-0.0343327993,1,0,17.6518775282,20,0,20,17.6518775282,1,14.1940693296,4.13,3.79,76.5462339253, ,0, ,,0,-0.535,0,2.4888888889,0
35,3, ,autonomous,0,1,0,-0.0343327993,1,0,21.3961014279,20,0,20,21.3961014279,1,14.3584930632,3.78,3.58,74.4834572242, ,0, ,,0,-0.28,0,2.4888888889,0
36,3, ,autonomous,0,1,0,-0.0343327993,1,0,15.4327678635,20,0,20,15.4327678635,1,14.5137080626,3.38,3.25,75.9497516443, ,0, ,,0,-0.365,0,2.4888888889,0
37,3, ,autonomous,0,1,0,-0.0343327993,1,0,10.2162049548,20,0,20,10.2162049548,1,14.6608815326,3.57,3.4,77.9313892049, ,0, ,,0,0.17,0,2.4888888889,0
38,3, ,autonomous,0,1,0,-0.0343327993,1,0,11.706593728,20,0,20,11.706593728,1,14.8018020052,3.64,3.53,79.1978838325, ,0, ,,0,0.1,0,2.4888888889,0
39,3, ,autonomous,0,1,0,-0.0343327993,1,0,14.7384776756,20,0,20,14.7384776756,1,14.9368206258,3.92,5,79.7435447601, ,0, ,,0,0.875,0,2.4888888889,0
40,3, ,autonomous,0,1,0,-0.0343327993,1,0,-33.3975745974,20,0,20,-33.3975745974,1,15.0653701275,4.14,5,80.3316088815, ,0, ,,0,0.11,0,2.4888888889,0
41,3, ,autonomous,0,1,0,-0.0343327993,1,0,-49.5722083545,20,0,20,-49.5722083545,1,15.1878726115,3.77,3.41,80.5762815658, ,0, ,,0,-0.98,0,2.4888888889,0
42,3, ,autonomous,0,1,0,-0.0343327993,1,0,-32.326324574,20,0,20,-32.326324574,1,15.3039704246,3.78,3.56,80.2967768874, ,0, ,,0,0.08,0,2.4888888889,0
43,3, ,autonomous,0,1,0,-0.0343327993,1,0,-33.3008790266,20,0,20,-33.3008790266,1,15.4140585363,3.43,3.37,80.6815981411, ,0, ,,0,-0.27,0,2.4888888889,0
44,3, ,autonomous,0,1,0,-0.0343327993,1,0,-18.512692094,20,0,20,-18.512692094,1,15.5181902683,3.23,5,81.1411694065, ,0, ,,0,0.715,0,2.4888888889,0
45,3, ,autonomous,0,1,0,-0.0343327993,1,0,-18.462353986,20,0,20,-18.462353986,1,15.6165674374,3.69,3.49,81.2123377784, ,0, ,,0,-0.525,0,2.4888888889,0
46,3, ,autonomous,0,1,0,-0.0343327993,1,0,-17.6516102554,15,0,15,-17.6516102554,1,15.679671266,3.66,3.64,80.1924619086, ,0, ,,0,0.06,0,2.4888888889,0
47,3, ,autonomous,0,1,0,-0.0343327993,1,0,-7.9915334587,20,0,20,-7.9915334587,1,15.6352327028,3.47,5,80.1924619086, ,0, ,,0,0.585,0,2.4888888889,0
48,3, ,autonomous,0,1,0,-0.0343327993,1,0,-8.3419537243,15,0,15,-8.3419537243,1,15.6724544513,3.7,3.51,80.7167648721, ,0, ,,0,-0.63,0,2.4888888889,0
49,3, ,autonomous,0,1,0,-0.0343327993,1,0,-9.186204776,20,0,20,-9.186204776,1,15.634411106,3.93,3.61,81.3193247243, ,0, ,,0,0.165,0,2.4888888889,0
50,3, ,autonomous,0,1,0,-0.0343327993,1,0,-4.5071974302,15,0,15,-4.5071974302,1,15.6710664993,4.34,5,81.3908060945, ,0, ,,0,0.9,0,2.4888888889,0
51,3, ,autonomous,0,1,0,-0.0343327993,1,0,-2.8953147199,20,0,20,-2.8953147199,1,15.6367079116,3.94,4.1,77.2164996216, ,0, ,,0,-0.65,0,2.4888888889,0
52,3, ,autonomous,0,1,0,-0.0343327993,1,0,-0.6485957877,15,0,15,-0.6485957877,1,15.6683798636,3.91,3.83,75.4238822181, ,0, ,,0,-0.15,0,2.4888888889,0
53,3, ,autonomous,0,1,0,-0.0343327993,1,0,3.5988167438,20,0,20,3.5988167438,1,15.6413786495,4.16,5,76.6095670027, ,0, ,,0,0.71,0,2.4888888889,0
54,3, ,autonomous,0,1,0,-0.0343327993,1,0,11.1170008011,15,0,15,11.1170008011,1,15.664781007,4.32,5,78.3269366335, ,0, ,,0,0.08,0,2.4888888889,0
55,3, ,autonomous,0,1,0,-0.0343327993,1,0,29.7381828387,15,0,15,29.7381828387,1,15.6477557424,4.24,3.88,79.7435447601, ,0, ,,0,-0.6,0,2.4888888889,0
56,3, ,autonomous,0,1,0,-0.0343327993,1,0,49.1241925542,15,0,15,49.1241925542,1,15.6606064131,4.43,5,80.4362864175, ,0, ,,0,0.655,0,2.4888888889,0
57,3, ,autonomous,0,1,0,-0.0343327993,1,0,26.5761204241,15,0,15,26.5761204241,1,15.6552969686,3.97,5,80.6464620397, ,0, ,,0,-0.23,0,2.4888888889,0
58,3, ,autonomous,0,1,0,-0.0343327993,1,0,14.1441716182,15,0,15,14.1441716182,1,15.6559895939,4.09,5,80.6815981411, ,0, ,,0,0.06,0,2.4888888889,0
59,3, ,autonomous,0,1,0,-0.0343327993,1,0,9.7157463222,15,0,15,9.7157463222,1,15.6628818946,3.79,5,80.8224492435, ,0, ,,0,-0.15,0,2.4888888889,0
60,3, ,autonomous,0,1,0,-0.0343327993,1,0,6.1751660406,15,0,15,6.1751660406,1,15.6511534417,3.92,5,81.2123377784, ,0, ,,0,0.065,0,2.4888888889,0
61,3, ,autonomous,0,1,0,-0.0343327993,1,0,14.9508031511,15,0,15,14.9508031511,1,15.6690406197,4.04,3.81,81.5341465006, ,0, ,,0,-0.535,0,2.4888888889,0
62,3, ,autonomous,0,1,0,-0.0343327993,1,0,18.0255983496,20,0,20,18.0255983496,1,15.6461775988,3.88,5,80.8577388942, ,0, ,,0,0.515,0,2.4888888889,0
63,3, ,autonomous,0,1,0,-0.0343327993,1,0,8.3758993863,15,0,15,8.3758993863,1,15.6728970903,4.41,5,80.5762815658, ,0, ,,0,0.265,0,2.4888888889,0
64,3, ,autonomous,0,1,0,-0.0343327993,1,0,14.6065670168,20,0,20,14.6065670168,1,15.6411627385,4.33,5,79.9846429486, ,0, ,,0,-0.04,0,2.4888888889,0
65,3, ,autonomous,0,1,0,-0.0343327993,1,0,19.6926780818,15,0,15,19.6926780818,1,15.6745209766,4.39,5,79.0964026956, ,0, ,,0,0.03,0,2.4888888889,0
66,3, ,autonomous,0,1,0,-0.0343327993,1,0,29.7332279047,20,0,20,29.7332279047,1,15.6372304235,4.47,5,79.4356888663, ,0, ,,0,0.04,0,2.4888888889,0
67,3, ,autonomous,0,1,0,-0.1963836118,1,0,36.9728284393,15,0,15,36.9728284393,1,15.6747210325,4.55,5,80.3664711083, ,0, ,,0,0.04,0,2.4888888889,0
68,2, ,autonomous,0,1,0,-1.0670634012,1,0,49.3932285447,20,0,20,49.3932285447,1,15.6337761779,4.33,3.98,79.9156091168, ,0, ,,0,-0.62,0,2.4888888889,-1
69,2, ,autonomous,0,1,0,-1.0505836576,1,0,47.2141515531,15,0,15,47.2141515531,1,15.6765587994,4.23,4.04,79.8466943469, ,0, ,,0,-0.02,0,2.4888888889,0
70,2, ,autonomous,0,1,0,-0.3117418173,1,0,13.9931875286,20,0,20,13.9931875286,1,15.6357959272,4.39,5,75.794324521, ,0, ,,0,0.56,0,2.4888888889,0
71,2, ,autonomous,0,1,0,-0.3117418173,1,0,0.790029137,15,0,15,0.790029137,1,15.6732245439,4.53,4.2,74.3041417129, ,0, ,,0,-0.33,0,2.4888888889,0
72,2, ,autonomous,0,1,0,-0.3117418173,1,0,-4.0291543503,20,0,20,-4.0291543503,1,15.6363713482,4.27,4.02,75.6395322451, ,0, ,,0,-0.22,0,2.4888888889,0
73,2, ,autonomous,0,1,0,-0.3117418173,1,0,-6.0687987077,15,0,15,-6.0687987077,1,15.6709484423,4.54,5,77.4101655029, ,0, ,,0,0.625,0,2.4888888889,0
74,2, ,autonomous,0,1,0,-0.3117418173,1,0,-6.9379691835,20,0,20,-6.9379691835,1,15.6397821855,4.17,5,78.9614983734, ,0, ,,0,-0.185,0,2.4888888889,0
75,2, ,autonomous,0,1,0,-0.3117418173,1,0,48.9470584052,15,0,15,48.9470584052,1,15.6675990822,4.65,5,79.8122815139,cyclist detected,37.6898193359,cyclist detected,cyclist detected,35.7486724854,0.24,0,2.4888888889,0
76,1, ,autonomous,0,1,0,-0.3666742962,1,0,14.8826496942,20,0,20,14.8826496942,1,15.6452351947,4.41,5,79.5038956909, ,0,cyclist detected,,24.3917064667,-0.12,0,2.4888888889,-1
77,1, ,autonomous,0,1,0,-0.3666742962,1,0,-132.5756771781,15,0,15,-132.5756771781,1,15.6640722708,4.43,5,77.3778204216, ,0,cyclist detected,,13.7062644958,0.01,0,2.4888888889,0
78,1, ,autonomous,0,1,0,-0.7429617762,1,0,-36.2389934951,20,0,20,-36.2389934951,1,15.6461176978,4.26,5,73.5661948621, ,0, ,,0,-0.085,0,2.4888888889,0
79,1, ,autonomous,0,1,0,-0.7347219043,1,0,-9.7853472207,15,0,15,-9.7853472207,1,15.665673862,4.28,5,74.3041417129, ,0, ,,0,0.01,0,2.4888888889,0
80,1, ,autonomous,0,1,0,-0.7182421607,1,0,-7.1439239271,15,0,15,-7.1439239271,1,15.648012848,3.86,5,75.8253590331, ,0, ,,0,-0.21,0,2.4888888889,0
81,1, ,autonomous,0,1,0,-0.7182421607,1,0,-10.1015735574,15,0,15,-10.1015735574,1,15.6630857719,3.81,5,77.5722973812, ,0, ,,0,-0.025,0,2.4888888889,0
82,1, ,autonomous,0,1,0,-0.6633096818,1,0,-9.7544604463,15,0,15,-9.7544604463,1,15.6554863877,3.75,3.45,78.9951812939, ,0, ,,0,-0.805,0,2.4888888889,0
83,1, ,autonomous,0,1,0,-0.65506981,1,0,-13.9410081366,15,0,15,-13.9410081366,1,15.6561873819,3.7,3.42,79.7435447601, ,0, ,,0,-0.04,0,2.4888888889,0
84,1, ,autonomous,0,1,0,-0.65506981,1,0,-18.1173790133,15,0,15,-18.1173790133,1,15.663069317,3.67,3.39,80.123069034, ,0, ,,0,-0.03,0,2.4888888889,0
85,1, ,autonomous,0,1,0,-0.65506981,1,0,-23.023486617,15,0,15,-23.023486617,1,15.6513254449,3.72,5,80.6464620397, ,0, ,,0,0.83,0,2.4888888889,0
86,1, ,autonomous,0,1,0,-0.65506981,1,0,-21.8360516128,15,0,15,-21.8360516128,1,15.6691991769,3.71,3.5,81.2836311024, ,0, ,,0,-0.755,0,2.4888888889,0
87,1, ,autonomous,0,1,0,-0.6825360494,1,0,44.2759011022,20,0,20,44.2759011022,1,15.6463608588,3.7,5,82.0761995437, ,0, ,,0,0.745,0,2.4888888889,0
88,1, ,autonomous,0,1,0,-0.6825360494,1,0,41.8823935899,15,0,15,41.8823935899,1,15.6730337292,3.73,5,82.4049047399, ,0, ,,0,0.015,0,2.4888888889,0
89,1, ,autonomous,0,1,0,-0.6825360494,1,0,46.0195066017,20,0,20,46.0195066017,1,15.641255984,3.9,3.64,82.5518425571, ,0, ,,0,-0.595,0,2.4888888889,0
90,1, ,autonomous,0,1,0,-0.6825360494,1,0,51.6120606778,15,0,15,51.6120606778,1,15.6750982697,3.79,5,81.7501062751, ,0, ,,0,0.625,0,2.4888888889,0
91,1, ,autonomous,0,1,0,-0.6825360494,1,0,49.9764082181,20,0,20,49.9764082181,1,15.6433247005,3.8,5,81.8947161529, ,0, ,,0,0.005,0,2.4888888889,0
92,1, ,autonomous,0,1,0,-0.6825360494,1,0,52.6093081594,15,0,15,52.6093081594,1,15.6735748706,3.5,3.71,82.5150589983, ,0, ,,0,-0.795,0,2.4888888889,0
93,1, ,autonomous,0,1,0,-0.6825360494,1,0,49.5222698886,20,0,20,49.5222698886,1,15.6385397105,3.52,3.43,82.3316318129, ,0, ,,0,-0.13,0,2.4888888889,0
94,1, ,autonomous,0,1,0,-0.6825360494,1,0,52.0072009381,15,0,15,52.0072009381,1,15.6743418732,4.01,5,80.9284107279, ,0, ,,0,1.03,0,2.4888888889,0
95,1, ,autonomous,0,1,0,-0.6825360494,1,0,48.8161553874,20,0,20,48.8161553874,1,15.636018128,3.7,3.29,81.1056319751, ,0, ,,0,-1.01,0,2.4888888889,0
96,1, ,autonomous,0,1,0,-0.6907759213,1,0,51.831308716,15,0,15,51.831308716,1,15.6734752541,3.78,3.51,81.2479688008, ,0, ,,0,0.15,0,2.4888888889,0
97,2, ,autonomous,0,1,0,-0.9324788281,1,0,48.4392720833,20,0,20,48.4392720833,1,15.6366045028,3.93,5,81.8585157414, ,0, ,,0,0.82,0,2.4888888889,1
98,2, ,autonomous,0,1,0,-0.9324788281,1,0,51.4276261506,15,0,15,51.4276261506,1,15.6711626294,4.14,5,81.7140335681, ,0, ,,0,0.105,0,2.4888888889,0
99,2, ,autonomous,0,1,0,-0.9324788281,1,0,47.6968980182,20,0,20,47.6968980182,1,15.6399829422,4.21,5,81.9672131148, ,0, ,,0,0.035,0,2.4888888889,0
100,2, ,autonomous,0,1,0,-0.9324788281,1,0,51.0885954452,15,0,15,51.0885954452,1,15.6677840779,4.32,5,82.6255081469, ,0, ,,0,0.055,0,2.4888888889,0
101,2, ,autonomous,0,1,0,-0.9324788281,1,0,52.3752049856,20,0,20,52.3752049856,1,15.6399523979,4.02,3.81,82.4783082049, ,0, ,,0,-0.745,0,2.4888888889,0
102,2, ,autonomous,0,1,0,-0.9324788281,1,0,108.6572634885,15,0,15,108.6572634885,1,15.6700151466,3.99,5,82.5518425571, ,0, ,,0,0.58,0,2.4888888889,0
103,2, ,autonomous,0,1,0,-0.888532845,1,0,24.1733675059,20,0,20,24.1733675059,1,15.6419287231,3.72,5,81.6060062021, ,0, ,,0,-0.135,0,2.4888888889,0
104,2, ,autonomous,0,1,0,-0.0782787823,1,0,-21.7378525489,15,0,15,-21.7378525489,1,15.6652936055,3.85,3.6,80.8930593755, ,0, ,,0,-0.635,0,2.4888888889,0
105,2, ,autonomous,0,1,0,-0.0782787823,1,0,-5.4298464491,15,0,15,-5.4298464491,1,15.6482192433,3.59,3.41,80.6464620397, ,0, ,,0,-0.225,0,2.4888888889,0
106,2, ,autonomous,0,1,0,-0.0782787823,1,0,-0.3804263224,15,0,15,-0.3804263224,1,15.6610075845,4.06,3.68,80.9637929918, ,0, ,,0,0.37,0,2.4888888889,0
107,3, ,autonomous,0,1,0,-0.0782787823,1,0,0.5006961106,15,0,15,0.5006961106,1,15.6556634598,3.61,3.36,81.4265939256, ,0, ,,0,-0.385,0,2.4888888889,1
108,3, ,autonomous,0,1,0,-0.0700389105,1,0,0.3008322506,15,0,15,0.3008322506,1,15.6563512885,4.09,5,82.0035097502, ,0, ,,0,1.06,0,2.4888888889,0
109,3, ,autonomous,0,1,0,-0.0590524147,1,0,0.1031296703,15,0,15,0.1031296703,1,15.6632208821,3.81,3.64,82.4049047399, ,0, ,,0,-0.82,0,2.4888888889,0
110,3, ,autonomous,0,1,0,-0.0590524147,1,0,0.004227619,15,0,15,0.004227619,1,15.651464737,5,5,82.6993053258, ,0, ,,0,1.275,0,2.4888888889,0
111,3, ,autonomous,0,1,0,-0.0590524147,1,0,-0.0228712155,15,0,15,-0.0228712155,1,15.6693237348,3.73,3.48,82.9586368237, ,0, ,,0,-1.395,0,2.4888888889,0
112,3, ,autonomous,0,1,0,-0.0590524147,1,0,-0.0156622722,15,0,15,-0.0156622722,1,15.6464440152,3.8,5,83.1822189689, ,0, ,,0,0.795,0,2.4888888889,0
113,3, ,autonomous,0,1,0,-0.0590524147,1,0,0.0058099882,15,0,15,0.0058099882,1,15.6712762621,3.58,3.3,83.2944625841, ,0, ,,0,-0.96,0,2.4888888889,0
114,3, ,autonomous,0,1,0,-0.0590524147,1,0,0.0054707675,15,0,15,0.0054707675,1,15.6485197601,3.28,3.23,83.2570144035, ,0, ,,0,-0.185,0,2.4888888889,0
115,3, ,autonomous,0,1,0,-0.0590524147,1,0,0.0033378092,15,0,15,0.0033378092,1,15.6710080469,3.48,3.38,83.2195998802, ,0, ,,0,0.175,0,2.4888888889,0
116,3, ,autonomous,0,1,0,-0.0590524147,1,0,0.0218749648,20,0,20,0.0218749648,1,15.6434190701,3.27,5,83.4070095251, ,0, ,,0,0.705,0,2.4888888889,0
117,3, ,autonomous,0,1,0,-0.0233463035,1,0,0.000894056,15,0,15,0.000894056,1,15.6737300315,3.72,5,83.4822099411, ,0, ,,0,0.225,0,2.4888888889,0
118,3, ,autonomous,0,1,0,-0.0068665599,1,0,-83.1896330504,20,0,20,-83.1896330504,1,15.6387486036,3.88,5,83.557546082, ,0, ,,0,0.08,0,2.4888888889,0
119,3, ,autonomous,0,1,0,-0.0151064317,1,0,-70.1874456021,15,0,15,-70.1874456021,1,15.6745243308,4.13,5,82.8472958643, ,0, ,,0,0.125,0,2.4888888889,0
120,3, ,autonomous,0,1,0,-0.0151064317,1,0,-64.1038638248,20,0,20,-64.1038638248,1,15.6361740276,3.95,5,78.8942186317, ,0, ,,0,-0.09,0,2.4888888889,0
121,3, ,autonomous,0,1,0,-0.0068665599,1,0,-62.4506051429,15,0,15,-62.4506051429,1,15.6736077743,3.41,5,78.4596795707, ,0, ,,0,-0.27,0,2.4888888889,0
122,3, ,autonomous,0,1,0,0.0260929274,1,0,-56.2172817654,20,0,20,-56.2172817654,1,15.636724574,3.33,3,79.5722197466, ,0, ,,0,-1.04,0,2.4888888889,0
123,3, ,autonomous,0,1,0,0.18814374,1,0,-63.219829986,15,0,15,-63.219829986,1,15.6712785176,3.41,3.15,80.2619750867, ,0, ,,0,0.115,0,2.4888888889,0
124,3, ,autonomous,0,1,0,0.3776607919,1,0,-132.0253992297,20,0,20,-132.0253992297,1,15.6356858502,3.88,5,79.0964026956, ,0, ,,0,1.16,0,2.4888888889,0
125,3, ,autonomous,0,1,0,-0.3309681849,1,0,67.834993376,15,0,15,67.834993376,1,15.6735099403,4.21,4.07,79.4697776436, ,0, ,,0,-0.3,0,2.4888888889,0
126,2, ,autonomous,0,1,0,-0.5918974594,1,0,99.4494199181,20,0,20,99.4494199181,1,15.6375859306,4.41,5,79.3335977787, ,0, ,,0,0.565,0,2.4888888889,-1
127,2, ,autonomous,0,1,0,-0.8528267338,1,0,63.0915074011,15,0,15,63.0915074011,1,15.6691854385,4,5,79.0626334182, ,0, ,,0,-0.205,0,2.4888888889,0
128,2, ,autonomous,0,1,0,-0.8528267338,1,0,57.1391447452,20,0,20,57.1391447452,1,15.6420943381,4.22,3.83,75.794324521, ,0, ,,0,-0.475,0,2.4888888889,0
129,2, ,autonomous,0,1,0,-0.8528267338,1,0,57.9273045288,15,0,15,57.9273045288,1,15.6654501244,4.4,5,75.0874769106, ,0, ,,0,0.675,0,2.4888888889,0
130,2, ,autonomous,0,1,0,-0.8528267338,1,0,57.3944656098,15,0,15,57.3944656098,1,15.6483704383,4.35,5,76.3883584142, ,0,truck detected,truck detected,21.7895355225,-0.025,0,2.4888888889,0
131,2, ,autonomous,0,1,0,-0.2677958343,1,0,55.9679572364,15,0,15,55.9679572364,1,15.6611545902,4.19,3.98,76.2939453125, ,0, ,,0,-0.59,0,2.4888888889,0
132,1, ,autonomous,0,1,0,0.2238498512,1,0,-22.8723069111,15,0,15,-22.8723069111,1,15.6558248624,4.5,3.99,78.4264516736, ,0, ,,0,0.16,0,2.4888888889,-1
133,1, ,autonomous,0,1,0,0.1249713893,1,0,-4.9076863692,15,0,15,-4.9076863692,1,15.6564650018,4.26,5,78.0299010581, ,0, ,,0,0.385,0,2.4888888889,0
134,1, ,autonomous,0,1,0,0.1249713893,1,0,0.3008247812,15,0,15,0.3008247812,1,15.663323193,4.16,5,75.7013732229, ,0, ,,0,-0.05,0,2.4888888889,0
135,1, ,autonomous,0,1,0,0.1249713893,1,78.1126937866,0.7854620009,0,78.1126937866,0,0.7854620009,1,14.3293717377,3.95,5,76.0121011265, ,0,pedestrian detected,pedestrian detected,27.2957687378,-0.105,0,2.4888888889,0
136,1, ,autonomous,0,1,0,0.1249713893,1,100,0.2492793769,0,100,0,0.2492793769,1,8.1950174174,4.26,5,77.6048052895, ,0,pedestrian detected,,16.1284408569,0.155,0,2.4888888889,0
