Invariant,Avg,Prior,Ratio,Avg Observations,Avg A Samples,
P(/machine_state.data=MachineState.Hovering | /mission_state.data=MissionState.PossibleTargetDetected /velocity.linear_x=/velocity.linear_x<0.01&&/velocity.linear_x>-0.01 /warning_state.data=WarningState.LosingVicon ),NaN,0.03281,NaN,0.00000,NaN
P(/machine_state.data=MachineState.Hovering | /mission_state.data=MissionState.PossibleTargetDetected /velocity.linear_x=/velocity.linear_x<0.01&&/velocity.linear_x>-0.01 /warning_state.data=WarningState.LowBattery ),NaN,0.03281,NaN,0.00000,NaN
P(/machine_state.data=MachineState.Hovering | /mission_state.data=MissionState.PossibleTargetDetected /velocity.linear_x=/velocity.linear_x<0.01&&/velocity.linear_x>-0.01 /warning_state.data=WarningState.NoVicon ),NaN,0.03281,NaN,94.00000,NaN
P(/machine_state.data=MachineState.Hovering | /mission_state.data=MissionState.PossibleTargetDetected /velocity.linear_x=/velocity.linear_x>=0.01||/velocity.linear_x<=-0.01 /warning_state.data=WarningState.Default ),NaN,0.03281,NaN,1.00000,NaN
P(/machine_state.data=MachineState.Hovering | /mission_state.data=MissionState.PossibleTargetDetected /velocity.linear_x=/velocity.linear_x>=0.01||/velocity.linear_x<=-0.01 /warning_state.data=WarningState.LosingVicon ),NaN,0.03281,NaN,0.00000,NaN
P(/machine_state.data=MachineState.Hovering | /mission_state.data=MissionState.PossibleTargetDetected /velocity.linear_x=/velocity.linear_x>=0.01||/velocity.linear_x<=-0.01 /warning_state.data=WarningState.LowBattery ),NaN,0.03281,NaN,0.00000,NaN
P(/machine_state.data=MachineState.Hovering | /mission_state.data=MissionState.PossibleTargetDetected /velocity.linear_x=/velocity.linear_x>=0.01||/velocity.linear_x<=-0.01 /warning_state.data=WarningState.NoVicon ),NaN,0.03281,NaN,0.00000,NaN
P(/machine_state.data=MachineState.Hovering | /mission_state.data=MissionState.Suspended /velocity.linear_x=/velocity.linear_x<0.01&&/velocity.linear_x>-0.01 /warning_state.data=WarningState.Default ),NaN,0.03281,NaN,30.00000,NaN
P(/machine_state.data=MachineState.Hovering | /mission_state.data=MissionState.Suspended /velocity.linear_x=/velocity.linear_x<0.01&&/velocity.linear_x>-0.01 /warning_state.data=WarningState.LosingVicon ),NaN,0.03281,NaN,7.00000,NaN
P(/machine_state.data=MachineState.Hovering | /mission_state.data=MissionState.Suspended /velocity.linear_x=/velocity.linear_x<0.01&&/velocity.linear_x>-0.01 /warning_state.data=WarningState.LowBattery ),NaN,0.03281,NaN,0.00000,NaN
P(/machine_state.data=MachineState.Hovering | /mission_state.data=MissionState.Suspended /velocity.linear_x=/velocity.linear_x<0.01&&/velocity.linear_x>-0.01 /warning_state.data=WarningState.NoVicon ),NaN,0.03281,NaN,4055.00000,NaN
P(/machine_state.data=MachineState.Hovering | /mission_state.data=MissionState.Suspended /velocity.linear_x=/velocity.linear_x>=0.01||/velocity.linear_x<=-0.01 /warning_state.data=WarningState.Default ),NaN,0.03281,NaN,36.00000,NaN
P(/machine_state.data=MachineState.Hovering | /mission_state.data=MissionState.Suspended /velocity.linear_x=/velocity.linear_x>=0.01||/velocity.linear_x<=-0.01 /warning_state.data=WarningState.LosingVicon ),NaN,0.03281,NaN,0.00000,NaN
P(/machine_state.data=MachineState.Hovering | /mission_state.data=MissionState.Suspended /velocity.linear_x=/velocity.linear_x>=0.01||/velocity.linear_x<=-0.01 /warning_state.data=WarningState.LowBattery ),NaN,0.03281,NaN,0.00000,NaN
P(/machine_state.data=MachineState.Hovering | /mission_state.data=MissionState.Suspended /velocity.linear_x=/velocity.linear_x>=0.01||/velocity.linear_x<=-0.01 /warning_state.data=WarningState.NoVicon ),NaN,0.03281,NaN,5.00000,NaN
P(/machine_state.data=MachineState.Hovering | /mission_state.data=WarningState.AbortingMission /velocity.linear_x=/velocity.linear_x<0.01&&/velocity.linear_x>-0.01 /warning_state.data=WarningState.Default ),NaN,0.03281,NaN,0.00000,NaN
P(/machine_state.data=MachineState.Hovering | /mission_state.data=WarningState.AbortingMission /velocity.linear_x=/velocity.linear_x<0.01&&/velocity.linear_x>-0.01 /warning_state.data=WarningState.NoVicon ),NaN,0.03281,NaN,0.00000,NaN
P(/machine_state.data=MachineState.Hovering | /mission_state.data=WarningState.AbortingMission /velocity.linear_x=/velocity.linear_x>=0.01||/velocity.linear_x<=-0.01 /warning_state.data=WarningState.Default ),NaN,0.03281,NaN,0.00000,NaN
P(/machine_state.data=MachineState.Hovering | /mission_state.data=WarningState.AbortingMission /velocity.linear_x=/velocity.linear_x>=0.01||/velocity.linear_x<=-0.01 /warning_state.data=WarningState.NoVicon ),NaN,0.03281,NaN,0.00000,NaN
P(/machine_state.data=MachineState.Landing | /mission_state.data=MissionState.Complete /velocity.linear_x=/velocity.linear_x<0.01&&/velocity.linear_x>-0.01 /warning_state.data=WarningState.Default ),NaN,0.03726,NaN,8475.00000,NaN
P(/machine_state.data=MachineState.Landing | /mission_state.data=MissionState.Complete /velocity.linear_x=/velocity.linear_x<0.01&&/velocity.linear_x>-0.01 /warning_state.data=WarningState.LosingVicon ),NaN,0.03726,NaN,0.00000,NaN
P(/machine_state.data=MachineState.Landing | /mission_state.data=MissionState.Complete /velocity.linear_x=/velocity.linear_x<0.01&&/velocity.linear_x>-0.01 /warning_state.data=WarningState.LowBattery ),NaN,0.03726,NaN,1448.00000,NaN
P(/machine_state.data=MachineState.Landing | /mission_state.data=MissionState.Complete /velocity.linear_x=/velocity.linear_x<0.01&&/velocity.linear_x>-0.01 /warning_state.data=WarningState.NoVicon ),NaN,0.03726,NaN,0.00000,NaN
P(/machine_state.data=MachineState.Landing | /mission_state.data=MissionState.Complete /velocity.linear_x=/velocity.linear_x>=0.01||/velocity.linear_x<=-0.01 /warning_state.data=WarningState.Default ),NaN,0.03726,NaN,474.00000,NaN
P(/machine_state.data=MachineState.Landing | /mission_state.data=MissionState.Complete /velocity.linear_x=/velocity.linear_x>=0.01||/velocity.linear_x<=-0.01 /warning_state.data=WarningState.LosingVicon ),NaN,0.03726,NaN,0.00000,NaN
P(/machine_state.data=MachineState.Landing | /mission_state.data=MissionState.Complete /velocity.linear_x=/velocity.linear_x>=0.01||/velocity.linear_x<=-0.01 /warning_state.data=WarningState.LowBattery ),NaN,0.03726,NaN,0.00000,NaN
P(/machine_state.data=MachineState.Landing | /mission_state.data=MissionState.Complete /velocity.linear_x=/velocity.linear_x>=0.01||/velocity.linear_x<=-0.01 /warning_state.data=WarningState.NoVicon ),NaN,0.03726,NaN,0.00000,NaN
P(/machine_state.data=MachineState.Landing | /mission_state.data=MissionState.InProgress /velocity.linear_x=/velocity.linear_x<0.01&&/velocity.linear_x>-0.01 /warning_state.data=WarningState.Default ),NaN,0.03726,NaN,0.00000,NaN
P(/machine_state.data=MachineState.Landing | /mission_state.data=MissionState.InProgress /velocity.linear_x=/velocity.linear_x<0.01&&/velocity.linear_x>-0.01 /warning_state.data=WarningState.LosingVicon ),NaN,0.03726,NaN,0.00000,NaN
P(/machine_state.data=MachineState.Landing | /mission_state.data=MissionState.InProgress /velocity.linear_x=/velocity.linear_x<0.01&&/velocity.linear_x>-0.01 /warning_state.data=WarningState.LowBattery ),NaN,0.03726,NaN,0.00000,NaN
