TimeSignal_Sec,Trust_Human,Alarm_M2H,Mode_H2M,ManualBrake_H2M,ManualGear_H2M,ManualThrottle_H2M,ManualWheel_H2M,CurrentGear_Machine,CurrentBrake_Machine,CurrentWheel_Machine,CurrentThrottle_Machine,AutoBrake_Machine,AutoThrottle_Machine,AutoWheel_Machine,AutoGear_Machine,Speed_Machine,PupilLeft_Human,PupilRight_Human,GSR_Human,EventN_Machine,RangeN_Machine,EventW_Machine,EventAlert_Machine,RangeW_Machine,PupilChange_Human,Reliability_Machine,AverageTrust_Human,TrustChange_Human
15,0, ,manual,0,1,22.2308690013,0.001373312,1,0,-0.0027466239,22.2308690013,0,20,-7.0981905714,1,11.4704528745,4.05,4.1,183.1233518898, ,0, ,,0,0.225,1,2.1206896552,0
16,0, ,manual,0,1,9.3583581292,-1.5999084459,1,0,3.1998168917,9.3583581292,0,20,14.4224073635,1,12.4783113521,4.14,4.21,182.5817053131, ,0, ,,0,0.1,1,2.1206896552,0
17,0, ,manual,0,1,26.6056305791,-2.2288853285,1,0,4.4577706569,26.6056305791,0,20,20.8270976242,1,12.6855154747,3.91,3.88,183.1233518898, ,0, ,,0,-0.28,1,2.1206896552,0
18,0, ,manual,0,1,19.8367284657,-1.2565804532,1,0,2.5131609064,19.8367284657,0,20,18.40068369,1,12.9101916119,4.14,4.2,181.1528567806, ,0, ,,0,0.275,1,2.1206896552,0
19,0, ,manual,0,1,33.9543755245,-0.9956511788,1,0,1.9913023575,33.9543755245,0,20,12.7017086866,1,13.0878030128,3.55,3.45,180.6227873709, ,0, ,,0,-0.67,1,2.1206896552,0
20,0, ,manual,0,1,31.5602349889,-0.4106202792,1,0,0.8212405585,31.5602349889,0,20,4.7719742735,1,13.7154880934,3.76,3.73,183.6682217243, ,0, ,,0,0.245,1,2.1206896552,0
21,0, ,manual,0,1,0,0.5397116045,1,0,-1.079423209,0,0,20,-1.2249355451,1,14.1074132109,4.09,4.08,186.6298383786, ,0, ,,0,0.34,1,2.1206896552,0
22,0, ,manual,0,1,0,0.891279469,1,0,-1.782558938,0,0,20,2.4857504137,1,13.9533082978,4.01,4.05,186.6298383786, ,0, ,,0,-0.055,1,2.1206896552,0
23,0, ,manual,84.16723888,1,0,0.891279469,1,84.16723888,-1.782558938,0,0,20,12.2158257046,1,10.7010005672,4.26,4.15,183.1233518898, ,0, ,,0,0.175,1,2.1206896552,0
24,0, ,manual,59.32402533,1,0,0.8638132296,1,59.32402533,-1.7276264591,0,0,20,22.7019733112,1,5.8625422232,3.89,3.84,185.3224610823, ,0, ,,0,-0.34,1,2.1206896552,0
25,0, ,manual,0,1,11.5861753262,0.8473334859,1,0,-1.6946669718,11.5861753262,0,20,30.012350273,1,4.0693076166,4.26,4.17,179.7461983679, ,0, ,,0,0.35,1,2.1206896552,0
26,0, ,manual,0,1,23.7979705501,0.8473334859,1,0,-1.6946669718,23.7979705501,0,20,36.624636301,1,3.9465466381,4.34,4.32,178.8780767029, ,0, ,,0,0.115,1,2.1206896552,0
27,0, ,manual,0,1,47.7332722972,0.8473334859,1,0,-1.6946669718,47.7332722972,0,20,44.4735069484,1,4.4385215332,3.66,3.64,181.6860465116, ,0, ,,0,-0.68,1,2.1206896552,0
28,0, ,manual,0,1,64.159609369,0.8473334859,1,0,-1.6946669718,64.159609369,0,20,55.2329082243,1,6.6534509864,3.95,3.92,178.3612171369, ,0, ,,0,0.285,1,2.1206896552,0
29,0, ,manual,0,1,36.5117875944,-0.3199816892,1,0,0.6399633783,36.5117875944,0,20,71.0382640546,1,9.4727815421,3.92,3.85,182.5817053131, ,0, ,,0,-0.05,1,2.1206896552,0
30,0, ,manual,0,1,4.4022278172,-1.4186312657,1,0,2.8372625315,4.4022278172,0,20,82.2679119193,1,10.9329584882,4.06,4.08,186.0672819291, ,0, ,,0,0.185,1,2.1206896552,0
31,0,pedestrian alarm,manual,0,1,0,-1.4296177615,1,0,2.859235523,0,10.5320072174,0,82.3532473237,1,10.9634080976,3.84,3.77,187.9557927975, ,0,pedestrian detected,pedestrian detected,29.8935985565,-0.265,1,2.1206896552,0
32,0,pedestrian alarm,manual,27.9087510491,1,0,-2.4266422522,1,27.9087510491,4.8532845045,0,55.1480102539,0,76.9688119555,1,8.6731240286,3.93,3.93,184.9522823112, ,0,pedestrian detected,,20.9703979492,0.125,1,2.1206896552,0
33,0, ,manual,0,1,0,-3.5060654612,1,0,7.0121309224,0,0,20,58.9909800425,1,5.9017258235,4.03,4.02,184.216343674, ,0, ,,0,0.095,1,2.1206896552,0
34,0, ,manual,0,1,24.0451667048,-4.829938201,1,0,9.6598764019,24.0451667048,0,20,33.3169355973,1,5.7850184685,4.23,4.24,185.3224610823, ,0, ,,0,0.21,1,2.1206896552,0
35,0, ,manual,0,1,44.5975432975,-11.5454337377,1,0,23.0908674754,44.5975432975,0,20,-15.6706328293,1,5.8888937864,3.81,3.67,185.1371866553, ,0, ,,0,-0.495,1,2.1206896552,0
36,0, ,manual,0,1,24.2099641413,-19.1755550469,1,0,38.3511100938,24.2099641413,0,20,77.3803752813,1,7.6616893638,4.06,4.09,189.6885314314, ,0, ,,0,0.335,1,2.1206896552,0
37,0, ,manual,0,1,6.8772411688,-28.7695124743,1,0,57.5390249485,6.8772411688,0,20,214.7074984148,1,8.9581142609,3.72,3.77,192.2485389111, ,0, ,,0,-0.33,1,2.1206896552,0
38,0, ,manual,0,1,0,-30.5438315404,1,0,61.0876630808,0,0,20,198.6944653478,1,9.0628137628,3.86,3.84,185.3224610823, ,0, ,,0,0.105,1,2.1206896552,0
39,0, ,manual,0,1,9.5231555657,-26.3936827649,1,0,52.7873655299,9.5231555657,0,20,101.6193374419,1,8.9302285702,3.69,3.71,185.3224610823, ,0, ,,0,-0.15,1,2.1206896552,0
40,0, ,manual,0,1,12.2453650721,-10.3012130922,1,0,20.6024261845,12.2453650721,0,20,-8.0620688945,1,8.8101016191,4.07,4.07,183.3046156102, ,0, ,,0,0.37,1,2.1206896552,0
41,0, ,manual,0,1,46.4957656214,0.3968871595,1,0,-0.7937743191,46.4957656214,0,20,-41.672331248,1,9.0034405776,3.85,3.77,188.7219747867, ,0, ,,0,-0.26,1,2.1206896552,0
42,0, ,manual,0,1,57.8057526513,-0.4023804074,1,0,0.8047608148,56.8978408484,0,20,-22.6765332116,1,10.3019227622,3.78,3.71,181.3302386306, ,0, ,,0,-0.065,1,2.1206896552,0
43,0, ,manual,0,1,34.119172961,-5.0112153811,1,0,10.0224307622,34.119172961,0,20,16.5535026856,1,12.2754003152,3.64,3.52,184.5835794448, ,0, ,,0,-0.165,1,2.1206896552,0
44,0, ,manual,0,1,0,-7.2607003891,1,0,14.5214007782,0,0,20,14.159764642,1,13.3723459634,3.77,3.7,186.2544235426, ,0, ,,0,0.155,1,2.1206896552,0
45,0, ,manual,0,1,0,-7.4035248341,1,0,14.8070496681,0,0,20,-3.7793711243,1,13.2361900272,3.98,3.95,182.5817053131, ,0, ,,0,0.23,1,2.1206896552,0
46,0, ,manual,72.0317387655,1,0,-3.7944609751,1,72.0317387655,7.5889219501,0,0,20,-14.3294772796,1,11.3689554849,3.81,3.72,180.9758216302, ,0, ,,0,-0.2,1,2.1206896552,0
47,0, ,manual,0,1,0,8.623025864,1,0,-17.2460517281,0,0,20,-17.3408971741,1,8.7392209227,3.84,3.8,179.3979405116, ,0, ,,0,0.055,1,2.1206896552,0
48,0, ,manual,0,1,12.9884794385,24.984664683,1,0,-49.969329366,12.9884794385,0,20,-140.5730495562,1,8.617633253,4.33,4.34,183.4862385321, ,0, ,,0,0.515,1,2.1206896552,0
49,0, ,manual,0,1,25.4489967193,29.3215838865,1,0,-58.6431677729,25.4489967193,0,20,-153.6813531767,1,8.4940663581,4.06,4.02,182.043253477, ,0, ,,0,-0.295,1,2.1206896552,0
50,0, ,manual,0,1,30.8186465248,27.7642481117,1,0,-55.5284962234,30.8186465248,0,20,-115.7521409089,1,8.457000353,4,3.86,176.8284057151, ,0, ,,0,-0.11,1,2.1206896552,0
51,0, ,manual,0,1,46.3309681849,23.1828793774,1,0,-46.3657587549,46.3309681849,0,20,-50.1698183873,1,9.2628636244,3.59,3.54,177.50639023, ,0, ,,0,-0.365,1,2.1206896552,0
52,0, ,manual,0,1,49.7962920577,14.3634699016,1,0,-28.7269398032,49.7962920577,0,20,-1.3204575142,1,10.7715540654,3.89,3.91,179.7461983679, ,0, ,,0,0.335,1,2.1206896552,0
53,0, ,manual,0,1,41.7105363546,11.4108491646,1,0,-22.8216983291,41.7105363546,0,20,17.3029703033,1,12.2735585121,3.83,3.68,182.7618977995, ,0, ,,0,-0.145,1,2.1206896552,0
54,0, ,manual,0,1,45.5054551003,10.8010986496,1,0,-21.6021972992,45.5054551003,0,20,11.7543692905,1,13.5539416796,3.87,3.92,185.5081067043, ,0, ,,0,0.14,1,2.1206896552,0
55,0, ,manual,0,1,0,9.1338979171,1,0,-18.2677958343,0,0,20,6.5236259741,1,14.9181953967,3.67,3.63,187.7652183709, ,0, ,,0,-0.245,1,2.1206896552,0
56,0, ,manual,0,1,5.5573357748,9.0981918059,1,0,-18.1963836118,5.5573357748,0,20,6.4790288891,1,14.9605673269,3.62,3.51,187.3852265487, ,0, ,,0,-0.085,1,2.1206896552,0
57,0, ,manual,0,1,0,8.623025864,1,0,-17.2460517281,0,0,20,27.0962703958,1,14.7989793364,3.64,3.69,188.9144972985, ,0, ,,0,0.1,1,2.1206896552,0
58,0, ,manual,0,1,1.4312962539,4.6706340124,1,0,-9.3412680247,1.4312962539,0,20,49.9934398574,1,14.6574523704,3.66,3.63,191.8502033612, ,0, ,,0,-0.02,1,2.1206896552,0
59,0, ,manual,0,1,16.7009994659,1.3856717784,1,0,-2.7713435569,16.7009994659,0,20,53.2427409538,1,14.4982240629,3.53,3.46,195.9094114881, ,0, ,,0,-0.15,1,2.1206896552,0
60,0, ,manual,0,1,0,1.6301213092,1,0,-3.2602426184,0,0,20,24.1404742248,1,14.4001339155,3.8,3.87,187.3852265487, ,0, ,,0,0.34,1,2.1206896552,0
61,0, ,manual,0,1,9.605554284,4.0224307622,1,0,-8.0448615244,9.605554284,0,20,10.4328768371,1,14.2606033215,3.86,3.84,182.043253477, ,0, ,,0,0.015,1,2.1206896552,0
62,0, ,manual,0,1,34.119172961,2.1684596017,1,0,-4.3369192035,34.119172961,0,20,24.3298357652,1,14.1026660033,3.88,3.88,184.0332732158, ,0, ,,0,0.03,1,2.1206896552,0
63,0, ,manual,0,1,23.5507743954,0.8198672465,1,0,-1.639734493,23.5507743954,0,20,32.247342876,1,14.2418232531,3.84,3.85,181.5079681998, ,0, ,,0,-0.035,1,2.1206896552,0
64,0, ,manual,0,1,20.0015259022,-3.6516365301,1,0,7.3032730602,20.0015259022,0,20,44.1332086691,1,14.4064663085,3.35,3.42,185.1371866553, ,0, ,,0,-0.46,1,2.1206896552,0
65,0, ,manual,0,1,0,-5.8928816663,1,0,11.7857633326,0,0,20,27.7526243513,1,14.4878525484,3.61,3.62,187.0067696451, ,0, ,,0,0.23,1,2.1206896552,0
66,0, ,manual,0,1,6.4652475776,-12.3996337835,1,0,24.7992675669,6.4652475776,0,20,19.8394876369,1,14.3505681528,3.68,3.73,189.1074130106, ,0, ,,0,0.09,1,2.1206896552,0
67,0, ,manual,0,1,0,-15.2149233234,1,0,30.4298466468,0,0,20,106.1447046526,1,14.1929499986,3.97,3.92,185.5081067043, ,0, ,,0,0.24,1,2.1206896552,0
68,0, ,manual,0,1,0,-15.9015793088,1,0,31.8031586175,0,0,20,65.1639769462,1,14.0381556654,4.04,4.03,191.05846389, ,0, ,,0,0.09,1,2.1206896552,0
69,0, ,manual,0,1,2.5864042115,-3.9400320439,1,0,7.8800640879,2.5864042115,0,20,-13.1164176368,1,13.8922244914,4.07,4.11,193.4535324615, ,0, ,,0,0.055,1,2.1206896552,0
70,0, ,manual,0,1,26.4393072404,0.1249713893,1,0,-0.2499427787,26.4393072404,0,20,-25.4123243769,1,13.7387416413,3.67,3.64,193.6558348503, ,0, ,,0,-0.435,1,2.1206896552,0
71,0, ,manual,0,1,24.3747615778,-0.608377203,1,0,1.216754406,24.3747615778,0,20,4.197527488,1,13.8674111236,3.95,4.11,191.4535150865, ,0, ,,0,0.375,1,2.1206896552,0
72,0, ,manual,0,1,12.7412832837,-3.3907072557,1,0,6.7814145113,12.7412832837,0,20,39.2818841452,1,14.0626321026,4.04,3.99,191.8502033612, ,0, ,,0,-0.015,1,2.1206896552,0
73,3, ,autonomous,0,1,0,-3.6873426413,1,0,-19.3190818539,20,0,20,-19.3190818539,1,14.1142441153,3.79,3.76,195.4957772912, ,0, ,,0,-0.24,1,2.1206896552,3
74,3, ,autonomous,0,1,0,-4.173495079,1,0,13.0696394584,20,0,20,13.0696394584,1,14.2773730156,4.14,4.14,176.8284057151, ,0, ,,0,0.365,1,2.1206896552,0
75,3, ,autonomous,0,1,0,-4.1652552071,1,0,8.2099432538,20,0,20,8.2099432538,1,14.4370396508,3.9,3.83,175.8210844644, ,0, ,,0,-0.275,1,2.1206896552,0
76,3, ,autonomous,0,1,0,-4.1652552071,1,0,18.6708438584,20,0,20,18.6708438584,1,14.5881220205,4.15,4.11,178.1895937277, ,0, ,,0,0.265,1,2.1206896552,0
77,3, ,autonomous,0,1,0,-4.1652552071,1,0,22.0797125336,20,0,20,22.0797125336,1,14.731962255,3.84,3.98,183.6682217243, ,0, ,,0,-0.22,1,2.1206896552,0
78,3, ,autonomous,0,1,0,-4.1652552071,1,0,27.1419438309,20,0,20,27.1419438309,1,14.8700149618,3.82,3.81,178.0183002813, ,0, ,,0,-0.095,1,2.1206896552,0
79,3, ,autonomous,0,1,0,-4.1652552071,1,0,34.6091550737,20,0,20,34.6091550737,1,15.0017492927,3.71,3.66,178.1895937277, ,0, ,,0,-0.13,1,2.1206896552,0
80,3, ,autonomous,0,1,0,-4.173495079,1,0,44.4818877645,20,0,20,42.9664556718,1,15.1212184951,3.66,3.52,181.5079681998, ,0, ,,0,-0.095,1,2.1206896552,0
81,3, ,autonomous,0,1,0,-4.1817349508,1,0,58.9229142286,20,0,20,58.9229142286,1,15.2466311832,3.77,3.76,175.3217153477, ,0, ,,0,0.175,1,2.1206896552,0
82,3, ,autonomous,0,1,0,-4.173495079,1,0,-12.8162201996,20,0,20,-12.8162201996,1,15.3541377285,3.87,3.89,177.3364071644, ,0, ,,0,0.115,1,2.1206896552,0
83,3, ,autonomous,0,1,0,-4.173495079,1,0,-11.6745207241,20,0,20,-11.6745207241,1,15.4667947311,3.94,3.89,181.8644745935, ,0, ,,0,0.035,1,2.1206896552,0
84,3, ,autonomous,0,1,0,-4.173495079,1,0,-9.9050330252,20,0,20,-9.9050330252,1,15.5679784992,3.71,3.71,184.5835794448, ,0, ,,0,-0.205,1,2.1206896552,0
85,3, ,autonomous,0,1,0,-4.173495079,1,0,-11.3415566695,15,0,15,-11.3415566695,1,15.6635193756,3.51,3.45,184.3997787203, ,0, ,,0,-0.23,1,2.1206896552,0
86,3, ,autonomous,0,1,0,-4.1652552071,1,0,-15.5426155682,15,0,15,-15.5426155682,1,15.6599877863,3.64,3.67,187.575030012, ,0, ,,0,0.175,1,2.1206896552,0
87,3, ,autonomous,0,1,0,-4.1817349508,1,0,-20.4479218757,15,0,15,-20.4479218757,1,15.6538550343,3.61,3.73,189.8830320523, ,0, ,,0,0.015,1,2.1206896552,0
88,3, ,autonomous,0,1,0,-4.1817349508,1,0,-19.0960488655,15,0,15,-19.0960488655,1,15.6546818604,4.04,4.02,192.0491645861, ,0, ,,0,0.36,1,2.1206896552,0
89,3, ,autonomous,0,1,0,-4.1817349508,1,0,-8.3673275542,15,0,15,-8.3673275542,1,15.6616616091,4.06,4.07,193.6558348503, ,0, ,,0,0.035,1,2.1206896552,0
90,3, ,autonomous,0,1,0,-4.1817349508,1,0,-6.2625305014,15,0,15,-6.2625305014,1,15.6500282193,3.76,3.9,195.083886071, ,0, ,,0,-0.235,1,2.1206896552,0
91,3, ,autonomous,0,1,0,-4.1817349508,1,0,-5.2078590225,15,0,15,-5.2078590225,1,15.6679873196,3.79,3.87,196.3247997487, ,0, ,,0,0,1,2.1206896552,0
92,3,cyclist alarm,autonomous,0,1,0,-4.1817349508,1,0,-8.7908501841,20,0,20,-8.7908501841,1,15.6452190901,3.81,3.84,197.5816012013, ,0,cyclist detected,cyclist detected,38.8660354614,-0.005,1,2.1206896552,0
93,3,cyclist alarm,autonomous,0,1,0,-4.1817349508,1,0,22.6648654257,15,0,15,22.6648654257,1,15.671999601,4.18,4,198.0041184857, ,0,cyclist detected,,28.0477924347,0.265,1,2.1206896552,0
94,2,cyclist alarm,autonomous,0,1,0,-4.1817349508,1,0,-150.6471557572,20,0,20,-150.6471557572,1,15.6403713609,3.82,3.73,196.7419532541, ,0,cyclist detected,,17.0995044708,-0.315,1,2.1206896552,-1
95,1,cyclist alarm,autonomous,0,1,0,-4.3712520027,1,0,-32.9383183142,15,0,15,-32.9383183142,1,15.6738304229,4.2,4.2,182.2223841977, ,0,cyclist detected,,6.9238667488,0.425,1,2.1206896552,-1
96,1, ,autonomous,0,1,0,-4.3794918746,1,0,-7.7561674936,20,0,20,-7.7561674936,1,15.6365322989,4.43,4.23,179.9208348327, ,0, ,,0,0.13,1,2.1206896552,0
97,1, ,autonomous,0,1,0,-4.3794918746,1,0,-6.7556063737,15,0,15,-6.7556063737,1,15.6737544559,3.97,3.91,167.3976363454, ,0, ,,0,-0.39,1,2.1206896552,0
98,1, ,autonomous,0,1,0,-4.3794918746,1,0,-7.812928194,20,0,20,-7.812928194,1,15.6355885816,3.76,3.65,167.0955452328, ,0, ,,0,-0.235,1,2.1206896552,0
99,1, ,autonomous,0,1,0,-4.3794918746,1,0,-2.8520318808,15,0,15,-2.8520318808,1,15.6721729448,3.49,3.54,175.4878562403, ,0, ,,0,-0.19,1,2.1206896552,0
100,1, ,autonomous,0,1,0,-4.3794918746,1,0,43.8732144772,20,0,20,43.8732144772,1,15.6377129844,3.87,3.89,182.043253477, ,0, ,,0,0.365,1,2.1206896552,0
101,1, ,autonomous,0,1,0,-4.4893568322,1,0,55.0872624153,15,0,15,55.0872624153,1,15.6693374607,3.97,3.9,185.8805160043, ,0, ,,0,0.055,1,2.1206896552,0
102,1, ,autonomous,0,1,0,-4.4893568322,1,0,51.4789487769,20,0,20,51.4789487769,1,15.6422609262,3.91,3.76,179.7461983679, ,0, ,,0,-0.1,1,2.1206896552,0
103,1, ,autonomous,0,1,0,-4.4893568322,1,0,52.9631468429,15,0,15,52.9631468429,1,15.6655987826,3.7,3.78,174.8251748252, ,0, ,,0,-0.095,1,2.1206896552,0
104,1, ,autonomous,0,1,0,-4.4893568322,1,0,48.7121147382,15,0,15,48.7121147382,1,15.6485041707,3.96,3.9,178.8780767029, ,0, ,,0,0.19,1,2.1206896552,0
105,1, ,autonomous,0,1,0,-4.4893568322,1,0,52.2895096138,15,0,15,52.2895096138,1,15.6635438555,3.74,3.78,183.1233518898, ,0, ,,0,-0.17,1,2.1206896552,0
106,1, ,autonomous,0,1,0,-4.4893568322,1,0,47.8056281199,15,0,15,47.8056281199,1,15.6559112577,3.59,3.54,186.0672819291, ,0, ,,0,-0.195,1,2.1206896552,0
107,1, ,autonomous,0,1,0,-4.4893568322,1,0,51.1768537559,15,0,15,51.1768537559,1,15.6565777129,3.77,3.81,188.3381045653, ,0, ,,0,0.225,1,2.1206896552,0
108,2, ,autonomous,0,1,0,-4.4893568322,1,0,48.59120114,15,0,15,48.59120114,1,15.6574308468,3.81,3.75,190.2732323617, ,0, ,,0,-0.01,1,2.1206896552,1
109,2, ,autonomous,0,1,0,-4.4893568322,1,0,50.9865787581,15,0,15,50.9865787581,1,15.6586892697,3.63,3.66,191.05846389, ,0, ,,0,-0.135,1,2.1206896552,0
110,2, ,autonomous,0,1,0,-4.4893568322,1,0,50.4956305506,15,0,15,50.4956305506,1,15.6592334039,3.18,5,190.4689345168, ,0, ,,0,0.445,1,2.1206896552,0
111,2, ,autonomous,0,1,0,-4.4893568322,1,0,50.3899819721,15,0,15,50.3899819721,1,15.6536428657,3.99,3.87,192.0491645861, ,0, ,,0,-0.16,1,2.1206896552,0
112,2, ,autonomous,0,1,0,-4.4893568322,1,0,52.4873746529,15,0,15,52.4873746529,1,15.6662559318,4.15,4.09,194.0617116243, ,0, ,,0,0.19,1,2.1206896552,0
113,2, ,autonomous,0,1,0,-4.4893568322,1,0,50.0457510214,15,0,15,50.0457510214,1,15.6487236449,3.61,3.51,195.2896144983, ,0, ,,0,-0.56,1,2.1206896552,0
114,2, ,autonomous,0,1,0,-4.4893568322,1,0,97.8944736657,15,0,15,97.8944736657,1,15.6692318944,4.03,4.07,194.6737268338, ,0, ,,0,0.49,1,2.1206896552,0
115,2, ,autonomous,0,1,0,-4.4893568322,1,0,46.7565359116,20,0,20,46.7565359116,1,15.6436917119,4.19,4.25,184.3997787203, ,0, ,,0,0.17,1,2.1206896552,0
116,1, ,autonomous,0,1,0,-4.4893568322,1,0,-21.2943064793,15,0,15,-21.2943064793,1,15.6739818023,3.91,4.07,184.0332732158, ,0, ,,0,-0.23,1,2.1206896552,-1
117,1, ,autonomous,0,1,0,-4.4893568322,1,0,-3.4680592474,20,0,20,-3.4680592474,1,15.6389066695,4.13,4.21,176.8284057151, ,0, ,,0,0.18,1,2.1206896552,0
118,1, ,autonomous,0,1,0,-4.4893568322,1,0,0.513975557,15,0,15,0.513975557,1,15.6746876669,4.08,4.08,177.1667493445, ,0, ,,0,-0.09,1,2.1206896552,0
119,1,obstacle alarm,autonomous,0,1,0,-4.4893568322,1,0,-49.1202695029,20,0,20,-49.1202695029,1,15.6388559935,3.82,3.81,182.9424463064,obstacle detected,36.9531021118,obstacle detected,obstacle detected,31.476852417,-0.265,1,2.1206896552,0
120,1,obstacle alarm,autonomous,0,1,0,-4.4893568322,1,0,-2.6489866631,15,0,15,-2.6489866631,1,15.6768079601,4.5,4.39,185.5081067043, ,0,obstacle detected,,14.3809976578,0.63,1,2.1206896552,0
121,1,obstacle alarm,autonomous,0,1,0,-4.4893568322,1,0,59.3218284703,20,0,20,59.3218284703,1,15.6369240884,4.29,4.29,187.0067696451, ,0,obstacle detected,,3.780390501,-0.155,1,2.1206896552,0
122,1, ,autonomous,0,1,0,-4.4893568322,1,0,24.794220429,15,0,15,24.794220429,1,15.6739449294,4.04,4.12,185.1371866553, ,0, ,,0,-0.21,1,2.1206896552,0
123,1, ,autonomous,0,1,0,-4.4701304646,1,0,4.6256277703,20,0,20,4.6256277703,1,15.635889513,4.25,4.25,188.3381045653, ,0, ,,0,0.17,1,2.1206896552,0
124,0, ,manual,0,1,12.6588845655,-4.0910963607,1,0,8.1821927214,12.6588845655,0,15,-19.8131375622,1,15.6569853183,4.28,4.24,184.5835794448, ,0, ,,0,0.01,1,2.1206896552,-1
125,0, ,manual,0,1,42.7008468757,-2.5612268254,1,0,5.1224536507,42.7008468757,0,20,-73.9236172032,1,15.6193198389,4.14,4.17,187.9557927975, ,0, ,,0,-0.105,1,2.1206896552,0
126,0, ,manual,0,1,26.6056305791,1.7647058824,1,0,-3.5294117647,26.6056305791,0,15,-130.6221650436,1,15.8486792107,4.25,4.24,189.3007231288, ,0, ,,0,0.09,1,2.1206896552,0
127,0, ,manual,0,1,10.8430609598,5.0029755093,1,0,-10.0059510185,10.8430609598,0,15,-146.4787357922,1,15.8854730116,4.15,4.28,193.0501930502, ,0, ,,0,-0.03,1,2.1206896552,0
128,0, ,manual,0,1,0,4.9507896544,1,0,-9.9015793088,0,0,15,-113.8505925821,1,15.8646171564,3.84,3.88,193.2516523016, ,0, ,,0,-0.355,1,2.1206896552,0
129,0, ,manual,0,1,0,5.3545433738,1,0,-10.7090867475,0,0,15,-48.523427034,1,15.695554736,4.14,4.21,193.4535324615, ,0, ,,0,0.315,1,2.1206896552,0
130,0, ,manual,35.358205539,1,0,12.1332112612,1,35.358205539,-24.2664225223,0,0,20,-50.2035873992,1,14.8243225489,4.08,4.1,198.8545975183, ,0, ,,0,-0.085,1,2.1206896552,0
