TimeSignal_Sec,Trust_Human,Alarm_M2H,Mode_H2M,ManualBrake_H2M,ManualGear_H2M,ManualThrottle_H2M,ManualWheel_H2M,CurrentGear_Machine,CurrentBrake_Machine,CurrentWheel_Machine,CurrentThrottle_Machine,AutoBrake_Machine,AutoThrottle_Machine,AutoWheel_Machine,AutoGear_Machine,Speed_Machine,PupilLeft_Human,PupilRight_Human,GSR_Human,EventN_Machine,RangeN_Machine,EventW_Machine,RangeW_Machine,HeartRate,PupilChange_Human,Reliability_Machine,Weather,AverageTrust_Human,TrustChange_Human,CurrentWheel_MachineDelta,Speed_Delta
0,3, ,autonomous,49.9992370489,1,49.9992370489,0,1,0,0,20,0,20,0,1,0,5,3,212.3052099699, ,0, ,0,116,0,1,sunny,2.1206896552,0,4.7983520256,7.0495029845
1,3, ,autonomous,0,1,0,-4.217441062,1,0,30.8731911156,20,0,20,30.8731911156,1,1.0045647294,3.93,3.89,200.3606491685, ,0, ,0,-1,-0.09,1,sunny,2.1206896552,0,-32.5678580874,6.1425057442
2,3, ,autonomous,0,1,0,-4.1817349508,1,0,5.4046008195,20,0,20,5.4046008195,1,3.0641800455,3.61,3.51,199.0683600749, ,0, ,0,-1,-0.35,1,sunny,2.1206896552,0,-9.3295264318,5.8389906264
3,3, ,autonomous,0,1,0,-4.1652552071,1,0,-4.1016302319,20,0,20,-4.1016302319,1,4.2726222637,3.96,3.88,197.5816012013, ,0, ,0,105,0.36,1,sunny,2.1206896552,0,-3.4378524873,4.8819508609
4,3, ,autonomous,0,1,0,-4.1652552071,1,0,-3.8845297061,20,0,20,-3.8845297061,1,4.9220611735,4,3.9,198.6412935521, ,0, ,0,116,0.03,1,sunny,2.1206896552,0,-3.8582031848,4.3809116097
5,3, ,autonomous,0,1,0,-4.1652552071,1,0,-3.0916931281,20,0,20,-3.0916931281,1,5.5678581574,3.86,3.91,182.043253477, ,0, ,0,98,-0.065,1,sunny,2.1206896552,0,-4.1072082224,4.395674981
6,3, ,autonomous,0,1,0,-4.1652552071,1,0,-2.3687031344,20,0,20,-2.3687031344,1,6.4040660256,4.2,4.16,171.9040088015, ,0, ,0,102,0.295,1,sunny,2.1206896552,0,2.3659565104,5.0663868489
7,0, ,manual,0,1,0,-4.1652552071,1,0,8.3305104143,0,0,20,-1.7756106628,1,6.9788912872,4.32,4.32,175.6543123134, ,0, ,0,108,0.14,1,sunny,2.1206896552,-3,-5.1306935225,5.4994200649
8,0, ,manual,0,1,6.0517280842,-2.4184023804,1,0,4.8368047608,6.0517280842,0,20,-32.0302015572,1,7.1679754864,4.62,4.6,181.1528567806, ,0, ,0,114,0.29,1,sunny,2.1206896552,0,-0.3790341039,5.5175399883
9,0, ,manual,0,1,29.1676203555,-2.3991760128,1,0,4.7983520256,29.1676203555,0,20,-62.5622508748,1,7.0495029845,4.39,4.3,184.216343674, ,0, ,0,111,-0.265,1,sunny,2.1206896552,0,-2.2851911192,5.8606886274
10,0, ,manual,0,1,45.1758602274,0.8473334859,1,0,-1.6946669718,45.1758602274,0,20,-88.0264405911,1,7.1470704736,4.13,4.04,179.571900589, ,0, ,0,114,-0.26,1,sunny,2.1206896552,0,3.6859693294,5.9407325392
11,0, ,manual,0,1,0,1.9624628061,1,0,-3.9249256123,0,0,20,-98.9858181818,1,8.9031706719,4.44,4.29,180.6227873709, ,0, ,0,112,0.28,1,sunny,2.1206896552,0,4.7461661707,4.8123174215
12,0, ,manual,0,1,23.7155718318,3.7697413596,1,0,-7.5394827192,23.7155718318,0,20,-101.7186376929,1,9.1545731247,4.37,4.33,184.7677469421, ,0, ,0,-1,-0.015,1,sunny,2.1206896552,0,6.4600595102,4.9528400863
13,0, ,manual,0,1,23.7155718318,3.8713664454,1,0,-7.7427328908,23.7155718318,0,20,-81.5596653517,1,9.3029727832,4.06,4.07,177.8473358469, ,0, ,0,-1,-0.285,1,sunny,2.1206896552,0,5.9601739528,4.6503355146
14,0, ,manual,0,1,49.3018997482,3.5994506752,1,0,-7.1989013504,49.3018997482,0,20,-48.2702990619,1,9.9635331383,3.89,3.81,178.3612171369, ,0, ,0,-1,-0.215,1,sunny,2.1206896552,0,5.4163424125,0.7374674288
15,0, ,manual,0,1,22.2308690013,0.001373312,1,0,-0.0027466239,22.2308690013,0,20,-7.0981905714,1,11.4704528745,4.05,4.1,183.1233518898, ,0, ,0,112,0.225,1,sunny,2.1206896552,0,-1.7248798352,-5.6079106513
16,0, ,manual,0,1,9.3583581292,-1.5999084459,1,0,3.1998168917,9.3583581292,0,20,14.4224073635,1,12.4783113521,4.14,4.21,182.5817053131, ,0, ,0,106,0.1,1,sunny,2.1206896552,0,-4.8944838636,-8.4090037355
17,0, ,manual,0,1,26.6056305791,-2.2288853285,1,0,4.4577706569,26.6056305791,0,20,20.8270976242,1,12.6855154747,3.91,3.88,183.1233518898, ,0, ,0,-1,-0.28,1,sunny,2.1206896552,0,-6.1524376287,-8.7389688366
18,0, ,manual,0,1,19.8367284657,-1.2565804532,1,0,2.5131609064,19.8367284657,0,20,18.40068369,1,12.9101916119,4.14,4.2,181.1528567806, ,0, ,0,114,0.275,1,sunny,2.1206896552,0,-4.2078278782,-8.4716700786
19,0, ,manual,0,1,33.9543755245,-0.9956511788,1,0,1.9913023575,33.9543755245,0,20,12.7017086866,1,13.0878030128,3.55,3.45,180.6227873709, ,0, ,0,108,-0.67,1,sunny,2.1206896552,0,-3.6859693294,-6.4343520264
20,0, ,manual,0,1,31.5602349889,-0.4106202792,1,0,0.8212405585,31.5602349889,0,20,4.7719742735,1,13.7154880934,3.76,3.73,183.6682217243, ,0, ,0,101,0.245,1,sunny,2.1206896552,0,-0.1812771801,-4.2427065513
21,0, ,manual,0,1,0,0.5397116045,1,0,-1.079423209,0,0,20,-1.2249355451,1,14.1074132109,4.09,4.08,186.6298383786, ,0, ,0,102,0.34,1,sunny,2.1206896552,0,3.9166857404,-3.1744547227
22,0, ,manual,0,1,0,0.891279469,1,0,-1.782558938,0,0,20,2.4857504137,1,13.9533082978,4.01,4.05,186.6298383786, ,0, ,0,112,-0.055,1,sunny,2.1206896552,0,4.641794461,-2.9899002002
23,0, ,manual,84.16723888,1,0,0.891279469,1,84.16723888,-1.782558938,0,0,20,12.2158257046,1,10.7010005672,4.26,4.15,183.1233518898, ,0, ,0,-1,0.175,1,sunny,2.1206896552,0,6.6358434424,-2.0278765386
24,0, ,manual,59.32402533,1,0,0.8638132296,1,59.32402533,-1.7276264591,0,0,20,22.7019733112,1,5.8625422232,3.89,3.84,185.3224610823, ,0, ,0,-1,-0.34,1,sunny,2.1206896552,0,8.7397573816,0.0391836003
25,0, ,manual,0,1,11.5861753262,0.8473334859,1,0,-1.6946669718,11.5861753262,0,20,30.012350273,1,4.0693076166,4.26,4.17,179.7461983679, ,0, ,0,108,0.35,1,sunny,2.1206896552,0,11.3545433738,1.715710852
26,0, ,manual,0,1,23.7979705501,0.8473334859,1,0,-1.6946669718,23.7979705501,0,20,36.624636301,1,3.9465466381,4.34,4.32,178.8780767029, ,0, ,0,98,0.115,1,sunny,2.1206896552,0,24.7855344472,1.9423471483
27,0, ,manual,0,1,47.7332722972,0.8473334859,1,0,-1.6946669718,47.7332722972,0,20,44.4735069484,1,4.4385215332,3.66,3.64,181.6860465116, ,0, ,0,99,-0.68,1,sunny,2.1206896552,0,40.0457770657,3.2231678306
28,0, ,manual,0,1,64.159609369,0.8473334859,1,0,-1.6946669718,64.159609369,0,20,55.2329082243,1,6.6534509864,3.95,3.92,178.3612171369, ,0, ,0,106,0.285,1,sunny,2.1206896552,0,59.2336919203,2.3046632745
29,0, ,manual,0,1,36.5117875944,-0.3199816892,1,0,0.6399633783,36.5117875944,0,20,71.0382640546,1,9.4727815421,3.92,3.85,182.5817053131, ,0, ,0,103,-0.05,1,sunny,2.1206896552,0,60.4476997024,-0.4099677793
30,0, ,manual,0,1,4.4022278172,-1.4186312657,1,0,2.8372625315,4.4022278172,0,20,82.2679119193,1,10.9329584882,4.06,4.08,186.0672819291, ,0, ,0,109,0.185,1,sunny,2.1206896552,0,49.9501029984,-2.0027299181
31,0,pedestrian alarm,manual,0,1,0,-1.4296177615,1,0,2.859235523,0,10.5320072174,0,82.3532473237,1,10.9634080976,3.84,3.77,187.9557927975, ,0,pedestrian detected,29.8935985565,109,-0.265,1,sunny,2.1206896552,0,17.7431906615,-2.1533064785
32,0,pedestrian alarm,manual,27.9087510491,1,0,-2.4266422522,1,27.9087510491,4.8532845045,0,55.1480102539,0,76.9688119555,1,8.6731240286,3.93,3.93,184.9522823112, ,0,pedestrian detected,20.9703979492,102,0.125,1,sunny,2.1206896552,0,-5.6470588235,0.330316549
33,0, ,manual,0,1,0,-3.5060654612,1,0,7.0121309224,0,0,20,58.9909800425,1,5.9017258235,4.03,4.02,184.216343674, ,0, ,0,101,0.095,1,sunny,2.1206896552,0,-6.2073701076,4.4001969388
34,0, ,manual,0,1,24.0451667048,-4.829938201,1,0,9.6598764019,24.0451667048,0,20,33.3169355973,1,5.7850184685,4.23,4.24,185.3224610823, ,0, ,0,102,0.21,1,sunny,2.1206896552,0,0.3625543603,6.4903818467
35,0, ,manual,0,1,44.5975432975,-11.5454337377,1,0,23.0908674754,44.5975432975,0,20,-15.6706328293,1,5.8888937864,3.81,3.67,185.1371866553, ,0, ,0,-1,-0.495,1,sunny,2.1206896552,0,-8.5694666972,7.483452177
36,0, ,manual,0,1,24.2099641413,-19.1755550469,1,0,38.3511100938,24.2099641413,0,20,77.3803752813,1,7.6616893638,4.06,4.09,189.6885314314, ,0, ,0,-1,0.335,1,sunny,2.1206896552,0,-23.5440604257,5.5745006634
37,0, ,manual,0,1,6.8772411688,-28.7695124743,1,0,57.5390249485,6.8772411688,0,20,214.7074984148,1,8.9581142609,3.72,3.77,192.2485389111, ,0, ,0,-1,-0.33,1,sunny,2.1206896552,0,-49.9501029984,2.410841224
38,0, ,manual,0,1,0,-30.5438315404,1,0,61.0876630808,0,0,20,198.6944653478,1,9.0628137628,3.86,3.84,185.3224610823, ,0, ,0,89,0.105,1,sunny,2.1206896552,0,-78.3337148089,-0.3235928402
39,0, ,manual,0,1,9.5231555657,-26.3936827649,1,0,52.7873655299,9.5231555657,0,20,101.6193374419,1,8.9302285702,3.69,3.71,185.3224610823, ,0, ,0,123,-0.15,1,sunny,2.1206896552,0,-102.7566948959,-0.3125953172
40,0, ,manual,0,1,12.2453650721,-10.3012130922,1,0,20.6024261845,12.2453650721,0,20,-8.0620688945,1,8.8101016191,4.07,4.07,183.3046156102, ,0, ,0,116,0.37,1,sunny,2.1206896552,0,-79.2455939574,-0.316035261
41,0, ,manual,0,1,46.4957656214,0.3968871595,1,0,-0.7937743191,46.4957656214,0,20,-41.672331248,1,9.0034405776,3.85,3.77,188.7219747867, ,0, ,0,109,-0.26,1,sunny,2.1206896552,0,-54.7347219043,-0.5464402246
42,0, ,manual,0,1,57.8057526513,-0.4023804074,1,0,0.8047608148,56.8978408484,0,20,-22.6765332116,1,10.3019227622,3.78,3.71,181.3302386306, ,0, ,0,109,-0.065,1,sunny,2.1206896552,0,-47.1705195697,-1.0390591379
43,0, ,manual,0,1,34.119172961,-5.0112153811,1,0,10.0224307622,34.119172961,0,20,16.5535026856,1,12.2754003152,3.64,3.52,184.5835794448, ,0, ,0,106,-0.165,1,sunny,2.1206896552,0,-38.7493705653,-1.5038462498
44,0, ,manual,0,1,0,-7.2607003891,1,0,14.5214007782,0,0,20,14.159764642,1,13.3723459634,3.77,3.7,186.2544235426, ,0, ,0,118,0.155,1,sunny,2.1206896552,0,-37.3430991073,-1.0987874513
45,0, ,manual,0,1,0,-7.4035248341,1,0,14.8070496681,0,0,20,-3.7793711243,1,13.2361900272,3.98,3.95,182.5817053131, ,0, ,0,-1,0.23,1,sunny,2.1206896552,0,-36.4092469673,0.3177516524
46,0, ,manual,72.0317387655,1,0,-3.7944609751,1,72.0317387655,7.5889219501,0,0,20,-14.3294772796,1,11.3689554849,3.81,3.72,180.9758216302, ,0, ,0,-1,-0.2,1,sunny,2.1206896552,0,-25.8567177844,3.5492399118
47,0, ,manual,0,1,0,8.623025864,1,0,-17.2460517281,0,0,20,-17.3408971741,1,8.7392209227,3.84,3.8,179.3979405116, ,0, ,0,-1,0.055,1,sunny,2.1206896552,0,-0.9503318837,6.2213464043
48,0, ,manual,0,1,12.9884794385,24.984664683,1,0,-49.969329366,12.9884794385,0,20,-140.5730495562,1,8.617633253,4.33,4.34,183.4862385321, ,0, ,0,-1,0.515,1,sunny,2.1206896552,0,32.7232776379,6.1813460834
49,0, ,manual,0,1,25.4489967193,29.3215838865,1,0,-58.6431677729,25.4489967193,0,20,-153.6813531767,1,8.4940663581,4.06,4.02,182.043253477, ,0, ,0,101,-0.295,1,sunny,2.1206896552,0,49.3018997482,6.1633860123
50,0, ,manual,0,1,30.8186465248,27.7642481117,1,0,-55.5284962234,30.8186465248,0,20,-115.7521409089,1,8.457000353,4,3.86,176.8284057151, ,0, ,0,105,-0.11,1,sunny,2.1206896552,0,52.7571526665,6.0412237099
51,0, ,manual,0,1,46.3309681849,23.1828793774,1,0,-46.3657587549,46.3309681849,0,20,-50.1698183873,1,9.2628636244,3.59,3.54,177.50639023, ,0, ,0,-1,-0.365,1,sunny,2.1206896552,0,43.1055161364,5.1372702911
52,0, ,manual,0,1,49.7962920577,14.3634699016,1,0,-28.7269398032,49.7962920577,0,20,-1.3204575142,1,10.7715540654,3.89,3.91,179.7461983679, ,0, ,0,112,0.335,1,sunny,2.1206896552,0,20.6820782788,3.4890492561
53,0, ,manual,0,1,41.7105363546,11.4108491646,1,0,-22.8216983291,41.7105363546,0,20,17.3029703033,1,12.2735585121,3.83,3.68,182.7618977995, ,0, ,0,108,-0.145,1,sunny,2.1206896552,0,18.4847791257,1.8291074912
54,0, ,manual,0,1,45.5054551003,10.8010986496,1,0,-21.6021972992,45.5054551003,0,20,11.7543692905,1,13.5539416796,3.87,3.92,185.5081067043, ,0, ,0,108,0.14,1,sunny,2.1206896552,0,19.9624628061,0.6878815735
55,0, ,manual,0,1,0,9.1338979171,1,0,-18.2677958343,0,0,20,6.5236259741,1,14.9181953967,3.67,3.63,187.7652183709, ,0, ,0,108,-0.245,1,sunny,2.1206896552,0,25.5710688945,-0.5117290882
56,0, ,manual,0,1,5.5573357748,9.0981918059,1,0,-18.1963836118,5.5573357748,0,20,6.4790288891,1,14.9605673269,3.62,3.51,187.3852265487, ,0, ,0,105,-0.085,1,sunny,2.1206896552,0,29.9821469444,-0.4727147785
57,0, ,manual,0,1,0,8.623025864,1,0,-17.2460517281,0,0,20,27.0962703958,1,14.7989793364,3.64,3.69,188.9144972985, ,0, ,0,102,0.1,1,sunny,2.1206896552,0,42.045319295,-0.4484111836
58,0, ,manual,0,1,1.4312962539,4.6706340124,1,0,-9.3412680247,1.4312962539,0,20,49.9934398574,1,14.6574523704,3.66,3.63,191.8502033612, ,0, ,0,108,-0.02,1,sunny,2.1206896552,0,39.7711146715,-0.4645023717
59,0, ,manual,0,1,16.7009994659,1.3856717784,1,0,-2.7713435569,16.7009994659,0,20,53.2427409538,1,14.4982240629,3.53,3.46,195.9094114881, ,0, ,0,99,-0.15,1,sunny,2.1206896552,0,34.5745021744,-0.4600683975
60,0, ,manual,0,1,0,1.6301213092,1,0,-3.2602426184,0,0,20,24.1404742248,1,14.4001339155,3.8,3.87,187.3852265487, ,0, ,0,105,0.34,1,sunny,2.1206896552,0,11.1403067063,-0.5079094241
61,0, ,manual,0,1,9.605554284,4.0224307622,1,0,-8.0448615244,9.605554284,0,20,10.4328768371,1,14.2606033215,3.86,3.84,182.043253477, ,0, ,0,96,0.015,1,sunny,2.1206896552,0,7.7949187457,-0.5218616802
62,0, ,manual,0,1,34.119172961,2.1684596017,1,0,-4.3369192035,34.119172961,0,20,24.3298357652,1,14.1026660033,3.88,3.88,184.0332732158, ,0, ,0,102,0.03,1,sunny,2.1206896552,0,5.5536736095,-0.2352548797
63,0, ,manual,0,1,23.5507743954,0.8198672465,1,0,-1.639734493,23.5507743954,0,20,32.247342876,1,14.2418232531,3.84,3.85,181.5079681998, ,0, ,0,101,-0.035,1,sunny,2.1206896552,0,8.4211490043,-0.1791911505
64,0, ,manual,0,1,20.0015259022,-3.6516365301,1,0,7.3032730602,20.0015259022,0,20,44.1332086691,1,14.4064663085,3.35,3.42,185.1371866553, ,0, ,0,103,-0.46,1,sunny,2.1206896552,0,-26.6223549141,-0.2922221931
65,0, ,manual,0,1,0,-5.8928816663,1,0,11.7857633326,0,0,20,27.7526243513,1,14.4878525484,3.61,3.62,187.0067696451, ,0, ,0,112,0.23,1,sunny,2.1206896552,0,1.2838761258,-0.2104795329
66,0, ,manual,0,1,6.4652475776,-12.3996337835,1,0,24.7992675669,6.4652475776,0,20,19.8394876369,1,14.3505681528,3.68,3.73,189.1074130106, ,0, ,0,97,0.09,1,sunny,2.1206896552,0,-16.5893243131,0.086471498
67,0, ,manual,0,1,0,-15.2149233234,1,0,30.4298466468,0,0,20,106.1447046526,1,14.1929499986,3.97,3.92,185.5081067043, ,0, ,0,112,0.24,1,sunny,2.1206896552,0,-11.7590027884,0.3951720218
68,0, ,manual,0,1,0,-15.9015793088,1,0,31.8031586175,0,0,20,65.1639769462,1,14.0381556654,4.04,4.03,191.05846389, ,0, ,0,93,0.09,1,sunny,2.1206896552,0,-9.7234460839,0.6938065896
69,0, ,manual,0,1,2.5864042115,-3.9400320439,1,0,7.8800640879,2.5864042115,0,20,-13.1164176368,1,13.8922244914,4.07,4.11,193.4535324615, ,0, ,0,111,0.055,1,sunny,2.1206896552,0,19.261879743,0.9777904704
70,0, ,manual,0,1,26.4393072404,0.1249713893,1,0,-0.2499427787,26.4393072404,0,20,-25.4123243769,1,13.7387416413,3.67,3.64,193.6558348503, ,0, ,0,94,-0.435,1,sunny,2.1206896552,0,34.8590978524,1.2630076514
71,0, ,manual,0,1,24.3747615778,-0.608377203,1,0,1.216754406,24.3747615778,0,20,4.197527488,1,13.8674111236,3.95,4.11,191.4535150865, ,0, ,0,102,0.375,1,sunny,2.1206896552,0,43.2651333585,1.2538073715
72,0, ,manual,0,1,12.7412832837,-3.3907072557,1,0,6.7814145113,12.7412832837,0,20,39.2818841452,1,14.0626321026,4.04,3.99,191.8502033612, ,0, ,0,-1,-0.015,1,sunny,2.1206896552,0,52.1414997173,1.1839990806
73,3, ,autonomous,0,1,0,-3.6873426413,1,0,-19.3190818539,20,0,20,-19.3190818539,1,14.1142441153,3.79,3.76,195.4957772912, ,0, ,0,-1,-0.24,1,sunny,2.1206896552,3,6.5028616543,1.2398936131
74,3, ,autonomous,0,1,0,-4.173495079,1,0,13.0696394584,20,0,20,13.0696394584,1,14.2773730156,4.14,4.14,176.8284057151, ,0, ,0,108,0.365,1,sunny,2.1206896552,0,-24.7441601824,1.1894217155
75,3, ,autonomous,0,1,0,-4.1652552071,1,0,8.2099432538,20,0,20,8.2099432538,1,14.4370396508,3.9,3.83,175.8210844644, ,0, ,0,103,-0.275,1,sunny,2.1206896552,0,-18.114976279,1.1309388484
76,3, ,autonomous,0,1,0,-4.1652552071,1,0,18.6708438584,20,0,20,18.6708438584,1,14.5881220205,4.15,4.11,178.1895937277, ,0, ,0,-1,0.265,1,sunny,2.1206896552,0,-30.0124005278,1.0753973551
77,3, ,autonomous,0,1,0,-4.1652552071,1,0,22.0797125336,20,0,20,22.0797125336,1,14.731962255,3.84,3.98,183.6682217243, ,0, ,0,-1,-0.22,1,sunny,2.1206896552,0,-37.6223281019,0.9280255313
78,3, ,autonomous,0,1,0,-4.1652552071,1,0,27.1419438309,20,0,20,27.1419438309,1,14.8700149618,3.82,3.81,178.0183002813, ,0, ,0,-1,-0.095,1,sunny,2.1206896552,0,-47.5898657066,0.7838400725
79,3, ,autonomous,0,1,0,-4.1652552071,1,0,34.6091550737,20,0,20,34.6091550737,1,15.0017492927,3.71,3.66,178.1895937277, ,0, ,0,-1,-0.13,1,sunny,2.1206896552,0,-53.7052039392,0.6529325677
80,3, ,autonomous,0,1,0,-4.173495079,1,0,44.4818877645,20,0,20,42.9664556718,1,15.1212184951,3.66,3.52,181.5079681998, ,0, ,0,111,-0.095,1,sunny,2.1206896552,0,-52.8492153187,0.540443114
81,3, ,autonomous,0,1,0,-4.1817349508,1,0,58.9229142286,20,0,20,58.9229142286,1,15.2466311832,3.77,3.76,175.3217153477, ,0, ,0,109,0.175,1,sunny,2.1206896552,0,-65.1854447301,0.4033970361
82,3, ,autonomous,0,1,0,-4.173495079,1,0,-12.8162201996,20,0,20,-12.8162201996,1,15.3541377285,3.87,3.89,177.3364071644, ,0, ,0,111,0.115,1,sunny,2.1206896552,0,7.6083611771,0.3138495911
83,3, ,autonomous,0,1,0,-4.173495079,1,0,-11.6745207241,20,0,20,-11.6745207241,1,15.4667947311,3.94,3.89,181.8644745935, ,0, ,0,114,0.035,1,sunny,2.1206896552,0,2.88367054,0.178424359
84,3, ,autonomous,0,1,0,-4.173495079,1,0,-9.9050330252,20,0,20,-9.9050330252,1,15.5679784992,3.71,3.71,184.5835794448, ,0, ,0,99,-0.205,1,sunny,2.1206896552,0,32.5698984508,0.1040211017
85,3, ,autonomous,0,1,0,-4.173495079,1,0,-11.3415566695,15,0,15,-11.3415566695,1,15.6635193756,3.51,3.45,184.3997787203, ,0, ,0,114,-0.23,1,sunny,2.1206896552,0,-139.3055990878,-0.0231480147
86,3, ,autonomous,0,1,0,-4.1652552071,1,0,-15.5426155682,15,0,15,-15.5426155682,1,15.6599877863,3.64,3.67,187.575030012, ,0, ,0,106,0.175,1,sunny,2.1206896552,0,-17.3957027459,0.0138426366
87,3, ,autonomous,0,1,0,-4.1817349508,1,0,-20.4479218757,15,0,15,-20.4479218757,1,15.6538550343,3.61,3.73,189.8830320523, ,0, ,0,111,0.015,1,sunny,2.1206896552,0,12.6917543821,-0.0173227353
88,3, ,autonomous,0,1,0,-4.1817349508,1,0,-19.0960488655,15,0,15,-19.0960488655,1,15.6546818604,4.04,4.02,192.0491645861, ,0, ,0,103,0.36,1,sunny,2.1206896552,0,12.3404424918,0.0190725955
89,3, ,autonomous,0,1,0,-4.1817349508,1,0,-8.3673275542,15,0,15,-8.3673275542,1,15.6616616091,4.06,4.07,193.6558348503, ,0, ,0,103,0.035,1,sunny,2.1206896552,0,0.5543993602,-0.0260730275
90,3, ,autonomous,0,1,0,-4.1817349508,1,0,-6.2625305014,15,0,15,-6.2625305014,1,15.6500282193,3.76,3.9,195.083886071, ,0, ,0,109,-0.235,1,sunny,2.1206896552,0,3.4104986206,0.0221447255
91,3, ,autonomous,0,1,0,-4.1817349508,1,0,-5.2078590225,15,0,15,-5.2078590225,1,15.6679873196,3.79,3.87,196.3247997487, ,0, ,0,106,0,1,sunny,2.1206896552,0,49.0810734997,-0.0302743351
92,3,cyclist alarm,autonomous,0,1,0,-4.1817349508,1,0,-8.7908501841,20,0,20,-8.7908501841,1,15.6452190901,3.81,3.84,197.5816012013, ,0,cyclist detected,38.8660354614,112,-0.005,1,sunny,2.1206896552,0,63.8781125993,0.0241183706
93,3,cyclist alarm,autonomous,0,1,0,-4.1817349508,1,0,22.6648654257,15,0,15,22.6648654257,1,15.671999601,4.18,4,198.0041184857, ,0,cyclist detected,28.0477924347,118,0.265,1,sunny,2.1206896552,0,28.8140833513,-0.0297386748
94,2,cyclist alarm,autonomous,0,1,0,-4.1817349508,1,0,-150.6471557572,20,0,20,-150.6471557572,1,15.6403713609,3.82,3.73,196.7419532541, ,0,cyclist detected,17.0995044708,-1,-0.315,1,sunny,2.1206896552,-1,203.6103026001,0.0252274217
95,1,cyclist alarm,autonomous,0,1,0,-4.3712520027,1,0,-32.9383183142,15,0,15,-32.9383183142,1,15.6738304229,4.2,4.2,182.2223841977, ,0,cyclist detected,6.9238667488,-1,0.425,1,sunny,2.1206896552,-1,81.6504330524,-0.0253262522
96,1, ,autonomous,0,1,0,-4.3794918746,1,0,-7.7561674936,20,0,20,-7.7561674936,1,15.6365322989,4.43,4.23,179.9208348327, ,0, ,0,99,0.13,1,sunny,2.1206896552,0,60.0456771074,0.0270115565
97,1, ,autonomous,0,1,0,-4.3794918746,1,0,-6.7556063737,15,0,15,-6.7556063737,1,15.6737544559,3.97,3.91,167.3976363454, ,0, ,0,114,-0.39,1,sunny,2.1206896552,0,54.5612344936,-0.0178431982
98,1, ,autonomous,0,1,0,-4.3794918746,1,0,-7.812928194,20,0,20,-7.812928194,1,15.6355885816,3.76,3.65,167.0955452328, ,0, ,0,109,-0.235,1,sunny,2.1206896552,0,58.9897819499,0.0209891313
99,1, ,autonomous,0,1,0,-4.3794918746,1,0,-2.8520318808,15,0,15,-2.8520318808,1,15.6721729448,3.49,3.54,175.4878562403, ,0, ,0,111,-0.19,1,sunny,2.1206896552,0,51.4432330208,-0.014742098
100,1, ,autonomous,0,1,0,-4.3794918746,1,0,43.8732144772,20,0,20,43.8732144772,1,15.6377129844,3.87,3.89,182.043253477, ,0, ,0,106,0.365,1,sunny,2.1206896552,0,7.1133642809,0.0209762853
101,1, ,autonomous,0,1,0,-4.4893568322,1,0,55.0872624153,15,0,15,55.0872624153,1,15.6693374607,3.97,3.9,185.8805160043, ,0, ,0,105,0.055,1,sunny,2.1206896552,0,-4.5916318647,-0.0101040568
102,1, ,autonomous,0,1,0,-4.4893568322,1,0,51.4789487769,20,0,20,51.4789487769,1,15.6422609262,3.91,3.76,179.7461983679, ,0, ,0,105,-0.1,1,sunny,2.1206896552,0,-1.0889668049,0.0113819395
103,1, ,autonomous,0,1,0,-4.4893568322,1,0,52.9631468429,15,0,15,52.9631468429,1,15.6655987826,3.7,3.78,174.8251748252, ,0, ,0,101,-0.095,1,sunny,2.1206896552,0,-0.47577219,0.0006571492
104,1, ,autonomous,0,1,0,-4.4893568322,1,0,48.7121147382,15,0,15,48.7121147382,1,15.6485041707,3.96,3.9,178.8780767029, ,0, ,0,108,0.19,1,sunny,2.1206896552,0,1.3336362832,0.0002194743
105,1, ,autonomous,0,1,0,-4.4893568322,1,0,52.2895096138,15,0,15,52.2895096138,1,15.6635438555,3.74,3.78,183.1233518898, ,0, ,0,106,-0.17,1,sunny,2.1206896552,0,45.6049640519,0.0056880389
106,1, ,autonomous,0,1,0,-4.4893568322,1,0,47.8056281199,15,0,15,47.8056281199,1,15.6559112577,3.59,3.54,186.0672819291, ,0, ,0,111,-0.195,1,sunny,2.1206896552,0,-1.0490922083,-0.0122195458
107,1, ,autonomous,0,1,0,-4.4893568322,1,0,51.1768537559,15,0,15,51.1768537559,1,15.6565777129,3.77,3.81,188.3381045653, ,0, ,0,106,0.225,1,sunny,2.1206896552,0,-72.4711602353,0.0174040893
108,2, ,autonomous,0,1,0,-4.4893568322,1,0,48.59120114,15,0,15,48.59120114,1,15.6574308468,3.81,3.75,190.2732323617, ,0, ,0,111,-0.01,1,sunny,2.1206896552,1,-52.0592603875,-0.0185241773
109,2, ,autonomous,0,1,0,-4.4893568322,1,0,50.9865787581,15,0,15,50.9865787581,1,15.6586892697,3.63,3.66,191.05846389, ,0, ,0,106,-0.135,1,sunny,2.1206896552,0,-50.4726032011,0.0159983971
110,2, ,autonomous,0,1,0,-4.4893568322,1,0,50.4956305506,15,0,15,50.4956305506,1,15.6592334039,3.18,5,190.4689345168, ,0, ,0,99,0.445,1,sunny,2.1206896552,0,-99.6159000535,-0.0203774104
111,2, ,autonomous,0,1,0,-4.4893568322,1,0,50.3899819721,15,0,15,50.3899819721,1,15.6536428657,3.99,3.87,192.0491645861, ,0, ,0,98,-0.16,1,sunny,2.1206896552,0,-53.0389686352,0.0231650945
