TimeSignal_Sec,Trust_Human,Alarm_M2H,Mode_H2M,ManualBrake_H2M,ManualGear_H2M,ManualThrottle_H2M,ManualWheel_H2M,CurrentGear_Machine,CurrentBrake_Machine,CurrentWheel_Machine,CurrentThrottle_Machine,AutoBrake_Machine,AutoThrottle_Machine,AutoWheel_Machine,AutoGear_Machine,Speed_Machine,PupilLeft_Human,PupilRight_Human,GSR_Human,EventN_Machine,RangeN_Machine,EventW_Machine,RangeW_Machine,HeartRate,PupilChange_Human,Reliability_Machine,Weather,AverageTrust_Human,TrustChange_Human,CurrentWheel_MachineDelta,Speed_Delta
0,3, ,autonomous,49.9992370489,1,49.9992370489,0,1,0,0,20,0,20,0,1,0,3.69,3.76,275.6567522121, ,0, ,0,89,0,0.8,rainy,3.9760479042,0,-0.2182082276,7.894652551
1,3, ,autonomous,0,1,0,1.8086518654,1,0,-9.9294775214,20,0,20,-9.9294775214,1,1.0044791239,4.18,4.11,274.6347358014, ,0, ,0,94,0.42,0.8,rainy,3.9760479042,0,9.7814715971,7.2271454088
2,3, ,autonomous,0,1,0,1.8086518654,1,0,-3.9322145959,20,0,20,-3.9322145959,1,3.0641624658,3.91,4.01,273.1717977436, ,0, ,0,92,-0.185,0.8,rainy,3.9760479042,0,3.8373308471,5.4850929077
3,3, ,autonomous,0,1,0,1.8086518654,1,0,-1.3562236118,20,0,20,-1.3562236118,1,4.2726167323,3.85,3.82,272.3904990194, ,0, ,0,94,-0.125,0.8,rainy,3.9760479042,0,1.2940816068,4.5931034823
4,3, ,autonomous,0,1,0,1.8086518654,1,0,-0.9694154189,20,0,20,-0.9694154189,1,4.9220539774,3.92,3.98,272.3904990194, ,0, ,0,89,0.115,0.8,rainy,3.9760479042,0,0.9239125581,4.2593109013
5,3, ,autonomous,0,1,0,1.8086518654,1,0,-0.7636353653,20,0,20,-0.7636353653,1,5.5678535698,3.9,3.88,279.2360102759, ,0, ,0,87,-0.06,0.8,rainy,3.9760479042,0,0.7351976942,4.1227622676
6,3, ,autonomous,0,1,0,1.8086518654,1,0,-0.587824435,20,0,20,-0.587824435,1,6.4040631807,3.48,3.59,275.9991168028, ,0, ,0,89,-0.355,0.8,rainy,3.9760479042,0,0.5679731189,3.6141918619
7,3, ,autonomous,0,1,0,1.8086518654,1,0,-0.4328645754,20,0,20,-0.4328645754,1,7.0058865239,3.91,4,273.1717977436, ,0, ,0,93,0.42,0.8,rainy,3.9760479042,0,0.4241290085,3.3049802917
8,3, ,autonomous,0,1,0,1.8086518654,1,0,-0.3109340456,20,0,20,-0.3109340456,1,7.4926851027,3.75,3.75,268.8750268875, ,0, ,0,101,-0.205,0.8,rainy,3.9760479042,0,0.3049954186,3.0812240582
9,3, ,autonomous,0,1,0,1.8086518654,1,0,-0.2182082276,20,0,20,-0.2182082276,1,7.894652551,3.92,3.84,267.7949761662, ,0, ,0,102,0.13,0.8,rainy,3.9760479042,0,48.3383151972,2.915610164
10,3, ,autonomous,0,1,0,1.8086518654,1,0,-0.1480059243,20,0,20,-0.1480059243,1,8.2316245327,3.8,3.78,266.1910719514, ,0, ,0,102,-0.09,0.8,rainy,3.9760479042,0,13.3770822758,2.7923947942
11,3, ,autonomous,0,1,0,1.8086518654,1,0,-0.0948837488,20,0,20,-0.0948837488,1,8.5492553735,3.74,3.74,265.5548769153, ,0, ,0,93,-0.05,0.8,rainy,3.9760479042,0,-17.5233885558,2.661835639
12,3, ,autonomous,0,1,0,1.8086518654,1,0,-0.062142005,20,0,20,-0.062142005,1,8.8657202146,3.76,3.8,265.7666037686, ,0, ,0,93,0.04,0.8,rainy,3.9760479042,0,19.8271893533,2.5717792918
13,3, ,autonomous,0,1,0,1.8086518654,1,0,-0.0455028608,20,0,20,-0.0455028608,1,9.1813648787,3.88,4.03,266.616898179, ,0, ,0,86,0.175,0.8,rainy,3.9760479042,0,-5.2060431929,2.4602892117
14,3, ,autonomous,0,1,0,1.8086518654,1,0,-0.028437671,20,0,20,-0.028437671,1,9.6906158375,3.7,3.75,267.4726509214, ,0, ,0,76,-0.23,0.8,rainy,3.9760479042,0,-5.298801702,2.1540745155
15,3, ,autonomous,0,1,0,1.8086518654,1,0,-0.0198513162,20,0,20,-0.0198513162,1,10.0182550426,4.15,4.25,268.4419628476, ,0, ,0,81,0.475,0.8,rainy,3.9760479042,0,-2.1507927783,2.0284317092
16,3, ,autonomous,0,1,0,1.8086518654,1,0,-0.0087355669,20,0,20,-0.0087355669,1,10.3108668156,3.57,3.67,269.2007429941, ,0, ,0,90,-0.58,0.8,rainy,3.9760479042,0,-0.6632703157,1.9367356766
17,3, ,autonomous,0,1,0,1.8086518654,1,0,-0.0059386269,20,0,20,-0.0059386269,1,10.5739091609,3.95,3.85,269.3094904664, ,0, ,0,90,0.28,0.8,rainy,3.9760479042,0,-0.2362377901,1.8635436411
18,4,obstacle alarm,autonomous,0,1,0,1.6658274205,1,0,48.1201069696,20,0,20,48.1201069696,1,10.810262715,4.24,4.07,270.2921858529,obstacle detected,36.5770301819,obstacle detected,34.4168586731,89,0.255,0.8,rainy,3.9760479042,1,-48.263374719,1.8358527585
19,4,obstacle alarm,autonomous,0,1,0,1.6823071641,1,0,13.2290763514,20,0,20,13.2290763514,1,11.024019327,4.47,4.36,271.0614767429, ,0,obstacle detected,23.5568199158,96,0.26,0.8,rainy,3.9760479042,0,-13.3250313004,1.8494991936
20,4,obstacle alarm,autonomous,0,1,0,2.014648661,1,0,-17.6182723045,20,0,20,-17.6182723045,1,11.2110910125,4.1,4.13,271.3925149944, ,0,obstacle detected,13.7005748749,98,-0.3,0.8,rainy,3.9760479042,0,17.5636674634,1.9985636312
21,4,obstacle alarm,autonomous,0,1,0,2.3387502861,1,0,19.7650473483,20,0,20,19.7650473483,1,11.4374995064,4.04,3.98,266.4038149026, ,0,obstacle detected,4.553668499,102,-0.105,0.8,rainy,3.9760479042,0,-19.7868556512,1.9952454603
22,4, ,autonomous,0,1,0,2.3387502861,1,0,-5.2515460537,20,0,20,-5.2515460537,1,11.6416540904,4.05,4.01,258.6519062645, ,0, ,0,98,0.02,0.8,rainy,3.9760479042,0,7.9899375412,1.9987135901
23,4, ,autonomous,0,1,0,2.3387502861,1,0,-5.3272393731,20,0,20,-5.3272393731,1,11.844690353,3.73,3.69,254.7965449589, ,0, ,0,85,-0.32,0.8,rainy,3.9760479042,0,63.3990298397,1.9912926291
24,4, ,autonomous,0,1,0,2.3387502861,1,0,-2.1706440945,20,0,20,-2.1706440945,1,12.0466867519,3.9,3.87,254.0198643534, ,0, ,0,86,0.175,0.8,rainy,3.9760479042,0,55.0496448561,1.9734556291
25,4, ,autonomous,0,1,0,2.3387502861,1,0,-0.6720058827,20,0,20,-0.6720058827,1,12.2476024922,3.95,3.99,254.504733788, ,0, ,0,84,0.085,0.8,rainy,3.9760479042,0,33.2900043867,1.9465025338
26,4, ,autonomous,0,1,0,2.3387502861,1,0,-0.2421764171,20,0,20,-0.2421764171,1,12.437452802,3.79,3.78,255.5779896235, ,0, ,0,90,-0.185,0.8,rainy,3.9760479042,0,25.4590350827,1.9210262571
27,4, ,autonomous,0,1,0,2.3387502861,1,0,-0.1432677494,20,0,20,-0.1432677494,1,12.6461154735,3.75,3.75,257.0561924837, ,0, ,0,92,-0.035,0.8,rainy,3.9760479042,0,9.9771340442,1.852445606
28,4, ,autonomous,0,1,0,2.3387502861,1,0,-0.095954949,20,0,20,-0.095954949,1,12.8735185205,3.72,3.63,263.2479532472, ,0, ,0,91,-0.075,0.8,rainy,3.9760479042,0,9.7218461965,1.7873622766
29,4, ,autonomous,0,1,0,2.3497367819,1,0,-0.0546048411,20,0,20,-0.0546048411,1,13.2096546437,3.85,3.78,263.4560160181, ,0, ,0,96,0.14,0.8,rainy,3.9760479042,0,11.9064135198,1.5921472013
30,4, ,autonomous,0,1,0,2.3387502861,1,0,-0.0218083029,20,0,20,-0.0218083029,1,13.4327449667,3.77,3.79,264.5012828312, ,0, ,0,94,-0.035,0.8,rainy,3.9760479042,0,18.555465102,1.5040805239
31,4, ,autonomous,0,1,0,2.1876859693,1,0,2.7383914875,20,0,20,2.7383914875,1,13.6403676804,3.92,3.8,265.7666037686, ,0, ,0,97,0.08,0.8,rainy,3.9760479042,0,-37.1096026455,1.4250006384
32,4, ,autonomous,0,1,0,-0.141451133,1,0,58.0717904666,20,0,20,58.0717904666,1,13.8359829821,4.29,4.23,267.4726509214, ,0, ,0,102,0.4,0.8,rainy,3.9760479042,0,-103.9240676321,1.35189093
33,4, ,autonomous,0,1,0,3.0336461433,1,0,52.8790007616,20,0,20,52.8790007616,1,14.020142381,3.89,3.81,270.182643467, ,0, ,0,94,-0.41,0.8,rainy,3.9760479042,0,-93.5250187083,1.283800169
34,3, ,autonomous,0,1,0,3.0336461433,1,0,32.6179985041,20,0,20,32.6179985041,1,14.194105026,3.8,3.59,269.9638248475, ,0, ,0,86,-0.155,0.8,rainy,3.9760479042,-1,-58.1475433178,1.219971851
35,3, ,autonomous,0,1,0,3.0501258869,1,0,25.2168586656,20,0,20,25.2168586656,1,14.3584790591,3.8,3.67,265.872593853, ,0, ,0,76,0.04,0.8,rainy,3.9760479042,0,-54.669289407,1.1596949952
36,3, ,autonomous,0,1,0,3.6708628977,1,0,9.8338662949,20,0,20,9.8338662949,1,14.4985610795,3.89,3.81,258.3512026248, ,0, ,0,85,0.115,0.8,rainy,3.9760479042,0,-26.5256748551,1.1180181058
37,3, ,autonomous,0,1,0,3.6708628977,1,0,9.6258912475,20,0,20,9.6258912475,1,14.6608807971,3.74,3.64,265.0270327573, ,0, ,0,88,-0.16,0.8,rainy,3.9760479042,0,-22.9881050318,1.0187886757
38,3, ,autonomous,0,1,0,3.6708628977,1,0,11.8518086787,20,0,20,11.8518086787,1,14.801801845,3.91,3.82,259.8617535471, ,0, ,0,90,0.175,0.8,rainy,3.9760479042,0,-26.4610808439,0.8334270481
39,3, ,autonomous,0,1,0,6.7333485924,1,0,18.533656799,20,0,20,18.533656799,1,14.9368254906,3.98,3.98,259.1546375722, ,0, ,0,97,0.115,0.8,rainy,3.9760479042,0,-28.7254670892,0.7356313074
40,3, ,autonomous,0,1,0,6.8679331655,1,0,-34.371211158,20,0,20,-34.371211158,1,15.0653683188,4.26,4.18,259.3562777187, ,0, ,0,93,0.24,0.8,rainy,3.9760479042,0,29.0144978695,0.5690436745
41,3, ,autonomous,0,1,0,6.8679331655,1,0,-45.8522771655,20,0,20,-45.8522771655,1,15.1878739122,3.77,3.79,260.2675550466, ,0, ,0,92,-0.44,0.8,rainy,3.9760479042,0,40.1174416456,0.4831918534
42,3, ,autonomous,0,1,0,6.8679331655,1,0,-40.6460179467,20,0,20,-40.6460179467,1,15.30394255,3.78,3.73,257.8515806302, ,0, ,0,87,-0.025,0.8,rainy,3.9760479042,0,27.1079085395,-0.3152384273
43,3, ,autonomous,0,1,0,6.8679331655,1,0,-25.5295448137,20,0,20,-25.5295448137,1,15.4140768769,5,5,255.1866690484, ,0, ,0,84,1.245,0.8,rainy,3.9760479042,0,19.3029483385,-6.6257447926
44,3, ,autonomous,0,1,0,6.8679331655,1,0,-29.4524307414,20,0,20,-29.4524307414,1,15.5181740543,3.85,3.84,254.8939641109, ,0, ,0,82,-1.155,0.8,rainy,3.9760479042,0,37.0083932042,-11.3301788675
45,3, ,autonomous,0,1,0,6.8679331655,1,0,-16.6918085602,20,0,20,-16.6918085602,1,15.6165791854,3.8,3.73,255.3821794315, ,0, ,0,90,-0.08,0.8,rainy,3.9760479042,0,21.2924036621,-11.5350340344
46,3, ,autonomous,0,1,0,6.8679331655,1,0,-13.3622137843,15,0,15,-13.3622137843,1,15.6796694728,3.74,3.58,255.4800470083, ,0, ,0,91,-0.105,0.8,rainy,3.9760479042,0,27.8836145625,-11.7080834693
47,4, ,autonomous,0,1,0,6.8679331655,1,0,-14.6092721652,20,0,20,-14.6092721652,1,15.635228893,3.91,3.86,256.5615619468, ,0, ,0,99,0.225,0.8,rainy,3.9760479042,1,-22.2531677524,-11.4341198043
48,4, ,autonomous,0,1,0,6.8679331655,1,0,-10.1918102902,15,0,15,-10.1918102902,1,15.672456798,4.07,4.14,255.8722685635, ,0, ,0,98,0.22,0.8,rainy,3.9760479042,0,-16.1071139488,-10.1259091944
49,4, ,autonomous,0,1,0,6.8679331655,1,0,-5.3567132885,20,0,20,-5.3567132885,1,15.6344119933,4.25,4.18,269.5272492049, ,0, ,0,105,0.11,0.8,rainy,3.9760479042,0,-0.0458960042,-8.4635173606
50,4, ,autonomous,0,1,0,6.8569466697,1,0,-5.73483552,15,0,15,-5.73483552,1,15.6710657656,4.62,4.52,268.4419628476, ,0, ,0,92,0.355,0.8,rainy,3.9760479042,0,18.4929037278,-6.2915142758
51,0, ,manual,48.8059815366,1,0,6.7690547036,1,48.8059815366,-13.5381094072,0,0,20,7.3546951473,1,14.9887041227,4.55,4.46,264.8164821779, ,0, ,0,99,-0.065,0.8,rainy,3.9760479042,-4,49.0107576104,-4.1079271284
52,0, ,manual,99.9984740978,1,0,3.1132982376,1,99.9984740978,-6.2265964752,0,0,20,60.7477409501,1,8.7883320844,4.97,4.86,250.3003604325, ,0, ,0,89,0.41,0.8,rainy,3.9760479042,0,56.7122911421,3.1111744324
53,0, ,manual,0,1,0,-3.7779812314,1,0,7.5559624628,0,0,20,78.8142578574,1,4.1879951868,4.75,4.61,245.2362851608, ,0, ,0,99,-0.235,0.8,rainy,3.9760479042,0,38.5900663767,8.277764338
54,0, ,manual,0,1,0,-2.3002975509,1,0,4.6005951019,0,0,20,71.3671357346,1,4.081545151,4.4,4.28,231.604789587, ,0, ,0,108,-0.34,0.8,rainy,3.9760479042,0,2.4499885557,8.4520780679
55,0, ,manual,0,1,21.6525520714,-7.2607003891,1,0,14.5214007782,21.6525520714,0,20,61.4053117044,1,3.9715860035,4.12,4.07,228.0397701359, ,0, ,0,112,-0.245,0.8,rainy,3.9760479042,0,-57.647350318,8.4153101424
56,0,pedestrian alarm,manual,0,1,32.6939803159,18.4312199588,1,0,-36.8624399176,32.6939803159,50.753818512,0,61.9875724659,1,4.2011090888,4.41,4.28,226.0295646671, ,0,pedestrian detected,36.4153938293,112,0.25,0.8,rainy,3.9760479042,0,44.5830116612,8.1169132613
57,0,pedestrian alarm,manual,0,1,40.1419089036,13.1494621195,1,0,-26.298924239,40.1419089036,64.2895069122,0,162.3032147231,1,5.5465476036,4.54,4.43,227.4174474666, ,0,pedestrian detected,31.9034976959,103,0.14,0.8,rainy,3.9760479042,0,39.7573001979,7.0072230501
58,0,pedestrian alarm,manual,0,1,42.1835660334,2.7013046464,1,0,-5.4026092927,42.1835660334,83.2975139618,0,-935.1732572566,1,7.1708946327,4.37,4.34,229.7688525344, ,0,pedestrian detected,25.5674953461,103,-0.13,0.8,rainy,3.9760479042,0,7.1341708575,5.6353635945
59,0,pedestrian alarm,manual,0,1,40.4119935912,-6.3790341039,1,0,12.7580682078,40.4119935912,100,0,111.9184021768,1,9.3795514898,4.21,4.12,235.2830455037, ,0,pedestrian detected,18.2065486908,103,-0.19,0.8,rainy,3.9760479042,0,2.4654412369,3.6671210812
60,0, ,manual,0,1,31.3954375525,-17.7363241016,1,0,35.4726482033,31.3954375525,0,20,154.417033948,1,10.8807769942,4.14,4.1,231.2031813558, ,0, ,0,102,-0.045,0.8,rainy,3.9760479042,0,-30.6166334988,2.3942924436
61,0, ,manual,0,1,29.8283360037,-25.2428473335,1,0,50.485694667,29.8283360037,0,20,103.288797878,1,11.8995065167,4.16,4.22,233.879832542, ,0, ,0,106,0.07,0.8,rainy,3.9760479042,0,-30.7965366074,1.5923368124
62,0, ,manual,0,1,0,-23.0730144198,1,0,46.1460288396,0,0,20,94.1046921371,1,12.4657595248,4.28,4.27,234.7858752817, ,0, ,0,111,0.085,0.8,rainy,3.9760479042,0,-38.5424396084,1.2297902864
63,0, ,manual,0,1,0,-3.5252918288,1,0,7.0505836576,0,0,20,-28.5997280187,1,12.5336232189,4.14,4.06,244.875970321, ,0, ,0,108,-0.175,0.8,rainy,3.9760479042,0,10.3821240199,1.3540142116
64,3, ,autonomous,0,1,8.6976424811,0.7566948959,1,0,-43.1259495398,20,0,20,-43.1259495398,1,12.3868961459,4.45,4.42,241.9432884932, ,0, ,0,106,0.335,0.8,rainy,3.9760479042,3,58.7204793394,1.6823345776
65,3, ,autonomous,0,1,0,-3.3550011444,1,0,7.7205717436,20,0,20,7.7205717436,1,12.31802235,4.48,4.36,234.62061846, ,0, ,0,111,-0.015,0.8,rainy,3.9760479042,0,16.7418248993,1.9225793161
66,3, ,autonomous,0,1,0,-1.0423437858,1,0,13.458375959,20,0,20,13.458375959,1,12.5537706537,3.99,3.86,232.8993641847, ,0, ,0,103,-0.495,0.8,rainy,3.9760479042,0,21.2492601095,1.8486896015
67,3, ,autonomous,0,1,0,-1.0038910506,1,0,1.7315615648,20,0,20,1.7315615648,1,12.8062582272,3.77,3.64,232.4932576955, ,0, ,0,105,-0.22,0.8,rainy,3.9760479042,0,43.6677083966,1.7491068837
68,3, ,autonomous,0,1,0,-1.0148775463,1,0,15.2235094448,20,0,20,15.2235094448,1,13.046672571,3.82,3.77,231.604789587, ,0, ,0,96,0.09,0.8,rainy,3.9760479042,0,41.690038542,1.6539967252
69,3, ,autonomous,0,1,0,-1.0148775463,1,0,4.8560147045,20,0,20,4.8560147045,1,13.2750694378,3.77,3.71,234.5380772568, ,0, ,0,88,-0.055,0.8,rainy,3.9760479042,0,1.7735097682,1.564825298
70,3, ,autonomous,0,1,0,-1.0148775463,1,0,19.6891580595,20,0,20,19.6891580595,1,13.4918433291,4.04,3.97,256.2656962739, ,0, ,0,90,0.265,0.8,rainy,3.9760479042,0,-25.1393682374,1.4812256672
71,3, ,autonomous,0,1,0,-1.0148775463,1,0,7.6035892311,20,0,20,7.6035892311,1,13.6955498112,3.93,3.85,252.0987218595, ,0, ,0,85,-0.115,0.8,rainy,3.9760479042,0,-17.7242882934,1.4044437222
72,3, ,autonomous,0,1,0,-1.0148775463,1,0,17.4327076775,20,0,20,17.4327076775,1,13.8876374305,4.04,4.11,248.2498386376, ,0, ,0,84,0.185,0.8,rainy,3.9760479042,0,-31.2398046959,1.333062621
73,3, ,autonomous,0,1,0,-1.0148775463,1,0,15.5945297996,20,0,20,15.5945297996,1,14.0692307235,4.14,4.17,251.9082046502, ,0, ,0,93,0.08,0.8,rainy,3.9760479042,0,-33.1874159741,1.2658609813
74,3, ,autonomous,0,1,0,-1.0148775463,1,0,24.4623966429,20,0,20,24.4623966429,1,14.2406016661,4.01,4.05,263.7687275797, ,0, ,0,106,-0.125,0.8,rainy,3.9760479042,0,-46.2988248867,1.2029838206
75,3, ,autonomous,0,1,0,-1.0148775463,1,0,34.7076360685,20,0,20,34.7076360685,1,14.4024602551,3.92,3.92,267.9025906181, ,0, ,0,102,-0.11,0.8,rainy,3.9760479042,0,-54.5943406268,1.143591245
76,3, ,autonomous,0,1,0,-1.0148775463,1,0,45.3992699614,20,0,20,45.3992699614,1,14.5553651109,4.1,4.02,259.0539350293, ,0, ,0,103,0.14,0.8,rainy,3.9760479042,0,-54.1527667834,1.0875569425
77,3, ,autonomous,0,1,0,-1.0148775463,1,0,56.9135479867,20,0,20,56.9135479867,1,14.7006692962,4.03,3.9,256.0688313019, ,0, ,0,98,-0.095,0.8,rainy,3.9760479042,0,-63.3462222879,0.9670103843
78,3, ,autonomous,0,1,0,2.1409933623,1,0,6.6295244726,20,0,20,6.6295244726,1,14.8398947358,3.81,3.83,254.0198643534, ,0, ,0,101,-0.145,0.8,rainy,3.9760479042,0,-11.7650767647,0.804204209
79,3, ,autonomous,0,1,0,2.5996795605,1,0,-5.4502101778,20,0,20,-5.4502101778,1,14.9730689963,3.88,3.82,250.0187514064, ,0, ,0,93,0.03,0.8,rainy,3.9760479042,0,-3.2956588469,0.6915454832
80,3, ,autonomous,0,1,0,2.5996795605,1,0,-10.1206990622,20,0,20,-10.1206990622,1,15.0999935334,3.88,3.92,248.6201581224, ,0, ,0,93,0.05,0.8,rainy,3.9760479042,0,-2.4025629919,0.5511512911
81,3, ,autonomous,0,1,0,2.6106660563,1,0,-13.8070970184,20,0,20,-13.8070970184,1,15.2207000515,4.04,4.04,246.2326405988, ,0, ,0,84,0.14,0.8,rainy,3.9760479042,0,-1.2860578962,0.4397332243
82,3, ,autonomous,0,1,0,2.6106660563,1,0,-17.5928861745,20,0,20,-17.5928861745,1,15.3350917048,4.04,4.01,245.6881725714, ,0, ,0,85,-0.015,0.8,rainy,3.9760479042,0,-1.0808747909,0.3238661599
83,3, ,autonomous,0,1,0,2.6106660563,1,0,-21.8364282439,20,0,20,-21.8364282439,1,15.4435854867,4.02,4.06,246.5057805606, ,0, ,0,90,0.015,0.8,rainy,3.9760479042,0,6.3355804961,0.2098137438
84,4, ,autonomous,0,1,0,2.6106660563,1,0,-19.8867045583,20,0,20,-19.8867045583,1,15.5460515001,4.11,3.99,247.2371251267, ,0, ,0,80,0.01,0.8,rainy,3.9760479042,1,9.2247166895,0.119972672
85,4, ,autonomous,0,1,0,2.6106660563,1,0,-8.753496822,20,0,20,-8.753496822,1,15.6429220535,4.14,4,248.4348603796, ,0, ,0,84,0.02,0.8,rainy,3.9760479042,0,-4.3578574531,0.0055843401
86,4, ,autonomous,0,1,0,2.6106660563,1,0,-6.4326743012,15,0,15,-6.4326743012,1,15.6676796805,4.16,4.01,249.8313638294, ,0, ,0,91,0.015,0.8,rainy,3.9760479042,0,10.3315705624,0.0034308168
87,5, ,autonomous,0,1,0,2.7013046464,1,0,-5.135552292,20,0,20,-5.135552292,1,15.6440989448,3.87,3.9,250.8654859264, ,0, ,0,97,-0.2,0.8,rainy,3.9760479042,1,42.8860776611,-0.000586971
88,5, ,autonomous,0,1,0,2.7013046464,1,0,-8.7458690247,15,0,15,-7.2512506171,1,15.6646144795,3.89,3.84,251.6229681445, ,0, ,0,97,-0.02,0.8,rainy,3.9760479042,0,59.7463684649,0.0092124027
89,5, ,autonomous,0,1,0,2.7013046464,1,0,-12.5232620541,15,0,15,-12.5232620541,1,15.6511448245,4.22,4.1,252.8636811895, ,0, ,0,99,0.295,0.8,rainy,3.9760479042,0,62.8478195172,-0.0123722095
90,5, ,autonomous,0,1,0,2.7534905013,1,0,-15.0931549146,15,0,15,-15.0931549146,1,15.6604332758,4.25,4.36,254.0198643534, ,0, ,0,92,0.145,0.8,rainy,3.9760479042,0,64.9366605214,0.0141321499
91,5, ,autonomous,0,1,0,2.7534905013,1,0,-18.6737609654,15,0,15,-18.6737609654,1,15.6589578647,4.48,4.63,253.7298284786, ,0, ,0,85,0.25,0.8,rainy,3.9760479042,0,68.4316883187,-0.0227444588
92,5, ,autonomous,0,1,0,2.7534905013,1,0,-15.5008477478,15,0,15,-15.5008477478,1,15.6533992304,3.66,3.68,253.5368389027, ,0, ,0,82,-0.885,0.8,rainy,3.9760479042,0,63.255014789,0.0202659144
93,5, ,autonomous,0,1,0,2.7534905013,1,0,-10.6619878688,15,0,15,-10.6619878688,1,15.6660241721,3.85,3.9,254.0198643534, ,0, ,0,83,0.205,0.8,rainy,3.9760479042,0,60.7916176162,-0.0324683549
94,5, ,autonomous,0,1,0,2.7534905013,1,0,-13.1113542751,15,0,15,-13.1113542751,1,15.6485063935,5,4.03,254.6992002445, ,0, ,0,-1,0.64,0.8,rainy,3.9760479042,0,62.0796511615,0.0273014459
95,5, ,autonomous,0,1,0,2.8166628519,1,0,3.8988962612,15,0,15,3.8988962612,1,15.6711104972,4.04,4,258.6519062645, ,0, ,0,-1,-0.495,0.8,rainy,3.9760479042,0,42.8745101257,-0.0355396581
96,5, ,autonomous,0,1,0,2.8166628519,1,0,37.7505253691,20,0,20,37.7505253691,1,15.6435119738,4.23,4.21,263.1440450503, ,0, ,0,86,0.2,0.8,rainy,3.9760479042,0,12.0470563042,0.028625313
97,5, ,autonomous,0,1,0,2.8166628519,1,0,51.0004994402,15,0,15,51.0004994402,1,15.6738268822,3.92,3.89,260.776592693, ,0, ,0,97,-0.315,0.8,rainy,3.9760479042,0,-3.0345405766,-0.0361405564
98,5, ,autonomous,0,1,0,2.8166628519,1,0,50.324557463,20,0,20,50.324557463,1,15.6387726151,3.95,3.91,264.2915664561, ,0, ,0,99,0.025,0.8,rainy,3.9760479042,0,0.0531393741,0.0305241475
99,5, ,autonomous,0,1,0,2.8166628519,1,0,49.8435056068,15,0,15,49.8435056068,1,15.6745654258,5,4.04,259.4572155052, ,0, ,0,89,0.59,0.8,rainy,3.9760479042,0,-0.7936229146,-0.0323497134
100,5, ,autonomous,0,1,0,2.8166628519,1,0,49.7579273534,20,0,20,49.7579273534,1,15.6362134059,4.22,4.14,254.4076118757, ,0, ,0,77,-0.34,0.8,rainy,3.9760479042,0,-2.9089770312,0.0293508028
101,5, ,autonomous,0,1,0,2.8166628519,1,0,47.7541670412,15,0,15,47.7541670412,1,15.6736651449,4.01,3.92,254.4076118757, ,0, ,0,71,-0.215,0.8,rainy,3.9760479042,0,12.7043912999,-0.0251886591
102,5, ,autonomous,3.3569848173,1,0,2.8166628519,1,0,50.1296297474,20,0,20,50.1296297474,1,15.6335558172,3.95,3.85,249.8313638294, ,0, ,0,86,-0.065,0.8,rainy,3.9760479042,0,79.1256515491,0.0278153748
103,5, ,autonomous,4.5258258946,1,0,2.8166628519,1,0,48.9682968865,15,0,15,48.9682968865,1,15.6758078394,3.94,3.86,242.7361215623, ,0, ,0,93,-4.44089209850063E-16,0.8,rainy,3.9760479042,0,-65.2644530397,-0.0199203484
104,5, ,autonomous,4.5258258946,1,0,2.8001831083,1,0,46.7734063869,20,0,20,46.7734063869,1,15.6355708391,4.04,3.93,238.1405982092, ,0, ,0,106,0.085,0.8,rainy,3.9760479042,0,-38.9032868911,0.0209802697
105,5, ,autonomous,4.0878919661,1,0,2.7891966125,1,0,49.7975816733,15,0,15,49.7975816733,1,15.6721372868,4.02,3.96,236.4513383146, ,0, ,0,88,0.005,0.8,rainy,3.9760479042,0,-49.8949151541,-0.0147471957
106,5, ,autonomous,3.7949187457,1,0,2.7891966125,1,0,47.9659588636,20,0,20,47.9659588636,1,15.6376863259,3.95,3.92,236.6191850835, ,0, ,0,84,-0.055,0.8,rainy,3.9760479042,0,-49.2827127678,0.0209674866
107,5, ,autonomous,4.0878919661,1,0,3.0226596475,1,0,50.3776968372,15,0,15,50.3776968372,1,15.6692967626,4.11,4.07,237.2929618908, ,0, ,0,81,0.155,0.8,rainy,3.9760479042,0,-51.1669274465,-0.0101003854
108,5, ,autonomous,3.9414053559,1,0,3.0144197757,1,0,49.0498826923,20,0,20,49.0498826923,1,15.6422157123,4.2,4.24,239.0800200827, ,0, ,0,88,0.13,0.8,rainy,3.9760479042,0,-49.3424743478,0.011394935
109,5, ,autonomous,4.5258258946,1,0,2.7013046464,1,0,46.8489503222,15,0,15,46.8489503222,1,15.6655642087,3.91,3.81,239.0800200827, ,0, ,0,83,-0.36,0.8,rainy,3.9760479042,0,-46.893017841,0.000658658
110,5, ,autonomous,4.6723125048,1,0,2.7013046464,1,0,60.458558341,15,0,15,60.458558341,1,15.6484764857,3.9,3.86,235.9492237271, ,0, ,0,91,0.02,0.8,rainy,3.9760479042,0,-60.455880444,0.0002183683
111,5, ,autonomous,4.963759823,1,0,2.6463721675,1,0,129.2552812965,15,0,15,129.2552812965,1,15.6613711919,3.87,3.79,235.0341974757, ,0, ,0,93,-0.05,0.8,rainy,3.9760479042,0,-129.2328869479,0.009913897
112,5, ,autonomous,5.4032196536,1,0,2.6189059281,1,0,-16.2961561533,15,0,15,-16.2961561533,1,15.6558874909,4.1,4.08,236.3675041955, ,0, ,0,97,0.26,0.8,rainy,3.9760479042,0,16.3075789822,-0.012214813
