TimeSignal_Sec,Trust_Human,Alarm_M2H,Mode_H2M,ManualBrake_H2M,ManualGear_H2M,ManualThrottle_H2M,ManualWheel_H2M,CurrentGear_Machine,CurrentBrake_Machine,CurrentWheel_Machine,CurrentThrottle_Machine,AutoBrake_Machine,AutoThrottle_Machine,AutoWheel_Machine,AutoGear_Machine,Speed_Machine,PupilLeft_Human,PupilRight_Human,GSR_Human,EventN_Machine,RangeN_Machine,EventW_Machine,EventAlert_Machine,RangeW_Machine,PupilChange_Human,Reliability_Machine,AverageTrust_Human,TrustChange_Human,ModeDelta_H2M
120,4, ,autonomous,0,1,0,62.1931792172,1,0,-0.1342459145,15,0,15,-0.1342459145,1,15.6485665572,3.84,3.78,745.7970235837, ,0, ,,0,-0.29,1,4.3741496599,0,12
121,4, ,autonomous,0,1,0,62.1931792172,1,0,-0.084120619,15,0,15,-0.084120619,1,15.6742521898,3.83,3.76,754.7771354457, ,0, ,,0,-0.015,1,4.3741496599,0,12
122,4, ,autonomous,0,1,0,62.1931792172,1,0,0.0223557347,20,0,20,0.0223557347,1,15.6369821037,4.22,4.21,762.9134933916, ,0, ,,0,0.42,1,4.3741496599,0,12
123,0, ,manual,0,1,0,62.2096589609,1,0,-124.4193179217,0,0,15,11.0526201012,1,15.675023959,4.34,4.38,768.2565017932, ,0, ,,0,0.145,1,4.3741496599,-4,0
124,0, ,manual,0,1,0,47.3696498054,1,0,-94.7392996109,0,0,20,494.3606057462,1,15.5601117481,5.06,5.07,788.4102432782, ,0, ,,0,0.705,1,4.3741496599,0,0
125,0, ,manual,0,1,0,44.4499885557,1,0,-88.8999771115,0,0,20,125,1,15.3935882164,5.43,5.4,756.8601806777, ,0, ,,0,0.35,1,4.3741496599,0,0
126,0, ,manual,0,1,0,36.8638132296,1,0,-73.7276264591,0,0,20,125,1,15.22847603,5.56,5.55,637.0644072116, ,0, ,,0,0.14,1,4.3741496599,0,0
127,0, ,manual,0,1,19.8367284657,55.4969100481,1,0,-110.9938200961,19.8367284657,0,20,125,1,15.0650180511,5.42,5.48,512.2425980945, ,0, ,,0,-0.105,1,4.3741496599,0,0
128,0, ,manual,0,1,29.7459372854,90,1,0,-180,29.7459372854,0,20,125,1,14.9290471587,5.5,5.53,453.3708119871, ,0, ,,0,0.065,1,4.3741496599,0,0
129,0, ,manual,0,1,37.666895552,90,1,0,-180,37.666895552,0,20,125,1,15.151399303,4.78,4.82,435.3125544141, ,0, ,,0,-0.715,1,4.3741496599,0,0
130,0, ,manual,0,1,39.5651178759,90,1,0,-180,39.5651178759,0,20,125,1,15.5365824578,4.28,4.38,424.2321398269, ,0, ,,0,-0.47,1,4.3741496599,0,0
131,0, ,manual,0,1,30.0755321584,86.1766994736,1,0,-172.3533989471,30.0755321584,0,15,125,1,16.3398732387,4.49,4.51,428.3205551034, ,0, ,,0,0.17,1,4.3741496599,0,0
132,0, ,manual,0,1,34.0581368734,67.8182650492,1,0,-135.6365300984,34.0581368734,0,15,125,1,17.0897370517,4.81,4.82,454.2976558241, ,0, ,,0,0.315,1,4.3741496599,0,0
