TimeSignal_Sec,Trust_Human,Alarm_M2H,Mode_H2M,ManualBrake_H2M,ManualGear_H2M,ManualThrottle_H2M,ManualWheel_H2M,CurrentGear_Machine,CurrentBrake_Machine,CurrentWheel_Machine,CurrentThrottle_Machine,AutoBrake_Machine,AutoThrottle_Machine,AutoWheel_Machine,AutoGear_Machine,Speed_Machine,PupilLeft_Human,PupilRight_Human,GSR_Human,EventN_Machine,RangeN_Machine,EventW_Machine,EventAlert_Machine,RangeW_Machine,PupilChange_Human,Reliability_Machine,AverageTrust_Human,TrustChange_Human
41,2, ,autonomous,0,1,0,3.0693522545,1,0,-45.8522771655,20,0,20,-45.8522771655,1,15.1878739122,5.7,5.48,201.450443191, ,0, ,,0,-0.085,0.8,2.2,0
42,2, ,autonomous,0,1,0,3.0693522545,1,0,-40.6460179467,20,0,20,-40.6460179467,1,15.30394255,5.47,5.32,204.792135982, ,0, ,,0,-0.195,0.8,2.2,0
43,2, ,autonomous,0,1,0,3.0693522545,1,0,-25.5295448137,20,0,20,-25.5295448137,1,15.4140768769,5.06,4.79,210.6149957877, ,0, ,,0,-0.47,0.8,2.2,0
44,2, ,autonomous,0,1,0,3.0693522545,1,0,-29.4524307414,20,0,20,-29.4524307414,1,15.5181740543,5.26,4.95,214.2704092565, ,0, ,,0,0.18,0.8,2.2,0
45,2, ,autonomous,0,1,0,3.0693522545,1,0,-16.6918085602,20,0,20,-16.6918085602,1,15.6165791854,5.1,4.88,213.529210796, ,0, ,,0,-0.115,0.8,2.2,0
46,2, ,autonomous,0,1,0,3.0693522545,1,0,-13.3622137843,15,0,15,-13.3622137843,1,15.6796694728,5.48,5.16,216.0200466603, ,0, ,,0,0.33,0.8,2.2,0
47,2, ,autonomous,0,1,0,3.0693522545,1,0,-14.6092721652,20,0,20,-14.6092721652,1,15.635228893,5.15,4.92,219.3463478833, ,0, ,,0,-0.285,0.8,2.2,0
48,2, ,autonomous,0,1,0,3.0693522545,1,0,-10.1918102902,15,0,15,-10.1918102902,1,15.672456798,5.25,5.02,238.6520929789, ,0, ,,0,0.1,0.8,2.2,0
49,2, ,autonomous,0,1,0,3.0693522545,1,0,-5.3567132885,20,0,20,-5.3567132885,1,15.6344119933,5.26,5.04,241.855515515, ,0, ,,0,0.015,0.8,2.2,0
50,2, ,autonomous,0,1,0,3.0693522545,1,0,-5.73483552,15,0,15,-5.73483552,1,15.6710657656,5.45,5.31,244.6962096557, ,0, ,,0,0.23,0.8,2.2,0
51,2, ,autonomous,0,1,0,3.0693522545,1,0,-3.9916772397,20,0,20,-3.9916772397,1,15.6367080606,5.77,5.39,246.7795271704, ,0, ,,0,0.2,0.8,2.2,0
52,2, ,autonomous,0,1,0,3.0693522545,1,0,-1.0411672079,15,0,15,-1.0411672079,1,15.668379864,4.82,4.76,246.3236199719, ,0, ,,0,-0.79,0.8,2.2,0
53,2,pedestrian alarm,autonomous,0,1,0,3.0693522545,1,54.3856811523,1.8974586569,0,54.3856811523,0,1.8974586569,1,15.0410770826,5.32,5.14,248.3423150471,pedestrian detected,38.2392883301,pedestrian detected,pedestrian detected,35.2047729492,0.44,0.8,2.2,0
54,2,pedestrian alarm,autonomous,0,1,0,3.0693522545,1,93.0468616486,5.0758831937,0,93.0468616486,0,5.0758831937,1,10.2544233759,5.68,5.39,251.1490067057, ,0,pedestrian detected,,22.3177127838,0.305,0.8,2.2,0
55,2,pedestrian alarm,autonomous,0,1,0,3.0693522545,1,100,6.6128555662,0,100,0,6.6128555662,1,3.689760366,5.12,4.96,250.8654859264, ,0,pedestrian detected,,15.2691478729,-0.495,0.8,2.2,0
56,2,pedestrian alarm,autonomous,0,1,0,0,1,100,5.2590416313,0,100,0,5.2590416313,1,0.0171115044,5.68,5.36,223.5286228402, ,0,pedestrian detected,,14.223859787,0.48,0.8,2.2,0
57,2,pedestrian alarm,autonomous,0,1,0,0,1,100,5.2443223931,0,100,0,5.2443223931,1,0.002337418,5.3,5.06,204.792135982, ,0,pedestrian detected,,14.2365560532,-0.34,0.8,2.2,0
58,2,pedestrian alarm,autonomous,0,1,0,0,1,100,5.2440073675,0,100,0,5.2440073675,1,1.42925238114499E-05,5.37,5,190.2732323617, ,0,pedestrian detected,,14.228562355,0.005,0.8,2.2,0
59,2,pedestrian alarm,autonomous,0,1,0,0,1,100,5.2534318418,0,100,0,5.2534318418,1,0.000027796,5.57,5.17,173.6774462468, ,0,pedestrian detected,,14.3454170227,0.185,0.8,2.2,0
60,2,pedestrian alarm,autonomous,0,1,0,0,1,100,5.2534318418,0,100,0,5.2534318418,1,4.00816998791831E-06,5.22,5,179.9208348327, ,0,pedestrian detected,,14.4177799225,-0.26,0.8,2.2,0
61,2,pedestrian alarm,autonomous,0,1,0,0,1,100,5.2534318418,0,100,0,5.2534318418,1,4.09752485782524E-07,5.25,5.04,191.2557854875, ,0,pedestrian detected,,14.6422386169,0.035,0.8,2.2,0
62,2,pedestrian alarm,autonomous,0,1,0,0,1,100,5.2534318418,0,100,0,5.2534318418,1,3.73774858487212E-08,5.49,5.3,198.4284467021, ,0,pedestrian detected,,14.8878984451,0.25,0.8,2.2,0
63,2,pedestrian alarm,autonomous,0,1,0,0,1,100,5.2534318418,0,100,0,5.2534318418,1,3.18984770974042E-09,5.49,5.1,203.8902255026, ,0,pedestrian detected,,15.0832242966,-0.1,0.8,2.2,0
64,2,pedestrian alarm,autonomous,0,1,0,0,1,100,5.2534318418,0,100,0,5.2534318418,1,2.3957996711809E-10,5.58,5.17,208.4810073802, ,0,pedestrian detected,,15.3914556503,0.08,0.8,2.2,0
65,2, ,autonomous,0,1,0,3.0693522545,1,0,5.4850166288,20,0,20,5.4850166288,1,0.3510158712,5.63,5.25,212.3052099699, ,0, ,,0,0.065,0.8,2.2,0
66,2, ,autonomous,0,1,0,3.0693522545,1,0,7.4707171553,20,0,20,7.4707171553,1,2.165839465,5.65,5.22,214.0227720229, ,0, ,,0,-0.005,0.8,2.2,0
67,2, ,autonomous,0,1,0,3.0693522545,1,0,6.5210730784,20,0,20,6.5210730784,1,3.7689078586,5.7,5.22,213.529210796, ,0, ,,0,0.025,0.8,2.2,0
68,2, ,autonomous,0,1,0,3.0693522545,1,0,10.7939548212,20,0,20,10.7939548212,1,4.6489381764,5.28,4.99,211.5775220041, ,0, ,,0,-0.325,0.8,2.2,0
69,2, ,autonomous,0,1,0,3.0693522545,1,0,32.2115406391,20,0,20,32.2115406391,1,5.1606967015,5.73,5.28,214.5186202162, ,0, ,,0,0.37,0.8,2.2,0
70,2, ,autonomous,0,1,0,3.0693522545,1,0,36.9100776806,20,0,20,36.9100776806,1,6.0462712709,5.34,4.95,218.8279574598, ,0, ,,0,-0.36,0.8,2.2,0
71,2, ,autonomous,0,1,0,3.0693522545,1,0,43.4920195997,20,0,20,43.4920195997,1,6.726024373,5.55,5.34,238.7375558049, ,0, ,,0,0.3,0.8,2.2,0
72,2, ,autonomous,0,1,0,3.0693522545,1,0,10.23255899,20,0,20,10.23255899,1,7.2627705955,5.82,4.99,240.9812757549, ,0, ,,0,-0.04,0.8,2.2,0
73,2, ,autonomous,0,1,0,3.0693522545,1,0,8.8114340569,20,0,20,8.8114340569,1,7.7058627892,5.44,5.12,243.8905419248, ,0, ,,0,-0.125,0.8,2.2,0
74,2, ,autonomous,0,1,0,3.0693522545,1,0,7.5377902551,20,0,20,7.5377902551,1,8.0704612636,5.54,5.16,246.414666601, ,0, ,,0,0.07,0.8,2.2,0
75,2, ,autonomous,0,1,0,3.0693522545,1,0,7.1263504124,20,0,20,7.1263504124,1,8.3923165105,5.7,5.39,248.9915840845, ,0, ,,0,0.195,0.8,2.2,0
76,2, ,autonomous,0,1,0,3.0693522545,1,0,6.765275535,20,0,20,6.765275535,1,8.7091885628,5.1,4.71,251.8130539887, ,0, ,,0,-0.64,0.8,2.2,0
77,2, ,autonomous,0,1,0,3.0693522545,1,0,7.0835549715,20,0,20,7.0835549715,1,9.0252440838,4.86,4.59,254.4076118757, ,0, ,,0,-0.18,0.8,2.2,0
78,2, ,autonomous,0,1,0,3.0693522545,1,0,7.3593133351,20,0,20,7.3593133351,1,9.4734011791,5.42,4.96,255.5779896235, ,0, ,,0,0.465,0.8,2.2,0
79,2, ,autonomous,0,1,0,3.0693522545,1,0,-3.5581052529,20,0,20,-3.5581052529,1,9.8625496464,4.88,4.65,255.4800470083, ,0, ,,0,-0.425,0.8,2.2,0
80,2, ,autonomous,0,1,0,3.0693522545,1,0,2.1189203806,20,0,20,2.1189203806,1,10.1695841526,5.39,5.09,257.8515806302, ,0, ,,0,0.475,0.8,2.2,0
81,2, ,autonomous,0,1,0,3.0693522545,1,0,14.8849410937,20,0,20,14.8849410937,1,10.4473639356,5.55,4.95,260.5727388801, ,0, ,,0,0.01,0.8,2.2,0
82,2, ,autonomous,0,1,0,3.0693522545,1,0,21.5890921622,20,0,20,21.5890921622,1,10.6961359811,5.66,5.3,262.8328120483, ,0, ,,0,0.23,0.8,2.2,0
83,2, ,autonomous,0,1,0,3.0693522545,1,0,12.8123986619,20,0,20,12.8123986619,1,10.9198245875,5.12,4.83,264.8164821779, ,0, ,,0,-0.505,0.8,2.2,0
84,2, ,autonomous,0,1,0,3.0693522545,1,0,-3.4590415706,20,0,20,-3.4590415706,1,11.1290040716,5.49,5.15,267.0440889791, ,0, ,,0,0.345,0.8,2.2,0
85,2, ,autonomous,0,1,0,3.0693522545,1,0,4.8667815187,20,0,20,4.8667815187,1,11.3358900487,5.42,5.32,268.8750268875, ,0, ,,0,0.05,0.8,2.2,0
86,2, ,autonomous,0,1,0,3.0693522545,1,0,10.4927043865,20,0,20,10.4927043865,1,11.5406790446,5.35,4.99,270.6213466118, ,0, ,,0,-0.2,0.8,2.2,0
87,2, ,autonomous,0,1,0,3.0693522545,1,0,21.0246295061,20,0,20,21.0246295061,1,11.744322442,5.22,4.98,272.724793411, ,0, ,,0,-0.07,0.8,2.2,0
88,2, ,autonomous,0,1,0,3.0693522545,1,0,27.1716030084,20,0,20,27.1716030084,1,11.9468849843,5.61,5.26,273.9575913649, ,0, ,,0,0.335,0.8,2.2,0
89,2, ,autonomous,0,1,0,3.0693522545,1,0,33.8840545365,20,0,20,33.8840545365,1,12.1483899545,5.49,5.16,272.5018393874, ,0, ,,0,-0.11,0.8,2.2,0
90,2, ,autonomous,0,1,0,3.0693522545,1,0,43.1587641849,20,0,20,43.1587641849,1,12.3488378752,5.74,5.37,264.6062658764, ,0, ,,0,0.23,0.8,2.2,0
91,2, ,autonomous,0,1,0,3.0693522545,1,0,51.2258062465,20,0,20,51.2258062465,1,12.5482264992,6.07,5.3,248.7129106872, ,0, ,,0,0.13,0.8,2.2,0
92,2, ,autonomous,0,1,0,3.0693522545,1,0,3.6622849054,20,0,20,3.6622849054,1,12.7459768355,5.94,5.23,244.3374789259, ,0, ,,0,-0.1,0.8,2.2,0
93,2, ,autonomous,0,1,0,3.0693522545,1,0,-4.1790712766,20,0,20,-4.1790712766,1,13.0793483887,5.24,4.87,246.2326405988, ,0, ,,0,-0.53,0.8,2.2,0
94,2, ,autonomous,0,1,0,3.0693522545,1,0,-0.8830449188,20,0,20,-0.8830449188,1,13.3246704636,5.3,4.9,239.0800200827, ,0, ,,0,0.045,0.8,2.2,0
95,2, ,autonomous,0,1,0,3.0693522545,1,0,3.7065030294,20,0,20,3.7065030294,1,13.5392247482,4.82,4.51,241.6801604756, ,0, ,,0,-0.435,0.8,2.2,0
96,2, ,autonomous,0,1,0,3.0693522545,1,0,4.8537174394,20,0,20,4.8537174394,1,13.7399147273,4.83,4.68,249.3641214902, ,0, ,,0,0.09,0.8,2.2,0
97,2, ,autonomous,0,1,0,3.0693522545,1,0,-1.0864932358,20,0,20,-1.0864932358,1,13.9297712353,4.77,4.48,254.504733788, ,0, ,,0,-0.13,0.8,2.2,0
98,2, ,autonomous,0,1,0,3.0693522545,1,0,-12.2237035237,20,0,20,-12.2237035237,1,14.1089372387,5.3,4.73,258.2511233924, ,0, ,,0,0.39,0.8,2.2,0
99,2, ,autonomous,0,1,0,3.0693522545,1,0,-19.1849052428,20,0,20,-19.1849052428,1,14.2781061226,5.05,4.77,261.0829721686, ,0, ,,0,-0.105,0.8,2.2,0
100,2, ,autonomous,0,1,0,3.0693522545,1,0,-11.9876579512,20,0,20,-11.9876579512,1,14.437814964,4.78,4.55,263.2479532472, ,0, ,,0,-0.245,0.8,2.2,0
101,2, ,autonomous,0,1,0,3.0693522545,1,0,-9.602557329,20,0,20,-9.602557329,1,14.5888071872,5.09,4.9,266.0848278431, ,0, ,,0,0.33,0.8,2.2,0
102,2, ,autonomous,0,1,0,3.0693522545,1,0,-10.3313556999,20,0,20,-10.3313556999,1,14.732649424,4.84,4.66,268.4419628476, ,0, ,,0,-0.245,0.8,2.2,0
103,2, ,autonomous,0,1,0,3.0693522545,1,0,-11.5271147228,20,0,20,-11.5271147228,1,14.8706650919,5.05,4.76,271.0614767429, ,0, ,,0,0.155,0.8,2.2,0
104,2, ,autonomous,0,1,0,3.0693522545,1,0,-12.2238993219,20,0,20,-12.2238993219,1,15.0023704015,4.53,4.54,272.8364072902, ,0, ,,0,-0.37,0.8,2.2,0
105,2, ,autonomous,0,1,0,3.0693522545,1,0,-11.6124811896,20,0,20,-11.6124811896,1,15.1279364247,5.03,4.75,273.395849851, ,0, ,,0,0.355,0.8,2.2,0
106,2, ,autonomous,0,1,0,3.0693522545,1,0,-10.0190610703,20,0,20,-10.0190610703,1,15.2471588792,5.25,4.8,270.2921858529, ,0, ,,0,0.135,0.8,2.2,0
107,2, ,autonomous,0,1,0,3.0693522545,1,0,-10.4041076062,20,0,20,-10.4041076062,1,15.3601790097,5.13,4.86,272.3904990194, ,0, ,,0,-0.03,0.8,2.2,0
108,2, ,autonomous,0,1,0,3.0693522545,1,0,-13.0692117757,20,0,20,-13.0692117757,1,15.4673009496,5.44,5.06,275.9991168028, ,0, ,,0,0.255,0.8,2.2,0
109,2, ,autonomous,0,1,0,3.0693522545,1,0,-15.8763089302,20,0,20,-15.8763089302,1,15.5684604,5.49,5.24,277.7237759325, ,0, ,,0,0.115,0.8,2.2,0
110,2, ,autonomous,0,1,0,3.0693522545,1,0,-18.9457093486,15,0,15,-18.9457093486,1,15.6639756438,5.61,5.17,279.2360102759, ,0, ,,0,0.025,0.8,2.2,0
111,2, ,autonomous,0,1,0,3.0693522545,1,0,81.5936542868,15,0,15,81.5936542868,1,15.6605361199,5.72,5.4,281.952237291, ,0, ,,0,0.17,0.8,2.2,0
112,2, ,autonomous,0,1,0,3.0693522545,1,0,58.4035038727,15,0,15,58.4035038727,1,15.6542700278,5.91,5.37,283.9940929229, ,0, ,,0,0.08,0.8,2.2,0
113,2, ,autonomous,0,1,0,3.0693522545,1,0,53.1539788778,15,0,15,53.1539788778,1,15.6550400318,5.34,4.91,285.8204475948, ,0, ,,0,-0.515,0.8,2.2,0
114,2, ,autonomous,0,1,0,3.0693522545,1,0,48.9280845579,15,0,15,48.9280845579,1,15.6620048412,4.75,4.53,287.7946297522, ,0, ,,0,-0.485,0.8,2.2,0
115,2, ,autonomous,0,1,0,3.0693522545,1,0,51.6081338201,15,0,15,51.6081338201,1,15.6503462245,5.39,5.02,290.0484380892, ,0, ,,0,0.565,0.8,2.2,0
116,2, ,autonomous,0,1,0,3.0693522545,1,0,49.0861339213,15,0,15,49.0861339213,1,15.6682880148,5.5,5.36,290.5540866432, ,0, ,,0,0.225,0.8,2.2,0
117,2, ,autonomous,0,1,0,3.0693522545,1,0,51.9004928758,20,0,20,51.9004928758,1,15.6454945718,5.31,5.09,283.149757907, ,0, ,,0,-0.23,0.8,2.2,0
118,2, ,autonomous,0,1,0,3.0693522545,1,0,48.7288171552,15,0,15,48.7288171552,1,15.6722591079,5.73,5.29,275.3152359452, ,0, ,,0,0.31,0.8,2.2,0
119,2, ,autonomous,0,1,0,3.0693522545,1,0,51.2412542597,20,0,20,51.2412542597,1,15.6405674608,5.03,4.69,278.5360147067, ,0, ,,0,-0.65,0.8,2.2,0
120,2, ,autonomous,0,1,0,3.0693522545,1,0,47.9938862466,15,0,15,47.9938862466,1,15.673978344,5.11,5,281.5949538184, ,0, ,,0,0.195,0.8,2.2,0
121,2, ,autonomous,0,1,0,3.0693522545,1,0,48.757370036,20,0,20,48.757370036,1,15.6407528562,5.34,5.06,272.8364072902, ,0, ,,0,0.145,0.8,2.2,0
122,2, ,autonomous,0,1,0,3.0693522545,1,0,48.3621555941,15,0,15,48.3621555941,1,15.673948091,5,4.99,268.8750268875, ,0, ,,0,-0.205,0.8,2.2,0
123,2, ,autonomous,0,1,0,3.0693522545,1,0,50.8362426615,20,0,20,50.8362426615,1,15.6357629281,7.34,4.86,275.3152359452, ,0, ,,0,1.105,0.8,2.2,0
124,2, ,autonomous,0,1,0,3.0693522545,1,0,50.3712548839,15,0,15,50.3712548839,1,15.6723413816,5.16,4.84,281.0014893079, ,0, ,,0,-1.1,0.8,2.2,0
125,2, ,autonomous,0,1,0,3.0693522545,1,0,66.8380001103,20,0,20,66.8380001103,1,15.6378820925,5.4,5.04,283.149757907, ,0, ,,0,0.22,0.8,2.2,0
126,2, ,autonomous,0,1,0,3.0693522545,1,0,132.4446849777,15,0,15,132.4446849777,1,15.669577602,6.08,5.36,277.7237759325, ,0, ,,0,0.5,0.8,2.2,0
127,2, ,autonomous,0,1,0,3.0693522545,1,0,-20.1149170221,20,0,20,-20.1149170221,1,15.6423640281,5.87,5.27,275.4289806373, ,0, ,,0,-0.15,0.8,2.2,0
128,2, ,autonomous,0,1,0,3.0693522545,1,0,8.2299994228,15,0,15,8.2299994228,1,15.6657007872,5.54,4.97,259.659326963, ,0, ,,0,-0.315,0.8,2.2,0
129,2, ,autonomous,0,1,0,3.0693522545,1,0,2.0719793018,15,0,15,2.0719793018,1,15.6485881456,5.73,5.22,239.3375137619, ,0, ,,0,0.22,0.8,2.2,0
130,2, ,autonomous,0,1,0,3.0693522545,1,0,-0.1522377788,15,0,15,-0.1522377788,1,15.6613524185,4.98,4.64,235.11708831, ,0, ,,0,-0.665,0.8,2.2,0
131,2, ,autonomous,0,1,0,3.0693522545,1,0,-0.430340786,15,0,15,-0.430340786,1,15.6496646558,5.09,4.73,240.6333469692, ,0, ,,0,0.1,0.8,2.2,0
132,2, ,autonomous,0,1,0,3.0693522545,1,0,-0.2328709352,15,0,15,-0.2328709352,1,15.6634771951,5.46,4.98,248.3423150471, ,0, ,,0,0.31,0.8,2.2,0
133,2, ,autonomous,0,1,0,3.0693522545,1,0,-0.079858801,15,0,15,-0.079858801,1,15.6516316302,5.91,4.92,255.4800470083, ,0, ,,0,0.195,0.8,2.2,0
134,2, ,autonomous,0,1,0,3.0693522545,1,0,-0.0039296593,15,0,15,-0.0039296593,1,15.6585296199,5.04,4.85,259.0539350293, ,0, ,,0,-0.47,0.8,2.2,0
135,2, ,autonomous,0,1,0,3.0693522545,1,0,-0.0025460003,15,0,15,-0.0025460003,1,15.6593689735,5.42,5.2,261.5952075758, ,0, ,,0,0.365,0.8,2.2,0
136,2, ,autonomous,0,1,0,3.0693522545,1,0,-0.0134196018,15,0,15,-0.0134196018,1,15.653771249,5.56,5.25,264.1868329282, ,0, ,,0,0.095,0.8,2.2,0
