TimeSignal_Sec,Trust_Human,Alarm_M2H,Mode_H2M,ManualBrake_H2M,ManualGear_H2M,ManualThrottle_H2M,ManualWheel_H2M,CurrentGear_Machine,CurrentBrake_Machine,CurrentWheel_Machine,CurrentThrottle_Machine,AutoBrake_Machine,AutoThrottle_Machine,AutoWheel_Machine,AutoGear_Machine,Speed_Machine,PupilLeft_Human,PupilRight_Human,GSR_Human,EventN_Machine,RangeN_Machine,EventW_Machine,RangeW_Machine,PupilChange_Human,Reliability_Machine,AverageTrust_Human,TrustChange_Human
0.0,3.0, ,autonomous,49.99923704890517,1.0,49.99923704890517,0.0,1.0,0.0,0.0,20.0,0.0,20.0,0.0,1.0,0.0,5.12,5.06,297.68992617289797, ,0.0, ,0.0,0.0,1,4.138888888888889,0.0
1.0,3.0, ,autonomous,0.0,1.0,0.0,3.4456397344930285,1.0,0.0,30.13701663862457,20.0,0.0,20.0,30.13701663862457,1.0,1.1007801131520576,5.14,5.1,300.102034691795, ,0.0, ,0.0,0.02999999999999936,1,4.138888888888889,0.0
2.0,3.0, ,autonomous,0.0,1.0,0.0,3.464866102082865,1.0,0.0,5.404600819516987,20.0,0.0,20.0,5.404600819516987,1.0,3.064180045507761,5.12,5.41,303.241653273494, ,0.0, ,0.0,0.14500000000000135,1,4.138888888888889,0.0
3.0,3.0, ,autonomous,0.0,1.0,0.0,3.6269169146257814,1.0,0.0,-4.010887215935128,20.0,0.0,20.0,-4.010887215935128,1.0,4.228423584040737,5.24,5.24,301.868566426178, ,0.0, ,0.0,-0.025000000000000355,1,4.138888888888889,0.0
4.0,3.0, ,autonomous,0.0,1.0,0.0,3.571984435797674,1.0,0.0,-3.8845297060664095,20.0,0.0,20.0,-3.8845297060664095,1.0,4.922061173462208,4.89,5.38,307.29518775736, ,0.0, ,0.0,-0.10500000000000043,1,4.138888888888889,0.0
5.0,3.0, ,autonomous,0.0,1.0,0.0,3.3577477683680566,1.0,0.0,-3.091693128063333,20.0,0.0,20.0,-3.091693128063333,1.0,5.567858157355511,5.02,5.19,311.458560438534, ,0.0, ,0.0,-0.02999999999999936,1,4.138888888888889,0.0
6.0,3.0, ,autonomous,0.0,1.0,0.0,3.3659876401922726,1.0,0.0,-2.3687031343617595,20.0,0.0,20.0,-2.3687031343617595,1.0,6.4040660256310895,4.88,5.15,314.99039279302, ,0.0, ,0.0,-0.08999999999999986,1,4.138888888888889,0.0
7.0,3.0, ,autonomous,0.0,1.0,0.0,3.346761272602436,1.0,0.0,-1.7482780424762083,20.0,0.0,20.0,-1.7482780424762083,1.0,7.005888065867111,4.9,5.3,307.436898576567, ,0.0, ,0.0,0.08499999999999908,1,4.138888888888889,0.0
8.0,3.0, ,autonomous,0.0,1.0,0.0,3.346761272602436,1.0,0.0,-1.2485704755939135,20.0,0.0,20.0,-1.2485704755939135,1.0,7.492685874788295,4.99,5.2,301.595439876949, ,0.0, ,0.0,-0.004999999999999005,1,4.138888888888889,0.0
9.0,4.0, ,autonomous,0.0,1.0,0.0,3.18471046005952,1.0,0.0,-0.8750975959133322,20.0,0.0,20.0,-0.8750975959133322,1.0,7.8946529181488785,5.01,5.33,299.832094027345, ,0.0, ,0.0,0.07499999999999929,1,4.138888888888889,1.0
